Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2000,,,,,
Code Range 70010 - 79999,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,GLOBL,,"5,343","$156,435","$114,174"
,TOTAL,,"50,610","$589,713","$438,232"
70170,TC,,5,$183,$146
,26,,260,"$4,105","$3,202"
,GLOBL,,78,"$3,641","$2,701"
,TOTAL,,343,"$7,929","$6,049"
70190,TC,,44,"$1,006",$769
,26,,720,"$8,233","$6,167"
,GLOBL,,365,"$12,882","$9,732"
,TOTAL,,"1,129","$22,121","$16,668"
70200,TC,,790,"$23,877","$17,957"
,26,,"25,849","$377,035","$285,408"
,GLOBL,,"4,673","$208,013","$155,294"
,TOTAL,,"31,312","$608,925","$458,659"
70210,TC,,"8,738","$189,418","$130,091"
,26,,"30,734","$268,727","$197,818"
,GLOBL,,"73,335","$2,303,026","$1,644,735"
,TOTAL,,"112,807","$2,761,171","$1,972,644"
70220,TC,,"12,244","$347,563","$245,225"
,26,,"102,325","$1,310,459","$979,825"
,GLOBL,,"88,053","$3,749,154","$2,701,807"
,TOTAL,,"202,622","$5,407,176","$3,926,857"
70240,TC,,25,$363,$257
,26,,475,"$4,837","$3,744"
,GLOBL,,265,"$6,663","$5,027"
,TOTAL,,765,"$11,863","$9,028"
70250,TC,,"6,153","$153,173","$116,930"
,26,,"44,851","$563,715","$431,425"
,GLOBL,,"13,086","$477,305","$359,119"
,TOTAL,,"64,090","$1,194,192","$907,475"
70260,TC,,"4,527","$163,615","$125,002"
,26,,"50,534","$865,266","$654,498"
,GLOBL,,"12,850","$665,242","$493,522"
,TOTAL,,"67,911","$1,694,123","$1,273,022"
70300,TC,,8,$78,$62
,26,,202,"$1,188",$911
,GLOBL,,"1,252","$18,715","$13,832"
,TOTAL,,"1,462","$19,980","$14,805"
70310,TC,,1,$18,$14
,26,,266,"$2,353","$1,682"
,GLOBL,,570,"$12,632","$9,575"
,TOTAL,,837,"$15,003","$11,271"
70320,TC,,4,$106,$85
,26,,918,"$10,519","$7,867"
,GLOBL,,975,"$38,136","$28,298"
,TOTAL,,"1,897","$48,762","$36,250"
70328,TC,,36,$636,$387
,26,,492,"$4,792","$3,666"
,GLOBL,,426,"$12,104","$8,936"
,TOTAL,,954,"$17,532","$12,989"
70330,TC,,197,"$5,972","$4,456"
,26,,"3,013","$38,089","$28,664"
,GLOBL,,"3,338","$143,385","$107,104"
,TOTAL,,"6,548","$187,446","$140,224"
70332,TC,,4,$333,$266
,26,,87,"$2,602","$2,016"
,GLOBL,,51,"$4,893","$3,762"
,TOTAL,,142,"$7,828","$6,044"
70336,TC,,181,"$75,276","$59,474"
,26,,"1,051","$75,120","$58,044"
,GLOBL,,"1,031","$546,182","$426,325"
,TOTAL,,"2,263","$696,578","$543,844"
70350,TC,,7,$94,$76
,26,,205,"$1,859","$1,295"
,GLOBL,,490,"$11,621","$8,841"
,TOTAL,,702,"$13,574","$10,212"
70355,TC,,133,"$3,027","$2,330"
,26,,"8,414","$87,603","$66,014"
,GLOBL,,"18,129","$573,572","$430,084"
,TOTAL,,"26,676","$664,203","$498,428"
70360,TC,,548,"$8,416","$6,097"
,26,,"43,705","$394,998","$298,945"
,GLOBL,,"10,461","$254,008","$194,458"
,TOTAL,,"54,714","$657,421","$499,500"
70370,TC,,48,"$2,586","$2,065"
,26,,"1,260","$21,032","$16,474"
,GLOBL,,562,"$37,114","$29,083"
,TOTAL,,"1,870","$60,731","$47,622"
70371,TC,,371,"$32,046","$25,629"
,26,,"26,367","$1,127,735","$882,916"
,GLOBL,,"4,835","$585,274","$460,644"
,TOTAL,,"31,573","$1,745,055","$1,369,189"
70373,TC,,11,$750,$584
,26,,"2,038","$45,840","$35,823"
,GLOBL,,"1,227","$110,802","$86,318"
,TOTAL,,"3,276","$157,391","$122,725"
70380,TC,,10,$234,$170
,26,,175,"$1,586","$1,195"
,GLOBL,,639,"$20,263","$15,350"
,TOTAL,,824,"$22,083","$16,715"
70390,TC,,9,$573,$458
,26,,"1,053","$20,420","$15,822"
,GLOBL,,193,"$16,625","$12,579"
,TOTAL,,"1,255","$37,618","$28,859"
70450,TC,,"10,587","$1,895,059","$1,482,439"
,26,,"2,709,482","$117,756,225","$90,851,746"
,GLOBL,,"94,964","$21,636,070","$16,827,905"
,TOTAL,,"2,815,033","$141,287,354","$109,162,090"
70460,TC,,"1,017","$224,512","$177,340"
,26,,"60,213","$3,531,406","$2,749,717"
,GLOBL,,"7,776","$2,151,470","$1,688,083"
,TOTAL,,"69,006","$5,907,389","$4,615,140"
70470,TC,,"6,516","$1,656,179","$1,304,307"
,26,,"388,515","$24,847,386","$19,152,333"
,GLOBL,,"46,240","$15,347,317","$12,036,169"
,TOTAL,,"441,271","$41,850,883","$32,492,808"
70480,TC,,624,"$109,155","$85,472"
,26,,"47,438","$3,141,776","$2,429,862"
,GLOBL,,"9,399","$2,343,535","$1,827,294"
,TOTAL,,"57,461","$5,594,466","$4,342,628"
70481,TC,,92,"$19,608","$15,236"
,26,,"5,783","$409,945","$319,808"
,GLOBL,,"1,455","$420,688","$330,804"
,TOTAL,,"7,330","$850,240","$665,847"
70482,TC,,161,"$39,794","$31,374"
,26,,"7,066","$519,816","$402,916"
,GLOBL,,"1,632","$563,532","$442,266"
,TOTAL,,"8,859","$1,123,141","$876,555"
70486,TC,,"4,982","$832,733","$645,323"
,26,,"173,614","$9,992,251","$7,724,948"
,GLOBL,,"53,867","$12,900,204","$10,033,239"
,TOTAL,,"232,463","$23,725,188","$18,403,509"
70487,TC,,113,"$25,244","$19,947"
,26,,"6,396","$437,875","$337,241"
,GLOBL,,925,"$273,154","$213,491"
,TOTAL,,"7,434","$736,273","$570,679"
70488,TC,,35,"$8,910","$7,128"
,26,,"2,648","$192,657","$149,528"
,GLOBL,,542,"$188,108","$147,080"
,TOTAL,,"3,225","$389,676","$303,736"
70490,TC,,713,"$125,916","$99,567"
,26,,"22,512","$1,491,167","$1,168,361"
,GLOBL,,"4,871","$1,276,486","$1,003,630"
,TOTAL,,"28,096","$2,893,568","$2,271,558"
70491,TC,,"2,779","$590,510","$465,912"
,26,,"92,752","$6,539,031","$5,096,107"
,GLOBL,,"20,648","$6,026,380","$4,741,974"
,TOTAL,,"116,179","$13,155,920","$10,303,994"
70492,TC,,332,"$86,853","$68,671"
,26,,"10,090","$737,142","$574,115"
,GLOBL,,"3,238","$1,126,375","$884,363"
,TOTAL,,"13,660","$1,950,369","$1,527,149"
70540,TC,,"2,421","$1,047,481","$831,269"
,26,,"23,456","$1,794,779","$1,403,456"
,GLOBL,,"16,610","$8,767,998","$6,930,254"
,TOTAL,,"42,487","$11,610,257","$9,164,979"
70541,TC,,"8,528","$3,642,770","$2,896,067"
,26,,"166,734","$15,064,080","$11,922,689"
,GLOBL,,"52,914","$28,419,463","$22,574,485"
,TOTAL,,"228,176","$47,126,313","$37,393,240"
70551,TC,,"21,820","$9,343,564","$7,381,883"
,26,,"315,161","$24,078,780","$18,796,097"
,GLOBL,,"115,463","$61,189,404","$48,313,042"
,TOTAL,,"452,444","$94,611,748","$74,491,022"
70552,TC,,729,"$350,391","$278,041"
,26,,"26,370","$2,424,548","$1,896,028"
,GLOBL,,"4,272","$2,665,950","$2,108,063"
,TOTAL,,"31,371","$5,440,889","$4,282,133"
70553,TC,,"30,968","$27,938,714","$22,104,255"
,26,,"463,564","$55,923,291","$43,827,813"
,GLOBL,,"154,895","$170,573,125","$134,984,725"
,TOTAL,,"649,427","$254,435,130","$200,916,793"
71010,TC,,"408,657","$7,737,281","$5,868,727"
,26,,"14,784,109","$139,530,890","$108,749,212"
,GLOBL,,"524,853","$14,233,853","$10,450,232"
,TOTAL,,"15,717,619","$161,502,025","$125,068,172"
71015,TC,,143,"$3,013","$2,350"
,26,,"5,052","$53,688","$42,016"
,GLOBL,,574,"$18,553","$13,526"
,TOTAL,,"5,769","$75,253","$57,893"
71020,TC,,"654,387","$14,687,009","$10,351,917"
,26,,"11,092,241","$127,652,766","$96,707,081"
,GLOBL,,"3,647,951","$128,965,259","$92,212,805"
,TOTAL,,"15,394,579","$271,305,034","$199,271,803"
71021,TC,,877,"$24,600","$18,082"
,26,,"19,779","$287,032","$223,286"
,GLOBL,,"5,693","$251,488","$184,043"
,TOTAL,,"26,349","$563,120","$425,412"
71022,TC,,831,"$25,369","$19,647"
,26,,"12,057","$197,589","$150,687"
,GLOBL,,"6,638","$315,410","$231,978"
,TOTAL,,"19,526","$538,368","$402,312"
71023,TC,,47,"$1,278",$931
,26,,"6,380","$125,869","$98,485"
,GLOBL,,480,"$24,029","$17,940"
,TOTAL,,"6,907","$151,176","$117,357"
71030,TC,,"1,367","$47,814","$36,865"
,26,,"23,225","$376,256","$292,765"
,GLOBL,,"9,472","$458,301","$333,632"
,TOTAL,,"34,064","$882,371","$663,261"
71034,TC,,8,$424,$293
,26,,"2,093","$51,495","$39,662"
,GLOBL,,277,"$21,328","$16,214"
,TOTAL,,"2,378","$73,247","$56,169"
71035,TC,,882,"$16,343","$12,171"
,26,,"168,483","$1,584,272","$1,232,735"
,GLOBL,,"7,033","$204,012","$155,255"
,TOTAL,,"176,398","$1,804,626","$1,400,161"
71036,TC,,2,$78,$58
,26,,"3,539","$98,748","$78,096"
,GLOBL,,79,"$6,292","$4,961"
,TOTAL,,"3,620","$105,118","$83,114"
71040,TC,,8,$338,$230
,26,,529,"$15,746","$12,395"
,GLOBL,,95,"$5,314","$4,128"
,TOTAL,,632,"$21,399","$16,754"
71060,TC,,4,$316,$253
,26,,276,"$10,611","$8,292"
,GLOBL,,54,"$5,029","$3,857"
,TOTAL,,334,"$15,956","$12,402"
71090,TC,,28,"$2,512","$2,009"
,26,,"101,316","$2,972,557","$2,364,780"
,GLOBL,,618,"$29,426","$23,266"
,TOTAL,,"101,962","$3,004,495","$2,390,056"
71100,TC,,"18,692","$399,270","$292,028"
,26,,"199,985","$2,298,455","$1,732,669"
,GLOBL,,"77,852","$2,616,989","$1,902,427"
,TOTAL,,"296,529","$5,314,714","$3,927,124"
71101,TC,,"11,662","$292,580","$214,509"
,26,,"141,520","$1,987,664","$1,492,798"
,GLOBL,,"39,990","$1,586,991","$1,139,225"
,TOTAL,,"193,172","$3,867,235","$2,846,531"
71110,TC,,"3,430","$101,114","$75,166"
,26,,"28,298","$396,770","$301,732"
,GLOBL,,"13,478","$592,509","$436,670"
,TOTAL,,"45,206","$1,090,393","$813,568"
71111,TC,,"2,207","$77,133","$57,397"
,26,,"20,330","$336,506","$254,945"
,GLOBL,,"7,247","$364,937","$264,424"
,TOTAL,,"29,784","$778,576","$576,766"
71120,TC,,623,"$14,752","$10,823"
,26,,"18,024","$188,600","$140,752"
,GLOBL,,"4,085","$146,321","$107,049"
,TOTAL,,"22,732","$349,674","$258,623"
71130,TC,,103,"$2,676","$1,926"
,26,,"1,659","$19,235","$14,518"
,GLOBL,,"1,153","$44,662","$32,423"
,TOTAL,,"2,915","$66,572","$48,866"
71250,TC,,"8,219","$1,841,596","$1,446,804"
,26,,"395,249","$23,884,683","$18,708,077"
,GLOBL,,"82,428","$25,178,954","$19,757,737"
,TOTAL,,"485,896","$50,905,233","$39,912,618"
71260,TC,,"18,405","$4,868,114","$3,851,202"
,26,,"951,474","$60,422,209","$47,151,709"
,GLOBL,,"132,173","$45,115,348","$35,519,124"
,TOTAL,,"1,102,052","$110,405,671","$86,522,034"
71270,TC,,"1,384","$462,039","$365,440"
,26,,"86,827","$6,035,522","$4,702,478"
,GLOBL,,"16,844","$6,946,541","$5,482,519"
,TOTAL,,"105,055","$13,444,102","$10,550,437"
71550,TC,,499,"$218,048","$172,122"
,26,,"7,825","$650,766","$510,313"
,GLOBL,,"4,067","$2,185,883","$1,721,464"
,TOTAL,,"12,391","$3,054,698","$2,403,899"
71555,TC,,160,"$67,155","$53,144"
,26,,"1,586","$147,811","$116,685"
,GLOBL,,616,"$336,770","$267,411"
,TOTAL,,"2,362","$551,737","$437,240"
72010,TC,,242,"$9,374","$6,897"
,26,,"6,869","$162,187","$123,534"
,GLOBL,,"5,543","$345,367","$257,073"
,TOTAL,,"12,654","$516,927","$387,505"
72020,TC,,"1,820","$27,191","$20,087"
,26,,"184,463","$1,447,269","$1,127,048"
,GLOBL,,"31,815","$744,618","$558,649"
,TOTAL,,"218,098","$2,219,078","$1,705,784"
72040,TC,,"17,581","$393,059","$285,113"
,26,,"255,762","$2,925,833","$2,215,310"
,GLOBL,,"150,093","$5,129,817","$3,762,701"
,TOTAL,,"423,436","$8,448,709","$6,263,124"
72050,TC,,"15,015","$486,600","$340,126"
,26,,"341,514","$5,385,959","$4,029,166"
,GLOBL,,"135,000","$6,870,595","$4,983,507"
,TOTAL,,"491,529","$12,743,154","$9,352,799"
72052,TC,,"6,953","$291,593","$207,784"
,26,,"113,722","$2,093,894","$1,572,893"
,GLOBL,,"60,544","$3,826,376","$2,819,393"
,TOTAL,,"181,219","$6,211,862","$4,600,070"
72069,TC,,726,"$12,610","$8,860"
,26,,"2,196","$25,127","$18,491"
,GLOBL,,"2,425","$73,517","$54,211"
,TOTAL,,"5,347","$111,254","$81,562"
72070,TC,,"17,453","$424,469","$314,619"
,26,,"217,620","$2,510,530","$1,908,896"
,GLOBL,,"120,864","$4,408,345","$3,289,697"
,TOTAL,,"355,937","$7,343,344","$5,513,213"
72072,TC,,"4,989","$132,804","$95,103"
,26,,"111,822","$1,274,236","$965,816"
,GLOBL,,"28,478","$1,126,246","$819,681"
,TOTAL,,"145,289","$2,533,286","$1,880,600"
72074,TC,,654,"$21,959","$16,319"
,26,,"10,089","$115,672","$88,219"
,GLOBL,,"5,423","$266,213","$200,788"
,TOTAL,,"16,166","$403,843","$305,326"
72080,TC,,"1,284","$30,873","$22,204"
,26,,"17,328","$198,956","$151,439"
,GLOBL,,"20,047","$743,929","$552,861"
,TOTAL,,"38,659","$973,758","$726,504"
72090,TC,,107,"$2,673","$1,885"
,26,,"2,646","$39,070","$28,691"
,GLOBL,,"4,198","$172,414","$128,220"
,TOTAL,,"6,951","$214,157","$158,795"
72100,TC,,"72,313","$1,799,065","$1,312,230"
,26,,"674,636","$7,739,960","$5,859,682"
,GLOBL,,"613,457","$22,557,365","$16,639,236"
,TOTAL,,"1,360,406","$32,096,391","$23,811,148"
72110,TC,,"37,280","$1,249,548","$886,100"
,26,,"612,826","$9,714,016","$7,299,502"
,GLOBL,,"342,220","$17,796,146","$13,062,552"
,TOTAL,,"992,326","$28,759,710","$21,248,154"
72114,TC,,"1,005","$43,764","$32,486"
,26,,"25,283","$476,714","$365,262"
,GLOBL,,"33,371","$2,168,277","$1,648,823"
,TOTAL,,"59,659","$2,688,755","$2,046,571"
72120,TC,,"1,024","$35,064","$25,703"
,26,,"11,255","$129,290","$99,132"
,GLOBL,,"14,980","$689,788","$517,360"
,TOTAL,,"27,259","$854,143","$642,196"
72125,TC,,961,"$212,577","$167,750"
,26,,"73,875","$4,407,395","$3,428,263"
,GLOBL,,"8,554","$2,553,031","$2,004,679"
,TOTAL,,"83,390","$7,173,003","$5,600,692"
72126,TC,,310,"$80,666","$63,320"
,26,,"13,497","$827,798","$645,404"
,GLOBL,,"1,807","$585,072","$456,877"
,TOTAL,,"15,614","$1,493,536","$1,165,602"
72127,TC,,27,"$8,740","$6,961"
,26,,590,"$37,815","$29,385"
,GLOBL,,123,"$48,135","$37,929"
,TOTAL,,740,"$94,690","$74,276"
72128,TC,,305,"$69,647","$55,137"
,26,,"18,234","$1,083,554","$850,912"
,GLOBL,,"2,876","$861,234","$678,728"
,TOTAL,,"21,415","$2,014,434","$1,584,777"
72129,TC,,50,"$13,064","$10,333"
,26,,"3,932","$242,381","$191,167"
,GLOBL,,384,"$126,387","$97,202"
,TOTAL,,"4,366","$381,832","$298,702"
72130,TC,,14,"$3,375","$2,687"
,26,,471,"$29,064","$22,580"
,GLOBL,,96,"$32,705","$25,616"
,TOTAL,,581,"$65,143","$50,883"
72131,TC,,"3,851","$827,859","$650,189"
,26,,"146,919","$8,715,061","$6,784,102"
,GLOBL,,"33,447","$9,755,218","$7,640,418"
,TOTAL,,"184,217","$19,298,139","$15,074,709"
72132,TC,,613,"$154,353","$121,952"
,26,,"38,418","$2,357,344","$1,851,391"
,GLOBL,,"4,887","$1,584,538","$1,240,804"
,TOTAL,,"43,918","$4,096,235","$3,214,147"
72133,TC,,28,"$10,056","$7,766"
,26,,"1,618","$105,396","$81,866"
,GLOBL,,317,"$128,216","$99,901"
,TOTAL,,"1,963","$243,668","$189,533"
72141,TC,,"17,745","$7,372,569","$5,802,439"
,26,,"155,136","$12,593,591","$9,776,814"
,GLOBL,,"89,803","$47,029,789","$36,949,672"
,TOTAL,,"262,684","$66,995,948","$52,528,924"
72142,TC,,173,"$75,142","$59,699"
,26,,"3,360","$332,711","$261,785"
,GLOBL,,"1,054","$642,402","$506,143"
,TOTAL,,"4,587","$1,050,255","$827,627"
72146,TC,,"4,616","$2,139,390","$1,692,650"
,26,,"53,559","$4,369,679","$3,436,296"
,GLOBL,,"25,129","$14,337,324","$11,329,477"
,TOTAL,,"83,304","$20,846,394","$16,458,423"
72147,TC,,101,"$48,421","$38,340"
,26,,"3,080","$305,880","$241,924"
,GLOBL,,708,"$432,442","$341,620"
,TOTAL,,"3,889","$786,743","$621,883"
72148,TC,,"40,368","$18,584,933","$14,674,297"
,26,,"335,177","$25,281,408","$19,666,568"
,GLOBL,,"216,669","$123,235,465","$97,218,756"
,TOTAL,,"592,214","$167,101,806","$131,559,621"
72149,TC,,591,"$278,635","$219,564"
,26,,"9,414","$862,501","$671,716"
,GLOBL,,"2,463","$1,483,289","$1,166,061"
,TOTAL,,"12,468","$2,624,425","$2,057,341"
72156,TC,,"2,092","$1,918,820","$1,513,356"
,26,,"26,136","$3,435,476","$2,696,669"
,GLOBL,,"9,770","$10,706,684","$8,443,869"
,TOTAL,,"37,998","$16,060,979","$12,653,893"
72157,TC,,"1,446","$1,324,010","$1,051,556"
,26,,"24,858","$3,271,479","$2,587,576"
,GLOBL,,"7,516","$8,243,026","$6,530,558"
,TOTAL,,"33,820","$12,838,514","$10,169,690"
72158,TC,,"11,182","$10,139,808","$8,002,843"
,26,,"102,723","$12,329,585","$9,652,480"
,GLOBL,,"50,328","$54,226,829","$42,812,159"
,TOTAL,,"164,233","$76,696,222","$60,467,482"
72170,TC,,"39,872","$773,344","$577,906"
,26,,"743,600","$6,718,989","$5,145,951"
,GLOBL,,"472,314","$13,588,400","$10,141,241"
,TOTAL,,"1,255,786","$21,080,734","$15,865,098"
72190,TC,,"3,482","$87,275","$63,759"
,26,,"59,887","$670,531","$509,610"
,GLOBL,,"37,174","$1,336,821","$994,547"
,TOTAL,,"100,543","$2,094,627","$1,567,916"
72192,TC,,"6,237","$1,390,041","$1,102,974"
,26,,"521,647","$29,080,854","$22,908,482"
,GLOBL,,"57,685","$17,176,325","$13,606,596"
,TOTAL,,"585,569","$47,647,220","$37,618,051"
72193,TC,,"18,752","$4,789,714","$3,794,559"
,26,,"1,198,264","$70,994,988","$55,863,339"
,GLOBL,,"160,996","$53,239,706","$42,194,659"
,TOTAL,,"1,378,012","$129,024,408","$101,852,557"
72194,TC,,"1,886","$608,396","$483,284"
,26,,"84,076","$5,207,701","$4,100,329"
,GLOBL,,"15,995","$6,465,857","$5,132,208"
,TOTAL,,"101,957","$12,281,954","$9,715,821"
72196,TC,,"3,044","$1,292,133","$1,022,394"
,26,,"38,227","$3,139,311","$2,463,568"
,GLOBL,,"18,620","$9,946,740","$7,860,384"
,TOTAL,,"59,891","$14,378,184","$11,346,346"
72198,26,,2,$0,$0
,GLOBL,,3,"$1,683","$1,346"
,TOTAL,,5,"$1,683","$1,346"
72200,TC,,747,"$13,742","$10,150"
,26,,"4,801","$43,021","$32,725"
,GLOBL,,"3,904","$112,890","$84,850"
,TOTAL,,"9,452","$169,653","$127,725"
72202,TC,,609,"$14,077","$10,071"
,26,,"9,760","$98,984","$74,716"
,GLOBL,,"5,597","$193,777","$144,260"
,TOTAL,,"15,966","$306,837","$229,047"
72220,TC,,"4,659","$100,126","$74,458"
,26,,"57,547","$518,106","$392,643"
,GLOBL,,"22,770","$703,316","$520,339"
,TOTAL,,"84,976","$1,321,548","$987,439"
72240,TC,,96,"$16,516","$12,999"
,26,,"12,997","$595,049","$464,214"
,GLOBL,,"1,827","$398,212","$310,365"
,TOTAL,,"14,920","$1,009,777","$787,578"
72255,TC,,17,"$2,781","$2,225"
,26,,"2,589","$120,368","$94,814"
,GLOBL,,394,"$75,235","$57,927"
,TOTAL,,"3,000","$198,384","$154,966"
72265,TC,,315,"$46,889","$36,917"
,26,,"56,860","$2,395,143","$1,884,494"
,GLOBL,,"8,115","$1,555,484","$1,221,788"
,TOTAL,,"65,290","$3,997,516","$3,143,199"
72270,TC,,4,$901,$721
,26,,"3,576","$240,874","$189,106"
,GLOBL,,429,"$133,953","$101,955"
,TOTAL,,"4,009","$375,728","$291,782"
72275,TC,,488,"$38,024","$29,743"
,26,,"31,875","$847,281","$671,011"
,GLOBL,,"16,869","$1,794,293","$1,425,349"
,TOTAL,,"49,232","$2,679,598","$2,126,104"
72285,TC,,5,"$1,436",$552
,26,,696,"$38,498","$29,898"
,GLOBL,,289,"$99,836","$79,359"
,TOTAL,,990,"$139,770","$109,809"
72295,TC,,54,"$14,874","$11,698"
,26,,"6,979","$294,662","$229,785"
,GLOBL,,"1,263","$383,161","$296,602"
,TOTAL,,"8,296","$692,696","$538,085"
73000,TC,,"4,351","$87,787","$65,676"
,26,,"34,848","$291,091","$220,031"
,GLOBL,,"26,836","$757,168","$559,912"
,TOTAL,,"66,035","$1,136,046","$845,620"
73010,TC,,"1,128","$21,997","$16,264"
,26,,"18,061","$163,138","$124,250"
,GLOBL,,"15,218","$446,738","$337,100"
,TOTAL,,"34,407","$631,873","$477,614"
73020,TC,,"4,420","$76,634","$54,999"
,26,,"69,913","$553,290","$422,464"
,GLOBL,,"65,405","$1,693,128","$1,255,090"
,TOTAL,,"139,738","$2,323,052","$1,732,553"
73030,TC,,"78,539","$1,691,722","$1,238,284"
,26,,"714,040","$6,724,221","$5,062,308"
,GLOBL,,"727,328","$23,069,201","$17,060,778"
,TOTAL,,"1,519,907","$31,485,144","$23,361,370"
73040,TC,,339,"$25,511","$19,433"
,26,,"17,619","$480,842","$371,336"
,GLOBL,,"5,942","$621,843","$476,012"
,TOTAL,,"23,900","$1,128,196","$866,781"
73050,TC,,364,"$8,931","$6,399"
,26,,"3,513","$36,718","$27,438"
,GLOBL,,"5,552","$202,703","$152,107"
,TOTAL,,"9,429","$248,352","$185,944"
73060,TC,,"17,144","$372,571","$281,298"
,26,,"188,136","$1,702,784","$1,298,139"
,GLOBL,,"102,270","$3,140,042","$2,337,125"
,TOTAL,,"307,550","$5,215,397","$3,916,563"
73070,TC,,"10,599","$206,803","$153,552"
,26,,"87,060","$686,719","$523,000"
,GLOBL,,"108,693","$2,986,783","$2,215,545"
,TOTAL,,"206,352","$3,880,305","$2,892,096"
73080,TC,,"9,958","$217,973","$161,184"
,26,,"129,783","$1,181,484","$889,215"
,GLOBL,,"59,491","$1,903,263","$1,397,000"
,TOTAL,,"199,232","$3,302,720","$2,447,399"
73085,TC,,27,"$1,522","$1,119"
,26,,110,"$3,041","$2,338"
,GLOBL,,128,"$9,852","$7,434"
,TOTAL,,265,"$14,415","$10,890"
73090,TC,,"12,080","$239,060","$179,893"
,26,,"121,290","$1,008,360","$764,103"
,GLOBL,,"47,671","$1,317,507","$974,250"
,TOTAL,,"181,041","$2,564,927","$1,918,246"
73092,TC,,38,$674,$474
,26,,186,"$1,519","$1,059"
,GLOBL,,129,"$3,664","$2,449"
,TOTAL,,353,"$5,857","$3,982"
73100,TC,,"14,211","$267,181","$199,939"
,26,,"105,593","$911,690","$695,347"
,GLOBL,,"291,289","$8,043,908","$6,037,410"
,TOTAL,,"411,093","$9,222,779","$6,932,696"
73110,TC,,"33,152","$655,228","$481,974"
,26,,"348,014","$3,158,923","$2,371,834"
,GLOBL,,"239,686","$7,182,389","$5,320,111"
,TOTAL,,"620,852","$10,996,540","$8,173,919"
73115,TC,,23,"$1,326",$957
,26,,529,"$14,594","$10,955"
,GLOBL,,531,"$46,110","$35,456"
,TOTAL,,"1,083","$62,030","$47,368"
73120,TC,,"18,150","$354,292","$266,280"
,26,,"74,301","$651,536","$491,688"
,GLOBL,,"138,405","$3,950,211","$2,947,467"
,TOTAL,,"230,856","$4,956,038","$3,705,435"
73130,TC,,"33,270","$663,268","$484,951"
,26,,"317,947","$2,914,818","$2,170,921"
,GLOBL,,"202,439","$6,192,457","$4,564,937"
,TOTAL,,"553,656","$9,770,542","$7,220,808"
73140,TC,,"12,744","$201,557","$143,484"
,26,,"119,117","$858,566","$627,121"
,GLOBL,,"131,166","$3,063,553","$2,226,078"
,TOTAL,,"263,027","$4,123,676","$2,996,682"
73200,TC,,291,"$55,392","$43,394"
,26,,"12,788","$713,325","$555,335"
,GLOBL,,"2,788","$702,920","$549,326"
,TOTAL,,"15,867","$1,471,637","$1,148,055"
73201,TC,,31,"$7,114","$5,681"
,26,,"1,393","$83,232","$65,300"
,GLOBL,,215,"$61,812","$48,950"
,TOTAL,,"1,639","$152,158","$119,930"
73202,TC,,27,"$7,575","$5,825"
,26,,366,"$22,690","$17,430"
,GLOBL,,94,"$30,393","$24,088"
,TOTAL,,487,"$60,658","$47,344"
73220,TC,,781,"$324,168","$255,809"
,26,,"9,099","$686,564","$532,972"
,GLOBL,,"6,095","$3,048,207","$2,408,198"
,TOTAL,,"15,975","$4,058,939","$3,196,979"
73221,TC,,"13,319","$5,506,559","$4,343,089"
