CPT only copyright 2010 American Medical Association. All rights reserved.,,,,,
,,,,,
"2010 Part B National Summary Data File
Code Range: 07) Performance Tracking Measurement (0000F - 9999F)",,,,,
"This data table begins with column headers on row 5 and data cells are A-6 through F-797   
",,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
PERFORMANCE TRACKING/MEASUREMENT,1015F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1015F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1018F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1018F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1019F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1019F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1022F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1022F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1026F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1026F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1030F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1030F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1034F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1034F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1035F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1035F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1036F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1036F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1038F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1038F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1039F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1039F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1040F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1040F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1050F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1050F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1055F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1055F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1060F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1060F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1061F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1061F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1065F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1065F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1066F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1066F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1070F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1070F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1071F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1071F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1080F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1080F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1090F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1090F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1091F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1091F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1100F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1100F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1101F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1101F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1110F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1110F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1111F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1111F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1116F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1116F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1118F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1118F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1119F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1119F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1121F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1121F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1123F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1123F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1124F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1124F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1125F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1125F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1126F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1126F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1127F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1127F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1128F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1128F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1130F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1130F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1134F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1134F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1135F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1135F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1136F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1136F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1137F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1137F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1157F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1157F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1158F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1158F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1159F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1159F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1160F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1160F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1170F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1170F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1220F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,1220F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2000F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2000F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2001F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2001F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2002F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2002F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2004F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2004F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2010F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2010F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2014F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2014F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2018F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2018F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2019F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2019F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2020F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2020F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2021F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2021F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2022F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2022F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2024F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2024F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2026F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2026F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2027F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2027F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2028F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2028F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2029F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2029F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2030F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2030F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2031F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2031F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2035F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2035F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2040F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2040F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2044F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2044F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2050F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,2050F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3006F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3006F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3008F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3008F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3011F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3011F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3014F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3014F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3016F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3016F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3017F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3017F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3018F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3018F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3020F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3020F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3021F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3021F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3022F,TOTAL,N/A,0,0
