Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2000,,,,,
Code Range 50010 to 53899,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,OTHER,,"7,160","$1,995,006","$1,580,994"
,TOTAL,,"7,739","$2,061,427","$1,633,633"
51045,SG,,21,"$12,512","$10,009"
,80'S,,80,"$3,714","$2,878"
,OTHER,,"1,163","$384,687","$304,386"
,TOTAL,,"1,264","$400,913","$317,273"
51050,80'S,,165,"$11,165","$8,928"
,OTHER,,"1,235","$484,894","$385,122"
,TOTAL,,"1,400","$496,059","$394,050"
51060,80'S,,2,$168,$135
,OTHER,,22,"$12,240","$9,792"
,TOTAL,,24,"$12,408","$9,927"
51065,OTHER,,165,"$61,759","$48,803"
,TOTAL,,165,"$61,759","$48,803"
51080,80'S,,13,$524,$414
,OTHER,,100,"$31,522","$25,138"
,TOTAL,,113,"$32,046","$25,551"
51500,80'S,,7,$457,$366
,OTHER,,55,"$24,981","$19,671"
,TOTAL,,62,"$25,438","$20,037"
51520,80'S,,11,$800,$640
,OTHER,,70,"$37,150","$29,640"
,TOTAL,,81,"$37,950","$30,280"
51525,80'S,,174,"$19,664","$15,616"
,OTHER,,364,"$257,952","$205,379"
,TOTAL,,538,"$277,616","$220,995"
51530,80'S,,48,"$4,940","$3,907"
,OTHER,,182,"$116,478","$92,277"
,TOTAL,,230,"$121,418","$96,184"
51535,80'S,,9,$707,$539
,OTHER,,69,"$40,522","$31,915"
,TOTAL,,78,"$41,229","$32,454"
51550,80'S,,386,"$50,974","$40,639"
,OTHER,,"1,054","$834,909","$662,781"
,TOTAL,,"1,440","$885,883","$703,420"
51555,80'S,,221,"$43,147","$34,372"
,OTHER,,578,"$659,630","$524,920"
,TOTAL,,799,"$702,777","$559,292"
51565,80'S,,65,"$13,595","$10,690"
,OTHER,,168,"$207,609","$165,810"
,TOTAL,,233,"$221,203","$176,500"
