CPT only copyright 2010 American Medical Association. All rights reserved.,,,,,
,,,,,
"2010 Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)",,,,,
"This data table begins with column headers on row 5 and data cells are A-6 through F-2715      
",,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
RADIOLOGY,72129,TC,181,38565.79,29769.84
RADIOLOGY,72129,GLOBL,988,280587.36,219667.94
RADIOLOGY,72130,TOTAL,1151,173905.61,135375.37
RADIOLOGY,72130,26,820,53586.75,41555.55
RADIOLOGY,72130,TC,40,11577.16,8959.78
RADIOLOGY,72130,GLOBL,291,108741.7,84860.04
RADIOLOGY,72131,TOTAL,336995,32725842.21,25360992.21
RADIOLOGY,72131,26,267402,15975437.73,12363468.22
RADIOLOGY,72131,TC,13668,2462279.88,1908174.22
RADIOLOGY,72131,GLOBL,55925,14288124.6,11089349.77
RADIOLOGY,72132,TOTAL,55501,5528368.4,4296744.64
RADIOLOGY,72132,26,45849,2840448.13,2206081.48
RADIOLOGY,72132,TC,1443,320923.33,249776.1
RADIOLOGY,72132,GLOBL,8209,2366996.94,1840887.06
RADIOLOGY,72133,TOTAL,4397,746344.68,583744.62
RADIOLOGY,72133,26,2794,181667.37,141240.16
RADIOLOGY,72133,TC,235,68177.93,53302.17
RADIOLOGY,72133,GLOBL,1368,496499.38,389202.29
RADIOLOGY,72141,TOTAL,538989.1,120949574.69,93886489.89
RADIOLOGY,72141,26,299872,24537902.7,18892185.5
RADIOLOGY,72141,TC,52385,16890690.92,13157798.11
RADIOLOGY,72141,GLOBL,186732.1,79520981.07,61836506.28
RADIOLOGY,72142,TOTAL,4696,1060299.82,822833.73
RADIOLOGY,72142,26,3188,315327.53,245646.09
RADIOLOGY,72142,TC,371,149242.14,116981.68
RADIOLOGY,72142,GLOBL,1137,595730.15,460205.96
RADIOLOGY,72146,TOTAL,196415,40423911.2,31648369.06
RADIOLOGY,72146,26,123654,10132634.29,7897567.49
RADIOLOGY,72146,TC,15935,5334907.15,4185953.4
RADIOLOGY,72146,GLOBL,56826,24956369.76,19564848.17
RADIOLOGY,72147,TOTAL,3627,669849.07,527343.89
RADIOLOGY,72147,26,2703,269128.09,211239.91
RADIOLOGY,72147,TC,191,64922.62,51205.21
RADIOLOGY,72147,GLOBL,733,335798.36,264898.77
RADIOLOGY,72148,TOTAL,1262751.2,290890673.84,226351528.91
RADIOLOGY,72148,26,683289,51836340.04,39936710.26
RADIOLOGY,72148,TC,135680,45663808.63,35660000.21
RADIOLOGY,72148,GLOBL,443782.2,193390525.17,150754818.44
RADIOLOGY,72149,TOTAL,7822,1752867.06,1372739.07
RADIOLOGY,72149,26,5248,482011.79,375981.96
RADIOLOGY,72149,TC,504,205160.5,161428.23
RADIOLOGY,72149,GLOBL,2070,1065694.77,835328.88
RADIOLOGY,72156,TOTAL,102099,30906354.01,24036410.29
RADIOLOGY,72156,26,68434,9073765.91,7036164.63
RADIOLOGY,72156,TC,6604,3432400.73,2680788.23
RADIOLOGY,72156,GLOBL,27061,18400187.37,14319457.43
RADIOLOGY,72157,TOTAL,76987,18991890.75,14876384.04
RADIOLOGY,72157,26,56489,7506110.97,5875932.32
RADIOLOGY,72157,TC,3959,1704614.01,1339740.67
RADIOLOGY,72157,GLOBL,16539,9781165.77,7660711.05
RADIOLOGY,72158,TOTAL,290520,87831996.06,68551602.45
RADIOLOGY,72158,26,186054,22516502.41,17447997.02
RADIOLOGY,72158,TC,23441,11996220.15,9409929
RADIOLOGY,72158,GLOBL,81025,53319273.5,41693676.43
RADIOLOGY,72159,TOTAL,40,9545.68,7605.52
RADIOLOGY,72159,26,29,3025.91,2389.71
RADIOLOGY,72159,TC,N/A,930.29,744.24
RADIOLOGY,72159,GLOBL,11,5589.48,4471.57
RADIOLOGY,72170,TOTAL,1781061,27549467.07,20625024.04
RADIOLOGY,72170,26,1081639,9917115.26,7532085.98
RADIOLOGY,72170,TC,59650,977632.38,722323.16
RADIOLOGY,72170,GLOBL,639772,16654719.43,12370614.9
RADIOLOGY,72190,TOTAL,64602,1580663.33,1179130.08
RADIOLOGY,72190,26,33381,381528.89,290282.79
RADIOLOGY,72190,TC,2338,63705.67,46888.65
RADIOLOGY,72190,GLOBL,28883,1135428.77,841958.64
RADIOLOGY,72191,TOTAL,118554,17106621.37,13436902.36
RADIOLOGY,72191,26,92892,8716367.94,6816504
RADIOLOGY,72191,TC,5428,1298092.82,1021432.56
RADIOLOGY,72191,GLOBL,20234,7092160.61,5598965.8
RADIOLOGY,72192,TOTAL,1999045,153476270.75,119536642.18
RADIOLOGY,72192,26,1751525,98687977.61,76568255.86
RADIOLOGY,72192,TC,73515,12551084.5,9825825
RADIOLOGY,72192,GLOBL,174005,42237208.64,33142561.32
RADIOLOGY,72193,TOTAL,2484099,199972341.31,155862873.44
RADIOLOGY,72193,26,2104194,125909578.88,97548538.93
RADIOLOGY,72193,TC,114151,16658626.56,13121602.6
RADIOLOGY,72193,GLOBL,265754,57404135.87,45192731.91
RADIOLOGY,72194,TOTAL,494040,63976140.54,50150702.36
RADIOLOGY,72194,26,319174,19888363.99,15411535.09
RADIOLOGY,72194,TC,51700,9969752.4,7856265.03
RADIOLOGY,72194,GLOBL,123166,34118024.15,26882902.24
RADIOLOGY,72195,TOTAL,79762,17085892.08,13396792.7
RADIOLOGY,72195,26,47230,3545241.17,2757395.39
RADIOLOGY,72195,TC,7554,2571839.15,2021977.61
RADIOLOGY,72195,GLOBL,24978,10968811.76,8617419.7
RADIOLOGY,72196,TOTAL,3278,625263.56,490486.53
RADIOLOGY,72196,26,2421,216463.59,168556.98
RADIOLOGY,72196,TC,112,43866.77,34591.54
RADIOLOGY,72196,GLOBL,745,364933.2,287338.01
RADIOLOGY,72197,TOTAL,57462,17601611.06,13823299.41
RADIOLOGY,72197,26,36472,4283344.68,3329986.48
RADIOLOGY,72197,TC,2793,1381926.13,1085999.21
RADIOLOGY,72197,GLOBL,18197,11936340.25,9407313.72
RADIOLOGY,72198,TOTAL,6115,1699180.69,1344429.31
RADIOLOGY,72198,26,4037,381433.7,299682.89
RADIOLOGY,72198,TC,227,114278.77,90505.91
RADIOLOGY,72198,GLOBL,1851,1203468.22,954240.51
RADIOLOGY,72200,TOTAL,14465,249172.92,187118.06
RADIOLOGY,72200,26,7684,67494.54,50661.6
RADIOLOGY,72200,TC,1380,26463.91,19607.44
RADIOLOGY,72200,GLOBL,5401,155214.47,116849.02
RADIOLOGY,72202,TOTAL,25437,497212.47,364424.66
RADIOLOGY,72202,26,14657,144989.68,107173.69
RADIOLOGY,72202,TC,1980,45801.83,32991.74
RADIOLOGY,72202,GLOBL,8800,306420.96,224259.23
RADIOLOGY,72220,TOTAL,127576,1869444.94,1388348.69
RADIOLOGY,72220,26,85141,748801.3,561401.47
RADIOLOGY,72220,TC,10065,193140.05,143736.7
RADIOLOGY,72220,GLOBL,32370,927503.59,683210.52
RADIOLOGY,72240,TOTAL,9198,601714.87,466638.27
RADIOLOGY,72240,26,7234,327124.62,253550.61
RADIOLOGY,72240,TC,224,20977.83,16370.39
RADIOLOGY,72240,GLOBL,1740,253612.42,196717.27
RADIOLOGY,72255,TOTAL,828,59588.02,46812.62
RADIOLOGY,72255,26,588,26611.02,20954.88
RADIOLOGY,72255,TC,21,1771.22,1330.2
RADIOLOGY,72255,GLOBL,219,31205.78,24527.54
RADIOLOGY,72265,TOTAL,41574,2554335.64,1996576.46
RADIOLOGY,72265,26,32661,1366057.03,1067200.64
RADIOLOGY,72265,TC,947,86342.47,67072.18
RADIOLOGY,72265,GLOBL,7966,1101936.14,862303.64
RADIOLOGY,72270,TOTAL,9697,953318.66,742157.38
RADIOLOGY,72270,26,7557,499623.49,388249.96
RADIOLOGY,72270,TC,153,21319.78,16376.46
RADIOLOGY,72270,GLOBL,1987,432375.39,337530.96
RADIOLOGY,72275,TOTAL,88423,6359836.25,5008971.18
RADIOLOGY,72275,26,41540,1590281.04,1249013.2
RADIOLOGY,72275,TC,1378,83104.03,66215.29
RADIOLOGY,72275,GLOBL,45505,4686451.18,3693742.69
RADIOLOGY,72285,TOTAL,1911,175540.79,136936.96
RADIOLOGY,72285,26,1238,70909.31,55203.9
RADIOLOGY,72285,TC,N/A,830.71,664.56
RADIOLOGY,72285,GLOBL,673,103800.77,81068.5
RADIOLOGY,72291,TOTAL,69892,5137578.73,4094007.43
RADIOLOGY,72291,26,67256,4808893.01,3832189.88
RADIOLOGY,72291,TC,48,5472.4,4377.82
RADIOLOGY,72291,GLOBL,2588,323213.32,257439.73
RADIOLOGY,72292,TOTAL,1093,86614.46,68749.67
RADIOLOGY,72292,26,1055,79431.08,63167.47
RADIOLOGY,72292,TC,N/A,0,0
RADIOLOGY,72292,GLOBL,38,7183.38,5582.2
RADIOLOGY,72295,TOTAL,16261,1250754.31,975283.86
RADIOLOGY,72295,26,10007,413877.92,324355.25
RADIOLOGY,72295,TC,22,2010.62,1493.49
RADIOLOGY,72295,GLOBL,6232,834865.77,649435.12
RADIOLOGY,73000,TOTAL,87806,1520313.01,1127523.73
RADIOLOGY,73000,26,43813,372080.56,276767.39
RADIOLOGY,73000,TC,5765,105998.58,77661.76
RADIOLOGY,73000,GLOBL,38228,1042233.87,773094.58
RADIOLOGY,73010,TOTAL,47184,972766.54,725935.01
RADIOLOGY,73010,26,18517,169768.29,127296.62
RADIOLOGY,73010,TC,2423,46239.24,33879.49
RADIOLOGY,73010,GLOBL,26244,756759.01,564758.9
RADIOLOGY,73020,TOTAL,142864,1947242.41,1458611.35
RADIOLOGY,73020,26,84443,648834.33,492870.09
RADIOLOGY,73020,TC,4957,73327.58,52849.24
RADIOLOGY,73020,GLOBL,53464,1225080.5,912892.02
RADIOLOGY,73030,TOTAL,2290765,45184597.91,33339918.6
RADIOLOGY,73030,26,1066509,10537407.67,7811148.97
RADIOLOGY,73030,TC,139135,2640484.46,1908008.05
RADIOLOGY,73030,GLOBL,1085121,32006705.78,23620761.58
RADIOLOGY,73040,TOTAL,18954,1169780.38,907910.61
RADIOLOGY,73040,26,10137,282785.43,217813.25
RADIOLOGY,73040,TC,1023,73410.24,56104.21
RADIOLOGY,73040,GLOBL,7794,813584.71,633993.15
RADIOLOGY,73050,TOTAL,12229,351285.18,262250.88
RADIOLOGY,73050,26,3335,36137.7,26149.13
RADIOLOGY,73050,TC,746,17537.35,12368.93
RADIOLOGY,73050,GLOBL,8148,297610.13,223732.82
RADIOLOGY,73060,TOTAL,365825,5481188.48,4104004.48
RADIOLOGY,73060,26,240838,2138450.22,1613864.27
RADIOLOGY,73060,TC,20947,400600.5,297414.78
RADIOLOGY,73060,GLOBL,104040,2942137.76,2192725.43
RADIOLOGY,73070,TOTAL,247843,4197479.84,3128096.46
RADIOLOGY,73070,26,119699,917571.91,694860.6
RADIOLOGY,73070,TC,15060,279571.96,206608.86
RADIOLOGY,73070,GLOBL,113084,3000335.97,2226627
RADIOLOGY,73080,TOTAL,306872,5279678.73,3896382.31
RADIOLOGY,73080,26,200368,1771110.16,1320419.76
RADIOLOGY,73080,TC,15231,372946.37,271345.9
RADIOLOGY,73080,GLOBL,91273,3135622.2,2304616.65
RADIOLOGY,73085,TOTAL,185,12582.44,9716.22
RADIOLOGY,73085,26,69,1928.72,1520.03
RADIOLOGY,73085,TC,12,827.15,622.63
RADIOLOGY,73085,GLOBL,104,9826.57,7573.56
RADIOLOGY,73090,TOTAL,235204,3041838.81,2275914.49
RADIOLOGY,73090,26,167343,1349906.58,1016067.27
RADIOLOGY,73090,TC,14805,272521.8,204872.42
RADIOLOGY,73090,GLOBL,53056,1419410.43,1054974.8
RADIOLOGY,73092,TOTAL,62,1265.89,942.06
RADIOLOGY,73092,26,24,193.48,144.8
RADIOLOGY,73092,TC,N/A,58.94,29.92
RADIOLOGY,73092,GLOBL,38,1013.47,767.34
RADIOLOGY,73100,TOTAL,382508,8371430.81,6288132.28
RADIOLOGY,73100,26,123798,1082668.53,821815.46
RADIOLOGY,73100,TC,18910,370881.7,277636.01
RADIOLOGY,73100,GLOBL,239800,6917880.58,5188680.81
RADIOLOGY,73110,TOTAL,923536,18727568.01,13885820.83
RADIOLOGY,73110,26,491261,4331267.03,3217271.96
RADIOLOGY,73110,TC,53940,1330726.08,968888.29
RADIOLOGY,73110,GLOBL,378335,13065574.9,9699660.58
RADIOLOGY,73115,TOTAL,1247,92554.04,71921.44
RADIOLOGY,73115,26,445,12580.31,9691.77
RADIOLOGY,73115,TC,49,3498.7,2578.68
RADIOLOGY,73115,GLOBL,753,76475.03,59650.99
RADIOLOGY,73120,TOTAL,282311,5639867.31,4187877.53
RADIOLOGY,73120,26,93926,766824.98,573162.71
RADIOLOGY,73120,TC,20916,382887.17,282884.32
RADIOLOGY,73120,GLOBL,167469,4490155.16,3331830.5
RADIOLOGY,73130,TOTAL,959678,17672896.68,12988371.53
RADIOLOGY,73130,26,523907,4636947.5,3412592.21
RADIOLOGY,73130,TC,61826,1326446.52,962368.43
RADIOLOGY,73130,GLOBL,373945,11709502.66,8613410.89
RADIOLOGY,73140,TOTAL,340361.5,6664218.75,4855476.73
RADIOLOGY,73140,26,137863,956054.95,690112.68
RADIOLOGY,73140,TC,19793,421848.33,298855.41
RADIOLOGY,73140,GLOBL,182705.5,5286315.47,3866508.64
RADIOLOGY,73200,TOTAL,72484,7386225.76,5707667.63
RADIOLOGY,73200,26,54470,3062614.26,2360115.27
RADIOLOGY,73200,TC,2901,528846.74,406334.95
RADIOLOGY,73200,GLOBL,15113,3794764.76,2941217.41
RADIOLOGY,73201,TOTAL,10152,1187119.56,925890.42
RADIOLOGY,73201,26,7516,446682.28,346368.08
RADIOLOGY,73201,TC,493,111444.46,86098.29
RADIOLOGY,73201,GLOBL,2143,628992.82,493424.05
RADIOLOGY,73202,TOTAL,1718,351444.95,275138.39
RADIOLOGY,73202,26,951,59209.32,45611.76
RADIOLOGY,73202,TC,80,24322.7,18670.44
RADIOLOGY,73202,GLOBL,687,267912.93,210856.19
RADIOLOGY,73206,TOTAL,2666,434487.16,339273.99
RADIOLOGY,73206,26,2080,194244,151526.3
RADIOLOGY,73206,TC,92,29364.15,23190.04
RADIOLOGY,73206,GLOBL,494,210879.01,164557.65
RADIOLOGY,73218,TOTAL,34524,9088557.88,7116504.4
RADIOLOGY,73218,26,14601,1011056.35,784919.35
RADIOLOGY,73218,TC,5772,1987156.74,1565992.93
RADIOLOGY,73218,GLOBL,14151,6090344.79,4765592.12
RADIOLOGY,73219,TOTAL,472,111164.11,86905.85
RADIOLOGY,73219,26,299,24937.81,18971.01
RADIOLOGY,73219,TC,35,14756.3,11531.23
RADIOLOGY,73219,GLOBL,138,71470,56403.61
RADIOLOGY,73220,TOTAL,10940,3366901.81,2633935.81
RADIOLOGY,73220,26,6667,730743.06,563461.75
RADIOLOGY,73220,TC,1007,497742.07,391369.18
RADIOLOGY,73220,GLOBL,3266,2138416.68,1679104.88
RADIOLOGY,73221,TOTAL,480041,118210630.07,91683900.11
RADIOLOGY,73221,26,225915,15631506.64,11965936.7
RADIOLOGY,73221,TC,70553,23778741.79,18508287.24
RADIOLOGY,73221,GLOBL,183573,78800381.64,61209676.17
RADIOLOGY,73222,TOTAL,20084,5465420.68,4247664.41
RADIOLOGY,73222,26,10700,878160.6,674556.14
RADIOLOGY,73222,TC,2222,920126.42,716961.04
RADIOLOGY,73222,GLOBL,7162,3667133.66,2856147.23
RADIOLOGY,73223,TOTAL,14081,4758660.33,3725161.05
RADIOLOGY,73223,26,7779,850369,658235.41
RADIOLOGY,73223,TC,1365,662846.45,520702.94
RADIOLOGY,73223,GLOBL,4937,3245444.88,2546222.7
RADIOLOGY,73225,TOTAL,133,33700.92,26518.88
RADIOLOGY,73225,26,83,7582.84,5865.75
RADIOLOGY,73225,TC,N/A,0,0
RADIOLOGY,73225,GLOBL,50,26118.08,20653.13
RADIOLOGY,73500,TOTAL,522303,8340081.44,6239541.79
RADIOLOGY,73500,26,286273,2614055.47,1999646.57
RADIOLOGY,73500,TC,18105,281569.87,203804.11
RADIOLOGY,73500,GLOBL,217925,5444456.1,4036091.11
RADIOLOGY,73510,TOTAL,2595153,54291017.79,40174933.16
RADIOLOGY,73510,26,1525544,17286793.21,13047767.43
RADIOLOGY,73510,TC,149963,3639794.98,2657970.88
RADIOLOGY,73510,GLOBL,919646,33364429.6,24469194.85
RADIOLOGY,73520,TOTAL,369600,9296132.4,6839544.49
RADIOLOGY,73520,26,189042,2557595.46,1914249.72
RADIOLOGY,73520,TC,23996,600716.1,441030.1
RADIOLOGY,73520,GLOBL,156562,6137820.84,4484264.67
RADIOLOGY,73525,TOTAL,14022,855491.43,670952.26
RADIOLOGY,73525,26,7185,208028.48,161674.54
RADIOLOGY,73525,TC,359,23959.94,18778.4
RADIOLOGY,73525,GLOBL,6478,623503.01,490499.32
RADIOLOGY,73530,TOTAL,74659,1153956.91,899325.77
RADIOLOGY,73530,26,74537,1149993.46,896400.89
RADIOLOGY,73530,TC,29,547,370.35
RADIOLOGY,73530,GLOBL,93,3416.45,2554.53
RADIOLOGY,73540,TOTAL,324,9606.65,7264.95
RADIOLOGY,73540,26,82,879.9,656.92
RADIOLOGY,73540,TC,30,762.24,540.46
RADIOLOGY,73540,GLOBL,212,7964.51,6067.57
RADIOLOGY,73542,TOTAL,25603,1485299.58,1167883.29
RADIOLOGY,73542,26,10120,292052.9,229117.93
RADIOLOGY,73542,TC,454,24210.17,19296.87
RADIOLOGY,73542,GLOBL,15029,1169036.51,919468.49
RADIOLOGY,73550,TOTAL,552596,7888571.34,5951561.05
RADIOLOGY,73550,26,388357,3568014.06,2728893.93
RADIOLOGY,73550,TC,24700,453627.51,342095.47
RADIOLOGY,73550,GLOBL,139539,3866929.77,2880571.65
RADIOLOGY,73560,TOTAL,2194329,43644660.31,32301381.28
RADIOLOGY,73560,26,933752,8578780.76,6466229.6
RADIOLOGY,73560,TC,126846,2428582.33,1761084.55
RADIOLOGY,73560,GLOBL,1133731,32637297.22,24074067.13
RADIOLOGY,73562,TOTAL,1864967,46223034.32,33875835.4
RADIOLOGY,73562,26,690525,6875664.98,5074367.23
RADIOLOGY,73562,TC,101706,2411126.57,1740260.35
RADIOLOGY,73562,GLOBL,1072736,36936242.77,27061207.82
RADIOLOGY,73564,TOTAL,1074890,28973863.21,21262614.23
RADIOLOGY,73564,26,487195,5767116.72,4226615.13
RADIOLOGY,73564,TC,40682,1127984.21,804990.99
RADIOLOGY,73564,GLOBL,547013,22078762.28,16231008.11
RADIOLOGY,73565,TOTAL,366357,9837669.41,7291676.61
RADIOLOGY,73565,26,57098,533716.84,392454.04
RADIOLOGY,73565,TC,19648,404486.44,294125.18
RADIOLOGY,73565,GLOBL,289611,8899466.13,6605097.39
RADIOLOGY,73580,TOTAL,18067,2077031.25,1632623.58
RADIOLOGY,73580,26,1318,38815.17,30424.01
RADIOLOGY,73580,TC,159,14199.69,11089.93
RADIOLOGY,73580,GLOBL,16590,2024016.39,1591109.64
RADIOLOGY,73590,TOTAL,506973,7072905.51,5288858.45
RADIOLOGY,73590,26,348811,3082741.07,2324120.26
RADIOLOGY,73590,TC,28040,496080.04,368017.71
RADIOLOGY,73590,GLOBL,130122,3494084.4,2596720.48
RADIOLOGY,73592,TOTAL,52,1272.93,838.85
RADIOLOGY,73592,26,12,96.4,71.28
RADIOLOGY,73592,TC,N/A,74.42,59.54
RADIOLOGY,73592,GLOBL,40,1102.11,708.03
RADIOLOGY,73600,TOTAL,283823,5253070.65,3923226.03
RADIOLOGY,73600,26,119591,967787.93,736061.67
RADIOLOGY,73600,TC,15673,289213.28,214597
RADIOLOGY,73600,GLOBL,148559,3996069.44,2972567.36
RADIOLOGY,73610,TOTAL,1214548,22710899.7,16742250.21
RADIOLOGY,73610,26,641857,5647877.52,4197439.19
RADIOLOGY,73610,TC,66728,1427073.06,1036858.41
RADIOLOGY,73610,GLOBL,505963,15635949.12,11507952.61
RADIOLOGY,73615,TOTAL,787,61155.56,47833.33
RADIOLOGY,73615,26,213,6043.13,4522.85
RADIOLOGY,73615,TC,N/A,608.48,486.79
RADIOLOGY,73615,GLOBL,574,54503.95,42823.69
RADIOLOGY,73620,TOTAL,861390,19658176.85,14589465.32
RADIOLOGY,73620,26,160123,1301855.06,986487.25
RADIOLOGY,73620,TC,36938,655766.89,487455.53
RADIOLOGY,73620,GLOBL,664329,17700554.9,13115522.54
RADIOLOGY,73630,TOTAL,2242492,48781406.11,35986453.01
RADIOLOGY,73630,26,875665,7739116.85,5750963.91
RADIOLOGY,73630,TC,107059,2251135.89,1633117.51
RADIOLOGY,73630,GLOBL,1259768,38791153.37,28602371.59
RADIOLOGY,73650,TOTAL,115166,2166110.85,1571243.84
RADIOLOGY,73650,26,44162,357904.41,264856.71
RADIOLOGY,73650,TC,7381,132989.07,94771.04
RADIOLOGY,73650,GLOBL,63623,1675217.37,1211616.09
RADIOLOGY,73660,TOTAL,118061,1902526.65,1394635.43
RADIOLOGY,73660,26,60223,396181.12,293396.27
RADIOLOGY,73660,TC,9195,184703.76,133165.09
RADIOLOGY,73660,GLOBL,48643,1321641.77,968074.07
RADIOLOGY,73700,TOTAL,187814,16449404.44,12760023.79
RADIOLOGY,73700,26,155756,8780881.98,6793774.78
RADIOLOGY,73700,TC,5339,975640.63,758598.61
RADIOLOGY,73700,GLOBL,26719,6692881.83,5207650.4
RADIOLOGY,73701,TOTAL,37183,2814157.12,2199412.91
RADIOLOGY,73701,26,34716,2120765.55,1658666.72
RADIOLOGY,73701,TC,572,127251.76,99578.66
RADIOLOGY,73701,GLOBL,1895,566139.81,441167.53
RADIOLOGY,73702,TOTAL,4463,669863.58,525736.79
RADIOLOGY,73702,26,3153,197178.03,153999.27
RADIOLOGY,73702,TC,333,97600.44,77240.38
RADIOLOGY,73702,GLOBL,977,375085.11,294497.14
RADIOLOGY,73706,TOTAL,17552,3323076.83,2623575.46
RADIOLOGY,73706,26,12400,1242341.48,977673.44
RADIOLOGY,73706,TC,1322,395150.4,313074.58
RADIOLOGY,73706,GLOBL,3830,1685584.95,1332827.44
RADIOLOGY,73718,TOTAL,111542,25660774.33,20065778.05
RADIOLOGY,73718,26,60089,4180115.53,3248694.68
RADIOLOGY,73718,TC,9551,3270154.45,2567463.99
RADIOLOGY,73718,GLOBL,41902,18210504.35,14249619.38
RADIOLOGY,73719,TOTAL,1702,321335.23,251507.41
RADIOLOGY,73719,26,1275,105974.32,82194.96
RADIOLOGY,73719,TC,48,20231.04,16184.84
RADIOLOGY,73719,GLOBL,379,195129.87,153127.61
RADIOLOGY,73720,TOTAL,45993,11533519.13,9023374.08
RADIOLOGY,73720,26,33766,3727340.78,2892420.59
RADIOLOGY,73720,TC,2030,1051751.63,827153.57
RADIOLOGY,73720,GLOBL,10197,6754426.72,5303799.92
RADIOLOGY,73721,TOTAL,685589.2,168365296.33,130750422.27
RADIOLOGY,73721,26,330914,23014424.05,17667761.93
RADIOLOGY,73721,TC,89216,30363916.59,23638421.58
RADIOLOGY,73721,GLOBL,265459.2,114986955.69,89444238.76
RADIOLOGY,73722,TOTAL,5249,1382628.77,1075769.17
RADIOLOGY,73722,26,2999,252714.9,193951.41
RADIOLOGY,73722,TC,484,208175.54,162522.16
RADIOLOGY,73722,GLOBL,1766,921738.33,719295.6
RADIOLOGY,73723,TOTAL,25191,7164574.94,5624760.08
RADIOLOGY,73723,26,16700,1847353.6,1439143.18
RADIOLOGY,73723,TC,1564,794556.81,624112.86
RADIOLOGY,73723,GLOBL,6927,4522664.53,3561504.04
RADIOLOGY,73725,TOTAL,30391,7581563.12,6000991.27
RADIOLOGY,73725,26,20144,1935666.69,1520730.32
RADIOLOGY,73725,TC,1275,555955.13,440021.22
RADIOLOGY,73725,GLOBL,8972,5089941.3,4040239.73
RADIOLOGY,74000,TOTAL,2015906,22933882.87,17517598.59
RADIOLOGY,74000,26,1687663,15489611.82,12019738
RADIOLOGY,74000,TC,74209,1152475.63,857236.49
RADIOLOGY,74000,GLOBL,254034,6291795.42,4640624.1
RADIOLOGY,74010,TOTAL,68330,1239735.47,934386.7
RADIOLOGY,74010,26,48574,574350.39,441707.27
RADIOLOGY,74010,TC,4592,109637.69,81395.95
RADIOLOGY,74010,GLOBL,15164,555747.39,411283.48
RADIOLOGY,74020,TOTAL,817080,12777414.37,9717351.07
RADIOLOGY,74020,26,749483,10432345.97,8013475.63
RADIOLOGY,74020,TC,19176,460079.04,332294.12
RADIOLOGY,74020,GLOBL,48421,1884989.36,1371581.32
RADIOLOGY,74022,TOTAL,850331,14748707.48,11202319.73
RADIOLOGY,74022,26,817163,13376802,10209004.55
RADIOLOGY,74022,TC,9369,269887.6,192880.35
RADIOLOGY,74022,GLOBL,23799,1102017.88,800434.83
RADIOLOGY,74150,TOTAL,2013053.1,153034891.16,118145493.08
RADIOLOGY,74150,26,1749842.1,107402700.36,82912936.72
RADIOLOGY,74150,TC,76922,9321014.32,7194502.14
RADIOLOGY,74150,GLOBL,186289,36311176.48,28038054.22
RADIOLOGY,74160,TOTAL,2330993,231662597.55,179244695.63
RADIOLOGY,74160,26,2009194,131352553.72,100951435.18
RADIOLOGY,74160,TC,94329,23829299.86,18631144.67
RADIOLOGY,74160,GLOBL,227470,76480743.97,59662115.78
RADIOLOGY,74170,TOTAL,955292,169425576.99,131651543.57
RADIOLOGY,74170,26,638317,45817888.07,35158011.46
RADIOLOGY,74170,TC,95961,30773862.51,24087712.12
RADIOLOGY,74170,GLOBL,221014,92833826.41,72405819.99
RADIOLOGY,74175,TOTAL,176727,29467203.25,22907257.36
RADIOLOGY,74175,26,138716,13599077.8,10511758.44
RADIOLOGY,74175,TC,8552,2797174.69,2184441.04
RADIOLOGY,74175,GLOBL,29459,13070950.76,10211057.88
RADIOLOGY,74181,TOTAL,100136,14913795.61,11665605.68
RADIOLOGY,74181,26,78962,5954843.24,4648164.92
RADIOLOGY,74181,TC,2925,997234.01,780439.77
RADIOLOGY,74181,GLOBL,18249,7961718.36,6237000.99
RADIOLOGY,74182,TOTAL,3990,831183.18,647764.29
RADIOLOGY,74182,26,2903,259805.74,201698.85
RADIOLOGY,74182,TC,83,34074.24,26628.21
RADIOLOGY,74182,GLOBL,1004,537303.2,419437.23
RADIOLOGY,74183,TOTAL,157929,46987458.74,36698161.76
RADIOLOGY,74183,26,106453,12487208.75,9622091.6
RADIOLOGY,74183,TC,6916,3694943.24,2907532.31
RADIOLOGY,74183,GLOBL,44560,30805306.75,24168537.85
RADIOLOGY,74185,TOTAL,35331,8604753.35,6760088.58
RADIOLOGY,74185,26,24138,2239990.72,1747835.83
RADIOLOGY,74185,TC,1656,760398.91,598261.6
RADIOLOGY,74185,GLOBL,9537,5604363.72,4413991.15
RADIOLOGY,74190,TOTAL,591,18044.43,13875.58
RADIOLOGY,74190,26,509,12514.33,9803.57
RADIOLOGY,74190,TC,N/A,426.98,253.04
RADIOLOGY,74190,GLOBL,82,5103.12,3818.97
RADIOLOGY,74210,TOTAL,3590,100038.96,76578.72
RADIOLOGY,74210,26,2971,54836.65,42191.1
RADIOLOGY,74210,TC,140,7401.42,5617.83
RADIOLOGY,74210,GLOBL,479,37800.89,28769.79
RADIOLOGY,74220,TOTAL,197965,6620568.81,5012905.75
RADIOLOGY,74220,26,166828,3957285.23,3020614.98
RADIOLOGY,74220,TC,2711,163291.01,120696.41
RADIOLOGY,74220,GLOBL,28426,2499992.57,1871594.36
RADIOLOGY,74230,TOTAL,384001,11207048.67,8727074.94
RADIOLOGY,74230,26,370305,10042127.18,7826453.41
RADIOLOGY,74230,TC,584,33449.61,25665.96
RADIOLOGY,74230,GLOBL,13112,1131471.88,874955.57
RADIOLOGY,74235,TOTAL,39,2433.26,1851.48
