Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2000,,,,,
Code Range 60000 - 64999,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,103,"$104,645","$83,636"
60512,80'S,,211,"$8,534","$6,786"
,OTHER,,"1,096","$274,573","$218,786"
,TOTAL,,"1,307","$283,107","$225,572"
60520,80'S,,31,"$5,528","$4,422"
,OTHER,,154,"$160,586","$128,348"
,TOTAL,,185,"$166,114","$132,770"
60521,80'S,,53,"$8,876","$6,927"
,OTHER,,234,"$236,601","$186,645"
,TOTAL,,287,"$245,477","$193,571"
60522,80'S,,27,"$6,020","$4,816"
,OTHER,,123,"$163,953","$130,074"
,TOTAL,,150,"$169,973","$134,890"
60540,80'S,,290,"$41,134","$32,674"
,OTHER,,795,"$659,461","$521,811"
,TOTAL,,"1,085","$700,595","$554,486"
60545,80'S,,85,"$15,089","$12,055"
,OTHER,,187,"$199,704","$159,555"
,TOTAL,,272,"$214,793","$171,610"
60600,80'S,,39,"$7,424","$5,939"
,OTHER,,120,"$134,787","$106,936"
,TOTAL,,159,"$142,211","$112,875"
60605,80'S,,9,"$1,838","$1,470"
,OTHER,,18,"$20,113","$16,090"
,TOTAL,,27,"$21,951","$17,561"
60650,80'S,,66,"$11,477","$9,110"
,OTHER,,285,"$300,437","$238,737"
,TOTAL,,351,"$311,914","$247,847"
60659,OTHER,,26,"$24,779","$19,744"
,TOTAL,,26,"$24,779","$19,744"
60699,80'S,,43,"$1,780","$1,424"
,OTHER,,271,"$99,299","$79,415"
,TOTAL,,314,"$101,079","$80,839"
61000,OTHER,,259,"$6,352","$4,784"
,TOTAL,,259,"$6,352","$4,784"
61001,OTHER,,115,"$3,651","$2,772"
,TOTAL,,115,"$3,651","$2,772"
61020,80'S,,1,$22,$18
,OTHER,,497,"$52,537","$41,754"
,TOTAL,,498,"$52,559","$41,771"
61026,80'S,,1,$22,$18
,OTHER,,593,"$72,397","$57,520"
,TOTAL,,594,"$72,419","$57,537"
61050,OTHER,,161,"$16,433","$13,078"
,TOTAL,,161,"$16,433","$13,078"
61055,SG,,11,"$3,503","$2,775"
,OTHER,,"2,768","$386,325","$303,603"
,TOTAL,,"2,779","$389,828","$306,378"
61070,SG,,1,$153,$123
,OTHER,,"3,124","$361,262","$286,486"
,TOTAL,,"3,125","$361,415","$286,608"
61105,80'S,,1,$35,$28
,OTHER,,142,"$46,182","$36,669"
,TOTAL,,143,"$46,217","$36,697"
61107,80'S,,1,$63,$51
,OTHER,,"3,224","$1,204,334","$956,060"
,TOTAL,,"3,225","$1,204,398","$956,111"
61108,80'S,,1,$116,$93
,OTHER,,720,"$496,227","$394,361"
,TOTAL,,721,"$496,343","$394,454"
61120,80'S,,1,$105,$84
,OTHER,,94,"$48,792","$38,753"
,TOTAL,,95,"$48,897","$38,837"
61140,80'S,,31,"$5,333","$4,266"
,OTHER,,406,"$402,530","$319,983"
,TOTAL,,437,"$407,862","$324,249"
61150,OTHER,,81,"$90,591","$72,401"
,TOTAL,,81,"$90,591","$72,401"
61151,OTHER,,21,"$13,309","$10,512"
,TOTAL,,21,"$13,309","$10,512"
61154,80'S,,337,"$62,026","$49,493"
,OTHER,,"7,194","$7,662,125","$6,101,048"
,TOTAL,,"7,531","$7,724,151","$6,150,541"
61156,80'S,,25,"$4,059","$3,247"
,OTHER,,149,"$161,680","$128,212"
,TOTAL,,174,"$165,738","$131,459"
61210,80'S,,6,$427,$342
,OTHER,,"1,509","$648,622","$515,632"
,TOTAL,,"1,515","$649,049","$515,974"
61215,OTHER,,320,"$114,422","$90,695"
,TOTAL,,320,"$114,422","$90,695"
61250,80'S,,3,$184,$147
,OTHER,,22,"$13,258","$10,606"
,TOTAL,,25,"$13,442","$10,753"
61253,80'S,,7,$593,$474
,OTHER,,10,"$5,643","$4,514"
,TOTAL,,17,"$6,236","$4,989"
61304,80'S,,26,"$6,499","$5,199"
,OTHER,,308,"$466,526","$367,827"
,TOTAL,,334,"$473,025","$373,026"
61305,80'S,,3,$850,$680
,OTHER,,47,"$86,785","$69,348"
,TOTAL,,50,"$87,636","$70,029"
61312,80'S,,813,"$225,989","$179,961"
,OTHER,,"7,818","$12,660,188","$10,085,028"
,TOTAL,,"8,631","$12,886,177","$10,264,989"
61313,80'S,,250,"$70,130","$55,812"
,OTHER,,"2,490","$4,103,352","$3,268,667"
,TOTAL,,"2,740","$4,173,482","$3,324,479"
61314,80'S,,62,"$16,859","$13,487"
,OTHER,,734,"$777,172","$621,562"
,TOTAL,,796,"$794,031","$635,049"
61315,80'S,,74,"$22,213","$17,663"
,OTHER,,682,"$1,232,786","$982,468"
,TOTAL,,756,"$1,254,999","$1,000,131"
61320,80'S,,37,"$9,482","$7,514"
,OTHER,,242,"$369,940","$293,638"
,TOTAL,,279,"$379,421","$301,152"
61321,80'S,,2,$579,$463
,OTHER,,12,"$21,441","$17,153"
,TOTAL,,14,"$22,019","$17,615"
61330,OTHER,,16,"$18,829","$15,063"
,TOTAL,,16,"$18,829","$15,063"
61332,80'S,,1,$296,$237
,OTHER,,24,"$40,476","$32,276"
,TOTAL,,25,"$40,772","$32,513"
61333,80'S,,2,$290,$232
,OTHER,,31,"$43,532","$32,481"
,TOTAL,,33,"$43,821","$32,712"
61334,OTHER,,7,"$7,652","$6,122"
,TOTAL,,7,"$7,652","$6,122"
61340,80'S,,13,"$1,697","$1,358"
,OTHER,,94,"$88,039","$70,212"
,TOTAL,,107,"$89,737","$71,570"
61343,80'S,,61,"$19,669","$15,259"
,OTHER,,337,"$695,489","$539,817"
,TOTAL,,398,"$715,158","$555,076"
61345,80'S,,14,"$3,684","$2,947"
,OTHER,,67,"$116,123","$91,462"
,TOTAL,,81,"$119,807","$94,409"
61440,80'S,,1,$246,$197
,OTHER,,1,"$1,615","$1,292"
,TOTAL,,2,"$1,862","$1,489"
61450,80'S,,1,$261,$209
,OTHER,,24,"$34,751","$26,694"
,TOTAL,,25,"$35,012","$26,903"
61458,80'S,,81,"$24,443","$19,092"
,OTHER,,574,"$1,025,865","$803,545"
,TOTAL,,655,"$1,050,308","$822,637"
61460,80'S,,7,"$2,129","$1,703"
,OTHER,,85,"$138,968","$111,028"
,TOTAL,,92,"$141,097","$112,731"
61470,OTHER,,6,"$9,661","$7,386"
,TOTAL,,6,"$9,661","$7,386"
61490,80'S,,1,$123,$98
,OTHER,,15,"$18,377","$14,701"
,TOTAL,,16,"$18,499","$14,799"
61500,80'S,,54,"$10,173","$8,065"
,OTHER,,417,"$489,641","$389,319"
,TOTAL,,471,"$499,815","$397,384"
61501,80'S,,11,"$1,605","$1,284"
,OTHER,,90,"$78,830","$62,871"
,TOTAL,,101,"$80,434","$64,155"
61510,80'S,,"1,116","$364,302","$289,607"
,OTHER,,"6,095","$11,628,150","$9,233,742"
,TOTAL,,"7,211","$11,992,452","$9,523,349"
61512,80'S,,552,"$212,409","$169,196"
,OTHER,,"2,633","$5,906,541","$4,701,711"
,TOTAL,,"3,185","$6,118,950","$4,870,907"
61514,80'S,,27,"$8,059","$6,009"
,OTHER,,146,"$241,343","$192,914"
,TOTAL,,173,"$249,401","$198,923"
61516,80'S,,31,"$5,718","$4,575"
,OTHER,,124,"$184,932","$146,235"
,TOTAL,,155,"$190,650","$150,809"
61518,80'S,,212,"$87,272","$69,620"
,OTHER,,"1,107","$2,661,603","$2,121,580"
,TOTAL,,"1,319","$2,748,875","$2,191,200"
61519,80'S,,94,"$41,437","$32,594"
,OTHER,,407,"$1,044,926","$830,511"
,TOTAL,,501,"$1,086,363","$863,106"
61520,80'S,,61,"$34,475","$27,580"
,OTHER,,389,"$1,183,183","$945,140"
,TOTAL,,450,"$1,217,658","$972,720"
61521,80'S,,13,"$6,366","$5,093"
,OTHER,,58,"$164,661","$129,454"
,TOTAL,,71,"$171,027","$134,546"
61522,80'S,,6,"$1,771","$1,417"
,OTHER,,18,"$33,874","$27,099"
,TOTAL,,24,"$35,645","$28,516"
61524,80'S,,15,"$4,581","$3,665"
,OTHER,,54,"$100,557","$78,770"
,TOTAL,,69,"$105,138","$82,435"
61526,80'S,,3,"$1,616","$1,293"
,OTHER,,153,"$427,577","$340,264"
,TOTAL,,156,"$429,193","$341,557"
61530,OTHER,,31,"$71,308","$57,046"
,TOTAL,,31,"$71,308","$57,046"
61531,80'S,,1,$160,$128
,OTHER,,42,"$36,611","$29,244"
,TOTAL,,43,"$36,771","$29,372"
61533,80'S,,8,"$1,889","$1,512"
,OTHER,,70,"$97,108","$76,671"
,TOTAL,,78,"$98,998","$78,183"
61534,80'S,,2,$264,$211
,OTHER,,29,"$31,853","$25,444"
,TOTAL,,31,"$32,117","$25,655"
61535,80'S,,1,$155,$124
,OTHER,,27,"$19,309","$15,447"
,TOTAL,,28,"$19,464","$15,571"
61536,80'S,,4,"$1,527","$1,222"
,OTHER,,39,"$87,390","$69,912"
,TOTAL,,43,"$88,917","$71,134"
61538,80'S,,31,"$8,169","$6,535"
,OTHER,,190,"$339,812","$270,313"
,TOTAL,,221,"$347,981","$276,848"
61539,80'S,,11,"$3,574","$2,859"
,OTHER,,43,"$78,959","$63,167"
,TOTAL,,54,"$82,533","$66,026"
61541,80'S,,2,$553,$442
,OTHER,,10,"$17,667","$14,134"
,TOTAL,,12,"$18,220","$14,576"
61542,OTHER,,3,"$6,236","$4,989"
,TOTAL,,3,"$6,236","$4,989"
61543,80'S,,1,$139,$111
,OTHER,,5,"$8,323","$6,659"
,TOTAL,,6,"$8,463","$6,770"
61544,OTHER,,3,"$5,702","$4,269"
,TOTAL,,3,"$5,702","$4,269"
61545,80'S,,6,"$2,875","$2,300"
,OTHER,,42,"$103,798","$80,803"
,TOTAL,,48,"$106,673","$83,103"
61546,80'S,,14,"$4,550","$3,519"
,OTHER,,79,"$144,756","$113,586"
,TOTAL,,93,"$149,306","$117,105"
61548,80'S,,137,"$35,439","$28,331"
,OTHER,,"1,699","$2,116,268","$1,683,216"
,TOTAL,,"1,836","$2,151,707","$1,711,546"
61550,OTHER,,2,$999,$799
,TOTAL,,2,$999,$799
61556,80'S,,2,$467,$304
,OTHER,,12,"$12,593","$10,052"
,TOTAL,,14,"$13,061","$10,355"
61557,OTHER,,5,"$6,603","$5,282"
,TOTAL,,5,"$6,603","$5,282"
61559,80'S,,1,$195,$156
,OTHER,,2,"$3,244","$2,595"
,TOTAL,,3,"$3,439","$2,751"
61563,80'S,,1,$299,$239
,OTHER,,21,"$29,330","$23,431"
,TOTAL,,22,"$29,628","$23,670"
61564,80'S,,1,$159,$127
,OTHER,,6,"$9,706","$7,765"
,TOTAL,,7,"$9,865","$7,892"
61570,80'S,,1,$232,$185
,OTHER,,18,"$27,182","$21,745"
,TOTAL,,19,"$27,413","$21,930"
61571,80'S,,4,"$1,043",$834
,OTHER,,22,"$36,091","$28,873"
,TOTAL,,26,"$37,133","$29,707"
61575,80'S,,8,"$2,846","$2,276"
,OTHER,,152,"$277,098","$219,692"
,TOTAL,,160,"$279,944","$221,969"
61576,80'S,,2,"$1,050",$840
,OTHER,,6,"$16,146","$12,917"
,TOTAL,,8,"$17,196","$13,757"
61580,80'S,,3,$802,$641
,OTHER,,96,"$183,085","$144,561"
,TOTAL,,99,"$183,887","$145,202"
61581,OTHER,,42,"$83,482","$63,002"
,TOTAL,,42,"$83,482","$63,002"
61582,80'S,,19,"$4,365","$3,412"
,OTHER,,54,"$93,598","$74,232"
,TOTAL,,73,"$97,962","$77,644"
61583,80'S,,39,"$12,789","$10,232"
,OTHER,,153,"$318,190","$252,670"
,TOTAL,,192,"$330,979","$262,902"
61584,80'S,,55,"$11,203","$8,583"
,OTHER,,166,"$301,010","$236,557"
,TOTAL,,221,"$312,213","$245,140"
61585,80'S,,2,$919,$735
,OTHER,,18,"$38,960","$31,050"
,TOTAL,,20,"$39,880","$31,785"
61586,80'S,,5,$845,$676
,OTHER,,23,"$25,774","$20,619"
,TOTAL,,28,"$26,619","$21,295"
61590,80'S,,15,"$5,348","$4,242"
,OTHER,,115,"$273,945","$219,156"
,TOTAL,,130,"$279,292","$223,397"
61591,80'S,,4,"$1,442","$1,154"
,OTHER,,79,"$181,334","$144,993"
,TOTAL,,83,"$182,777","$146,147"
61592,80'S,,37,"$11,358","$9,023"
,OTHER,,228,"$406,927","$321,423"
,TOTAL,,265,"$418,285","$330,446"
61595,80'S,,5,"$1,481","$1,185"
,OTHER,,174,"$240,602","$191,072"
,TOTAL,,179,"$242,083","$192,256"
61596,80'S,,11,"$3,824","$3,059"
,OTHER,,60,"$91,076","$72,734"
,TOTAL,,71,"$94,899","$75,793"
61597,80'S,,11,"$2,843","$2,274"
,OTHER,,71,"$120,887","$94,454"
,TOTAL,,82,"$123,730","$96,729"
61598,80'S,,4,"$1,147",$917
,OTHER,,49,"$71,472","$55,573"
,TOTAL,,53,"$72,619","$56,490"
61600,80'S,,14,"$2,634","$1,769"
,OTHER,,192,"$167,016","$132,133"
,TOTAL,,206,"$169,650","$133,902"
61601,80'S,,43,"$5,746","$4,597"
,OTHER,,217,"$240,999","$192,150"
,TOTAL,,260,"$246,745","$196,747"
61605,80'S,,22,"$5,330","$3,965"
,OTHER,,146,"$194,002","$155,042"
,TOTAL,,168,"$199,332","$159,006"
61606,80'S,,12,"$4,145","$3,316"
,OTHER,,56,"$102,740","$81,233"
,TOTAL,,68,"$106,884","$84,549"
61607,80'S,,4,$996,$797
,OTHER,,39,"$73,932","$59,146"
,TOTAL,,43,"$74,928","$59,943"
61608,80'S,,35,"$15,879","$12,703"
,OTHER,,142,"$383,986","$307,189"
,TOTAL,,177,"$399,865","$319,892"
61609,80'S,,1,$105,$84
,OTHER,,2,"$1,358","$1,087"
,TOTAL,,3,"$1,463","$1,171"
61610,OTHER,,2,"$1,784","$1,427"
,TOTAL,,2,"$1,784","$1,427"
61612,OTHER,,2,"$2,355","$1,884"
,TOTAL,,2,"$2,355","$1,884"
61613,80'S,,2,$855,$684
,OTHER,,24,"$55,572","$44,457"
,TOTAL,,26,"$56,427","$45,142"
61615,80'S,,3,$959,$767
,OTHER,,54,"$88,000","$70,344"
,TOTAL,,57,"$88,959","$71,111"
61616,80'S,,28,"$13,009","$10,407"
,OTHER,,237,"$567,285","$449,270"
,TOTAL,,265,"$580,293","$459,677"
61618,80'S,,74,"$7,413","$5,841"
,OTHER,,501,"$338,383","$269,626"
,TOTAL,,575,"$345,796","$275,468"
61619,80'S,,16,"$2,006","$1,605"
,OTHER,,86,"$68,040","$54,432"
,TOTAL,,102,"$70,046","$56,037"
61624,OTHER,,"1,243","$1,422,650","$1,135,240"
,TOTAL,,"1,243","$1,422,650","$1,135,240"
61626,OTHER,,914,"$802,261","$636,494"
,TOTAL,,914,"$802,261","$636,494"
61680,80'S,,16,"$5,448","$4,318"
,OTHER,,87,"$175,536","$139,381"
,TOTAL,,103,"$180,984","$143,698"
61682,80'S,,27,"$17,369","$13,558"
,OTHER,,134,"$501,464","$395,575"
,TOTAL,,161,"$518,832","$409,133"
61684,80'S,,3,"$1,184",$947
,OTHER,,23,"$56,322","$44,832"
,TOTAL,,26,"$57,506","$45,779"
61686,80'S,,7,"$4,483","$3,586"
,OTHER,,27,"$107,747","$86,197"
,TOTAL,,34,"$112,229","$89,783"
61690,80'S,,3,"$1,002",$802
,OTHER,,12,"$21,963","$15,487"
,TOTAL,,15,"$22,965","$16,289"
61692,80'S,,2,"$1,087",$870
,OTHER,,17,"$52,172","$41,738"
,TOTAL,,19,"$53,259","$42,607"
61700,80'S,,674,"$346,223","$274,898"
,OTHER,,"2,431","$7,399,990","$5,866,222"
,TOTAL,,"3,105","$7,746,213","$6,141,120"
61702,80'S,,42,"$21,511","$17,209"
,OTHER,,156,"$440,639","$352,043"
,TOTAL,,198,"$462,150","$369,252"
61703,80'S,,3,$283,$226
,OTHER,,15,"$13,360","$10,688"
,TOTAL,,18,"$13,643","$10,914"
61705,80'S,,7,"$2,671","$2,137"
,OTHER,,35,"$84,590","$66,623"
,TOTAL,,42,"$87,261","$68,759"
61708,80'S,,24,"$8,883","$7,107"
,OTHER,,231,"$473,581","$378,865"
,TOTAL,,255,"$482,464","$385,972"
61710,80'S,,12,"$3,509","$2,807"
,OTHER,,270,"$460,620","$366,766"
,TOTAL,,282,"$464,129","$369,573"
61711,80'S,,6,"$2,156","$1,725"
,OTHER,,54,"$125,559","$99,839"
,TOTAL,,60,"$127,715","$101,564"
61720,OTHER,,285,"$328,995","$259,335"
,TOTAL,,285,"$328,995","$259,335"
61735,OTHER,,27,"$32,642","$26,097"
,TOTAL,,27,"$32,642","$26,097"
61750,80'S,,2,$311,$249
,OTHER,,497,"$559,954","$445,407"
,TOTAL,,499,"$560,265","$445,656"
61751,80'S,,6,"$1,197",$958
,OTHER,,"2,051","$2,612,377","$2,070,954"
,TOTAL,,"2,057","$2,613,575","$2,071,912"
61760,OTHER,,49,"$55,574","$43,911"
,TOTAL,,49,"$55,574","$43,911"
61770,OTHER,,94,"$144,388","$115,397"
,TOTAL,,94,"$144,388","$115,397"
61790,SG,,17,"$7,905","$6,279"
,OTHER,,"1,015","$779,813","$619,025"
,TOTAL,,"1,032","$787,718","$625,303"
61791,OTHER,,156,"$147,458","$115,404"
,TOTAL,,156,"$147,458","$115,404"
61793,OTHER,,"4,052","$5,242,499","$4,157,226"
,TOTAL,,"4,052","$5,242,499","$4,157,226"
61795,80'S,,8,$408,$326
,OTHER,,"6,935","$2,058,400","$1,625,407"
,TOTAL,,"6,943","$2,058,807","$1,625,734"
61850,OTHER,,7,"$5,080","$4,064"
,TOTAL,,7,"$5,080","$4,064"
61855,80'S,,1,$154,$123
,OTHER,,27,"$20,909","$15,969"
,TOTAL,,28,"$21,062","$16,092"
61860,OTHER,,16,"$16,659","$12,509"
,TOTAL,,16,"$16,659","$12,509"
61862,80'S,,40,"$7,428","$5,848"
,OTHER,,916,"$1,050,103","$825,389"
,TOTAL,,956,"$1,057,530","$831,236"
61865,OTHER,,2,"$3,691","$2,953"
,TOTAL,,2,"$3,691","$2,953"
61870,80'S,,1,$133,$106
,OTHER,,6,"$4,148","$3,318"
,TOTAL,,7,"$4,281","$3,425"
61875,OTHER,,2,$403,$322
,TOTAL,,2,$403,$322
61880,OTHER,,119,"$46,335","$36,926"
,TOTAL,,119,"$46,335","$36,926"
61885,80'S,,7,$363,$290
,OTHER,,"1,241","$290,146","$228,864"
,TOTAL,,"1,248","$290,509","$229,154"
61886,OTHER,,25,"$11,471","$8,891"
,TOTAL,,25,"$11,471","$8,891"
61888,OTHER,,161,"$45,702","$35,811"
,TOTAL,,161,"$45,702","$35,811"
62000,80'S,,2,$245,$196
,OTHER,,41,"$15,641","$11,919"
,TOTAL,,43,"$15,886","$12,115"
62005,80'S,,5,$688,$550
,OTHER,,36,"$22,072","$16,863"
,TOTAL,,41,"$22,760","$17,413"
62010,80'S,,17,"$2,515","$2,012"
,OTHER,,138,"$138,948","$110,273"
,TOTAL,,155,"$141,464","$112,285"
62100,80'S,,43,"$7,617","$6,093"
,OTHER,,209,"$247,359","$197,271"
,TOTAL,,252,"$254,976","$203,364"
62115,80'S,,1,$245,$196
,OTHER,,4,"$2,141","$1,713"
,TOTAL,,5,"$2,386","$1,909"
62116,OTHER,,4,"$4,070","$3,252"
,TOTAL,,4,"$4,070","$3,252"
62120,80'S,,1,$303,$242
,OTHER,,24,"$32,936","$25,229"
,TOTAL,,25,"$33,239","$25,471"
62121,80'S,,7,"$1,245",$996
,OTHER,,33,"$41,941","$32,696"
,TOTAL,,40,"$43,186","$33,692"
62140,80'S,,150,"$12,713","$10,103"
,OTHER,,"1,053","$550,146","$437,866"
,TOTAL,,"1,203","$562,859","$447,970"
62141,80'S,,114,"$13,342","$10,584"
,OTHER,,687,"$493,029","$389,243"
,TOTAL,,801,"$506,370","$399,827"
62142,80'S,,44,"$3,947","$3,158"
,OTHER,,237,"$156,628","$123,894"
,TOTAL,,281,"$160,575","$127,052"
62143,80'S,,66,"$4,522","$3,612"
,OTHER,,292,"$153,825","$122,686"
,TOTAL,,358,"$158,348","$126,298"
62145,80'S,,11,"$1,235",$939
,OTHER,,73,"$52,428","$40,551"
,TOTAL,,84,"$53,663","$41,490"
62146,80'S,,4,$357,$286
,OTHER,,43,"$24,180","$19,344"
,TOTAL,,47,"$24,537","$19,630"
62147,80'S,,9,"$1,084",$867
,OTHER,,55,"$47,828","$38,124"
,TOTAL,,64,"$48,912","$38,991"
62180,80'S,,5,$491,$393
,OTHER,,69,"$80,322","$61,152"
,TOTAL,,74,"$80,813","$61,545"
62190,OTHER,,35,"$20,143","$15,446"
,TOTAL,,35,"$20,143","$15,446"
62192,80'S,,53,"$5,684","$4,454"
,OTHER,,293,"$210,096","$167,566"
,TOTAL,,346,"$215,780","$172,020"
62194,SG,,3,$461,$369
,OTHER,,70,"$15,248","$12,071"
,TOTAL,,73,"$15,709","$12,440"
62200,80'S,,14,"$2,201","$1,761"
,OTHER,,169,"$183,428","$144,325"
,TOTAL,,183,"$185,629","$146,085"
62201,OTHER,,11,"$8,748","$6,998"
,TOTAL,,11,"$8,748","$6,998"
62220,80'S,,25,"$3,962","$3,169"
,OTHER,,189,"$158,281","$126,431"
,TOTAL,,214,"$162,243","$129,600"
62223,80'S,,822,"$126,262","$100,549"
,OTHER,,"5,867","$5,107,187","$4,061,615"
,TOTAL,,"6,689","$5,233,448","$4,162,164"
62225,80'S,,2,$136,$109
,OTHER,,382,"$125,313","$99,347"
,TOTAL,,384,"$125,449","$99,456"
62230,80'S,,157,"$17,997","$14,048"
,OTHER,,"2,017","$1,232,892","$979,520"
,TOTAL,,"2,174","$1,250,889","$993,568"
62256,80'S,,28,"$1,902","$1,521"
,OTHER,,549,"$229,821","$183,085"
,TOTAL,,577,"$231,723","$184,606"
62258,80'S,,48,"$8,083","$6,106"
,OTHER,,458,"$425,278","$335,423"
,TOTAL,,506,"$433,361","$341,529"
62263,SG,,520,"$141,007","$112,317"
,80'S,,1,$28,$23
,OTHER,,"8,570","$2,976,070","$2,358,052"
,TOTAL,,"9,091","$3,117,105","$2,470,391"
62268,SG,,8,"$2,437","$1,950"
,OTHER,,209,"$52,475","$41,617"
,TOTAL,,217,"$54,912","$43,567"
62269,SG,,7,"$2,302","$1,841"
,OTHER,,197,"$39,885","$31,432"
,TOTAL,,204,"$42,187","$33,273"
62270,SG,,93,"$28,786","$22,253"
,OTHER,,"63,842","$4,415,373","$3,461,497"
,TOTAL,,"63,935","$4,444,159","$3,483,750"
62272,SG,,14,"$4,099","$3,251"
,OTHER,,"3,810","$311,008","$243,770"
,TOTAL,,"3,824","$315,106","$247,021"
62273,SG,,212,"$62,768","$49,510"
,OTHER,,"2,738","$330,592","$257,397"
,TOTAL,,"2,950","$393,360","$306,907"
62274,SG,,106,"$32,444","$25,519"
,OTHER,,"1,466","$134,743","$103,559"
,TOTAL,,"1,572","$167,187","$129,077"
62275,SG,,"1,253","$376,008","$290,732"
,OTHER,,"2,494","$375,755","$286,069"
,TOTAL,,"3,747","$751,763","$576,801"
62276,SG,,18,"$4,581","$3,627"
,OTHER,,50,"$6,465","$4,955"
,TOTAL,,68,"$11,046","$8,582"
62277,SG,,78,"$14,536","$11,591"
,OTHER,,133,"$15,250","$11,074"
,TOTAL,,211,"$29,786","$22,665"
62278,SG,,"4,334","$1,324,533","$1,019,966"
,OTHER,,"10,752","$1,381,898","$1,010,212"
,TOTAL,,"15,086","$2,706,431","$2,030,178"
62279,SG,,299,"$88,497","$70,054"
,OTHER,,"7,448","$653,937","$514,387"
,TOTAL,,"7,747","$742,434","$584,441"
62280,SG,,89,"$24,859","$19,875"
,OTHER,,297,"$40,034","$31,267"
,TOTAL,,386,"$64,893","$51,141"
62281,OTHER,,"1,307","$168,044","$132,995"
,TOTAL,,"1,307","$168,044","$132,995"
62282,SG,,"1,925","$536,904","$426,268"
,OTHER,,"11,586","$2,083,496","$1,648,274"
,TOTAL,,"13,511","$2,620,399","$2,074,542"
62284,OTHER,,"85,590","$9,362,905","$7,337,908"
,TOTAL,,"85,590","$9,362,905","$7,337,908"
62287,OTHER,,834,"$417,960","$329,707"
,TOTAL,,834,"$417,960","$329,707"
62288,SG,,39,"$11,873","$9,062"
,OTHER,,215,"$22,719","$16,971"
,TOTAL,,254,"$34,592","$26,033"
62289,SG,,"12,425","$3,768,222","$2,911,056"
,OTHER,,"34,737","$4,527,961","$3,348,956"
,TOTAL,,"47,162","$8,296,183","$6,260,012"
62290,OTHER,,"12,886","$1,643,636","$1,282,632"
,TOTAL,,"12,886","$1,643,636","$1,282,632"
62291,OTHER,,"1,599","$187,459","$146,323"
,TOTAL,,"1,599","$187,459","$146,323"
62292,80'S,,1,$37,$29
,OTHER,,284,"$133,211","$104,352"
,TOTAL,,285,"$133,247","$104,382"
62294,SG,,8,"$4,101","$3,281"
,OTHER,,30,"$13,567","$10,541"
