Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2002,,,,,
Code Ranges 50010 - 55899,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,,,,,
50010,80'S,URINARY,87,"$6,804","$5,443"
,OTHER,,264,"$134,963","$106,959"
,TOTAL,,351,"$141,767","$112,402"
50020,SG,,1,$25,$4
,80'S,,2,$331,$265
,OTHER,,301,"$188,242","$149,501"
,TOTAL,,304,"$188,598","$149,770"
50021,OTHER,,827,"$398,625","$315,991"
,TOTAL,,827,"$398,625","$315,991"
50040,80'S,,1,$160,$128
,OTHER,,212,"$175,734","$140,563"
,TOTAL,,213,"$175,894","$140,691"
50045,80'S,,6,$586,$469
,OTHER,,25,"$18,127","$14,416"
,TOTAL,,31,"$18,714","$14,885"
50060,80'S,,25,"$4,080","$3,193"
,OTHER,,75,"$70,666","$56,336"
,TOTAL,,100,"$74,747","$59,529"
50065,80'S,,3,$455,$364
,OTHER,,10,"$10,543","$8,434"
,TOTAL,,13,"$10,998","$8,798"
50070,80'S,,1,$191,$153
,OTHER,,4,"$3,518","$2,814"
,TOTAL,,5,"$3,709","$2,967"
50075,80'S,,15,"$3,299","$2,585"
,OTHER,,42,"$55,824","$44,090"
,TOTAL,,57,"$59,124","$46,674"
50080,OTHER,,"1,350","$1,215,187","$961,912"
,TOTAL,,"1,350","$1,215,187","$961,912"
50081,80'S,,215,"$44,625","$35,501"
,OTHER,,"2,046","$2,583,154","$2,041,514"
,TOTAL,,"2,261","$2,627,779","$2,077,015"
50100,80'S,,10,"$1,219",$975
,OTHER,,23,"$12,690","$10,057"
,TOTAL,,33,"$13,909","$11,032"
50120,80'S,,5,$585,$468
,OTHER,,38,"$31,593","$25,275"
,TOTAL,,43,"$32,179","$25,743"
50125,80'S,,1,$73,$58
,OTHER,,5,"$4,015","$3,212"
,TOTAL,,6,"$4,088","$3,270"
50130,80'S,,61,"$8,447","$6,637"
,OTHER,,131,"$109,825","$86,411"
,TOTAL,,192,"$118,272","$93,048"
50135,80'S,,10,"$1,621","$1,297"
,OTHER,,26,"$25,910","$20,728"
,TOTAL,,36,"$27,531","$22,025"
50200,SG,,27,"$8,486","$6,789"
,OTHER,,"21,027","$2,768,597","$2,172,243"
,TOTAL,,"21,054","$2,777,083","$2,179,032"
50205,80'S,,89,"$7,285","$5,817"
,OTHER,,865,"$421,522","$333,269"
,TOTAL,,954,"$428,808","$339,086"
50220,80'S,,"1,347","$203,959","$161,523"
,OTHER,,"2,788","$2,505,309","$1,983,730"
,TOTAL,,"4,135","$2,709,268","$2,145,253"
50225,80'S,,169,"$29,966","$23,476"
,OTHER,,333,"$356,240","$279,910"
,TOTAL,,502,"$386,205","$303,386"
50230,80'S,,"5,301","$1,025,792","$812,926"
,OTHER,,"8,725","$10,332,098","$8,200,889"
,TOTAL,,"14,026","$11,357,891","$9,013,816"
50234,80'S,,"1,483","$137,661","$109,625"
,OTHER,,"2,002","$1,425,198","$1,133,947"
,TOTAL,,"3,485","$1,562,859","$1,243,572"
50236,80'S,,641,"$146,923","$116,522"
,OTHER,,988,"$1,380,623","$1,095,328"
,TOTAL,,"1,629","$1,527,547","$1,211,850"
50240,80'S,,"1,110","$231,785","$183,802"
,OTHER,,"2,258","$2,927,681","$2,323,826"
,TOTAL,,"3,368","$3,159,466","$2,507,628"
50280,80'S,,115,"$14,480","$11,584"
,OTHER,,270,"$197,368","$156,505"
,TOTAL,,385,"$211,848","$168,088"
50290,80'S,,7,$837,$669
,OTHER,,20,"$13,796","$10,430"
,TOTAL,,27,"$14,633","$11,099"
50320,80'S,,157,"$30,039","$25,972"
,OTHER,,634,"$760,976","$741,032"
,TOTAL,,791,"$791,015","$767,004"
50340,80'S,,8,"$1,224",$940
,OTHER,,90,"$77,748","$60,962"
,TOTAL,,98,"$78,972","$61,902"
50360,80'S,,"1,204","$363,265","$282,334"
,OTHER,,"8,730","$16,084,983","$12,528,335"
,TOTAL,,"9,934","$16,448,248","$12,810,670"
50365,80'S,,11,"$4,061","$2,990"
,OTHER,,141,"$304,027","$239,130"
,TOTAL,,152,"$308,088","$242,120"
50370,80'S,,165,"$22,480","$17,478"
,OTHER,,"1,268","$964,954","$758,693"
,TOTAL,,"1,433","$987,434","$776,172"
50380,80'S,,6,$843,$608
,OTHER,,45,"$42,159","$33,030"
,TOTAL,,51,"$43,002","$33,638"
50390,SG,,14,"$3,932","$3,141"
,OTHER,,"7,726","$519,162","$411,611"
,TOTAL,,"7,740","$523,095","$414,752"
50392,SG,,2,$483,$387
,OTHER,,"14,977","$2,329,951","$1,851,814"
,TOTAL,,"14,979","$2,330,434","$1,852,200"
50393,SG,,6,"$1,646","$1,317"
,OTHER,,"9,399","$1,835,125","$1,459,338"
,TOTAL,,"9,405","$1,836,772","$1,460,655"
50394,OTHER,,"29,348","$898,191","$709,625"
,TOTAL,,"29,348","$898,191","$709,625"
50395,SG,,4,"$1,256","$1,005"
,OTHER,,"3,378","$428,405","$340,794"
,TOTAL,,"3,382","$429,661","$341,799"
50396,SG,,2,$476,$381
,OTHER,,111,"$11,079","$8,535"
,TOTAL,,113,"$11,555","$8,916"
50398,SG,,37,"$10,836","$8,619"
,OTHER,,"18,398","$1,279,096","$1,004,596"
,TOTAL,,"18,435","$1,289,931","$1,013,215"
50400,80'S,,130,"$21,805","$17,318"
,OTHER,,257,"$258,961","$206,270"
,TOTAL,,387,"$280,766","$223,588"
50405,80'S,,43,"$9,111","$7,172"
,OTHER,,113,"$148,603","$117,982"
,TOTAL,,156,"$157,714","$125,155"
50500,80'S,,5,$921,$737
,OTHER,,34,"$32,956","$26,258"
,TOTAL,,39,"$33,877","$26,995"
50520,OTHER,,12,"$11,462","$9,169"
,TOTAL,,12,"$11,462","$9,169"
50525,OTHER,,2,"$1,261","$1,009"
,TOTAL,,2,"$1,261","$1,009"
50526,OTHER,,1,$110,$88
,TOTAL,,1,$110,$88
50540,80'S,,5,$786,$629
,OTHER,,15,"$13,587","$10,870"
,TOTAL,,20,"$14,373","$11,498"
50541,80'S,,87,"$11,504","$9,113"
,OTHER,,232,"$183,366","$143,843"
,TOTAL,,319,"$194,870","$152,956"
50544,80'S,,9,"$1,753","$1,403"
