Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2002,,,,,
Code Range 65091 - 68899,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,165,"$56,267","$44,090"
65280,SG,,46,"$24,643","$19,512"
,80'S,,2,$153,$122
,OTHER,,313,"$147,491","$116,176"
,TOTAL,,361,"$172,287","$135,810"
65285,SG,,129,"$70,756","$56,246"
,80'S,,41,"$6,356","$5,085"
,OTHER,,"1,244","$1,152,666","$914,467"
,TOTAL,,"1,414","$1,229,778","$975,798"
65286,OTHER,,505,"$238,410","$188,810"
,TOTAL,,505,"$238,410","$188,810"
65290,SG,,8,"$4,166","$3,333"
,OTHER,,63,"$19,255","$15,386"
,TOTAL,,71,"$23,421","$18,719"
65400,SG,,"1,005","$275,138","$217,876"
,80'S,,1,$90,$72
,OTHER,,"3,857","$1,695,784","$1,338,340"
,TOTAL,,"4,863","$1,971,013","$1,556,289"
65410,SG,,37,"$14,595","$11,628"
,OTHER,,178,"$12,873","$9,924"
,TOTAL,,215,"$27,467","$21,552"
65420,SG,,"2,279","$742,664","$586,058"
,OTHER,,"6,059","$2,012,607","$1,581,711"
,TOTAL,,"8,338","$2,755,271","$2,167,769"
65426,SG,,"1,782","$1,193,916","$941,156"
,OTHER,,"4,040","$1,612,895","$1,266,790"
,TOTAL,,"5,822","$2,806,811","$2,207,947"
65430,OTHER,,"4,571","$1,289,643","$1,011,489"
,TOTAL,,"4,571","$1,289,643","$1,011,489"
65435,OTHER,,"4,194","$303,146","$226,873"
,TOTAL,,"4,194","$303,146","$226,873"
65436,OTHER,,931,"$301,076","$237,961"
,TOTAL,,931,"$301,076","$237,961"
65450,OTHER,,607,"$190,735","$150,786"
,TOTAL,,607,"$190,735","$150,786"
65600,OTHER,,729,"$192,359","$148,945"
,TOTAL,,729,"$192,359","$148,945"
65710,SG,,317,"$306,588","$243,970"
,80'S,,26,"$4,254","$3,403"
,OTHER,,731,"$660,466","$523,706"
,TOTAL,,"1,074","$971,308","$771,079"
65730,SG,,"2,432","$2,315,074","$1,841,159"
,80'S,,401,"$64,734","$51,413"
,OTHER,,"5,275","$4,916,383","$3,896,461"
,TOTAL,,"8,108","$7,296,190","$5,789,034"
65750,SG,,549,"$527,567","$419,583"
,80'S,,184,"$32,936","$26,218"
,OTHER,,"1,313","$1,404,409","$1,114,576"
,TOTAL,,"2,046","$1,964,912","$1,560,378"
65755,SG,,"3,321","$3,196,019","$2,543,970"
,80'S,,948,"$171,636","$135,923"
,OTHER,,"9,870","$10,385,637","$8,243,682"
,TOTAL,,"14,139","$13,753,292","$10,923,575"
65760,OTHER,,7,"$2,149","$1,719"
,TOTAL,,7,"$2,149","$1,719"
65770,SG,,9,"$6,727","$5,381"
,80'S,,16,"$3,500","$2,800"
,OTHER,,77,"$95,206","$75,846"
,TOTAL,,102,"$105,433","$84,027"
65771,OTHER,,2,$10,$8
,TOTAL,,2,$10,$8
65772,OTHER,,"3,529","$1,270,817","$999,717"
,TOTAL,,"3,529","$1,270,817","$999,717"
65775,OTHER,,87,"$41,854","$33,314"
,TOTAL,,87,"$41,854","$33,314"
65800,SG,,112,"$29,435","$23,548"
,OTHER,,"1,866","$178,661","$141,738"
,TOTAL,,"1,978","$208,096","$165,286"
65805,SG,,292,"$83,917","$66,315"
,OTHER,,"5,675","$638,945","$504,253"
,TOTAL,,"5,967","$722,862","$570,568"
65810,SG,,143,"$55,092","$43,571"
,OTHER,,559,"$183,155","$145,989"
,TOTAL,,702,"$238,247","$189,560"
65815,SG,,123,"$43,250","$34,301"
,OTHER,,568,"$207,003","$163,163"
,TOTAL,,691,"$250,252","$197,465"
65820,OTHER,,93,"$62,402","$49,889"
,TOTAL,,93,"$62,402","$49,889"
65850,SG,,249,"$133,086","$106,092"
,OTHER,,360,"$258,826","$205,435"
,TOTAL,,609,"$391,912","$311,527"
65855,OTHER,,"109,143","$35,872,637","$28,232,696"
,TOTAL,,"109,143","$35,872,637","$28,232,696"
65860,OTHER,,"1,709","$431,471","$339,416"
,TOTAL,,"1,709","$431,471","$339,416"
65865,SG,,272,"$56,723","$44,339"
,OTHER,,"1,037","$311,833","$246,339"
,TOTAL,,"1,309","$368,556","$290,678"
65870,SG,,320,"$127,876","$101,471"
,OTHER,,"1,068","$335,867","$266,636"
,TOTAL,,"1,388","$463,742","$368,106"
65875,SG,,725,"$313,902","$250,532"
,OTHER,,"2,438","$759,297","$605,115"
,TOTAL,,"3,163","$1,073,199","$855,647"
65880,SG,,43,"$21,400","$17,040"
,OTHER,,174,"$66,666","$53,139"
,TOTAL,,217,"$88,066","$70,179"
65900,SG,,26,"$17,787","$14,149"
,80'S,,4,$524,$419
,OTHER,,105,"$73,697","$58,931"
,TOTAL,,135,"$92,008","$73,500"
65920,SG,,294,"$265,365","$210,838"
,OTHER,,"1,041","$461,337","$365,746"
,TOTAL,,"1,335","$726,702","$576,584"
65930,SG,,121,"$75,177","$59,631"
,OTHER,,474,"$202,452","$160,341"
,TOTAL,,595,"$277,628","$219,973"
66020,SG,,191,"$43,827","$35,036"
,OTHER,,942,"$106,347","$84,064"
,TOTAL,,"1,133","$150,175","$119,101"
66030,SG,,84,"$19,324","$15,327"
,OTHER,,"1,021","$90,311","$69,783"
,TOTAL,,"1,105","$109,635","$85,109"
66130,SG,,46,"$43,216","$34,436"
,OTHER,,127,"$60,778","$48,335"
,TOTAL,,173,"$103,994","$82,771"
66150,SG,,52,"$24,111","$19,194"
,OTHER,,152,"$84,083","$66,390"
,TOTAL,,204,"$108,194","$85,583"
66155,SG,,270,"$166,165","$132,552"
,OTHER,,86,"$61,003","$47,964"
,TOTAL,,356,"$227,168","$180,517"
66160,SG,,183,"$60,229","$48,161"
,80'S,,1,$71,$57
,OTHER,,328,"$243,650","$194,117"
,TOTAL,,512,"$303,950","$242,335"
66165,SG,,8,"$3,696","$2,957"
,OTHER,,11,"$7,844","$6,276"
,TOTAL,,19,"$11,541","$9,233"
66170,SG,,"12,446","$5,301,002","$4,212,966"
,80'S,,"1,391","$255,923","$203,093"
,OTHER,,"26,414","$27,476,006","$21,823,595"
,TOTAL,,"40,251","$33,032,931","$26,239,654"
66172,SG,,"3,508","$1,884,444","$1,497,166"
,80'S,,603,"$116,940","$92,635"
,OTHER,,"11,321","$12,661,372","$10,058,162"
,TOTAL,,"15,432","$14,662,756","$11,647,963"
66180,SG,,"2,373","$1,531,165","$1,219,144"
,80'S,,505,"$79,466","$63,293"
,OTHER,,"6,538","$6,060,502","$4,809,132"
,TOTAL,,"9,416","$7,671,133","$6,091,570"
66185,SG,,276,"$97,631","$77,595"
,80'S,,48,"$4,187","$3,263"
,OTHER,,901,"$439,940","$346,766"
,TOTAL,,"1,225","$541,759","$427,625"
66220,SG,,12,"$5,003","$4,002"
,80'S,,1,$112,$90
,OTHER,,26,"$11,226","$8,861"
,TOTAL,,39,"$16,342","$12,953"
66225,SG,,77,"$33,170","$26,376"
,80'S,,46,"$3,627","$2,877"
,OTHER,,402,"$190,946","$152,068"
,TOTAL,,525,"$227,743","$181,321"
66250,SG,,"2,688","$1,097,562","$873,211"
,80'S,,1,$85,$68
,OTHER,,"10,216","$4,062,617","$3,217,205"
,TOTAL,,"12,905","$5,160,265","$4,090,484"
66500,SG,,45,"$9,364","$7,492"
,OTHER,,131,"$26,776","$21,210"
,TOTAL,,176,"$36,141","$28,702"
66505,SG,,6,"$1,240",$992
,OTHER,,16,"$3,380","$2,704"
,TOTAL,,22,"$4,620","$3,696"
66600,SG,,24,"$8,091","$6,473"
,OTHER,,94,"$43,972","$34,312"
,TOTAL,,118,"$52,063","$40,785"
66605,SG,,6,"$2,482","$1,985"
,OTHER,,34,"$25,064","$20,046"
,TOTAL,,40,"$27,546","$22,031"
66625,SG,,609,"$266,217","$210,987"
,OTHER,,"1,933","$752,563","$596,052"
,TOTAL,,"2,542","$1,018,779","$807,039"
66630,SG,,26,"$8,894","$7,115"
,OTHER,,201,"$70,623","$55,810"
,TOTAL,,227,"$79,517","$62,924"
66635,SG,,151,"$45,406","$36,325"
,OTHER,,512,"$152,497","$121,084"
,TOTAL,,663,"$197,902","$157,408"
66680,SG,,272,"$108,345","$86,139"
,OTHER,,681,"$190,422","$151,337"
,TOTAL,,953,"$298,767","$237,476"
66682,SG,,476,"$138,548","$109,816"
,OTHER,,"1,215","$380,915","$302,822"
,TOTAL,,"1,691","$519,463","$412,638"
66700,SG,,6,"$2,581","$2,065"
,OTHER,,87,"$33,562","$26,520"
,TOTAL,,93,"$36,143","$28,585"
66710,SG,,"3,152","$912,732","$725,017"
,OTHER,,"6,066","$2,184,256","$1,728,658"
,TOTAL,,"9,218","$3,096,988","$2,453,674"
66720,SG,,199,"$79,872","$63,041"
,OTHER,,"1,018","$367,256","$289,440"
,TOTAL,,"1,217","$447,128","$352,481"
66740,SG,,371,"$81,270","$64,579"
,OTHER,,527,"$117,593","$93,885"
,TOTAL,,898,"$198,863","$158,464"
66761,80'S,,1,$52,$41
,OTHER,,"76,160","$26,469,812","$20,840,976"
,TOTAL,,"76,161","$26,469,864","$20,841,018"
66762,OTHER,,"3,411","$1,244,829","$982,918"
,TOTAL,,"3,411","$1,244,829","$982,918"
66770,OTHER,,302,"$116,147","$91,814"
,TOTAL,,302,"$116,147","$91,814"
66820,OTHER,,877,"$306,810","$242,907"
,TOTAL,,877,"$306,810","$242,907"
66821,SG,,"267,773","$114,623,732","$90,721,040"
,OTHER,,"689,782","$141,296,361","$110,158,338"
,TOTAL,,"957,555","$255,920,093","$200,879,378"
66825,80'S,,37,"$2,847","$2,278"
,OTHER,,"3,902","$2,101,696","$1,661,679"
,TOTAL,,"3,939","$2,104,543","$1,663,956"
66830,SG,,242,"$98,159","$78,203"
,80'S,,2,$104,$83
,OTHER,,"1,483","$551,358","$435,498"
,TOTAL,,"1,727","$649,621","$513,784"
66840,SG,,771,"$445,158","$354,231"
,OTHER,,"1,484","$611,326","$484,840"
,TOTAL,,"2,255","$1,056,484","$839,071"
66850,SG,,"1,198","$1,134,607","$901,109"
,80'S,,1,$55,$44
,OTHER,,"5,109","$2,372,167","$1,883,634"
,TOTAL,,"6,308","$3,506,829","$2,784,787"
66852,SG,,402,"$184,001","$146,827"
,80'S,,15,"$1,410","$1,128"
,OTHER,,"1,789","$807,159","$639,975"
,TOTAL,,"2,206","$992,570","$787,929"
66920,SG,,41,"$20,478","$16,383"
,OTHER,,141,"$70,721","$55,661"
,TOTAL,,182,"$91,199","$72,044"
66930,SG,,91,"$52,361","$41,753"
,OTHER,,213,"$121,223","$96,789"
,TOTAL,,304,"$173,584","$138,542"
66940,SG,,231,"$153,306","$122,030"
,80'S,,1,$50,$40
,OTHER,,"1,059","$604,295","$479,213"
,TOTAL,,"1,291","$757,652","$601,284"
66982,SG,,"12,205","$11,695,265","$9,310,712"
,OTHER,,"36,590","$27,901,342","$22,174,018"
,TOTAL,,"48,795","$39,596,607","$31,484,731"
66983,SG,,"1,360","$1,254,235","$995,864"
,OTHER,,"1,084","$252,510","$198,642"
,TOTAL,,"2,444","$1,506,746","$1,194,507"
66984,SG,,"934,343","$884,906,157","$702,786,098"
,80'S,,3,$296,$157
,OTHER,,"2,108,557","$1,135,506,587","$900,489,934"
,TOTAL,,"3,042,903","$2,020,413,040","$1,603,276,188"
66985,SG,,"3,484","$2,728,096","$2,166,462"
,OTHER,,"8,044","$3,683,056","$2,917,952"
,TOTAL,,"11,528","$6,411,153","$5,084,413"
66986,SG,,"3,144","$2,311,190","$1,837,403"
,80'S,,1,$69,$56
,OTHER,,"6,318","$3,764,492","$2,987,215"
,TOTAL,,"9,463","$6,075,751","$4,824,673"
66999,80'S,,4,$557,$445
,OTHER,,"1,152","$442,462","$351,267"
,TOTAL,,"1,156","$443,018","$351,712"
67005,SG,,806,"$305,069","$242,002"
,OTHER,,"1,917","$335,753","$267,530"
,TOTAL,,"2,723","$640,822","$509,532"
67010,SG,,"1,655","$642,765","$511,112"
,80'S,,160,"$8,940","$7,039"
,OTHER,,"4,497","$952,902","$759,126"
,TOTAL,,"6,312","$1,604,607","$1,277,277"
67015,SG,,372,"$94,887","$74,911"
,80'S,,2,$210,$168
,OTHER,,"2,001","$978,837","$775,225"
,TOTAL,,"2,375","$1,073,934","$850,304"
67025,SG,,203,"$45,618","$35,915"
,80'S,,1,$69,$55
,OTHER,,"2,188","$1,198,181","$949,702"
,TOTAL,,"2,392","$1,243,867","$985,672"
67027,80'S,,20,"$2,340","$1,872"
,OTHER,,121,"$86,216","$68,973"
,TOTAL,,141,"$88,556","$70,845"
67028,OTHER,,"14,946","$6,555,865","$5,192,776"
,TOTAL,,"14,946","$6,555,865","$5,192,776"
67030,SG,,121,"$33,564","$26,771"
,80'S,,1,$41,$33
,OTHER,,227,"$86,050","$67,674"
,TOTAL,,349,"$119,656","$94,478"
67031,SG,,718,"$309,138","$243,660"
,OTHER,,"4,290","$1,166,956","$916,282"
,TOTAL,,"5,008","$1,476,094","$1,159,943"
67036,SG,,"2,796","$1,378,420","$1,095,435"
,80'S,,"1,637","$209,112","$166,011"
,OTHER,,"13,648","$9,997,821","$7,939,100"
,TOTAL,,"18,081","$11,585,353","$9,200,546"
67038,SG,,"8,605","$4,527,036","$3,595,521"
,80'S,,"6,580","$1,358,608","$1,079,170"
,OTHER,,"46,509","$56,465,403","$44,640,229"
,TOTAL,,"61,694","$62,351,047","$49,314,921"
67039,SG,,"1,086","$989,783","$785,157"
,80'S,,241,"$29,536","$23,629"
,OTHER,,"2,979","$2,020,799","$1,601,869"
,TOTAL,,"4,306","$3,040,118","$2,410,656"
67040,SG,,"3,342","$3,117,189","$2,469,278"
,80'S,,"2,240","$309,529","$245,431"
,OTHER,,"17,591","$14,186,155","$11,207,832"
,TOTAL,,"23,173","$17,612,872","$13,922,541"
67101,OTHER,,"1,535","$736,975","$584,104"
,TOTAL,,"1,535","$736,975","$584,104"
67105,OTHER,,"5,565","$3,102,897","$2,440,231"
,TOTAL,,"5,565","$3,102,897","$2,440,231"
67107,SG,,750,"$513,042","$406,140"
,80'S,,535,"$93,002","$73,857"
,OTHER,,"5,391","$5,402,645","$4,274,921"
,TOTAL,,"6,676","$6,008,689","$4,754,918"
67108,SG,,"2,786","$2,648,526","$2,096,769"
,80'S,,"2,462","$576,107","$457,087"
,OTHER,,"17,926","$24,572,583","$19,468,334"
,TOTAL,,"23,174","$27,797,216","$22,022,191"
67110,OTHER,,"3,620","$3,680,637","$2,912,208"
,TOTAL,,"3,620","$3,680,637","$2,912,208"
67112,SG,,296,"$294,385","$234,150"
,80'S,,37,"$6,200","$4,960"
,OTHER,,776,"$800,212","$631,864"
,TOTAL,,"1,109","$1,100,797","$870,974"
67115,SG,,29,"$10,578","$8,462"
,OTHER,,129,"$43,663","$34,501"
,TOTAL,,158,"$54,241","$42,963"
67120,SG,,225,"$87,540","$69,298"
,OTHER,,973,"$453,259","$357,723"
,TOTAL,,"1,198","$540,799","$427,022"
67121,SG,,186,"$68,174","$53,977"
,80'S,,68,"$9,305","$7,444"
,OTHER,,897,"$684,202","$539,857"
,TOTAL,,"1,151","$761,682","$601,278"
67141,SG,,302,"$126,708","$99,391"
,OTHER,,"2,674","$1,173,574","$925,085"
,TOTAL,,"2,976","$1,300,282","$1,024,476"
67145,OTHER,,"17,826","$6,773,446","$5,299,343"
,TOTAL,,"17,826","$6,773,446","$5,299,343"
67208,OTHER,,560,"$295,151","$233,391"
,TOTAL,,560,"$295,151","$233,391"
67210,OTHER,,"188,351","$111,643,336","$87,915,122"
,TOTAL,,"188,351","$111,643,336","$87,915,122"
67218,SG,,29,"$19,921","$15,737"
,OTHER,,818,"$1,062,002","$838,503"
,TOTAL,,847,"$1,081,923","$854,240"
67220,OTHER,,"32,482","$28,739,247","$22,852,496"
,TOTAL,,"32,482","$28,739,247","$22,852,496"
67221,OTHER,,"101,674","$31,589,378","$25,065,606"
,TOTAL,,"101,674","$31,589,378","$25,065,606"
67225,OTHER,,"4,743","$211,603","$168,797"
,TOTAL,,"4,743","$211,603","$168,797"
67227,SG,,317,"$97,125","$77,096"
,OTHER,,"1,056","$531,658","$420,181"
,TOTAL,,"1,373","$628,783","$497,278"
67228,OTHER,,"109,364","$90,377,637","$71,072,642"
,TOTAL,,"109,364","$90,377,637","$71,072,642"
67250,SG,,24,"$8,305","$6,564"
,OTHER,,51,"$29,386","$23,508"
,TOTAL,,75,"$37,690","$30,072"
67255,SG,,"1,268","$358,531","$285,405"
,80'S,,188,"$14,047","$11,238"
,OTHER,,"4,009","$1,741,726","$1,385,422"
,TOTAL,,"5,465","$2,114,304","$1,682,065"
67299,80'S,,9,"$2,038","$1,603"
,OTHER,,175,"$109,147","$86,649"
,TOTAL,,184,"$111,185","$88,252"
67311,SG,,973,"$391,648","$308,703"
,OTHER,,"2,447","$1,027,698","$810,797"
,TOTAL,,"3,420","$1,419,346","$1,119,500"
67312,SG,,574,"$326,365","$257,089"
,OTHER,,"1,764","$1,010,125","$793,396"
,TOTAL,,"2,338","$1,336,490","$1,050,485"
67314,SG,,573,"$315,899","$250,613"
,OTHER,,"1,735","$852,591","$675,587"
,TOTAL,,"2,308","$1,168,489","$926,200"
67316,SG,,63,"$34,848","$27,758"
,80'S,,1,$106,$85
,OTHER,,251,"$161,509","$127,466"
,TOTAL,,315,"$196,464","$155,309"
67318,SG,,38,"$21,115","$16,812"
,OTHER,,212,"$100,025","$79,131"
,TOTAL,,250,"$121,141","$95,943"
67320,SG,,52,"$21,669","$17,280"
,OTHER,,294,"$70,592","$56,293"
,TOTAL,,346,"$92,261","$73,573"
67331,SG,,90,"$43,938","$34,372"
,OTHER,,455,"$105,408","$83,862"
,TOTAL,,545,"$149,346","$118,234"
67332,SG,,226,"$116,952","$91,970"
,80'S,,35,"$1,481","$1,164"
,OTHER,,"1,227","$314,896","$248,825"
,TOTAL,,"1,488","$433,329","$341,959"
67334,OTHER,,83,"$18,104","$14,483"
,TOTAL,,83,"$18,104","$14,483"
67335,OTHER,,"1,620","$227,130","$180,196"
,TOTAL,,"1,620","$227,130","$180,196"
67340,SG,,11,"$4,813","$3,851"
,80'S,,1,$47,$38
,OTHER,,61,"$17,540","$13,747"
,TOTAL,,73,"$22,400","$17,635"
67343,80'S,,1,$106,$85
,OTHER,,95,"$37,968","$30,215"
,TOTAL,,96,"$38,074","$30,300"
67345,OTHER,,929,"$226,945","$177,783"
,TOTAL,,929,"$226,945","$177,783"
67350,SG,,6,"$1,379","$1,103"
,80'S,,1,$18,$14
,OTHER,,31,"$4,053","$3,242"
,TOTAL,,38,"$5,449","$4,359"
67399,OTHER,,21,"$9,622","$7,528"
,TOTAL,,21,"$9,622","$7,528"
67400,SG,,305,"$124,468","$98,958"
,80'S,,67,"$9,246","$7,349"
,OTHER,,"1,410","$1,105,750","$877,912"
,TOTAL,,"1,782","$1,239,464","$984,219"
67405,SG,,15,"$7,788","$6,230"
,80'S,,7,$704,$564
,OTHER,,146,"$95,637","$75,413"
,TOTAL,,168,"$104,130","$82,207"
67412,SG,,412,"$283,779","$223,972"
,80'S,,35,"$5,433","$4,347"
,OTHER,,"1,307","$1,189,003","$937,523"
,TOTAL,,"1,754","$1,478,216","$1,165,842"
67413,SG,,25,"$17,045","$13,556"
,OTHER,,124,"$96,419","$76,629"
,TOTAL,,149,"$113,463","$90,185"
67414,80'S,,24,"$3,563","$2,836"
,OTHER,,194,"$190,232","$151,164"
,TOTAL,,218,"$193,795","$154,000"
67415,SG,,4,"$1,148",$919
,80'S,,4,$45,$36
,OTHER,,78,"$6,469","$5,018"
,TOTAL,,86,"$7,663","$5,972"
67420,SG,,24,"$16,548","$13,205"
,80'S,,15,"$3,519","$2,816"
,OTHER,,184,"$241,882","$193,266"
,TOTAL,,223,"$261,950","$209,286"
67430,SG,,3,"$2,093","$1,674"
,80'S,,1,$212,$169
,OTHER,,10,"$7,793","$6,219"
,TOTAL,,14,"$10,097","$8,063"
67440,SG,,2,"$1,036",$829
,OTHER,,20,"$21,036","$16,785"
,TOTAL,,22,"$22,072","$17,614"
67445,80'S,,28,"$5,148","$4,118"
,OTHER,,159,"$187,424","$148,211"
,TOTAL,,187,"$192,572","$152,329"
67450,SG,,12,"$8,282","$6,084"
,80'S,,1,$189,$151
,OTHER,,91,"$99,175","$78,914"
,TOTAL,,104,"$107,646","$85,150"
67500,OTHER,,"17,985","$981,267","$769,901"
,TOTAL,,"17,985","$981,267","$769,901"
67505,OTHER,,"1,194","$74,208","$57,971"
,TOTAL,,"1,194","$74,208","$57,971"
67515,OTHER,,"32,167","$1,620,690","$1,241,155"
,TOTAL,,"32,167","$1,620,690","$1,241,155"
67550,SG,,45,"$24,008","$19,206"
,OTHER,,279,"$227,916","$181,738"
,TOTAL,,324,"$251,924","$200,945"
67560,SG,,46,"$15,078","$12,048"
,80'S,,1,$69,$55
,OTHER,,186,"$151,598","$119,544"
,TOTAL,,233,"$166,744","$131,646"
67570,80'S,,32,"$4,595","$3,676"
,OTHER,,187,"$174,087","$139,149"
,TOTAL,,219,"$178,682","$142,825"
67599,OTHER,,44,"$12,603","$9,999"
,TOTAL,,44,"$12,603","$9,999"
67700,OTHER,,"4,160","$1,091,521","$852,660"
,TOTAL,,"4,160","$1,091,521","$852,660"
67710,OTHER,,922,"$201,505","$156,629"
,TOTAL,,922,"$201,505","$156,629"
67715,SG,,161,"$29,972","$23,978"
,OTHER,,517,"$20,497","$16,088"
,TOTAL,,678,"$50,469","$40,066"
67800,OTHER,,"22,824","$3,190,929","$2,389,624"
,TOTAL,,"22,824","$3,190,929","$2,389,624"
67801,OTHER,,"4,209","$1,365,492","$1,068,610"
,TOTAL,,"4,209","$1,365,492","$1,068,610"
67805,OTHER,,"1,109","$350,415","$272,657"
,TOTAL,,"1,109","$350,415","$272,657"
67808,SG,,111,"$42,346","$33,272"
,OTHER,,237,"$61,021","$47,546"
,TOTAL,,348,"$103,367","$80,817"
67810,OTHER,,"29,236","$6,322,976","$4,918,813"
,TOTAL,,"29,236","$6,322,976","$4,918,813"
67820,OTHER,,"272,701","$24,704,664","$18,769,984"
,TOTAL,,"272,701","$24,704,664","$18,769,984"
67825,OTHER,,"13,626","$2,793,714","$2,183,084"
,TOTAL,,"13,626","$2,793,714","$2,183,084"
67830,SG,,159,"$51,981","$41,286"
,OTHER,,891,"$222,720","$175,165"
,TOTAL,,"1,050","$274,701","$216,451"
67835,SG,,54,"$18,270","$14,574"
,OTHER,,122,"$36,200","$28,638"
,TOTAL,,176,"$54,470","$43,213"
67840,OTHER,,"46,417","$13,999,881","$10,962,715"
,TOTAL,,"46,417","$13,999,881","$10,962,715"
67850,OTHER,,"3,946","$1,258,503","$989,355"
,TOTAL,,"3,946","$1,258,503","$989,355"
67875,OTHER,,"4,358","$1,009,143","$797,272"
,TOTAL,,"4,358","$1,009,143","$797,272"
67880,SG,,727,"$282,218","$223,762"
,80'S,,1,$48,$38
,OTHER,,"3,164","$1,038,609","$819,913"
,TOTAL,,"3,892","$1,320,876","$1,043,714"
67882,SG,,206,"$85,073","$67,565"
,OTHER,,944,"$389,793","$309,437"
,TOTAL,,"1,150","$474,865","$377,002"
67900,OTHER,,"4,918","$1,603,321","$1,271,655"
,TOTAL,,"4,918","$1,603,321","$1,271,655"
67901,SG,,565,"$376,792","$299,979"
,OTHER,,721,"$363,580","$289,275"
,TOTAL,,"1,286","$740,372","$589,254"
67902,SG,,58,"$39,465","$31,572"
,OTHER,,137,"$66,717","$53,154"
,TOTAL,,195,"$106,182","$84,727"
67903,SG,,"1,387","$796,135","$631,898"
,OTHER,,"2,211","$1,042,205","$827,835"
,TOTAL,,"3,598","$1,838,340","$1,459,733"
67904,SG,,"20,848","$11,918,528","$9,461,864"
,OTHER,,"36,714","$19,954,003","$15,847,617"
,TOTAL,,"57,562","$31,872,531","$25,309,481"
67906,SG,,35,"$26,072","$20,778"
,OTHER,,10,"$4,573","$3,532"
,TOTAL,,45,"$30,645","$24,310"
67908,SG,,"1,416","$814,420","$647,466"
,OTHER,,"3,053","$1,290,699","$1,022,420"
,TOTAL,,"4,469","$2,105,119","$1,669,887"
67909,SG,,67,"$39,182","$30,967"
,OTHER,,284,"$123,337","$97,877"
