Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2002,,,,,
Code Ranges 20000 - 29999 ,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
20802,OTHER,,13,"$1,402","$1,122"
,TOTAL,,13,"$1,402","$1,122"
20805,OTHER,,22,"$19,762","$15,712"
,TOTAL,,22,"$19,762","$15,712"
20808,OTHER,,4,"$4,312","$3,370"
,TOTAL,,4,"$4,312","$3,370"
20816,80'S,,1,$621,$497
,OTHER,,16,"$41,829","$33,463"
,TOTAL,,17,"$42,450","$33,960"
20822,OTHER,,19,"$39,311","$31,418"
,TOTAL,,19,"$39,311","$31,418"
20824,OTHER,,3,"$9,951","$7,961"
,TOTAL,,3,"$9,951","$7,961"
20827,AS,,1,$349,$279
,OTHER,,12,"$28,293","$22,634"
,TOTAL,,13,"$28,641","$22,913"
20838,OTHER,,1,"$3,256","$2,605"
,TOTAL,,1,"$3,256","$2,605"
20900,AS,,133,"$4,489","$3,536"
,SG,,129,"$35,770","$28,116"
,80'S,,142,"$5,581","$4,456"
,OTHER,,"1,787","$426,814","$337,869"
,TOTAL,,"2,191","$472,654","$373,977"
20902,AS,,390,"$18,334","$14,578"
,SG,,71,"$27,154","$21,723"
,80'S,,416,"$22,892","$18,225"
,OTHER,,"3,566","$1,249,870","$988,503"
,TOTAL,,"4,443","$1,318,250","$1,043,029"
20910,SG,,6,"$2,175","$1,660"
,OTHER,,62,"$14,608","$11,686"
,TOTAL,,68,"$16,783","$13,346"
20912,SG,,50,"$16,664","$13,251"
,80'S,,4,$264,$211
,OTHER,,415,"$130,106","$103,004"
,TOTAL,,469,"$147,034","$116,467"
20920,SG,,7,"$3,243","$2,594"
,80'S,,1,$74,$59
,OTHER,,121,"$25,443","$20,274"
,TOTAL,,129,"$28,759","$22,928"
20922,AS,,14,$480,$384
,SG,,14,"$4,003","$3,193"
,80'S,,79,"$3,348","$2,678"
,OTHER,,730,"$190,919","$150,811"
,TOTAL,,837,"$198,750","$157,066"
20924,AS,,42,"$1,571","$1,257"
,SG,,57,"$21,376","$16,556"
,80'S,,13,$620,$496
,OTHER,,424,"$112,499","$88,651"
,TOTAL,,536,"$136,066","$106,960"
20926,AS,,1,$33,$27
,SG,,238,"$113,344","$89,472"
,OTHER,,"3,405","$973,574","$772,787"
,TOTAL,,"3,644","$1,086,951","$862,286"
20930,OTHER,,1,$110,$88
,TOTAL,,1,$110,$88
20931,AS,,20,$308,$247
,80'S,,39,$714,$571
,OTHER,,"15,999","$1,739,403","$1,371,678"
,TOTAL,,"16,058","$1,740,425","$1,372,495"
20936,AS,,1,$79,$63
,80'S,,1,$46,$37
,OTHER,,3,$56,$45
,TOTAL,,5,$182,$145
20937,AS,,"3,364","$76,146","$60,655"
,80'S,,"3,742","$100,858","$79,848"
,OTHER,,"19,470","$3,268,613","$2,584,051"
,TOTAL,,"26,576","$3,445,617","$2,724,553"
20938,AS,,822,"$20,419","$16,181"
,80'S,,"1,205","$34,896","$27,750"
,OTHER,,"6,400","$1,162,682","$917,584"
,TOTAL,,"8,427","$1,217,997","$961,515"
20950,OTHER,,312,"$30,169","$23,596"
,TOTAL,,312,"$30,169","$23,596"
20955,AS,,2,$747,$597
,80'S,,13,"$5,221","$4,177"
,OTHER,,125,"$298,228","$234,762"
,TOTAL,,140,"$304,196","$239,536"
20956,AS,,2,$653,$522
,80'S,,16,"$6,943","$5,554"
,OTHER,,71,"$178,359","$142,476"
,TOTAL,,89,"$185,954","$148,552"
20957,80'S,,1,$355,$284
,OTHER,,3,"$4,508","$3,606"
,TOTAL,,4,"$4,863","$3,890"
20962,80'S,,4,"$1,692","$1,026"
,OTHER,,45,"$107,084","$83,619"
,TOTAL,,49,"$108,775","$84,645"
20969,AS,,1,$397,$318
,SG,,1,$613,$491
,80'S,,18,"$10,738","$8,590"
,OTHER,,221,"$623,397","$492,484"
,TOTAL,,241,"$635,146","$501,883"
20970,AS,,1,$362,$289
,80'S,,4,"$1,669","$1,335"
,OTHER,,24,"$51,425","$41,140"
,TOTAL,,29,"$53,455","$42,764"
20972,SG,,1,$298,$238
,OTHER,,3,"$7,330","$5,864"
,TOTAL,,4,"$7,627","$6,102"
20974,OTHER,,"1,487","$60,485","$46,105"
,TOTAL,,"1,487","$60,485","$46,105"
20975,AS,,231,"$4,857","$3,867"
,SG,,9,"$2,403","$1,905"
,80'S,,297,"$7,382","$5,862"
,OTHER,,"1,994","$308,930","$244,783"
,TOTAL,,"2,531","$323,572","$256,417"
20979,OTHER,,103,"$4,833","$3,751"
,TOTAL,,103,"$4,833","$3,751"
20999,AS,,16,$270,$216
,80'S,,2,$126,$101
,OTHER,,402,"$84,587","$67,165"
,TOTAL,,420,"$84,983","$67,483"
21010,SG,,1,$413,$331
,OTHER,,46,"$15,575","$12,394"
,TOTAL,,47,"$15,988","$12,724"
21015,80'S,,1,$32,$26
,OTHER,,"3,560","$1,195,079","$949,990"
,TOTAL,,"3,561","$1,195,111","$950,015"
21025,SG,,26,"$10,219","$7,954"
,OTHER,,"1,156","$604,585","$479,132"
,TOTAL,,"1,182","$614,804","$487,086"
21026,SG,,16,"$5,612","$4,490"
,OTHER,,353,"$108,872","$85,979"
,TOTAL,,369,"$114,484","$90,469"
21029,OTHER,,78,"$35,524","$27,994"
,TOTAL,,78,"$35,524","$27,994"
21030,OTHER,,"1,874","$718,642","$564,529"
,TOTAL,,"1,874","$718,642","$564,529"
21031,OTHER,,"1,138","$220,552","$167,916"
,TOTAL,,"1,138","$220,552","$167,916"
21032,OTHER,,474,"$97,599","$74,353"
,TOTAL,,474,"$97,599","$74,353"
21034,SG,,12,"$5,377","$4,301"
,80'S,,15,"$1,849","$1,479"
,OTHER,,204,"$171,101","$135,814"
,TOTAL,,231,"$178,327","$141,595"
21040,SG,,44,"$17,466","$13,961"
,OTHER,,"1,331","$233,813","$179,942"
,TOTAL,,"1,375","$251,279","$193,903"
21041,SG,,27,"$11,172","$8,937"
,OTHER,,"1,075","$437,451","$345,254"
,TOTAL,,"1,102","$448,623","$354,192"
21044,AS,,3,$256,$205
,SG,,8,"$3,501","$2,801"
,80'S,,27,"$2,325","$1,860"
,OTHER,,300,"$169,915","$134,726"
,TOTAL,,338,"$175,996","$139,591"
21045,AS,,2,$200,$160
,80'S,,47,"$5,531","$4,425"
,OTHER,,298,"$207,407","$165,846"
,TOTAL,,347,"$213,139","$170,431"
21050,SG,,2,$815,$652
,80'S,,3,$257,$206
,OTHER,,42,"$24,806","$19,141"
,TOTAL,,47,"$25,878","$19,998"
21060,80'S,,12,$996,$797
,OTHER,,28,"$16,955","$11,954"
,TOTAL,,40,"$17,952","$12,751"
21070,SG,,3,"$1,302","$1,042"
,80'S,,2,$138,$110
,OTHER,,60,"$25,921","$20,677"
,TOTAL,,65,"$27,361","$21,829"
21076,OTHER,,339,"$260,344","$207,867"
,TOTAL,,339,"$260,344","$207,867"
21077,OTHER,,66,"$137,046","$109,120"
,TOTAL,,66,"$137,046","$109,120"
21079,OTHER,,434,"$551,323","$438,219"
,TOTAL,,434,"$551,323","$438,219"
21080,OTHER,,660,"$890,840","$708,191"
,TOTAL,,660,"$890,840","$708,191"
21081,OTHER,,214,"$293,483","$233,073"
,TOTAL,,214,"$293,483","$233,073"
21082,OTHER,,82,"$84,566","$67,612"
,TOTAL,,82,"$84,566","$67,612"
21083,OTHER,,49,"$59,035","$47,047"
,TOTAL,,49,"$59,035","$47,047"
21084,OTHER,,97,"$121,255","$95,864"
,TOTAL,,97,"$121,255","$95,864"
21085,OTHER,,824,"$407,126","$322,146"
,TOTAL,,824,"$407,126","$322,146"
21086,OTHER,,60,"$92,122","$73,348"
,TOTAL,,60,"$92,122","$73,348"
21087,OTHER,,182,"$261,240","$205,971"
,TOTAL,,182,"$261,240","$205,971"
21088,OTHER,,33,"$149,592","$119,673"
,TOTAL,,33,"$149,592","$119,673"
21089,OTHER,,939,"$533,037","$425,012"
,TOTAL,,939,"$533,037","$425,012"
21100,SG,,1,$415,$332
,OTHER,,30,"$3,661","$2,911"
,TOTAL,,31,"$4,076","$3,243"
21110,OTHER,,461,"$146,770","$116,056"
,TOTAL,,461,"$146,770","$116,056"
21116,OTHER,,139,"$19,343","$14,906"
,TOTAL,,139,"$19,343","$14,906"
21120,OTHER,,9,"$1,719","$1,361"
,TOTAL,,9,"$1,719","$1,361"
21121,80'S,,7,$531,$415
,OTHER,,18,"$6,298","$5,038"
,TOTAL,,25,"$6,829","$5,454"
21122,OTHER,,5,"$2,108","$1,686"
,TOTAL,,5,"$2,108","$1,686"
21123,OTHER,,6,"$1,636","$1,309"
,TOTAL,,6,"$1,636","$1,309"
21125,80'S,,7,$734,$588
,OTHER,,62,"$12,622","$10,040"
,TOTAL,,69,"$13,357","$10,627"
21127,80'S,,2,$155,$124
,OTHER,,10,"$5,605","$4,484"
,TOTAL,,12,"$5,759","$4,608"
21137,OTHER,,2,"$1,313","$1,050"
,TOTAL,,2,"$1,313","$1,050"
21138,80'S,,2,$127,$101
,OTHER,,2,$792,$634
,TOTAL,,4,$919,$735
21139,OTHER,,2,"$1,603","$1,282"
,TOTAL,,2,"$1,603","$1,282"
21141,80'S,,2,$161,$129
,OTHER,,25,"$17,666","$14,053"
,TOTAL,,27,"$17,827","$14,181"
21142,OTHER,,14,"$5,756","$4,605"
,TOTAL,,14,"$5,756","$4,605"
21143,OTHER,,1,$536,$429
,TOTAL,,1,$536,$429
21145,80'S,,2,$371,$297
,OTHER,,15,"$15,898","$12,718"
,TOTAL,,17,"$16,269","$13,015"
21146,OTHER,,3,"$3,534","$2,308"
,TOTAL,,3,"$3,534","$2,308"
21147,OTHER,,1,$936,$749
,TOTAL,,1,$936,$749
21150,OTHER,,3,"$3,448","$2,741"
,TOTAL,,3,"$3,448","$2,741"
21151,OTHER,,1,"$2,067","$1,654"
,TOTAL,,1,"$2,067","$1,654"
21154,OTHER,,2,"$3,520","$2,816"
,TOTAL,,2,"$3,520","$2,816"
21159,OTHER,,1,"$1,371","$1,097"
,TOTAL,,1,"$1,371","$1,097"
21160,OTHER,,3,$846,$677
,TOTAL,,3,$846,$677
21172,AS,,1,$220,$159
,80'S,,3,$685,$548
,OTHER,,41,"$46,400","$36,991"
,TOTAL,,45,"$47,306","$37,697"
21175,AS,,1,$235,$188
,OTHER,,2,"$4,226","$3,381"
,TOTAL,,3,"$4,461","$3,569"
21179,80'S,,8,"$1,274","$1,019"
,OTHER,,24,"$31,335","$24,701"
,TOTAL,,32,"$32,609","$25,721"
21180,OTHER,,5,"$5,128","$4,102"
,TOTAL,,5,"$5,128","$4,102"
21181,OTHER,,12,"$7,233","$5,787"
,TOTAL,,12,"$7,233","$5,787"
21182,80'S,,2,$602,$482
,OTHER,,24,"$38,468","$30,775"
,TOTAL,,26,"$39,071","$31,256"
21183,OTHER,,2,"$4,548","$3,638"
,TOTAL,,2,"$4,548","$3,638"
21184,OTHER,,4,"$8,037","$6,430"
,TOTAL,,4,"$8,037","$6,430"
21188,OTHER,,10,"$15,057","$12,046"
,TOTAL,,10,"$15,057","$12,046"
21193,80'S,,6,$791,$511
,OTHER,,31,"$26,429","$20,756"
,TOTAL,,37,"$27,219","$21,267"
21194,AS,,1,$170,$136
,80'S,,1,$211,$169
,OTHER,,19,"$16,650","$13,320"
,TOTAL,,21,"$17,031","$13,625"
21195,80'S,,2,$250,$200
,OTHER,,7,"$5,113","$3,681"
,TOTAL,,9,"$5,363","$3,881"
21196,80'S,,19,"$2,303","$1,843"
,OTHER,,116,"$95,668","$74,726"
,TOTAL,,135,"$97,972","$76,568"
21198,AS,,1,$71,$57
,80'S,,19,"$1,855","$1,484"
,OTHER,,199,"$129,637","$102,024"
,TOTAL,,219,"$131,563","$103,565"
21199,80'S,,5,$751,$601
,OTHER,,59,"$32,314","$25,773"
,TOTAL,,64,"$33,065","$26,373"
21206,SG,,1,$703,$563
,80'S,,1,$66,$53
,OTHER,,46,"$26,466","$20,975"
,TOTAL,,48,"$27,235","$21,591"
21208,SG,,13,"$13,614","$10,852"
,80'S,,2,$101,$81
,OTHER,,94,"$46,340","$36,814"
,TOTAL,,109,"$60,056","$47,747"
21209,SG,,3,"$2,179","$1,743"
,80'S,,4,$149,$119
,OTHER,,41,"$12,655","$9,903"
,TOTAL,,48,"$14,982","$11,764"
21210,SG,,24,"$23,658","$18,924"
,OTHER,,512,"$322,971","$255,559"
,TOTAL,,536,"$346,629","$274,483"
21215,SG,,9,"$8,788","$7,031"
,OTHER,,375,"$223,097","$176,367"
,TOTAL,,384,"$231,885","$183,398"
21230,SG,,2,"$1,438","$1,150"
,80'S,,1,$120,$96
,OTHER,,63,"$40,186","$32,009"
,TOTAL,,66,"$41,743","$33,255"
21235,SG,,300,"$285,170","$227,445"
,OTHER,,"2,003","$698,878","$554,658"
,TOTAL,,"2,303","$984,048","$782,103"
21240,AS,,1,$68,$55
,SG,,4,"$2,186","$1,749"
,80'S,,26,"$3,922","$2,997"
,OTHER,,150,"$155,174","$120,401"
,TOTAL,,181,"$161,350","$125,201"
21242,SG,,1,$690,$497
,OTHER,,15,"$14,431","$11,545"
,TOTAL,,16,"$15,121","$12,042"
21243,80'S,,14,"$2,699","$2,159"
,OTHER,,54,"$66,288","$51,038"
,TOTAL,,68,"$68,987","$53,198"
21244,AS,,1,$102,$81
,80'S,,19,"$1,768","$1,415"
,OTHER,,228,"$116,846","$92,781"
,TOTAL,,248,"$118,716","$94,277"
21245,SG,,2,"$1,908","$1,526"
,80'S,,5,$465,$372
,OTHER,,34,"$16,438","$13,151"
,TOTAL,,41,"$18,811","$15,049"
21246,SG,,1,$896,$717
,OTHER,,17,"$9,556","$7,252"
,TOTAL,,18,"$10,452","$7,969"
21247,80'S,,1,$129,$103
,OTHER,,17,"$22,216","$17,773"
,TOTAL,,18,"$22,345","$17,876"
21248,SG,,10,"$7,911","$6,329"
,OTHER,,293,"$174,608","$137,217"
,TOTAL,,303,"$182,518","$143,545"
21249,SG,,2,"$1,971","$1,577"
,OTHER,,110,"$88,659","$70,439"
,TOTAL,,112,"$90,630","$72,015"
21255,80'S,,1,$83,$66
,OTHER,,3,"$2,023","$1,619"
,TOTAL,,4,"$2,106","$1,685"
21256,80'S,,1,$85,$68
,OTHER,,17,"$13,460","$10,760"
,TOTAL,,18,"$13,546","$10,829"
21260,OTHER,,17,"$4,912","$3,729"
,TOTAL,,17,"$4,912","$3,729"
21261,OTHER,,1,$80,$64
,TOTAL,,1,$80,$64
21267,SG,,1,$998,$798
,OTHER,,16,"$19,469","$15,575"
,TOTAL,,17,"$20,467","$16,374"
21268,OTHER,,2,"$2,955","$2,364"
,TOTAL,,2,"$2,955","$2,364"
21270,AS,,1,$100,$80
,80'S,,3,$316,$253
,OTHER,,32,"$19,128","$15,302"
,TOTAL,,36,"$19,544","$15,635"
21275,OTHER,,23,"$17,542","$13,836"
,TOTAL,,23,"$17,542","$13,836"
21280,SG,,146,"$96,150","$76,788"
,OTHER,,383,"$106,776","$84,995"
,TOTAL,,529,"$202,926","$161,783"
21282,SG,,411,"$272,428","$217,196"
,OTHER,,"1,210","$242,424","$192,756"
,TOTAL,,"1,621","$514,852","$409,952"
21295,OTHER,,6,$929,$735
,TOTAL,,6,$929,$735
21296,OTHER,,2,$300,$240
,TOTAL,,2,$300,$240
21299,80'S,,3,$418,$334
,OTHER,,359,"$141,105","$111,491"
,TOTAL,,362,"$141,522","$111,825"
21300,OTHER,,36,"$1,760","$1,396"
,TOTAL,,36,"$1,760","$1,396"
21310,SG,,13,"$4,985","$3,988"
,OTHER,,"2,320","$70,442","$55,214"
,TOTAL,,"2,333","$75,427","$59,202"
21315,SG,,21,"$8,350","$6,419"
,OTHER,,451,"$52,060","$40,276"
,TOTAL,,472,"$60,411","$46,694"
21320,SG,,152,"$58,690","$46,169"
,OTHER,,"1,286","$182,967","$143,707"
,TOTAL,,"1,438","$241,657","$189,876"
21325,SG,,17,"$10,179","$8,064"
,OTHER,,947,"$87,277","$67,155"
,TOTAL,,964,"$97,457","$75,218"
21330,SG,,15,"$9,697","$7,677"
,80'S,,1,$34,$27
,OTHER,,124,"$38,652","$30,677"
,TOTAL,,140,"$48,382","$38,381"
21335,SG,,96,"$84,252","$67,266"
,OTHER,,445,"$243,834","$191,970"
,TOTAL,,541,"$328,086","$259,236"
21336,OTHER,,106,"$37,831","$30,211"
,TOTAL,,106,"$37,831","$30,211"
21337,SG,,18,"$7,568","$6,021"
,80'S,,2,$59,$47
,OTHER,,275,"$56,584","$44,695"
,TOTAL,,295,"$64,211","$50,763"
21338,80'S,,1,$71,$57
,OTHER,,28,"$7,352","$5,882"
,TOTAL,,29,"$7,424","$5,939"
21339,OTHER,,13,"$4,243","$3,394"
,TOTAL,,13,"$4,243","$3,394"
21340,SG,,2,$917,$733
,OTHER,,14,"$5,642","$4,514"
,TOTAL,,16,"$6,558","$5,247"
21343,SG,,1,$335,$268
,80'S,,1,$61,$49
,OTHER,,20,"$14,042","$11,233"
,TOTAL,,22,"$14,439","$11,551"
21344,AS,,1,$163,$130
,80'S,,8,"$1,485","$1,188"
,OTHER,,49,"$53,545","$42,101"
,TOTAL,,58,"$55,193","$43,419"
21345,OTHER,,15,"$8,602","$6,637"
,TOTAL,,15,"$8,602","$6,637"
21346,OTHER,,41,"$27,707","$21,666"
,TOTAL,,41,"$27,707","$21,666"
21347,80'S,,4,$414,$331
,OTHER,,62,"$37,091","$29,660"
,TOTAL,,66,"$37,504","$29,991"
21348,OTHER,,9,"$9,468","$7,574"
,TOTAL,,9,"$9,468","$7,574"
21355,SG,,2,$716,$573
,OTHER,,54,"$8,591","$6,793"
,TOTAL,,56,"$9,307","$7,365"
21356,OTHER,,102,"$23,832","$18,906"
,TOTAL,,102,"$23,832","$18,906"
21360,SG,,6,"$3,770","$3,016"
,80'S,,6,$325,$260
,OTHER,,124,"$42,922","$33,701"
,TOTAL,,136,"$47,017","$36,977"
21365,AS,,1,$132,$106
,SG,,8,"$5,657","$4,526"
,80'S,,40,"$6,096","$4,797"
,OTHER,,508,"$480,178","$378,765"
,TOTAL,,557,"$492,063","$388,193"
21366,80'S,,1,$182,$145
,OTHER,,14,"$14,271","$11,417"
,TOTAL,,15,"$14,453","$11,562"
21385,AS,,1,$44,$35
,80'S,,2,$154,$123
,OTHER,,39,"$20,467","$16,343"
,TOTAL,,42,"$20,664","$16,501"
21386,SG,,5,"$3,488","$2,790"
,80'S,,3,$256,$205
,OTHER,,95,"$44,987","$35,640"
,TOTAL,,103,"$48,732","$38,635"
21387,SG,,2,"$1,345","$1,076"
,80'S,,4,$250,$200
,OTHER,,40,"$19,849","$15,879"
,TOTAL,,46,"$21,445","$17,156"
21390,AS,,1,$100,$80
,SG,,54,"$51,109","$40,169"
,80'S,,40,"$4,256","$3,325"
,OTHER,,507,"$322,403","$254,570"
,TOTAL,,602,"$377,868","$298,144"
21395,SG,,1,$971,$777
,80'S,,1,$121,$97
,OTHER,,40,"$25,409","$20,327"
,TOTAL,,42,"$26,501","$21,201"
21400,OTHER,,91,"$8,596","$6,708"
,TOTAL,,91,"$8,596","$6,708"
21401,OTHER,,6,"$1,240",$992
,TOTAL,,6,"$1,240",$992
21406,SG,,6,"$3,696","$2,957"
,80'S,,7,$324,$260
,OTHER,,80,"$28,870","$22,930"
,TOTAL,,93,"$32,890","$26,146"
21407,SG,,7,"$4,488","$3,590"
,80'S,,13,$920,$736
,OTHER,,119,"$46,757","$37,405"
,TOTAL,,139,"$52,165","$41,732"
21408,OTHER,,12,"$7,420","$5,936"
,TOTAL,,12,"$7,420","$5,936"
21421,OTHER,,45,"$15,920","$12,531"
,TOTAL,,45,"$15,920","$12,531"
21422,SG,,2,"$1,046",$837
,80'S,,13,$848,$678
,OTHER,,123,"$49,541","$38,852"
,TOTAL,,138,"$51,435","$40,367"
21423,80'S,,6,$447,$358
,OTHER,,70,"$36,510","$28,673"
,TOTAL,,76,"$36,957","$29,031"
21431,OTHER,,2,$826,$634
,TOTAL,,2,$826,$634
21432,80'S,,2,$98,$79
,OTHER,,14,"$5,908","$4,726"
,TOTAL,,16,"$6,006","$4,805"
21433,80'S,,4,"$1,046",$837
,OTHER,,28,"$43,504","$33,879"
,TOTAL,,32,"$44,550","$34,716"
21435,80'S,,3,$290,$232
,OTHER,,19,"$19,009","$15,207"
,TOTAL,,22,"$19,299","$15,439"
21436,OTHER,,2,"$2,620",$943
,TOTAL,,2,"$2,620",$943
21440,SG,,1,$477,$382
,OTHER,,137,"$33,516","$26,292"
,TOTAL,,138,"$33,994","$26,674"
21445,80'S,,1,$29,$23
,OTHER,,61,"$21,143","$16,225"
,TOTAL,,62,"$21,172","$16,248"
21450,OTHER,,145,"$36,235","$28,819"
,TOTAL,,145,"$36,235","$28,819"
21451,SG,,1,$609,$487
,OTHER,,88,"$28,729","$22,574"
,TOTAL,,89,"$29,338","$23,062"
21452,80'S,,1,$32,$26
,OTHER,,33,"$3,606","$2,839"
,TOTAL,,34,"$3,639","$2,865"
21453,SG,,2,$991,$793
,80'S,,1,$85,$68
,OTHER,,338,"$141,123","$111,498"
,TOTAL,,341,"$142,200","$112,359"
21454,OTHER,,35,"$12,913","$10,330"
,TOTAL,,35,"$12,913","$10,330"
21461,SG,,2,"$1,218",$974
,80'S,,15,"$1,411","$1,129"
,OTHER,,217,"$109,563","$86,400"
,TOTAL,,234,"$112,191","$88,503"
21462,SG,,7,"$4,022","$3,218"
,80'S,,17,"$1,733","$1,378"
,OTHER,,421,"$169,040","$133,895"
,TOTAL,,445,"$174,795","$138,491"
21465,80'S,,1,$126,$101
,OTHER,,26,"$16,616","$12,928"
,TOTAL,,27,"$16,743","$13,029"
21470,AS,,1,$130,$104
,SG,,1,$707,$565
,80'S,,38,"$6,450","$5,160"
,OTHER,,496,"$422,390","$336,534"
,TOTAL,,536,"$429,676","$342,363"
21480,SG,,2,$464,$371
