Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2002,,,,,
Code Ranges 40490 - 49999,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,,,,,
40490,OTHER,DIGESTIVE,"21,856","$2,100,412","$1,588,125"
,TOTAL,,"21,856","$2,100,412","$1,588,125"
40500,SG,,83,"$32,833","$25,603"
,OTHER,,866,"$285,892","$224,119"
,TOTAL,,949,"$318,725","$249,722"
40510,SG,,185,"$74,476","$59,258"
,OTHER,,"1,539","$581,985","$458,797"
,TOTAL,,"1,724","$656,461","$518,055"
40520,SG,,220,"$87,945","$69,414"
,OTHER,,"2,076","$852,833","$673,027"
,TOTAL,,"2,296","$940,779","$742,441"
40525,SG,,58,"$23,121","$18,421"
,OTHER,,383,"$211,917","$168,540"
,TOTAL,,441,"$235,038","$186,960"
40527,SG,,20,"$7,556","$6,044"
,80'S,,1,$120,$96
,OTHER,,121,"$74,629","$59,657"
,TOTAL,,142,"$82,304","$65,797"
40530,SG,,45,"$12,736","$10,029"
,OTHER,,284,"$99,527","$78,918"
,TOTAL,,329,"$112,263","$88,947"
40650,SG,,15,"$7,305","$5,844"
,OTHER,,239,"$71,840","$56,740"
,TOTAL,,254,"$79,145","$62,584"
40652,SG,,29,"$13,919","$11,082"
,80'S,,1,$35,$28
,OTHER,,219,"$84,254","$66,375"
,TOTAL,,249,"$98,208","$77,485"
40654,SG,,70,"$33,365","$25,770"
,OTHER,,644,"$288,379","$228,957"
,TOTAL,,714,"$321,744","$254,727"
40700,OTHER,,8,"$4,797","$3,762"
,TOTAL,,8,"$4,797","$3,762"
40701,OTHER,,2,"$2,326","$1,861"
,TOTAL,,2,"$2,326","$1,861"
40702,OTHER,,8,"$1,555","$1,244"
,TOTAL,,8,"$1,555","$1,244"
40720,OTHER,,7,"$7,293","$5,834"
,TOTAL,,7,"$7,293","$5,834"
40761,OTHER,,36,"$35,731","$28,472"
,TOTAL,,36,"$35,731","$28,472"
40799,80'S,,1,$118,$95
,OTHER,,22,"$6,251","$4,791"
,TOTAL,,23,"$6,369","$4,886"
40800,OTHER,,"1,318","$124,715","$93,826"
,TOTAL,,"1,318","$124,715","$93,826"
40801,SG,,13,"$5,633","$4,506"
,OTHER,,476,"$79,475","$61,435"
,TOTAL,,489,"$85,107","$65,941"
40804,OTHER,,151,"$18,248","$13,952"
,TOTAL,,151,"$18,248","$13,952"
40805,SG,,2,$677,$542
,OTHER,,74,"$14,042","$10,929"
,TOTAL,,76,"$14,719","$11,470"
40806,OTHER,,34,"$1,427","$1,064"
,TOTAL,,34,"$1,427","$1,064"
40808,OTHER,,"8,363","$856,100","$647,498"
,TOTAL,,"8,363","$856,100","$647,498"
40810,OTHER,,"2,532","$337,332","$256,680"
,TOTAL,,"2,532","$337,332","$256,680"
40812,OTHER,,"7,567","$1,373,924","$1,064,792"
,TOTAL,,"7,567","$1,373,924","$1,064,792"
40814,SG,,94,"$37,688","$29,826"
,OTHER,,"1,884","$497,619","$390,082"
,TOTAL,,"1,978","$535,307","$419,908"
40816,SG,,43,"$16,324","$12,795"
,OTHER,,"1,016","$254,343","$199,792"
,TOTAL,,"1,059","$270,668","$212,587"
40818,SG,,36,"$6,500","$5,200"
,80'S,,1,$36,$29
,OTHER,,221,"$35,339","$27,767"
,TOTAL,,258,"$41,874","$32,996"
40819,SG,,13,"$3,869","$3,056"
,OTHER,,225,"$43,832","$33,368"
,TOTAL,,238,"$47,702","$36,424"
40820,SG,,34,"$9,627","$7,685"
,OTHER,,"1,060","$123,791","$94,092"
,TOTAL,,"1,094","$133,418","$101,777"
40830,OTHER,,301,"$39,748","$30,920"
,TOTAL,,301,"$39,748","$30,920"
40831,SG,,1,$191,$153
,OTHER,,206,"$30,701","$24,296"
,TOTAL,,207,"$30,892","$24,449"
40840,SG,,4,"$1,281","$1,018"
,80'S,,1,$84,$67
,OTHER,,43,"$19,062","$14,797"
,TOTAL,,48,"$20,426","$15,882"
40842,80'S,,1,$42,$33
,OTHER,,13,"$5,644","$4,516"
,TOTAL,,14,"$5,686","$4,549"
40843,OTHER,,3,"$1,604","$1,283"
,TOTAL,,3,"$1,604","$1,283"
40844,OTHER,,10,"$9,171","$7,336"
,TOTAL,,10,"$9,171","$7,336"
40845,SG,,1,$706,$565
,OTHER,,53,"$50,284","$40,227"
,TOTAL,,54,"$50,990","$40,792"
40899,OTHER,,46,"$15,586","$12,469"
,TOTAL,,46,"$15,586","$12,469"
41000,SG,,1,$318,$255
,OTHER,,205,"$22,166","$16,380"
,TOTAL,,206,"$22,484","$16,634"
41005,OTHER,,58,"$6,119","$4,720"
,TOTAL,,58,"$6,119","$4,720"
41006,OTHER,,67,"$13,295","$10,542"
,TOTAL,,67,"$13,295","$10,542"
41007,OTHER,,53,"$9,975","$7,794"
,TOTAL,,53,"$9,975","$7,794"
41008,SG,,4,$938,$751
,OTHER,,133,"$28,109","$22,040"
,TOTAL,,137,"$29,048","$22,791"
41009,SG,,2,$643,$514
,OTHER,,167,"$38,777","$30,742"
,TOTAL,,169,"$39,420","$31,257"
41010,OTHER,,31,"$3,434","$2,436"
,TOTAL,,31,"$3,434","$2,436"
41015,SG,,1,$160,$128
,OTHER,,64,"$11,399","$8,865"
,TOTAL,,65,"$11,560","$8,993"
41016,SG,,2,$468,$374
,80'S,,1,$43,$34
,OTHER,,112,"$24,967","$19,480"
,TOTAL,,115,"$25,477","$19,888"
41017,SG,,2,$328,$263
,80'S,,1,$36,$28
,OTHER,,235,"$51,729","$40,654"
,TOTAL,,238,"$52,093","$40,946"
41018,SG,,3,$961,$769
,OTHER,,85,"$24,135","$18,844"
,TOTAL,,88,"$25,096","$19,612"
41100,OTHER,,"6,630","$970,084","$747,103"
,TOTAL,,"6,630","$970,084","$747,103"
41105,SG,,65,"$22,703","$18,007"
,OTHER,,"1,994","$234,295","$182,525"
,TOTAL,,"2,059","$256,999","$200,531"
41108,OTHER,,"2,328","$262,540","$200,331"
,TOTAL,,"2,328","$262,540","$200,331"
41110,SG,,76,"$20,847","$16,556"
,OTHER,,"1,699","$243,330","$187,171"
,TOTAL,,"1,775","$264,177","$203,727"
41112,SG,,270,"$111,758","$88,690"
,OTHER,,"4,559","$985,381","$767,386"
,TOTAL,,"4,829","$1,097,139","$856,076"
41113,SG,,61,"$25,104","$20,006"
