Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2002,,,,,
Code Ranges 54000 - 55899,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,,,,,
54000,OTHER,MALE GENITAL,51,"$6,066","$4,762"
,TOTAL,,51,"$6,066","$4,762"
54001,SG,,78,"$31,761","$25,165"
,OTHER,,"1,928","$344,543","$270,701"
,TOTAL,,"2,006","$376,304","$295,866"
54015,SG,,3,"$1,779","$1,423"
,80'S,,1,$52,$41
,OTHER,,147,"$41,124","$32,788"
,TOTAL,,151,"$42,954","$34,252"
54050,OTHER,,"1,055","$131,024","$98,958"
,TOTAL,,"1,055","$131,024","$98,958"
54055,OTHER,,696,"$154,813","$120,370"
,TOTAL,,696,"$154,813","$120,370"
54056,OTHER,,"2,024","$273,763","$205,584"
,TOTAL,,"2,024","$273,763","$205,584"
54057,SG,,37,"$10,476","$8,381"
,OTHER,,317,"$28,318","$21,576"
,TOTAL,,354,"$38,794","$29,956"
54060,SG,,108,"$29,077","$22,666"
,OTHER,,796,"$133,294","$103,600"
,TOTAL,,904,"$162,371","$126,266"
54065,SG,,50,"$14,193","$11,132"
,OTHER,,906,"$221,616","$172,461"
,TOTAL,,956,"$235,809","$183,593"
54100,SG,,115,"$29,684","$23,488"
,OTHER,,"2,130","$285,165","$220,007"
,TOTAL,,"2,245","$314,849","$243,495"
54105,SG,,24,"$6,281","$5,025"
,OTHER,,290,"$58,223","$45,983"
,TOTAL,,314,"$64,504","$51,007"
54110,SG,,2,$890,$712
,80'S,,1,$106,$85
,OTHER,,60,"$29,171","$23,076"
,TOTAL,,63,"$30,167","$23,873"
54111,80'S,,5,$722,$578
,OTHER,,46,"$35,842","$28,423"
,TOTAL,,51,"$36,564","$29,001"
54112,80'S,,4,$602,$401
,OTHER,,33,"$31,586","$24,564"
,TOTAL,,37,"$32,188","$24,964"
54115,SG,,5,"$1,545","$1,236"
,80'S,,1,$92,$73
,OTHER,,68,"$29,411","$23,338"
,TOTAL,,74,"$31,048","$24,647"
54120,SG,,7,"$2,779","$2,223"
,80'S,,63,"$6,677","$5,342"
,OTHER,,516,"$325,554","$257,561"
,TOTAL,,586,"$335,010","$265,126"
54125,SG,,1,$428,$342
,80'S,,36,"$4,556","$3,441"
,OTHER,,149,"$114,384","$90,265"
,TOTAL,,186,"$119,368","$94,048"
54130,80'S,,1,$185,$148
,OTHER,,10,"$11,267","$8,293"
,TOTAL,,11,"$11,453","$8,442"
54135,OTHER,,3,"$3,975","$3,180"
,TOTAL,,3,"$3,975","$3,180"
54150,OTHER,,9,"$1,095",$876
,TOTAL,,9,"$1,095",$876
54152,SG,,91,"$27,084","$21,540"
,80'S,,1,$28,$23
,OTHER,,333,"$41,472","$32,559"
,TOTAL,,425,"$68,584","$54,122"
54160,OTHER,,37,"$6,039","$4,831"
,TOTAL,,37,"$6,039","$4,831"
54161,SG,,"1,956","$808,912","$637,031"
,OTHER,,"13,855","$2,519,553","$1,962,690"
