Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2002,,,,,
Code Range 70010 - 79999,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
70360,TC,,686,"$9,480","$6,781"
,26,,"50,282","$430,623","$327,507"
,GLOBL,,"10,726","$233,343","$178,789"
,TOTAL,,"61,694","$673,446","$513,077"
70370,TC,,73,"$3,936","$3,131"
,26,,"2,363","$37,589","$29,222"
,GLOBL,,"2,425","$147,760","$116,255"
,TOTAL,,"4,861","$189,285","$148,608"
70371,TC,,636,"$48,821","$38,788"
,26,,"30,533","$1,280,501","$1,003,521"
,GLOBL,,"6,815","$775,398","$608,262"
,TOTAL,,"37,984","$2,104,720","$1,650,571"
70373,TC,,139,"$9,632","$7,701"
,26,,"2,931","$63,384","$49,211"
,GLOBL,,"1,943","$157,554","$125,783"
,TOTAL,,"5,013","$230,570","$182,695"
70380,TC,,6,$144,$96
,26,,103,$888,$650
,GLOBL,,557,"$16,463","$12,732"
,TOTAL,,666,"$17,495","$13,478"
70390,TC,,9,$510,$363
,26,,854,"$16,116","$12,418"
,GLOBL,,184,"$14,988","$11,324"
,TOTAL,,"1,047","$31,614","$24,105"
70450,TC,,"15,703","$2,536,807","$1,969,618"
,26,,"3,355,166","$143,271,974","$110,841,532"
,GLOBL,,"122,496","$26,240,140","$20,378,697"
,TOTAL,,"3,493,365","$172,048,921","$133,189,847"
70460,TC,,"1,091","$214,468","$168,050"
,26,,"55,419","$3,163,809","$2,471,412"
,GLOBL,,"8,344","$2,170,039","$1,699,972"
,TOTAL,,"64,854","$5,548,316","$4,339,435"
70470,TC,,"9,830","$2,290,945","$1,799,556"
,26,,"358,851","$22,475,976","$17,408,473"
,GLOBL,,"51,864","$16,004,577","$12,538,585"
,TOTAL,,"420,545","$40,771,498","$31,746,614"
70480,TC,,961,"$151,792","$118,730"
,26,,"40,313","$2,589,172","$2,003,612"
,GLOBL,,"10,757","$2,516,752","$1,969,862"
,TOTAL,,"52,031","$5,257,716","$4,092,204"
70481,TC,,163,"$31,620","$24,623"
,26,,"5,780","$400,982","$313,182"
,GLOBL,,"1,594","$433,256","$341,922"
,TOTAL,,"7,537","$865,859","$679,727"
70482,TC,,137,"$32,708","$25,984"
,26,,"4,999","$360,037","$280,137"
,GLOBL,,"1,646","$533,082","$421,119"
,TOTAL,,"6,782","$925,827","$727,240"
70486,TC,,"9,357","$1,461,598","$1,127,671"
,26,,"221,529","$12,469,463","$9,655,054"
,GLOBL,,"76,347","$17,302,311","$13,433,870"
,TOTAL,,"307,233","$31,233,373","$24,216,596"
70487,TC,,200,"$38,216","$30,110"
,26,,"6,214","$409,219","$318,644"
,GLOBL,,"1,183","$330,395","$260,401"
,TOTAL,,"7,597","$777,830","$609,156"
70488,TC,,97,"$23,006","$18,327"
,26,,"2,725","$190,608","$148,187"
,GLOBL,,784,"$258,224","$202,530"
,TOTAL,,"3,606","$471,838","$369,045"
70490,TC,,974,"$154,136","$120,044"
,26,,"27,626","$1,778,904","$1,393,211"
,GLOBL,,"7,184","$1,757,462","$1,384,027"
,TOTAL,,"35,784","$3,690,502","$2,897,281"
70491,TC,,"5,214","$1,000,377","$787,000"
,26,,"123,224","$8,449,814","$6,596,712"
,GLOBL,,"30,010","$8,203,547","$6,447,805"
,TOTAL,,"158,448","$17,653,738","$13,831,517"
70492,TC,,533,"$126,095","$99,012"
,26,,"12,858","$897,451","$698,955"
,GLOBL,,"5,030","$1,634,608","$1,283,716"
,TOTAL,,"18,421","$2,658,155","$2,081,683"
70496,TC,,151,"$38,625","$30,387"
,26,,"8,200","$750,387","$589,871"
,GLOBL,,788,"$274,643","$218,069"
,TOTAL,,"9,139","$1,063,655","$838,326"
70498,TC,,338,"$84,983","$66,820"
,26,,"8,167","$741,919","$587,352"
,GLOBL,,"1,630","$569,902","$450,487"
,TOTAL,,"10,135","$1,396,804","$1,104,659"
70540,TC,,908,"$350,698","$278,237"
,26,,"10,647","$712,439","$557,610"
,GLOBL,,"7,398","$3,533,710","$2,789,916"
,TOTAL,,"18,953","$4,596,847","$3,625,762"
70542,TC,,106,"$48,640","$37,212"
,26,,"1,625","$131,066","$103,189"
,GLOBL,,"1,023","$579,210","$458,490"
,TOTAL,,"2,754","$758,917","$598,891"
70543,TC,,"2,994","$2,559,528","$2,032,604"
,26,,"21,581","$2,302,411","$1,809,859"
,GLOBL,,"18,327","$18,329,323","$14,533,836"
,TOTAL,,"42,902","$23,191,262","$18,376,299"
70544,TC,,"10,825","$4,237,624","$3,366,236"
,26,,"200,799","$12,050,432","$9,523,323"
,GLOBL,,"54,842","$25,850,836","$20,510,898"
,TOTAL,,"266,466","$42,138,892","$33,400,457"
70545,TC,,139,"$56,920","$45,392"
,26,,"5,563","$335,355","$265,007"
,GLOBL,,"1,089","$507,477","$403,032"
,TOTAL,,"6,791","$899,752","$713,431"
70546,TC,,838,"$652,319","$515,153"
,26,,"8,143","$738,659","$583,900"
,GLOBL,,"1,947","$1,705,621","$1,353,826"
,TOTAL,,"10,928","$3,096,599","$2,452,880"
70547,TC,,"5,082","$2,012,239","$1,601,006"
,26,,"83,601","$5,039,148","$3,986,046"
,GLOBL,,"30,964","$14,915,128","$11,828,980"
,TOTAL,,"119,647","$21,966,515","$17,416,032"
70548,TC,,769,"$296,109","$234,338"
,26,,"21,897","$1,308,430","$1,035,712"
,GLOBL,,"4,477","$2,088,604","$1,660,236"
,TOTAL,,"27,143","$3,693,143","$2,930,285"
70549,TC,,"3,451","$2,649,786","$2,103,836"
,26,,"38,749","$3,485,891","$2,758,119"
,GLOBL,,"12,964","$11,474,215","$9,117,346"
,TOTAL,,"55,164","$17,609,892","$13,979,301"
70551,TC,,"27,564","$10,830,197","$8,550,604"
,26,,"388,304","$28,799,343","$22,523,481"
,GLOBL,,"146,534","$72,091,968","$56,835,337"
,TOTAL,,"562,402","$111,721,507","$87,909,423"
70552,TC,,762,"$350,537","$273,923"
,26,,"23,591","$2,122,103","$1,664,799"
,GLOBL,,"5,655","$3,201,651","$2,525,758"
,TOTAL,,"30,008","$5,674,291","$4,464,481"
70553,TC,,"45,599","$38,877,160","$30,699,312"
,26,,"624,100","$73,010,055","$57,221,864"
,GLOBL,,"217,630","$221,762,318","$175,221,330"
,TOTAL,,"887,329","$333,649,534","$263,142,507"
71010,TC,,"369,430","$6,374,489","$4,855,156"
,26,,"16,700,762","$150,052,259","$117,355,518"
,GLOBL,,"634,622","$15,965,081","$11,850,757"
,TOTAL,,"17,704,814","$172,391,829","$134,061,430"
71015,TC,,153,"$3,216",$880
,26,,"1,338","$13,899","$10,998"
,GLOBL,,190,"$5,391","$4,158"
,TOTAL,,"1,681","$22,507","$16,037"
71020,TC,,"759,419","$15,820,300","$11,235,648"
,26,,"11,915,727","$131,464,361","$99,821,976"
,GLOBL,,"3,785,294","$125,361,278","$90,685,031"
,TOTAL,,"16,460,440","$272,645,940","$201,742,654"
71021,TC,,"1,323","$38,052","$28,445"
,26,,"9,961","$134,078","$102,038"
,GLOBL,,"5,688","$235,210","$173,571"
,TOTAL,,"16,972","$407,341","$304,054"
71022,TC,,653,"$18,583","$13,971"
,26,,"10,713","$172,933","$129,554"
,GLOBL,,"5,337","$240,267","$179,993"
,TOTAL,,"16,703","$431,782","$323,518"
71023,TC,,27,$690,$535
,26,,"7,842","$151,666","$119,793"
,GLOBL,,484,"$23,094","$17,777"
,TOTAL,,"8,353","$175,451","$138,106"
71030,TC,,712,"$20,774","$15,806"
,26,,"22,022","$343,890","$265,970"
,GLOBL,,"8,296","$378,436","$280,629"
,TOTAL,,"31,030","$743,099","$562,406"
71034,TC,,2,$92,$74
,26,,"1,684","$39,963","$31,303"
,GLOBL,,180,"$13,039","$10,083"
,TOTAL,,"1,866","$53,094","$41,459"
71035,TC,,973,"$16,948","$12,914"
,26,,"163,502","$1,458,507","$1,148,789"
,GLOBL,,"8,628","$235,403","$175,482"
,TOTAL,,"173,103","$1,710,857","$1,337,185"
71040,TC,,6,$302,$227
,26,,"1,322","$39,690","$31,538"
,GLOBL,,62,"$3,290","$2,557"
,TOTAL,,"1,390","$43,282","$34,323"
71060,TC,,5,$317,$254
,26,,231,"$8,460","$6,585"
,GLOBL,,25,"$1,905","$1,439"
,TOTAL,,261,"$10,682","$8,278"
71090,TC,,8,$455,$364
,26,,"163,537","$4,565,426","$3,633,612"
,GLOBL,,863,"$32,309","$25,682"
,TOTAL,,"164,408","$4,598,190","$3,659,657"
71100,TC,,"19,297","$380,312","$278,402"
,26,,"218,599","$2,408,787","$1,820,179"
,GLOBL,,"85,502","$2,663,895","$1,960,655"
,TOTAL,,"323,398","$5,452,994","$4,059,235"
71101,TC,,"12,311","$280,371","$204,848"
,26,,"152,255","$2,005,131","$1,508,647"
,GLOBL,,"45,032","$1,656,356","$1,200,952"
,TOTAL,,"209,598","$3,941,858","$2,914,447"
71110,TC,,"3,290","$88,242","$65,735"
,26,,"29,251","$385,220","$294,369"
,GLOBL,,"14,198","$575,479","$429,792"
,TOTAL,,"46,739","$1,048,941","$789,895"
71111,TC,,"2,277","$72,136","$53,998"
,26,,"20,188","$315,952","$240,992"
,GLOBL,,"7,794","$364,826","$268,560"
,TOTAL,,"30,259","$752,914","$563,550"
71120,TC,,701,"$15,454","$10,646"
,26,,"18,044","$180,576","$135,338"
,GLOBL,,"4,357","$146,136","$107,220"
,TOTAL,,"23,102","$342,165","$253,204"
71130,TC,,138,"$3,248","$2,265"
,26,,"1,854","$20,599","$15,583"
,GLOBL,,"1,283","$46,910","$34,661"
,TOTAL,,"3,275","$70,758","$52,508"
71250,TC,,"12,724","$2,624,456","$2,065,763"
,26,,"551,455","$32,408,977","$25,408,908"
,GLOBL,,"133,794","$38,242,904","$29,982,359"
,TOTAL,,"697,973","$73,276,337","$57,457,031"
71260,TC,,"38,215","$9,212,450","$7,255,443"
,26,,"1,369,974","$84,138,702","$65,705,044"
,GLOBL,,"206,176","$65,777,589","$51,743,462"
,TOTAL,,"1,614,365","$159,128,741","$124,703,950"
71270,TC,,"3,560","$1,059,021","$835,815"
,26,,"117,166","$7,946,613","$6,195,952"
,GLOBL,,"26,793","$10,309,765","$8,122,028"
,TOTAL,,"147,519","$19,315,399","$15,153,795"
71275,TC,,460,"$145,375","$114,378"
,26,,"83,610","$8,157,237","$6,430,605"
,GLOBL,,"2,739","$1,149,924","$908,483"
,TOTAL,,"86,809","$9,452,536","$7,453,466"
71550,TC,,372,"$145,715","$115,021"
,26,,"5,471","$395,610","$308,832"
,GLOBL,,"3,163","$1,552,257","$1,225,168"
,TOTAL,,"9,006","$2,093,581","$1,649,020"
71551,TC,,16,"$7,395","$5,916"
,26,,387,"$33,537","$26,146"
,GLOBL,,130,"$74,570","$58,107"
,TOTAL,,533,"$115,502","$90,169"
71552,TC,,256,"$224,542","$175,424"
,26,,"3,194","$361,080","$282,198"
,GLOBL,,"1,707","$1,745,872","$1,384,101"
,TOTAL,,"5,157","$2,331,495","$1,841,723"
71555,TC,,258,"$106,903","$85,030"
,26,,"3,074","$282,574","$223,323"
,GLOBL,,"1,241","$645,111","$512,453"
,TOTAL,,"4,573","$1,034,588","$820,805"
72010,TC,,"1,953","$68,104","$53,315"
,26,,"8,533","$194,768","$149,244"
,GLOBL,,"22,504","$1,334,191","$1,039,036"
,TOTAL,,"32,990","$1,597,062","$1,241,594"
72020,TC,,"2,604","$35,036","$26,230"
,26,,"212,551","$1,585,336","$1,233,371"
,GLOBL,,"48,236","$1,057,188","$804,081"
,TOTAL,,"263,391","$2,677,560","$2,063,681"
72040,TC,,"21,158","$433,166","$312,682"
,26,,"325,065","$3,569,949","$2,712,747"
,GLOBL,,"184,825","$5,912,836","$4,370,782"
,TOTAL,,"531,048","$9,915,951","$7,396,210"
72050,TC,,"18,256","$547,200","$384,028"
,26,,"369,655","$5,775,587","$4,335,354"
,GLOBL,,"149,138","$7,133,677","$5,213,190"
,TOTAL,,"537,049","$13,456,463","$9,932,572"
72052,TC,,"7,677","$295,104","$212,468"
,26,,"99,193","$1,812,589","$1,370,752"
,GLOBL,,"59,026","$3,496,169","$2,593,330"
,TOTAL,,"165,896","$5,603,862","$4,176,550"
72069,TC,,526,"$8,445","$6,480"
,26,,"3,051","$36,110","$27,130"
,GLOBL,,"3,267","$94,951","$70,604"
,TOTAL,,"6,844","$139,506","$104,215"
72070,TC,,"20,101","$450,245","$331,939"
,26,,"235,562","$2,606,999","$1,988,685"
,GLOBL,,"133,603","$4,580,571","$3,438,117"
,TOTAL,,"389,266","$7,637,815","$5,758,741"
72072,TC,,"6,145","$152,024","$109,849"
,26,,"135,828","$1,484,155","$1,126,807"
,GLOBL,,"34,605","$1,280,103","$938,809"
,TOTAL,,"176,578","$2,916,282","$2,175,465"
72074,TC,,956,"$29,361","$21,962"
,26,,"11,480","$125,986","$96,217"
,GLOBL,,"5,397","$243,092","$183,803"
,TOTAL,,"17,833","$398,440","$301,981"
72080,TC,,"3,247","$71,050","$53,145"
,26,,"20,683","$233,783","$178,476"
,GLOBL,,"25,602","$893,822","$674,513"
,TOTAL,,"49,532","$1,198,654","$906,134"
72090,TC,,127,"$2,962","$2,150"
,26,,"2,950","$43,569","$32,616"
,GLOBL,,"4,668","$181,200","$135,640"
,TOTAL,,"7,745","$227,731","$170,407"
72100,TC,,"83,894","$1,901,583","$1,384,919"
,26,,"820,234","$9,301,387","$7,052,667"
,GLOBL,,"720,800","$24,947,481","$18,549,235"
,TOTAL,,"1,624,928","$36,150,451","$26,986,821"
72110,TC,,"44,424","$1,369,077","$973,995"
,26,,"627,624","$9,840,463","$7,415,947"
,GLOBL,,"361,898","$17,700,957","$13,070,912"
,TOTAL,,"1,033,946","$28,910,498","$21,460,854"
72114,TC,,"1,538","$62,138","$46,848"
,26,,"32,910","$612,505","$468,681"
,GLOBL,,"38,952","$2,372,991","$1,808,195"
,TOTAL,,"73,400","$3,047,634","$2,323,724"
72120,TC,,896,"$26,794","$19,351"
,26,,"9,780","$111,539","$84,995"
,GLOBL,,"16,021","$694,452","$526,149"
,TOTAL,,"26,697","$832,785","$630,494"
72125,TC,,"1,580","$316,753","$247,344"
,26,,"113,695","$6,583,109","$5,131,579"
,GLOBL,,"12,359","$3,394,783","$2,660,364"
,TOTAL,,"127,634","$10,294,645","$8,039,287"
72126,TC,,437,"$107,236","$83,346"
,26,,"15,479","$920,520","$717,649"
,GLOBL,,"2,276","$682,702","$529,847"
,TOTAL,,"18,192","$1,710,459","$1,330,841"
72127,TC,,40,"$11,777","$9,267"
,26,,883,"$55,529","$43,378"
,GLOBL,,186,"$67,854","$53,756"
,TOTAL,,"1,109","$135,160","$106,401"
72128,TC,,507,"$102,704","$81,391"
,26,,"24,481","$1,415,266","$1,112,216"
,GLOBL,,"4,958","$1,369,973","$1,079,745"
,TOTAL,,"29,946","$2,887,942","$2,273,352"
72129,TC,,141,"$34,694","$27,283"
,26,,"4,427","$267,049","$210,122"
,GLOBL,,593,"$182,853","$143,366"
,TOTAL,,"5,161","$484,595","$380,771"
72130,TC,,25,"$7,515","$6,012"
,26,,526,"$33,150","$26,071"
,GLOBL,,143,"$49,574","$39,031"
,TOTAL,,694,"$90,238","$71,114"
72131,TC,,"4,803","$962,775","$753,596"
,26,,"153,512","$8,863,030","$6,911,876"
,GLOBL,,"41,738","$11,305,857","$8,866,155"
,TOTAL,,"200,053","$21,131,662","$16,531,628"
72132,TC,,874,"$214,463","$166,515"
,26,,"44,446","$2,668,057","$2,093,594"
,GLOBL,,"6,807","$2,056,792","$1,610,812"
,TOTAL,,"52,127","$4,939,313","$3,870,921"
72133,TC,,65,"$19,720","$15,686"
,26,,"1,631","$103,480","$81,206"
,GLOBL,,399,"$151,906","$119,451"
,TOTAL,,"2,095","$275,106","$216,343"
72141,TC,,"26,867","$10,252,853","$8,062,329"
,26,,"199,522","$15,742,300","$12,241,624"
,GLOBL,,"129,270","$62,837,576","$49,290,692"
,TOTAL,,"355,659","$88,832,730","$69,594,645"
72142,TC,,233,"$106,995","$83,695"
,26,,"3,534","$338,318","$265,154"
,GLOBL,,"1,183","$670,024","$526,128"
,TOTAL,,"4,950","$1,115,337","$874,977"
72146,TC,,"7,884","$3,347,898","$2,648,387"
,26,,"76,241","$6,036,417","$4,750,288"
,GLOBL,,"38,118","$20,177,383","$15,923,188"
,TOTAL,,"122,243","$29,561,699","$23,321,862"
72147,TC,,122,"$56,098","$44,625"
,26,,"2,829","$274,318","$216,618"
,GLOBL,,797,"$454,475","$357,601"
,TOTAL,,"3,748","$784,891","$618,844"
72148,TC,,"63,601","$26,835,983","$21,181,316"
,26,,"443,381","$32,448,369","$25,268,640"
,GLOBL,,"319,374","$168,427,157","$132,713,578"
,TOTAL,,"826,356","$227,711,509","$179,163,533"
72149,TC,,531,"$239,594","$187,693"
,26,,"7,759","$694,612","$542,732"
,GLOBL,,"2,954","$1,674,792","$1,317,599"
,TOTAL,,"11,244","$2,608,998","$2,048,023"
72156,TC,,"3,739","$3,160,185","$2,477,470"
,26,,"39,220","$5,025,920","$3,937,926"
,GLOBL,,"16,598","$17,022,765","$13,378,993"
,TOTAL,,"59,557","$25,208,869","$19,794,389"
72157,TC,,"2,348","$1,976,200","$1,556,112"
,26,,"36,920","$4,718,669","$3,729,317"
,GLOBL,,"12,386","$12,723,616","$10,053,488"
,TOTAL,,"51,654","$19,418,484","$15,338,918"
72158,TC,,"17,513","$14,542,427","$11,467,502"
,26,,"144,342","$16,836,020","$13,180,701"
,GLOBL,,"74,529","$74,805,925","$58,954,792"
,TOTAL,,"236,384","$106,184,372","$83,602,996"
72159,26,,1,$0,$0
,TOTAL,,1,$0,$0
72170,TC,,"40,302","$726,904","$541,287"
,26,,"853,051","$7,323,336","$5,625,633"
,GLOBL,,"548,610","$14,830,114","$11,120,573"
,TOTAL,,"1,441,963","$22,880,353","$17,287,493"
72190,TC,,"3,235","$73,828","$53,816"
,26,,"48,327","$500,702","$384,450"
,GLOBL,,"36,346","$1,238,817","$926,419"
,TOTAL,,"87,908","$1,813,346","$1,364,686"
72191,TC,,530,"$187,873","$146,191"
,26,,"11,893","$1,112,663","$874,660"
,GLOBL,,"2,417","$942,594","$745,148"
,TOTAL,,"14,840","$2,243,130","$1,765,999"
72192,TC,,"12,052","$2,428,722","$1,917,068"
,26,,"770,049","$42,185,158","$33,207,325"
,GLOBL,,"94,200","$26,214,925","$20,748,397"
,TOTAL,,"876,301","$70,828,804","$55,872,790"
72193,TC,,"37,346","$8,699,180","$6,882,535"
,26,,"1,626,292","$93,987,074","$73,964,682"
,GLOBL,,"241,154","$74,392,374","$58,913,126"
,TOTAL,,"1,904,792","$177,078,628","$139,760,343"
72194,TC,,"5,066","$1,460,955","$1,157,687"
,26,,"121,653","$7,305,706","$5,747,307"
,GLOBL,,"31,222","$11,872,023","$9,414,351"
,TOTAL,,"157,941","$20,638,684","$16,319,345"
72195,TC,,"3,770","$1,445,630","$1,141,543"
,26,,"29,311","$2,111,713","$1,656,184"
,GLOBL,,"18,597","$8,885,540","$7,017,781"
,TOTAL,,"51,678","$12,442,883","$9,815,508"
72196,TC,,468,"$205,796","$162,632"
,26,,"9,136","$774,021","$607,044"
,GLOBL,,"3,161","$1,798,590","$1,422,489"
,TOTAL,,"12,765","$2,778,408","$2,192,165"
72197,TC,,"1,086","$929,360","$735,894"
,26,,"13,101","$1,481,954","$1,169,405"
,GLOBL,,"7,209","$7,442,917","$5,901,410"
,TOTAL,,"21,396","$9,854,231","$7,806,709"
72198,26,,1,$1,$1
,GLOBL,,1,$554,$443
,TOTAL,,2,$555,$444
72200,TC,,720,"$12,474","$9,259"
,26,,"5,493","$47,043","$35,830"
,GLOBL,,"4,148","$112,752","$85,551"
,TOTAL,,"10,361","$172,269","$130,640"
72202,TC,,895,"$18,868","$13,737"
,26,,"10,956","$105,865","$80,179"
,GLOBL,,"6,475","$209,893","$157,006"
,TOTAL,,"18,326","$334,626","$250,922"
72220,TC,,"5,260","$104,075","$77,669"
,26,,"65,046","$557,044","$424,001"
,GLOBL,,"25,719","$740,694","$553,464"
,TOTAL,,"96,025","$1,401,813","$1,055,134"
72240,TC,,204,"$33,430","$25,733"
,26,,"13,589","$599,882","$467,495"
,GLOBL,,"1,980","$410,389","$317,024"
,TOTAL,,"15,773","$1,043,700","$810,252"
72255,TC,,46,"$6,571","$4,810"
,26,,"2,222","$98,129","$77,378"
,GLOBL,,387,"$74,239","$57,558"
,TOTAL,,"2,655","$178,939","$139,746"
72265,TC,,662,"$95,022","$72,679"
,26,,"54,056","$2,193,962","$1,722,382"
,GLOBL,,"9,007","$1,675,551","$1,315,042"
,TOTAL,,"63,725","$3,964,535","$3,110,103"
72270,TC,,27,"$5,532","$4,250"
,26,,"3,226","$209,754","$164,652"
,GLOBL,,389,"$118,645","$93,099"
,TOTAL,,"3,642","$333,931","$262,001"
72275,TC,,"1,249","$91,294","$72,136"
,26,,"58,048","$2,074,907","$1,633,414"
,GLOBL,,"31,493","$3,450,636","$2,733,128"
,TOTAL,,"90,790","$5,616,837","$4,438,679"
72285,TC,,6,"$1,721","$1,377"
,26,,927,"$52,394","$41,184"
,GLOBL,,519,"$161,150","$125,603"
,TOTAL,,"1,452","$215,265","$168,164"
72295,TC,,75,"$18,663","$14,052"
,26,,"8,821","$358,811","$278,983"
,GLOBL,,"3,326","$952,729","$748,501"
,TOTAL,,"12,222","$1,330,203","$1,041,536"
73000,TC,,"4,805","$90,120","$67,512"
,26,,"37,809","$312,812","$235,703"
,GLOBL,,"30,049","$801,360","$595,317"
,TOTAL,,"72,663","$1,204,291","$898,531"
73010,TC,,"1,205","$22,114","$16,260"
,26,,"19,300","$165,964","$126,052"
,GLOBL,,"18,965","$522,125","$394,017"
,TOTAL,,"39,470","$710,203","$536,329"
73020,TC,,"5,115","$80,628","$58,100"
,26,,"81,511","$611,030","$468,400"
,GLOBL,,"69,566","$1,660,362","$1,242,929"
,TOTAL,,"156,192","$2,352,020","$1,769,428"
73030,TC,,"86,406","$1,713,032","$1,247,252"
,26,,"819,773","$7,345,826","$5,531,169"
,GLOBL,,"870,523","$25,719,362","$19,157,339"
,TOTAL,,"1,776,702","$34,778,220","$25,935,760"
73040,TC,,516,"$36,597","$28,343"
,26,,"15,277","$406,567","$314,395"
,GLOBL,,"5,773","$569,492","$440,087"
,TOTAL,,"21,566","$1,012,655","$782,824"
73050,TC,,452,"$10,178","$7,445"
,26,,"3,693","$38,263","$28,614"
,GLOBL,,"7,065","$243,036","$184,155"
,TOTAL,,"11,210","$291,477","$220,213"
73060,TC,,"17,407","$351,604","$264,426"
,26,,"212,041","$1,826,127","$1,395,648"
,GLOBL,,"113,107","$3,233,961","$2,416,472"
,TOTAL,,"342,555","$5,411,692","$4,076,546"
