MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,"1,161","$159,810.35 ","$125,447.28 "
72131,TC,,"13,737","$2,403,082.87 ","$1,873,859.39 "
,26,,"214,277","$11,831,435.02 ","$9,210,992.71 "
,GLOBL,,"59,508","$14,069,883.75 ","$10,985,489.08 "
,TOTAL,,"287,522","$28,304,401.64 ","$22,070,341.18 "
72132,TC,,"1,853","$396,372.25 ","$311,642.30 "
,26,,"45,219","$2,593,782.24 ","$2,023,129.04 "
,GLOBL,,"9,660","$2,825,487.09 ","$2,211,940.45 "
,TOTAL,,"56,732","$5,815,641.58 ","$4,546,711.79 "
72133,TC,,303,"$81,455.52 ","$63,683.43 "
,26,,"2,486","$150,364.39 ","$117,758.95 "
,GLOBL,,"1,181","$403,811.95 ","$315,636.06 "
,TOTAL,,"3,970","$635,631.86 ","$497,078.44 "
72141,TC,,"50,326","$16,299,706.66 ","$12,761,414.24 "
,26,,"272,623","$20,686,710.16 ","$15,999,915.11 "
,GLOBL,,"191,803","$80,774,585.23 ","$63,122,083.27 "
,TOTAL,,"514,752","$117,761,002.05 ","$91,883,412.62 "
72142,TC,,406,"$147,449.34 ","$115,356.32 "
,26,,"3,450","$320,704.80 ","$250,380.52 "
,GLOBL,,"1,606","$752,185.03 ","$588,245.89 "
,TOTAL,,"5,462","$1,220,339.17 ","$953,982.73 "
72146,TC,,"16,678","$5,367,719.98 ","$4,231,894.15 "
,26,,"119,101","$9,034,921.88 ","$7,078,783.81 "
,GLOBL,,"61,400","$25,731,725.76 ","$20,244,469.58 "
,TOTAL,,"197,179","$40,134,367.62 ","$31,555,147.54 "
72147,TC,,292,"$106,174.36 ","$82,465.21 "
,26,,"3,014","$278,797.23 ","$220,065.78 "
,GLOBL,,"1,045","$476,663.19 ","$374,145.05 "
,TOTAL,,"4,351","$861,634.78 ","$676,676.04 "
72148,TC,,"125,547","$40,907,886.56 ","$32,069,763.33 "
,26,,"625,811","$44,140,476.45 ","$34,160,909.45 "
,GLOBL,,"472,388","$198,081,369.46 ","$155,115,014.05 "
,TOTAL,,"1,223,746","$283,129,732.47 ","$221,345,686.83 "
72149,TC,,682,"$241,940.17 ","$190,643.81 "
,26,,"5,915","$506,418.96 ","$396,510.45 "
,GLOBL,,"3,082","$1,406,057.06 ","$1,104,360.68 "
,TOTAL,,"9,679","$2,154,416.19 ","$1,691,514.94 "
72156,TC,,"7,934","$3,725,757.54 ","$2,930,067.15 "
,26,,"69,175","$8,468,337.81 ","$6,594,778.26 "
,GLOBL,,"31,303","$19,436,219.92 ","$15,207,193.79 "
,TOTAL,,"108,412","$31,630,315.27 ","$24,732,039.20 "
72157,TC,,"4,880","$2,281,227.98 ","$1,799,597.53 "
,26,,"60,472","$7,418,760.66 ","$5,832,753.88 "
,GLOBL,,"20,441","$12,670,357.29 ","$9,989,098.87 "
,TOTAL,,"85,793","$22,370,345.93 ","$17,621,450.28 "
72158,TC,,"31,158","$14,415,285.06 ","$11,335,406.19 "
,26,,"208,328","$23,267,241.14 ","$18,104,309.93 "
,GLOBL,,"109,196","$65,547,625.90 ","$51,457,862.81 "
,TOTAL,,"348,682","$103,230,152.10 ","$80,897,578.93 "
72170,TC,,"63,239","$1,171,622.12 ","$866,609.09 "
,26,,"1,002,561","$8,370,821.10 ","$6,395,243.28 "
,GLOBL,,"625,257","$16,968,034.15 ","$12,687,521.08 "
,TOTAL,,"1,691,057","$26,510,477.37 ","$19,949,373.45 "
72190,TC,,"3,108","$81,419.37 ","$59,697.65 "
,26,,"38,095","$392,366.99 ","$297,920.09 "
,GLOBL,,"27,957","$1,047,277.29 ","$781,547.28 "
,TOTAL,,"69,160","$1,521,063.65 ","$1,139,165.02 "
72191,TC,,"4,906","$1,384,034.73 ","$1,092,461.25 "
,26,,"73,512","$6,404,930.72 ","$5,015,524.91 "
,GLOBL,,"19,584","$7,420,641.71 ","$5,867,829.16 "
,TOTAL,,"98,002","$15,209,607.16 ","$11,975,815.32 "
72192,TC,,"60,374","$10,554,115.99 ","$8,312,787.82 "
,26,,"1,471,276","$77,170,967.47 ","$60,178,791.92 "
,GLOBL,,"210,854","$47,223,690.40 ","$37,226,513.04 "
,TOTAL,,"1,742,504","$134,948,773.86 ","$105,718,092.78 "
72193,TC,,"114,036","$21,989,080.41 ","$17,396,554.54 "
,26,,"2,149,921","$118,989,173.74 ","$92,705,011.86 "
,GLOBL,,"361,118","$89,571,727.26 ","$70,787,934.60 "
,TOTAL,,"2,625,075","$230,549,981.41 ","$180,889,501.00 "
72194,TC,,"43,091","$10,599,437.47 ","$8,389,744.79 "
,26,,"314,754","$18,191,007.45 ","$14,187,640.00 "
,GLOBL,,"136,909","$42,899,300.57 ","$33,925,716.43 "
,TOTAL,,"494,754","$71,689,745.49 ","$56,503,101.22 "
72195,TC,,"7,785","$2,554,256.68 ","$2,012,881.73 "
,26,,"45,895","$3,183,257.88 ","$2,489,819.49 "
,GLOBL,,"26,973","$11,357,860.80 ","$8,943,746.12 "
,TOTAL,,"80,653","$17,095,375.36 ","$13,446,447.34 "
72196,TC,,294,"$105,785.56 ","$83,776.87 "
,26,,"3,483","$290,407.14 ","$225,788.03 "
,GLOBL,,"1,314","$610,894.22 ","$482,596.54 "
,TOTAL,,"5,091","$1,007,086.92 ","$792,161.44 "
72197,TC,,"3,482","$1,682,167.86 ","$1,333,200.54 "
,26,,"33,798","$3,693,838.63 ","$2,888,477.45 "
,GLOBL,,"19,583","$12,371,998.88 ","$9,775,599.54 "
,TOTAL,,"56,863","$17,748,005.37 ","$13,997,277.53 "
72198,TC,,657,"$255,397.76 ","$203,545.51 "
,26,,"8,021","$707,694.63 ","$558,143.64 "
,GLOBL,,"4,391","$2,225,004.24 ","$1,767,458.53 "
,TOTAL,,"13,069","$3,188,096.63 ","$2,529,147.68 "
72200,TC,,"2,015","$37,616.20 ","$28,311.24 "
,26,,"7,833","$65,315.49 ","$49,354.10 "
,GLOBL,,"7,189","$199,914.75 ","$152,111.77 "
,TOTAL,,"17,037","$302,846.44 ","$229,777.11 "
72202,TC,,"1,990","$48,331.47 ","$35,096.04 "
,26,,"13,558","$123,228.29 ","$92,047.25 "
,GLOBL,,"8,763","$299,325.08 ","$223,877.80 "
,TOTAL,,"24,311","$470,884.84 ","$351,021.09 "
72220,TC,,"10,393","$225,360.76 ","$168,809.53 "
,26,,"79,444","$660,954.27 ","$499,268.84 "
,GLOBL,,"31,609","$916,869.30 ","$681,559.00 "
,TOTAL,,"121,446","$1,803,184.33 ","$1,349,637.37 "
72240,TC,,284,"$41,706.87 ","$32,258.25 "
,26,,"8,956","$376,397.58 ","$293,286.34 "
,GLOBL,,"2,042","$389,320.24 ","$302,677.49 "
,TOTAL,,"11,282","$807,424.69 ","$628,222.08 "
72255,TC,,24,"$2,878.99 ","$2,265.19 "
,26,,918,"$38,115.36 ","$29,843.23 "
,GLOBL,,223,"$40,027.92 ","$31,646.20 "
,TOTAL,,"1,165","$81,022.27 ","$63,754.62 "
72265,TC,,"1,114","$152,727.83 ","$119,224.26 "
,26,,"39,085","$1,506,741.92 ","$1,178,968.26 "
,GLOBL,,"9,918","$1,761,256.35 ","$1,377,150.33 "
,TOTAL,,"50,117","$3,420,726.10 ","$2,675,342.85 "
72270,TC,,229,"$33,811.25 ","$25,942.46 "
,26,,"7,185","$433,766.49 ","$338,308.94 "
,GLOBL,,"1,745","$371,148.32 ","$291,248.06 "
,TOTAL,,"9,159","$838,726.06 ","$655,499.46 "
72275,TC,,"2,527","$193,455.23 ","$153,240.00 "
,26,,"40,983","$1,433,776.05 ","$1,130,645.25 "
,GLOBL,,"39,918","$4,686,085.12 ","$3,711,495.31 "
,TOTAL,,"83,428","$6,313,316.40 ","$4,995,380.56 "
72285,TC,,8,"$1,952.33 ","$1,561.86 "
,26,,"1,619","$89,167.34 ","$69,168.28 "
,GLOBL,,847,"$267,486.07 ","$211,251.44 "
,TOTAL,,"2,474","$358,605.74 ","$281,981.58 "
72291,TC,,229,"$26,547.80 ","$21,238.69 "
,26,,"74,170","$4,824,490.00 ","$3,848,630.59 "
,GLOBL,,"1,943","$263,656.41 ","$210,473.39 "
,TOTAL,,"76,342","$5,114,694.21 ","$4,080,342.67 "
72292,TC,,1,$97.17 ,$77.74 
,26,,"1,045","$69,052.90 ","$55,202.48 "
,GLOBL,,33,"$4,695.21 ","$3,743.29 "
,TOTAL,,"1,079","$73,845.28 ","$59,023.51 "
72295,TC,,142,"$31,735.93 ","$25,388.46 "
,26,,"12,489","$498,740.44 ","$391,230.51 "
,GLOBL,,"5,625","$1,545,550.06 ","$1,211,970.37 "
,TOTAL,,"18,256","$2,076,026.43 ","$1,628,589.34 "
73000,TC,,"6,700","$129,437.24 ","$95,292.10 "
,26,,"42,056","$318,312.69 ","$237,698.97 "
,GLOBL,,"36,917","$982,279.26 ","$729,853.05 "
,TOTAL,,"85,673","$1,430,029.19 ","$1,062,844.12 "
73010,TC,,"2,467","$48,318.06 ","$35,972.42 "
,26,,"18,992","$158,111.23 ","$119,835.25 "
,GLOBL,,"25,226","$711,044.85 ","$535,671.93 "
,TOTAL,,"46,685","$917,474.14 ","$691,479.60 "
73020,TC,,"7,933","$127,359.16 ","$93,142.76 "
,26,,"92,102","$662,728.36 ","$505,979.23 "
,GLOBL,,"64,639","$1,526,318.15 ","$1,143,566.43 "
,TOTAL,,"164,674","$2,316,405.67 ","$1,742,688.42 "
73030,TC,,"155,179","$3,282,744.04 ","$2,393,260.20 "
,26,,"988,526","$8,609,779.78 ","$6,440,158.94 "
,GLOBL,,"1,047,644","$31,711,786.59 ","$23,587,062.96 "
,TOTAL,,"2,191,349","$43,604,310.41 ","$32,420,482.10 "
73040,TC,,842,"$65,540.47 ","$50,506.27 "
,26,,"11,383","$293,991.87 ","$227,676.01 "
,GLOBL,,"7,454","$794,333.22 ","$619,832.35 "
,TOTAL,,"19,679","$1,153,865.56 ","$898,014.63 "
73050,TC,,869,"$21,580.32 ","$15,886.92 "
,26,,"3,427","$33,424.18 ","$24,311.85 "
,GLOBL,,"8,385","$299,002.44 ","$226,417.92 "
,TOTAL,,"12,681","$354,006.94 ","$266,616.69 "
73060,TC,,"24,790","$534,818.21 ","$400,223.08 "
,26,,"238,513","$1,989,458.00 ","$1,512,246.01 "
,GLOBL,,"112,813","$3,281,856.80 ","$2,448,834.27 "
,TOTAL,,"376,116","$5,806,133.01 ","$4,361,303.36 "
73070,TC,,"19,558","$370,762.61 ","$274,927.34 "
,26,,"121,930","$872,135.45 ","$663,634.57 "
,GLOBL,,"120,985","$3,143,941.54 ","$2,339,899.78 "
,TOTAL,,"262,473","$4,386,839.60 ","$3,278,461.69 "
73080,TC,,"15,160","$353,577.13 ","$258,654.81 "
,26,,"175,169","$1,464,493.65 ","$1,099,445.56 "
,GLOBL,,"84,874","$2,689,739.09 ","$1,989,943.70 "
,TOTAL,,"275,203","$4,507,809.87 ","$3,348,044.07 "
73085,TC,,12,$946.39 ,$757.09 
,26,,83,"$2,171.18 ","$1,644.66 "
,GLOBL,,102,"$9,769.61 ","$7,352.86 "
,TOTAL,,197,"$12,887.18 ","$9,754.61 "
73090,TC,,"17,844","$347,460.21 ","$260,862.80 "
,26,,"162,666","$1,232,037.06 ","$932,603.03 "
,GLOBL,,"56,598","$1,439,881.91 ","$1,070,869.39 "
,TOTAL,,"237,108","$3,019,379.18 ","$2,264,335.22 "
73092,TC,,8,$139.58 ,$84.84 
,26,,64,$481.23 ,$341.72 
,GLOBL,,60,"$1,610.61 ","$1,182.64 "
,TOTAL,,132,"$2,231.42 ","$1,609.20 "
73100,TC,,"29,724","$551,310.59 ","$413,015.78 "
,26,,"139,900","$1,056,973.35 ","$804,686.56 "
,GLOBL,,"277,068","$7,340,206.14 ","$5,512,226.82 "
,TOTAL,,"446,692","$8,948,490.08 ","$6,729,929.16 "
73110,TC,,"58,707","$1,240,157.54 ","$907,774.89 "
,26,,"457,960","$3,818,496.10 ","$2,857,478.51 "
,GLOBL,,"353,545","$10,591,464.16 ","$7,902,667.91 "
,TOTAL,,"870,212","$15,650,117.80 ","$11,667,921.31 "
73115,TC,,52,"$2,960.52 ","$2,125.81 "
,26,,456,"$11,872.53 ","$9,080.73 "
,GLOBL,,624,"$59,978.15 ","$46,998.94 "
,TOTAL,,"1,132","$74,811.20 ","$58,205.48 "
73120,TC,,"27,543","$516,440.26 ","$382,641.40 "
,26,,"104,535","$799,960.86 ","$603,012.68 "
,GLOBL,,"183,565","$4,908,270.56 ","$3,667,700.93 "
,TOTAL,,"315,643","$6,224,671.68 ","$4,653,355.01 "
73130,TC,,"66,580","$1,359,619.20 ","$997,916.75 "
,26,,"477,024","$3,994,212.85 ","$2,968,871.74 "
,GLOBL,,"345,999","$10,117,313.13 ","$7,501,661.50 "
,TOTAL,,"889,603","$15,471,145.18 ","$11,468,449.99 "
73140,TC,,"21,899","$378,298.07 ","$269,323.07 "
,26,,"134,948","$864,844.70 ","$628,498.06 "
,GLOBL,,"176,829","$4,257,086.56 ","$3,128,652.91 "
,TOTAL,,"333,676","$5,500,229.33 ","$4,026,474.04 "
73200,TC,,"2,839","$501,747.43 ","$389,551.77 "
,26,,"45,089","$2,363,903.15 ","$1,834,276.49 "
,GLOBL,,"14,064","$3,320,700.67 ","$2,592,570.02 "
,TOTAL,,"61,992","$6,186,351.25 ","$4,816,398.28 "
73201,TC,,311,"$74,347.84 ","$57,204.38 "
,26,,"5,101","$281,576.73 ","$219,425.77 "
,GLOBL,,"1,445","$421,171.64 ","$331,625.17 "
,TOTAL,,"6,857","$777,096.21 ","$608,255.32 "
73202,TC,,86,"$23,156.54 ","$18,080.68 "
,26,,952,"$55,556.35 ","$43,163.39 "
,GLOBL,,580,"$207,707.52 ","$164,073.05 "
,TOTAL,,"1,618","$286,420.41 ","$225,317.12 "
73206,TC,,125,"$35,304.01 ","$28,166.24 "
,26,,"1,639","$142,442.62 ","$112,223.07 "
,GLOBL,,475,"$172,922.59 ","$135,520.18 "
,TOTAL,,"2,239","$350,669.22 ","$275,909.49 "
73218,TC,,"5,522","$1,826,587.65 ","$1,445,501.37 "
,26,,"13,595","$869,290.09 ","$677,987.07 "
,GLOBL,,"12,592","$5,260,978.93 ","$4,136,204.27 "
,TOTAL,,"31,709","$7,956,856.67 ","$6,259,692.71 "
73219,TC,,34,"$12,018.38 ","$9,363.79 "
,26,,278,"$21,598.44 ","$16,607.12 "
,GLOBL,,184,"$83,161.59 ","$64,492.92 "
,TOTAL,,496,"$116,778.41 ","$90,463.83 "
73220,TC,,"1,061","$472,428.98 ","$370,719.25 "
,26,,"7,132","$729,195.83 ","$565,523.28 "
,GLOBL,,"3,426","$2,054,882.56 ","$1,618,835.58 "
,TOTAL,,"11,619","$3,256,507.37 ","$2,555,078.11 "
73221,TC,,"67,362","$22,309,981.39 ","$17,457,559.68 "
,26,,"207,025","$13,238,706.31 ","$10,204,217.50 "
,GLOBL,,"197,973","$81,797,981.33 ","$63,875,491.49 "
,TOTAL,,"472,360","$117,346,669.03 ","$91,537,268.67 "
73222,TC,,"1,966","$693,757.37 ","$542,484.11 "
,26,,"9,003","$689,872.87 ","$533,835.04 "
,GLOBL,,"7,456","$3,334,492.91 ","$2,612,207.57 "
,TOTAL,,"18,425","$4,718,123.15 ","$3,688,526.72 "
73223,TC,,"1,579","$733,278.15 ","$577,363.44 "
,26,,"7,800","$796,811.09 ","$619,316.12 "
,GLOBL,,"5,363","$3,250,780.61 ","$2,553,841.18 "
,TOTAL,,"14,742","$4,780,869.85 ","$3,750,520.74 "
73225,26,,6,$0.06 ,$0.06 
,GLOBL,,3,$0.03 ,$0.03 
,TOTAL,,9,$0.09 ,$0.09 
73500,TC,,"24,917","$428,805.50 ","$314,537.14 "
,26,,"305,587","$2,551,761.88 ","$1,964,212.65 "
,GLOBL,,"214,254","$5,416,040.65 ","$4,021,299.90 "
,TOTAL,,"544,758","$8,396,608.03 ","$6,300,049.69 "
73510,TC,,"163,684","$3,755,544.76 ","$2,754,974.14 "
,26,,"1,500,617","$15,302,874.76 ","$11,631,410.24 "
,GLOBL,,"952,967","$31,455,163.26 ","$23,137,716.81 "
,TOTAL,,"2,617,268","$50,513,582.78 ","$37,524,101.19 "
73520,TC,,"27,651","$716,322.84 ","$530,792.85 "
,26,,"182,292","$2,281,382.32 ","$1,721,394.11 "
,GLOBL,,"156,858","$6,043,839.69 ","$4,442,497.47 "
,TOTAL,,"366,801","$9,041,544.85 ","$6,694,684.43 "
73525,TC,,256,"$19,316.68 ","$15,235.98 "
,26,,"8,035","$215,210.34 ","$168,131.99 "
,GLOBL,,"4,531","$475,665.02 ","$374,832.57 "
,TOTAL,,"12,822","$710,192.04 ","$558,200.54 "
73530,TC,,27,$586.09 ,$417.68 
,26,,"70,838","$995,743.62 ","$781,411.95 "
,GLOBL,,455,"$8,997.97 ","$7,064.64 "
,TOTAL,,"71,320","$1,005,327.68 ","$788,894.27 "
73540,TC,,47,"$1,152.53 ",$857.32 
,26,,170,"$1,680.39 ","$1,277.40 "
,GLOBL,,322,"$11,167.99 ","$8,602.99 "
,TOTAL,,539,"$14,000.91 ","$10,737.71 "
73542,TC,,521,"$39,573.58 ","$30,924.63 "
,26,,"7,798","$211,490.89 ","$165,857.42 "
,GLOBL,,"13,467","$1,356,050.30 ","$1,074,187.92 "
,TOTAL,,"21,786","$1,607,114.77 ","$1,270,969.97 "
73550,TC,,"28,607","$626,365.03 ","$475,456.23 "
,26,,"362,736","$3,032,001.70 ","$2,331,397.49 "
,GLOBL,,"138,233","$4,053,485.33 ","$3,023,781.33 "
,TOTAL,,"529,576","$7,711,852.06 ","$5,830,635.05 "
73560,TC,,"165,936","$3,190,739.24 ","$2,326,007.40 "
,26,,"946,203","$7,895,493.73 ","$5,973,530.68 "
,GLOBL,,"1,209,311","$34,041,515.20 ","$25,199,108.69 "
,TOTAL,,"2,321,450","$45,127,748.17 ","$33,498,646.77 "
73562,TC,,"106,149","$2,416,657.94 ","$1,760,716.20 "
,26,,"597,759","$5,247,968.28 ","$3,904,323.83 "
,GLOBL,,"989,038","$31,835,961.88 ","$23,480,722.29 "
,TOTAL,,"1,692,946","$39,500,588.10 ","$29,145,762.32 "
73564,TC,,"40,852","$1,020,842.76 ","$729,138.71 "
,26,,"416,815","$4,451,785.32 ","$3,295,361.75 "
,GLOBL,,"539,397","$19,840,360.61 ","$14,712,468.89 "
,TOTAL,,"997,064","$25,312,988.69 ","$18,736,969.35 "
73565,TC,,"24,049","$445,234.59 ","$323,492.33 "
,26,,"63,798","$529,507.12 ","$389,776.01 "
,GLOBL,,"280,723","$7,707,837.55 ","$5,771,028.54 "
,TOTAL,,"368,570","$8,682,579.26 ","$6,484,296.88 "
73580,TC,,503,"$44,939.38 ","$35,115.97 "
,26,,"1,806","$46,946.31 ","$36,582.23 "
,GLOBL,,"11,275","$1,416,813.13 ","$1,123,622.15 "
,TOTAL,,"13,584","$1,508,698.82 ","$1,195,320.35 "
73590,TC,,"32,616","$633,186.43 ","$473,883.25 "
,26,,"337,774","$2,825,469.62 ","$2,141,979.65 "
,GLOBL,,"138,749","$3,729,617.82 ","$2,770,782.81 "
,TOTAL,,"509,139","$7,188,273.87 ","$5,386,645.71 "
73592,TC,,12,$220.49 ,$162.05 
,26,,41,$312.70 ,$225.46 
,GLOBL,,74,"$1,953.20 ","$1,405.73 "
,TOTAL,,127,"$2,486.39 ","$1,793.24 "
73600,TC,,"23,198","$426,957.62 ","$318,282.53 "
,26,,"130,279","$991,845.67 ","$755,915.41 "
,GLOBL,,"161,550","$4,250,083.95 ","$3,164,290.19 "
,TOTAL,,"315,027","$5,668,887.24 ","$4,238,488.13 "
73610,TC,,"73,437","$1,496,537.33 ","$1,092,096.79 "
,26,,"590,465","$4,915,245.51 ","$3,676,987.85 "
,GLOBL,,"480,805","$13,912,550.28 ","$10,285,771.86 "
,TOTAL,,"1,144,707","$20,324,333.12 ","$15,054,856.50 "
73615,TC,,3,$178.71 ,$142.96 
,26,,202,"$5,373.26 ","$4,050.14 "
,GLOBL,,490,"$51,253.10 ","$39,310.29 "
,TOTAL,,695,"$56,805.07 ","$43,503.39 "
73620,TC,,"49,298","$903,536.45 ","$669,526.54 "
,26,,"174,945","$1,334,440.12 ","$1,012,915.85 "
,GLOBL,,"730,240","$19,743,311.60 ","$14,685,051.25 "
,TOTAL,,"954,483","$21,981,288.17 ","$16,367,493.64 "
73630,TC,,"114,262","$2,291,779.72 ","$1,670,888.82 "
,26,,"790,840","$6,608,969.08 ","$4,945,432.77 "
,GLOBL,,"1,142,259","$33,326,409.95 ","$24,670,434.92 "
,TOTAL,,"2,047,361","$42,227,158.75 ","$31,286,756.51 "
73650,TC,,"9,341","$168,416.44 ","$120,461.97 "
,26,,"46,439","$353,358.86 ","$262,406.28 "
,GLOBL,,"66,608","$1,705,259.54 ","$1,236,586.98 "
,TOTAL,,"122,388","$2,227,034.84 ","$1,619,455.23 "
73660,TC,,"10,163","$175,951.10 ","$127,835.12 "
,26,,"56,873","$365,488.45 ","$271,497.17 "
,GLOBL,,"50,787","$1,195,690.28 ","$876,700.74 "
,TOTAL,,"117,823","$1,737,129.83 ","$1,276,033.03 "
73700,TC,,"4,729","$831,338.92 ","$648,992.39 "
,26,,"128,719","$6,758,021.05 ","$5,262,381.50 "
,GLOBL,,"25,597","$5,875,899.37 ","$4,591,781.98 "
,TOTAL,,"159,045","$13,465,259.34 ","$10,503,155.87 "
73701,TC,,655,"$146,487.24 ","$116,295.50 "
,26,,"40,759","$2,347,413.64 ","$1,850,725.76 "
,GLOBL,,"1,939","$515,784.60 ","$406,058.83 "
,TOTAL,,"43,353","$3,009,685.48 ","$2,373,080.09 "
73702,TC,,375,"$102,700.82 ","$81,254.73 "
,26,,"2,716","$159,087.41 ","$124,526.03 "
,GLOBL,,"1,089","$362,934.36 ","$285,192.37 "
,TOTAL,,"4,180","$624,722.59 ","$490,973.13 "
73706,TC,,"1,452","$398,521.32 ","$316,818.82 "
,26,,"14,909","$1,375,970.03 ","$1,087,960.38 "
,GLOBL,,"5,369","$2,114,607.44 ","$1,673,992.77 "
,TOTAL,,"21,730","$3,889,098.79 ","$3,078,771.97 "
73718,TC,,"8,566","$2,830,418.06 ","$2,225,391.10 "
,26,,"47,081","$3,036,577.09 ","$2,371,471.24 "
,GLOBL,,"39,332","$16,480,647.20 ","$12,907,670.10 "
,TOTAL,,"94,979","$22,347,642.35 ","$17,504,532.44 "
73719,TC,,199,"$67,546.04 ","$53,451.13 "
,26,,"1,455","$112,932.81 ","$88,226.06 "
,GLOBL,,578,"$267,889.82 ","$211,365.99 "
,TOTAL,,"2,232","$448,368.67 ","$353,043.18 "
73720,TC,,"2,420","$1,141,948.17 ","$900,661.77 "
,26,,"36,193","$3,712,226.92 ","$2,896,278.62 "
,GLOBL,,"11,929","$7,173,240.33 ","$5,644,467.26 "
,TOTAL,,"50,542","$12,027,415.42 ","$9,441,407.65 "
73721,TC,,"82,982","$27,407,826.48 ","$21,430,115.83 "
,26,,"305,921","$19,637,464.59 ","$15,160,640.05 "
,GLOBL,,"289,713","$121,273,476.30 ","$94,773,733.29 "
,TOTAL,,"678,616","$168,318,767.37 ","$131,364,489.17 "
73722,TC,,273,"$98,952.24 ","$76,705.97 "
,26,,"2,445","$190,966.89 ","$148,394.88 "
,GLOBL,,"1,659","$772,565.05 ","$608,024.41 "
,TOTAL,,"4,377","$1,062,484.18 ","$833,125.26 "
73723,TC,,"1,889","$894,907.18 ","$705,087.83 "
,26,,"17,961","$1,856,784.80 ","$1,450,715.12 "
,GLOBL,,"8,070","$4,902,829.71 ","$3,856,298.70 "
,TOTAL,,"27,920","$7,654,521.69 ","$6,012,101.65 "
73725,TC,,"3,251","$1,392,701.61 ","$1,104,545.01 "
,26,,"44,389","$3,975,131.43 ","$3,132,248.08 "
,GLOBL,,"19,413","$10,908,530.21 ","$8,654,236.65 "
,TOTAL,,"67,053","$16,276,363.25 ","$12,891,029.74 "
74000,TC,,"81,239","$1,513,878.65 ","$1,136,670.13 "
,26,,"1,594,670","$13,899,767.58 ","$10,825,671.42 "
,GLOBL,,"259,152","$6,493,959.34 ","$4,787,268.31 "
,TOTAL,,"1,935,061","$21,907,605.57 ","$16,749,609.86 "
74010,TC,,"4,415","$101,549.68 ","$75,857.41 "
,26,,"76,811","$885,409.42 ","$683,913.94 "
,GLOBL,,"17,285","$563,789.10 ","$416,178.39 "
,TOTAL,,"98,511","$1,550,748.20 ","$1,175,949.74 "
74020,TC,,"18,982","$437,641.48 ","$315,112.33 "
,26,,"816,782","$10,501,334.69 ","$8,104,801.28 "
,GLOBL,,"73,558","$2,168,440.79 ","$1,601,176.44 "
,TOTAL,,"909,322","$13,107,416.96 ","$10,021,090.05 "
74022,TC,,"9,588","$264,302.60 ","$190,295.57 "
,26,,"927,954","$13,937,347.01 ","$10,679,854.29 "
,GLOBL,,"48,435","$1,391,476.51 ","$1,042,109.43 "
,TOTAL,,"985,977","$15,593,126.12 ","$11,912,259.29 "
74150,TC,,"62,213","$9,942,262.86 ","$7,768,916.89 "
,26,,"1,499,501","$85,445,509.01 ","$66,471,172.55 "
,GLOBL,,"225,728","$48,270,648.45 ","$37,709,030.90 "
,TOTAL,,"1,787,442","$143,658,420.32 ","$111,949,120.34 "
74160,TC,,"93,561","$21,802,186.82 ","$17,114,918.75 "
,26,,"1,982,242","$120,980,235.16 ","$93,811,924.47 "
,GLOBL,,"298,499","$87,372,811.33 ","$68,621,091.89 "
,TOTAL,,"2,374,302","$230,155,233.31 ","$179,547,935.11 "
74170,TC,,"94,352","$25,952,431.46 ","$20,374,927.26 "
,26,,"774,388","$51,509,664.95 ","$39,903,562.28 "
,GLOBL,,"288,830","$102,220,222.57 ","$80,201,104.52 "
,TOTAL,,"1,157,570","$179,682,318.98 ","$140,479,594.06 "
74175,TC,,"8,563","$2,394,144.37 ","$1,881,976.55 "
,26,,"126,794","$11,528,752.86 ","$8,980,154.30 "
,GLOBL,,"33,793","$12,800,792.77 ","$10,052,540.25 "
,TOTAL,,"169,150","$26,723,690.00 ","$20,914,671.10 "
74181,TC,,"3,381","$1,137,260.73 ","$896,582.62 "
,26,,"70,981","$4,943,921.27 ","$3,886,134.05 "
,GLOBL,,"19,499","$8,276,473.57 ","$6,511,948.21 "
,TOTAL,,"93,861","$14,357,655.57 ","$11,294,664.88 "
74182,TC,,193,"$65,754.29 ","$52,253.88 "
,26,,"4,175","$355,400.15 ","$278,108.77 "
,GLOBL,,"1,595","$771,097.31 ","$606,925.31 "
,TOTAL,,"5,963","$1,192,251.75 ","$937,287.96 "
74183,TC,,"8,396","$4,105,043.91 ","$3,242,005.22 "
,26,,"105,080","$11,491,081.07 ","$8,924,950.80 "
,GLOBL,,"50,778","$32,222,934.50 ","$25,398,709.81 "
,TOTAL,,"164,254","$47,819,059.48 ","$37,565,665.83 "
74185,TC,,"4,069","$1,782,333.70 ","$1,408,378.59 "
,26,,"55,913","$4,817,071.28 ","$3,760,614.14 "
,GLOBL,,"23,427","$12,956,814.85 ","$10,222,354.53 "
,TOTAL,,"83,409","$19,556,219.83 ","$15,391,347.26 "
74190,TC,,5,$343.54 ,$274.82 
,26,,571,"$13,043.48 ","$10,164.63 "
,GLOBL,,66,"$3,174.69 ","$2,539.82 "
,TOTAL,,642,"$16,561.71 ","$12,979.27 "
74210,TC,,251,"$11,619.23 ","$8,933.50 "
,26,,"3,672","$63,556.03 ","$48,826.68 "
,GLOBL,,"1,122","$74,556.15 ","$57,068.42 "
