MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
92995,TOTAL,,"1,114","$709,065.63 ","$562,322.30 "
92996,TOTAL,,270,"$45,588.97 ","$36,224.99 "
92997,TOTAL,,43,"$20,518.15 ","$16,377.63 "
92998,TOTAL,,10,"$2,871.96 ","$2,297.56 "
93000,TOTAL,,"10,871,022","$274,233,074.39 ","$199,906,130.00 "
93005,TOTAL,,"1,080,528","$16,573,446.07 ","$11,821,592.01 "
93010,TOTAL,,"19,327,255","$161,381,476.05 ","$125,638,777.06 "
93012,TOTAL,,"12,649","$2,933,110.54 ","$2,296,139.95 "
93014,TOTAL,,"25,433","$681,449.03 ","$533,445.76 "
93015,TOTAL,,"2,179,097","$229,239,859.42 ","$177,465,817.72 "
93016,TOTAL,,"1,240,263","$28,186,216.38 ","$21,671,711.67 "
93017,TOTAL,,"254,654","$15,728,845.62 ","$12,272,455.11 "
93018,TOTAL,,"1,416,249","$21,293,824.98 ","$16,443,831.02 "
93024,TOTAL,,"2,267","$174,532.35 ","$138,083.37 "
93025,TOTAL,,"12,136","$3,410,917.01 ","$2,688,468.83 "
93040,TOTAL,,"151,668","$2,112,840.12 ","$1,631,085.87 "
93041,TOTAL,,"20,097","$123,990.96 ","$95,266.25 "
93042,TOTAL,,"1,334,289","$10,263,773.12 ","$8,140,977.24 "
93224,TOTAL,,"233,414","$34,888,086.43 ","$26,958,790.57 "
93225,TOTAL,,"77,545","$3,495,223.71 ","$2,658,387.50 "
93226,TOTAL,,"84,199","$6,619,570.73 ","$5,161,705.55 "
93227,TOTAL,,"258,157","$6,832,394.83 ","$5,291,202.77 "
93230,TOTAL,,"346,692","$56,781,055.90 ","$44,042,278.98 "
93231,TOTAL,,"77,072","$4,162,834.41 ","$3,185,673.06 "
