MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,69,"$12,478.13 ","$9,349.98 "
23525,OTHER,,27,"$6,997.64 ","$5,437.63 "
,TOTAL,,27,"$6,997.64 ","$5,437.63 "
23530,80'S,,2,$121.65 ,$97.32 
,OTHER,,14,"$5,267.21 ","$4,198.23 "
,TOTAL,,16,"$5,388.86 ","$4,295.55 "
23532,AS,,1,$36.27 ,$29.02 
,80'S,,2,$86.19 ,$68.95 
,OTHER,,4,"$1,329.86 ","$1,063.89 "
,TOTAL,,7,"$1,452.32 ","$1,161.86 "
23540,OTHER,,473,"$74,982.81 ","$57,218.69 "
,TOTAL,,473,"$74,982.81 ","$57,218.69 "
23545,80'S,,1,$43.71 ,$34.97 
,OTHER,,80,"$18,230.23 ","$14,216.54 "
,TOTAL,,81,"$18,273.94 ","$14,251.51 "
23550,AS,,66,"$3,886.00 ","$3,103.16 "
,SG,,51,"$20,105.53 ","$15,621.04 "
,80'S,,63,"$3,649.11 ","$2,867.35 "
,OTHER,,397,"$166,230.66 ","$131,401.50 "
,TOTAL,,577,"$193,871.30 ","$152,993.05 "
23552,AS,,29,"$2,078.26 ","$1,662.59 "
,SG,,4,"$2,512.22 ","$2,009.77 "
,80'S,,9,$827.88 ,$662.31 
,OTHER,,118,"$63,128.61 ","$49,683.01 "
,TOTAL,,160,"$68,546.97 ","$54,017.68 "
23570,OTHER,,"2,290","$411,284.88 ","$319,835.09 "
,TOTAL,,"2,290","$411,284.88 ","$319,835.09 "
23575,OTHER,,58,"$16,437.54 ","$12,885.84 "
,TOTAL,,58,"$16,437.54 ","$12,885.84 "
23585,AS,,80,"$4,975.17 ","$3,980.19 "
,SG,,14,"$4,858.29 ","$3,886.63 "
,80'S,,50,"$3,464.24 ","$2,609.48 "
,OTHER,,320,"$143,114.09 ","$113,397.39 "
,TOTAL,,464,"$156,411.79 ","$123,873.69 "
23600,AS,,1,$41.22 ,$32.98 
,OTHER,,"38,380","$9,887,428.79 ","$7,710,419.11 "
,TOTAL,,"38,381","$9,887,470.01 ","$7,710,452.09 "
23605,SG,,18,"$1,678.17 ","$1,262.85 "
,OTHER,,"2,403","$867,233.08 ","$683,604.39 "
,TOTAL,,"2,421","$868,911.25 ","$684,867.24 "
23615,AS,,"1,519","$147,234.08 ","$116,330.44 "
,SG,,43,"$25,811.11 ","$20,575.06 "
,80'S,,679,"$77,015.21 ","$61,148.95 "
,OTHER,,"7,446","$5,195,666.48 ","$4,126,302.36 "
,TOTAL,,"9,687","$5,445,726.88 ","$4,324,356.81 "
23616,AS,,887,"$165,195.08 ","$130,963.60 "
,80'S,,454,"$98,884.80 ","$78,586.05 "
,OTHER,,"3,524","$4,760,624.13 ","$3,789,952.02 "
,TOTAL,,"4,865","$5,024,704.01 ","$3,999,501.67 "
23620,OTHER,,"4,127","$838,758.38 ","$650,091.01 "
,TOTAL,,"4,127","$838,758.38 ","$650,091.01 "
23625,OTHER,,243,"$66,339.67 ","$52,904.68 "
,TOTAL,,243,"$66,339.67 ","$52,904.68 "
23630,AS,,177,"$10,333.98 ","$8,263.49 "
,SG,,46,"$29,200.40 ","$23,255.53 "
,80'S,,71,"$4,781.04 ","$3,820.10 "
,OTHER,,783,"$323,181.64 ","$256,819.37 "
,TOTAL,,"1,077","$367,497.06 ","$292,158.49 "
23650,SG,,2,$150.52 ,$120.42 
,OTHER,,"13,786","$2,770,896.86 ","$2,175,097.96 "
,TOTAL,,"13,788","$2,771,047.38 ","$2,175,218.38 "
23655,SG,,106,"$33,624.34 ","$26,333.48 "
,OTHER,,"3,386","$1,065,940.26 ","$841,150.64 "
,TOTAL,,"3,492","$1,099,564.60 ","$867,484.12 "
23660,AS,,35,"$1,559.79 ","$1,228.29 "
,SG,,1,$254.95 ,$203.96 
,80'S,,25,"$1,451.56 ","$1,096.41 "
,OTHER,,239,"$84,498.68 ","$67,191.40 "
,TOTAL,,300,"$87,764.98 ","$69,720.06 "
23665,SG,,2,$210.57 ,$168.45 
,OTHER,,753,"$248,589.61 ","$194,954.23 "
,TOTAL,,755,"$248,800.18 ","$195,122.68 "
23670,AS,,34,"$2,133.05 ","$1,640.40 "
,SG,,4,"$1,546.98 ",$972.50 
,80'S,,13,"$1,030.70 ",$824.56 
,OTHER,,170,"$79,696.35 ","$63,379.17 "
,TOTAL,,221,"$84,407.08 ","$66,816.63 "
23675,SG,,1,$103.50 ,$82.80 
,OTHER,,292,"$129,043.90 ","$102,510.75 "
,TOTAL,,293,"$129,147.40 ","$102,593.55 "
23680,AS,,24,"$1,732.25 ","$1,385.82 "
,SG,,1,$492.15 ,$393.72 
,80'S,,11,"$1,125.93 ",$900.74 
,OTHER,,142,"$82,223.98 ","$65,249.86 "
,TOTAL,,178,"$85,574.31 ","$67,930.14 "
23700,AS,,1,$24.95 ,$19.96 
,SG,,"1,436","$420,866.71 ","$329,407.23 "
,OTHER,,"5,081","$759,048.84 ","$592,316.62 "
,TOTAL,,"6,518","$1,179,940.50 ","$921,743.81 "
23800,AS,,5,$586.72 ,$469.38 
,SG,,2,"$1,285.15 ","$1,028.12 "
,80'S,,6,$837.45 ,$669.97 
,OTHER,,29,"$24,880.06 ","$19,241.03 "
,TOTAL,,42,"$27,589.38 ","$21,408.50 "
23802,AS,,2,$303.72 ,$242.98 
,80'S,,3,$507.78 ,$406.23 
,OTHER,,9,"$9,401.71 ","$7,521.37 "
,TOTAL,,14,"$10,213.21 ","$8,170.58 "
23900,AS,,1,$184.68 ,$147.74 
,80'S,,6,"$1,149.69 ",$919.76 
,OTHER,,24,"$29,336.84 ","$23,125.38 "
,TOTAL,,31,"$30,671.21 ","$24,192.88 "
23920,80'S,,4,$598.31 ,$478.65 
,OTHER,,39,"$37,473.54 ","$29,978.81 "
,TOTAL,,43,"$38,071.85 ","$30,457.46 "
23921,OTHER,,2,$826.25 ,$661.00 
,TOTAL,,2,$826.25 ,$661.00 
23929,AS,,91,"$8,564.19 ","$6,851.32 "
,80'S,,28,"$5,826.33 ","$4,661.06 "
,OTHER,,621,"$391,534.23 ","$312,200.79 "
,TOTAL,,740,"$405,924.75 ","$323,713.17 "
23930,AS,,1,$16.20 ,$12.96 
,SG,,69,"$20,917.66 ","$16,366.09 "
,OTHER,,"2,153","$400,140.42 ","$314,817.03 "
,TOTAL,,"2,223","$421,074.28 ","$331,196.08 "
23931,AS,,1,$28.79 ,$23.03 
,SG,,44,"$17,653.93 ","$13,745.86 "
,OTHER,,"1,612","$283,555.89 ","$220,219.96 "
,TOTAL,,"1,657","$301,238.61 ","$233,988.85 "
23935,AS,,9,$420.56 ,$336.46 
,SG,,10,"$3,583.78 ","$2,841.46 "
,80'S,,5,$265.30 ,$212.24 
,OTHER,,284,"$113,555.24 ","$90,482.43 "
,TOTAL,,308,"$117,824.88 ","$93,872.59 "
24000,AS,,11,$578.81 ,$439.35 
,SG,,23,"$14,235.62 ","$10,998.00 "
,80'S,,3,$97.38 ,$77.90 
,OTHER,,468,"$166,338.85 ","$130,112.05 "
,TOTAL,,505,"$181,250.66 ","$141,627.30 "
24006,AS,,22,"$1,650.72 ","$1,320.58 "
,SG,,16,"$8,342.08 ","$6,673.67 "
,80'S,,6,$498.96 ,$399.17 
,OTHER,,136,"$73,596.51 ","$58,448.65 "
,TOTAL,,180,"$84,088.27 ","$66,842.07 "
24065,OTHER,,794,"$133,615.07 ","$104,030.59 "
,TOTAL,,794,"$133,615.07 ","$104,030.59 "
24066,SG,,37,"$14,744.03 ","$11,551.08 "
,OTHER,,449,"$147,764.14 ","$116,703.31 "
,TOTAL,,486,"$162,508.17 ","$128,254.39 "
24075,SG,,801,"$290,788.65 ","$228,304.00 "
,80'S,,1,$45.16 ,$36.13 
,OTHER,,"3,626","$953,470.21 ","$747,734.75 "
,TOTAL,,"4,428","$1,244,304.02 ","$976,074.88 "
24076,SG,,384,"$148,613.78 ","$117,523.78 "
,OTHER,,"1,802","$701,154.45 ","$552,709.45 "
,TOTAL,,"2,186","$849,768.23 ","$670,233.23 "
24077,AS,,30,"$3,022.82 ","$2,418.25 "
,SG,,107,"$45,532.95 ","$35,786.26 "
,80'S,,22,"$2,472.63 ","$1,978.11 "
,OTHER,,895,"$623,076.40 ","$496,142.72 "
,TOTAL,,"1,054","$674,104.80 ","$536,325.34 "
24100,OTHER,,12,"$3,978.79 ","$3,096.00 "
,TOTAL,,12,"$3,978.79 ","$3,096.00 "
24101,AS,,28,"$1,499.20 ","$1,183.45 "
,SG,,63,"$37,958.25 ","$29,830.91 "
,80'S,,11,$591.56 ,$473.25 
,OTHER,,296,"$106,054.51 ","$83,484.71 "
,TOTAL,,398,"$146,103.52 ","$114,972.32 "
24102,AS,,21,"$1,549.00 ","$1,239.22 "
,SG,,30,"$17,729.51 ","$13,673.08 "
,80'S,,7,$477.05 ,$381.64 
,OTHER,,209,"$101,173.15 ","$79,784.79 "
,TOTAL,,267,"$120,928.71 ","$95,078.73 "
24105,SG,,"1,259","$611,176.76 ","$479,172.72 "
,80'S,,2,$79.57 ,$63.66 
,OTHER,,"4,881","$1,326,020.73 ","$1,041,320.68 "
,TOTAL,,"6,142","$1,937,277.06 ","$1,520,557.06 "
24110,SG,,16,"$5,254.25 ","$4,126.16 "
,OTHER,,95,"$41,589.22 ","$32,669.45 "
,TOTAL,,111,"$46,843.47 ","$36,795.61 "
24115,OTHER,,1,$460.00 ,$368.00 
,TOTAL,,1,$460.00 ,$368.00 
24116,AS,,1,$53.96 ,$43.17 
,SG,,1,$474.76 ,$379.81 
,80'S,,4,$369.46 ,$295.57 
,OTHER,,18,"$12,066.06 ","$9,652.85 "
,TOTAL,,24,"$12,964.24 ","$10,371.40 "
24120,AS,,9,$570.43 ,$456.32 
,SG,,100,"$46,895.42 ","$37,185.62 "
,80'S,,1,$31.05 ,$24.84 
,OTHER,,252,"$109,104.67 ","$86,416.95 "
,TOTAL,,362,"$156,601.57 ","$124,083.73 "
24125,OTHER,,1,$490.37 ,$392.30 
,TOTAL,,1,$490.37 ,$392.30 
24126,AS,,2,$82.03 ,$65.63 
,SG,,1,$509.54 ,$407.63 
,OTHER,,9,"$4,476.83 ","$3,581.47 "
,TOTAL,,12,"$5,068.40 ","$4,054.73 "
24130,SG,,56,"$24,885.95 ","$19,771.19 "
,OTHER,,396,"$133,079.92 ","$104,151.63 "
,TOTAL,,452,"$157,965.87 ","$123,922.82 "
24134,AS,,5,$465.65 ,$372.52 
,80'S,,1,$68.69 ,$54.95 
,OTHER,,34,"$20,098.82 ","$16,024.85 "
,TOTAL,,40,"$20,633.16 ","$16,452.32 "
24136,OTHER,,2,"$1,178.09 ",$942.47 
,TOTAL,,2,"$1,178.09 ",$942.47 
24138,AS,,7,$527.85 ,$422.28 
,SG,,3,$885.66 ,$708.53 
,80'S,,1,$98.26 ,$78.61 
,OTHER,,52,"$28,095.94 ","$22,399.57 "
,TOTAL,,63,"$29,607.71 ","$23,608.99 "
24140,AS,,31,"$2,575.78 ","$2,060.61 "
,SG,,47,"$19,610.07 ","$15,644.57 "
,80'S,,10,$923.22 ,$712.41 
,OTHER,,226,"$134,130.87 ","$106,119.25 "
,TOTAL,,314,"$157,239.94 ","$124,536.84 "
24145,SG,,4,"$1,739.90 ","$1,287.12 "
,OTHER,,44,"$17,763.31 ","$14,210.71 "
,TOTAL,,48,"$19,503.21 ","$15,497.83 "
24147,SG,,99,"$34,404.09 ","$26,735.31 "
,OTHER,,511,"$270,482.34 ","$213,124.82 "
,TOTAL,,610,"$304,886.43 ","$239,860.13 "
24149,AS,,40,"$5,670.38 ","$4,536.33 "
,80'S,,13,"$2,041.92 ","$1,633.52 "
,OTHER,,194,"$195,928.58 ","$155,680.26 "
,TOTAL,,247,"$203,640.88 ","$161,850.11 "
24150,AS,,9,$800.14 ,$640.11 
,80'S,,1,$68.75 ,$55.00 
,OTHER,,57,"$44,320.76 ","$35,356.76 "
,TOTAL,,67,"$45,189.65 ","$36,051.87 "
24151,80'S,,1,$193.36 ,$154.69 
,OTHER,,1,$999.97 ,$799.98 
,TOTAL,,2,"$1,193.33 ",$954.67 
24152,OTHER,,4,"$2,001.07 ","$1,600.85 "
,TOTAL,,4,"$2,001.07 ","$1,600.85 "
24153,OTHER,,2,$624.16 ,$499.33 
,TOTAL,,2,$624.16 ,$499.33 
24155,80'S,,3,$385.08 ,$308.06 
,OTHER,,14,"$10,454.51 ","$8,336.05 "
,TOTAL,,17,"$10,839.59 ","$8,644.11 "
24160,SG,,17,"$6,043.38 ","$4,782.79 "
,OTHER,,300,"$115,942.20 ","$92,068.88 "
,TOTAL,,317,"$121,985.58 ","$96,851.67 "
24164,SG,,10,"$4,061.66 ","$3,193.13 "
,OTHER,,61,"$20,080.97 ","$15,178.57 "
,TOTAL,,71,"$24,142.63 ","$18,371.70 "
24200,AS,,1,$17.11 ,$13.69 
,OTHER,,260,"$37,751.69 ","$28,787.60 "
,TOTAL,,261,"$37,768.80 ","$28,801.29 "
24201,SG,,26,"$9,541.38 ","$7,406.32 "
,OTHER,,173,"$47,871.01 ","$37,782.67 "
,TOTAL,,199,"$57,412.39 ","$45,188.99 "
24220,OTHER,,216,"$26,962.66 ","$20,442.72 "
,TOTAL,,216,"$26,962.66 ","$20,442.72 "
24300,OTHER,,167,"$46,555.75 ","$36,964.87 "
,TOTAL,,167,"$46,555.75 ","$36,964.87 "
24301,AS,,10,$626.99 ,$501.59 
,SG,,19,"$8,608.86 ","$6,887.04 "
,80'S,,8,$644.73 ,$515.77 
,OTHER,,70,"$37,987.68 ","$29,078.32 "
,TOTAL,,107,"$47,868.26 ","$36,982.72 "
24305,AS,,18,"$1,048.59 ",$838.88 
,SG,,142,"$80,920.44 ","$63,863.76 "
,80'S,,5,$303.94 ,$243.16 
,OTHER,,683,"$315,319.92 ","$246,875.71 "
,TOTAL,,848,"$397,592.89 ","$311,821.51 "
24310,AS,,9,$265.36 ,$212.31 
,SG,,51,"$18,350.42 ","$14,033.70 "
,80'S,,1,$30.02 ,$24.02 
,OTHER,,231,"$59,171.82 ","$46,564.91 "
,TOTAL,,292,"$77,817.62 ","$60,834.94 "
24320,AS,,2,$149.11 ,$119.29 
,SG,,1,$508.52 ,$406.82 
,80'S,,2,$96.60 ,$77.28 
,OTHER,,22,"$13,114.67 ","$10,386.92 "
,TOTAL,,27,"$13,868.90 ","$10,990.31 "
24330,AS,,2,$182.40 ,$145.92 
,SG,,12,"$4,963.11 ","$3,970.49 "
,80'S,,2,$189.50 ,$151.60 
,OTHER,,55,"$29,699.84 ","$23,223.55 "
,TOTAL,,71,"$35,034.85 ","$27,491.56 "
24331,SG,,1,$497.17 ,$397.74 
,OTHER,,1,$903.04 ,$722.43 
,TOTAL,,2,"$1,400.21 ","$1,120.17 "
24332,OTHER,,37,"$14,243.43 ","$11,394.77 "
,TOTAL,,37,"$14,243.43 ","$11,394.77 "
24340,AS,,21,"$1,181.41 ",$945.11 
,SG,,53,"$20,367.50 ","$16,028.87 "
,80'S,,15,$905.30 ,$724.25 
,OTHER,,139,"$55,732.07 ","$43,160.41 "
,TOTAL,,228,"$78,186.28 ","$60,858.64 "
24341,AS,,105,"$7,727.34 ","$6,096.06 "
,SG,,150,"$64,643.32 ","$50,800.09 "
,80'S,,35,"$3,235.40 ","$2,537.09 "
,OTHER,,613,"$326,151.93 ","$258,554.27 "
,TOTAL,,903,"$401,757.99 ","$317,987.51 "
24342,AS,,185,"$17,639.97 ","$13,867.01 "
,SG,,188,"$90,612.38 ","$71,595.82 "
,80'S,,68,"$7,527.17 ","$5,768.81 "
,OTHER,,930,"$648,033.93 ","$509,067.17 "
,TOTAL,,"1,371","$763,813.45 ","$600,298.81 "
24343,AS,,50,"$2,836.07 ","$2,197.76 "
,80'S,,33,"$2,359.48 ","$1,862.40 "
,OTHER,,377,"$163,600.27 ","$129,628.00 "
,TOTAL,,460,"$168,795.82 ","$133,688.16 "
24344,AS,,6,$819.94 ,$655.95 
,80'S,,6,$852.84 ,$682.27 
,OTHER,,52,"$48,595.96 ","$36,716.91 "
,TOTAL,,64,"$50,268.74 ","$38,055.13 "
24345,AS,,15,$718.24 ,$476.38 
,SG,,8,"$1,984.51 ","$1,587.60 "
,80'S,,9,$625.23 ,$462.50 
,OTHER,,88,"$34,570.47 ","$27,489.19 "
,TOTAL,,120,"$37,898.45 ","$30,015.67 "
24346,AS,,2,$268.14 ,$214.52 
,80'S,,2,$253.47 ,$202.77 
,OTHER,,15,"$13,153.77 ","$10,523.02 "
,TOTAL,,19,"$13,675.38 ","$10,940.31 "
24350,AS,,10,$365.38 ,$292.28 
,SG,,187,"$88,315.96 ","$68,353.61 "
,OTHER,,427,"$147,896.23 ","$112,975.98 "
,TOTAL,,624,"$236,577.57 ","$181,621.87 "
24351,AS,,4,$215.38 ,$172.30 
,SG,,110,"$48,872.77 ","$37,616.60 "
,80'S,,1,$33.90 ,$27.12 
,OTHER,,345,"$131,659.77 ","$101,930.78 "
,TOTAL,,460,"$180,781.82 ","$139,746.80 "
24352,AS,,2,$124.02 ,$99.22 
,SG,,11,"$4,627.78 ","$3,702.21 "
,80'S,,2,$133.82 ,$107.06 
,OTHER,,26,"$11,536.79 ","$8,960.43 "
,TOTAL,,41,"$16,422.41 ","$12,868.92 "
24354,SG,,21,"$9,592.22 ","$7,228.71 "
,OTHER,,73,"$28,331.37 ","$20,916.42 "
,TOTAL,,94,"$37,923.59 ","$28,145.13 "
24356,AS,,40,"$2,103.32 ","$1,682.70 "
,SG,,362,"$170,835.73 ","$132,726.81 "
,80'S,,11,$784.77 ,$627.80 
,OTHER,,907,"$390,653.54 ","$301,938.79 "
,TOTAL,,"1,320","$564,377.36 ","$436,976.10 "
24360,AS,,4,$430.83 ,$344.66 
,SG,,4,"$2,772.93 ","$2,218.35 "
,80'S,,4,$522.88 ,$418.30 
,OTHER,,43,"$34,324.06 ","$27,126.44 "
,TOTAL,,55,"$38,050.70 ","$30,107.75 "
24361,AS,,12,"$1,526.56 ","$1,122.92 "
,SG,,2,"$1,406.85 ","$1,125.48 "
,80'S,,9,"$1,312.98 ","$1,050.38 "
,OTHER,,62,"$55,452.44 ","$43,710.27 "
,TOTAL,,85,"$59,698.83 ","$47,009.05 "
24362,AS,,3,$339.69 ,$271.75 
,OTHER,,8,"$6,768.21 ","$5,414.56 "
,TOTAL,,11,"$7,107.90 ","$5,686.31 "
24363,AS,,178,"$32,691.62 ","$26,009.62 "
,SG,,1,$969.98 ,$775.98 
,80'S,,147,"$31,975.51 ","$25,461.96 "
,OTHER,,"1,042","$1,405,588.48 ","$1,112,727.05 "
,TOTAL,,"1,368","$1,471,225.59 ","$1,164,974.61 "
24365,AS,,12,$700.54 ,$560.43 
,SG,,5,"$3,556.79 ","$2,845.44 "
,80'S,,7,$352.16 ,$281.73 
,OTHER,,65,"$26,627.32 ","$21,092.26 "
,TOTAL,,89,"$31,236.81 ","$24,779.86 "
24366,AS,,36,"$2,780.37 ","$2,189.25 "
,SG,,15,"$10,258.56 ","$8,206.85 "
,80'S,,25,"$2,074.21 ","$1,659.35 "
,OTHER,,236,"$122,673.81 ","$95,629.56 "
,TOTAL,,312,"$137,786.95 ","$107,685.01 "
24400,AS,,29,"$1,985.29 ","$1,588.25 "
,SG,,11,"$4,303.81 ","$3,443.02 "
,80'S,,20,"$1,641.42 ","$1,313.13 "
,OTHER,,158,"$82,321.14 ","$65,856.96 "
,TOTAL,,218,"$90,251.66 ","$72,201.36 "
24410,80'S,,3,$557.16 ,$445.74 
,OTHER,,4,"$4,052.12 ","$3,241.70 "
,TOTAL,,7,"$4,609.28 ","$3,687.44 "
24420,AS,,4,$444.45 ,$355.55 
,80'S,,7,$650.78 ,$520.62 
,OTHER,,28,"$18,176.78 ","$14,541.45 "
,TOTAL,,39,"$19,272.01 ","$15,417.62 "
24430,AS,,119,"$14,890.53 ","$11,866.14 "
,SG,,12,"$6,157.28 ","$4,925.82 "
,80'S,,76,"$10,987.31 ","$8,717.37 "
,OTHER,,607,"$546,827.73 ","$434,639.14 "
,TOTAL,,814,"$578,862.85 ","$460,148.47 "
24435,AS,,71,"$9,113.73 ","$7,290.97 "
,80'S,,53,"$7,922.76 ","$6,228.28 "
,OTHER,,379,"$358,800.59 ","$283,676.65 "
,TOTAL,,503,"$375,837.08 ","$297,195.90 "
24495,AS,,2,$118.03 ,$94.42 
,SG,,2,$483.92 ,$387.14 
,80'S,,2,$168.31 ,$134.65 
,OTHER,,136,"$72,242.59 ","$57,364.70 "
,TOTAL,,142,"$73,012.85 ","$57,980.91 "
24498,AS,,24,"$2,362.91 ","$1,881.81 "
,80'S,,10,$821.31 ,$657.04 
,OTHER,,155,"$109,787.55 ","$87,809.83 "
,TOTAL,,189,"$112,971.77 ","$90,348.68 "
24500,SG,,1,$109.04 ,$87.23 
,OTHER,,"6,007","$1,663,366.33 ","$1,299,888.34 "
,TOTAL,,"6,008","$1,663,475.37 ","$1,299,975.57 "
24505,SG,,2,$152.78 ,$122.23 
,OTHER,,"1,354","$549,624.50 ","$433,943.58 "
,TOTAL,,"1,356","$549,777.28 ","$434,065.81 "
24515,AS,,478,"$50,170.28 ","$39,643.34 "
,SG,,10,"$5,915.46 ","$4,732.36 "
,80'S,,252,"$30,780.45 ","$24,324.37 "
,OTHER,,"2,349","$1,757,680.12 ","$1,398,694.99 "
,TOTAL,,"3,089","$1,844,546.31 ","$1,467,395.06 "
24516,AS,,620,"$64,801.89 ","$51,438.33 "
,SG,,7,"$4,304.62 ","$3,443.70 "
,80'S,,252,"$29,893.51 ","$23,712.70 "
,OTHER,,"3,307","$2,491,036.82 ","$1,975,196.79 "
,TOTAL,,"4,186","$2,590,036.84 ","$2,053,791.52 "
24530,OTHER,,"1,856","$558,685.85 ","$438,182.84 "
,TOTAL,,"1,856","$558,685.85 ","$438,182.84 "
24535,SG,,2,$206.95 ,$83.26 
,OTHER,,349,"$177,044.34 ","$139,825.19 "
,TOTAL,,351,"$177,251.29 ","$139,908.45 "
24538,SG,,4,"$1,805.36 ","$1,444.30 "
,OTHER,,188,"$118,800.46 ","$93,391.72 "
,TOTAL,,192,"$120,605.82 ","$94,836.02 "
24545,AS,,188,"$17,526.21 ","$13,854.47 "
,SG,,13,"$8,320.92 ","$6,321.20 "
,80'S,,92,"$10,145.56 ","$8,053.69 "
,OTHER,,"1,123","$767,236.40 ","$607,763.04 "
,TOTAL,,"1,416","$803,229.09 ","$635,992.40 "
24546,AS,,170,"$23,563.79 ","$18,331.04 "
,SG,,7,"$4,910.89 ","$3,928.71 "
,80'S,,101,"$16,916.93 ","$13,509.17 "
,OTHER,,"1,097","$1,119,007.00 ","$887,828.48 "
,TOTAL,,"1,375","$1,164,398.61 ","$923,597.40 "
24560,OTHER,,520,"$122,354.17 ","$95,452.85 "
,TOTAL,,520,"$122,354.17 ","$95,452.85 "
24565,OTHER,,33,"$13,083.75 ","$10,420.60 "
,TOTAL,,33,"$13,083.75 ","$10,420.60 "
24566,OTHER,,17,"$9,166.88 ","$7,321.48 "
,TOTAL,,17,"$9,166.88 ","$7,321.48 "
24575,AS,,27,"$2,521.02 ","$2,016.81 "
,SG,,13,"$6,255.46 ","$4,899.58 "
,80'S,,10,$978.17 ,$782.54 
,OTHER,,162,"$106,328.16 ","$84,130.01 "
,TOTAL,,212,"$116,082.81 ","$91,828.94 "
24576,SG,,2,$105.47 ,$84.37 
,OTHER,,581,"$147,830.05 ","$115,516.88 "
,TOTAL,,583,"$147,935.52 ","$115,601.25 "
24577,OTHER,,48,"$19,521.66 ","$15,617.34 "
,TOTAL,,48,"$19,521.66 ","$15,617.34 "
24579,AS,,101,"$10,186.52 ","$8,149.25 "
,SG,,20,"$9,152.05 ","$7,123.44 "
,80'S,,40,"$4,857.87 ","$3,886.30 "
,OTHER,,529,"$389,207.43 ","$307,822.56 "
,TOTAL,,690,"$413,403.87 ","$326,981.55 "
24582,OTHER,,32,"$20,849.41 ","$16,142.54 "
,TOTAL,,32,"$20,849.41 ","$16,142.54 "
24586,AS,,53,"$7,351.76 ","$5,875.91 "
,SG,,23,"$13,727.30 ","$10,981.84 "
,80'S,,28,"$4,482.27 ","$3,577.45 "
,OTHER,,424,"$426,025.48 ","$337,858.63 "
,TOTAL,,528,"$451,586.81 ","$358,293.83 "
24587,AS,,16,"$2,001.02 ","$1,600.83 "
,SG,,1,$708.87 ,$567.10 
,80'S,,8,"$1,154.85 ",$923.87 
,OTHER,,105,"$101,918.65 ","$81,236.88 "
,TOTAL,,130,"$105,783.39 ","$84,328.68 "
24600,SG,,1,$110.21 ,$88.17 
,OTHER,,"1,483","$382,896.79 ","$302,151.89 "
,TOTAL,,"1,484","$383,007.00 ","$302,240.06 "
24605,SG,,15,"$6,486.68 ","$5,189.34 "
,OTHER,,729,"$265,557.08 ","$209,419.67 "
,TOTAL,,744,"$272,043.76 ","$214,609.01 "
24615,AS,,38,"$2,911.01 ","$2,256.07 "
,SG,,9,"$4,086.13 ","$3,268.90 "
,80'S,,17,"$1,373.80 ","$1,099.07 "
,OTHER,,290,"$152,747.37 ","$121,929.43 "
,TOTAL,,354,"$161,118.31 ","$128,553.47 "
24620,AS,,1,$73.07 ,$58.46 
,SG,,2,$155.66 ,$124.53 
,OTHER,,198,"$90,442.49 ","$71,635.65 "
,TOTAL,,201,"$90,671.22 ","$71,818.64 "
24635,AS,,60,"$8,544.16 ","$6,636.76 "
,SG,,12,"$5,726.61 ","$4,581.28 "
,80'S,,36,"$6,014.57 ","$4,714.08 "
,OTHER,,556,"$564,790.85 ","$448,606.75 "
,TOTAL,,664,"$585,076.19 ","$464,538.87 "
24640,OTHER,,67,"$4,777.68 ","$3,594.07 "
,TOTAL,,67,"$4,777.68 ","$3,594.07 "
24650,OTHER,,"8,264","$1,635,615.14 ","$1,258,145.98 "
,TOTAL,,"8,264","$1,635,615.14 ","$1,258,145.98 "
24655,AS,,1,$51.41 ,$41.13 
,SG,,2,$104.93 ,$83.94 
,OTHER,,355,"$111,090.59 ","$87,514.52 "
,TOTAL,,358,"$111,246.93 ","$87,639.59 "
24665,AS,,69,"$4,534.54 ","$3,627.60 "
,SG,,48,"$30,009.35 ","$23,470.37 "
,80'S,,32,"$2,075.14 ","$1,660.14 "
,OTHER,,529,"$237,101.11 ","$187,595.27 "
,TOTAL,,678,"$273,720.14 ","$216,353.38 "
24666,AS,,95,"$7,929.27 ","$6,343.49 "
,SG,,19,"$10,678.25 ","$8,542.60 "
,80'S,,57,"$5,678.49 ","$4,459.79 "
,OTHER,,619,"$372,813.24 ","$295,212.38 "
,TOTAL,,790,"$397,099.25 ","$314,558.26 "
24670,OTHER,,"2,203","$475,364.20 ","$369,785.63 "
,TOTAL,,"2,203","$475,364.20 ","$369,785.63 "
24675,SG,,2,$201.47 ,$161.18 
,OTHER,,170,"$62,154.96 ","$48,555.26 "
,TOTAL,,172,"$62,356.43 ","$48,716.44 "
24685,AS,,974,"$76,838.32 ","$60,705.54 "
,SG,,338,"$169,258.61 ","$133,625.27 "
,80'S,,305,"$26,325.85 ","$20,859.03 "
,OTHER,,"5,963","$3,360,280.44 ","$2,669,597.68 "
,TOTAL,,"7,580","$3,632,703.22 ","$2,884,787.52 "
24800,AS,,2,$206.45 ,$165.16 
,80'S,,2,$224.48 ,$179.59 
,OTHER,,14,"$9,817.85 ","$7,854.30 "
,TOTAL,,18,"$10,248.78 ","$8,199.05 "
24802,AS,,1,$124.89 ,$99.91 
,80'S,,3,$466.29 ,$373.03 
,OTHER,,4,"$3,833.33 ","$3,066.66 "
,TOTAL,,8,"$4,424.51 ","$3,539.60 "
