MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
50365,80'S,,19,"$7,325.41 ","$5,860.33 "
,OTHER,,103,"$240,350.52 ","$189,242.83 "
,TOTAL,,122,"$247,675.93 ","$195,103.16 "
50370,80'S,,127,"$19,783.12 ","$15,708.86 "
,OTHER,,"1,088","$1,010,488.17 ","$796,016.68 "
,TOTAL,,"1,215","$1,030,271.29 ","$811,725.54 "
50380,80'S,,13,"$1,822.71 ","$1,458.15 "
,OTHER,,24,"$22,537.03 ","$17,587.88 "
,TOTAL,,37,"$24,359.74 ","$19,046.03 "
50382,OTHER,,707,"$204,447.28 ","$162,092.10 "
,TOTAL,,707,"$204,447.28 ","$162,092.10 "
50384,OTHER,,359,"$90,213.57 ","$71,947.06 "
,TOTAL,,359,"$90,213.57 ","$71,947.06 "
50387,OTHER,,"1,869","$199,706.23 ","$157,270.70 "
,TOTAL,,"1,869","$199,706.23 ","$157,270.70 "
50389,OTHER,,"2,242","$120,296.71 ","$95,109.49 "
,TOTAL,,"2,242","$120,296.71 ","$95,109.49 "
50390,SG,,8,"$2,462.02 ","$1,864.80 "
,OTHER,,"9,318","$552,589.90 ","$437,452.59 "
,TOTAL,,"9,326","$555,051.92 ","$439,317.39 "
50391,OTHER,,448,"$46,385.41 ","$36,771.50 "
,TOTAL,,448,"$46,385.41 ","$36,771.50 "
50392,SG,,3,$803.01 ,$642.40 
,OTHER,,"17,783","$2,886,885.69 ","$2,292,365.83 "
,TOTAL,,"17,786","$2,887,688.70 ","$2,293,008.23 "
50393,SG,,2,$641.24 ,$512.99 
,OTHER,,"9,904","$2,044,684.28 ","$1,624,798.23 "
,TOTAL,,"9,906","$2,045,325.52 ","$1,625,311.22 "
50394,OTHER,,"29,228","$1,102,832.53 ","$871,419.68 "
,TOTAL,,"29,228","$1,102,832.53 ","$871,419.68 "
50395,80'S,,4,$64.16 ,$51.32 
,OTHER,,"2,794","$390,396.15 ","$310,519.40 "
,TOTAL,,"2,798","$390,460.31 ","$310,570.72 "
50396,80'S,,1,$9.55 ,$7.64 
,OTHER,,98,"$9,824.30 ","$7,697.89 "
,TOTAL,,99,"$9,833.85 ","$7,705.53 "
50398,SG,,31,"$10,182.62 ","$8,041.25 "
,OTHER,,"22,269","$1,814,119.63 ","$1,420,656.06 "
,TOTAL,,"22,300","$1,824,302.25 ","$1,428,697.31 "
50400,80'S,,105,"$17,540.51 ","$13,822.89 "
,OTHER,,211,"$206,194.74 ","$163,242.57 "
,TOTAL,,316,"$223,735.25 ","$177,065.46 "
50405,80'S,,30,"$6,324.79 ","$4,980.46 "
,OTHER,,82,"$106,528.89 ","$84,262.18 "
