MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,"11,842","$1,131,698.56 ","$825,637.46 "
57454,OTHER,,"19,847","$2,900,583.67 ","$2,146,609.20 "
,TOTAL,,"19,847","$2,900,583.67 ","$2,146,609.20 "
57455,OTHER,,"3,048","$396,984.06 ","$291,203.27 "
,TOTAL,,"3,048","$396,984.06 ","$291,203.27 "
57456,OTHER,,"2,910","$360,869.10 ","$264,552.58 "
,TOTAL,,"2,910","$360,869.10 ","$264,552.58 "
57460,OTHER,,"1,375","$333,583.40 ","$255,671.48 "
,TOTAL,,"1,375","$333,583.40 ","$255,671.48 "
57461,OTHER,,772,"$205,206.02 ","$159,391.56 "
,TOTAL,,772,"$205,206.02 ","$159,391.56 "
57500,OTHER,,"7,605","$909,578.90 ","$676,891.10 "
,TOTAL,,"7,605","$909,578.90 ","$676,891.10 "
57505,OTHER,,"3,014","$262,876.97 ","$197,554.67 "
,TOTAL,,"3,014","$262,876.97 ","$197,554.67 "
57510,OTHER,,539,"$63,774.80 ","$49,612.08 "
,TOTAL,,539,"$63,774.80 ","$49,612.08 "
57511,OTHER,,"1,850","$251,640.68 ","$187,617.09 "
,TOTAL,,"1,850","$251,640.68 ","$187,617.09 "
57513,SG,,25,"$10,379.46 ","$7,634.91 "
,OTHER,,265,"$28,836.46 ","$21,620.64 "
,TOTAL,,290,"$39,215.92 ","$29,255.55 "
57520,SG,,178,"$73,550.76 ","$56,831.00 "
,OTHER,,"2,040","$506,819.85 ","$396,310.56 "
,TOTAL,,"2,218","$580,370.61 ","$453,141.56 "
57522,SG,,331,"$132,832.20 ","$103,802.08 "
,OTHER,,"2,734","$605,692.77 ","$467,315.67 "
,TOTAL,,"3,065","$738,524.97 ","$571,117.75 "
57530,SG,,2,$742.16 ,$593.73 
,80'S,,38,"$1,342.32 ","$1,073.88 "
,OTHER,,149,"$29,183.92 ","$22,928.01 "
,TOTAL,,189,"$31,268.40 ","$24,595.62 "
57531,80'S,,3,$821.60 ,$657.28 
,OTHER,,10,"$15,935.29 ","$12,748.23 "
,TOTAL,,13,"$16,756.89 ","$13,405.51 "
57540,80'S,,5,$342.00 ,$273.60 
,OTHER,,20,"$10,691.63 ","$8,553.29 "
,TOTAL,,25,"$11,033.63 ","$8,826.89 "
57545,80'S,,1,$73.77 ,$59.02 
,OTHER,,5,"$2,543.33 ","$1,929.86 "
,TOTAL,,6,"$2,617.10 ","$1,988.88 "
57550,80'S,,6,$316.54 ,$253.23 
,OTHER,,31,"$9,840.04 ","$7,499.23 "
,TOTAL,,37,"$10,156.58 ","$7,752.46 "
57555,80'S,,6,$492.19 ,$393.76 
,OTHER,,24,"$11,594.35 ","$9,170.65 "
,TOTAL,,30,"$12,086.54 ","$9,564.41 "
57556,80'S,,30,"$1,778.17 ","$1,422.50 "
,OTHER,,103,"$33,505.59 ","$26,433.88 "
,TOTAL,,133,"$35,283.76 ","$27,856.38 "
57558,SG,,5,"$2,535.32 ","$2,028.26 "
,OTHER,,74,"$7,037.58 ","$5,551.63 "
,TOTAL,,79,"$9,572.90 ","$7,579.89 "
57700,OTHER,,15,"$3,237.91 ","$2,575.93 "
,TOTAL,,15,"$3,237.91 ","$2,575.93 "
57720,SG,,3,$989.10 ,$791.29 
,80'S,,1,$24.79 ,$19.83 
,OTHER,,31,"$6,832.50 ","$5,331.77 "
,TOTAL,,35,"$7,846.39 ","$6,142.89 "
57800,OTHER,,702,"$37,755.67 ","$28,088.53 "
,TOTAL,,702,"$37,755.67 ","$28,088.53 "
58100,OTHER,,"72,826","$7,471,037.94 ","$5,608,285.53 "
,TOTAL,,"72,826","$7,471,037.94 ","$5,608,285.53 "
58110,OTHER,,523,"$24,481.36 ","$19,305.02 "
,TOTAL,,523,"$24,481.36 ","$19,305.02 "
58120,SG,,"1,071","$457,135.01 ","$360,527.54 "
,OTHER,,"13,873","$2,741,855.03 ","$2,150,462.26 "
,TOTAL,,"14,944","$3,198,990.04 ","$2,510,989.80 "
58140,80'S,,69,"$8,830.77 ","$6,808.91 "
,OTHER,,244,"$179,476.32 ","$141,583.69 "
,TOTAL,,313,"$188,307.09 ","$148,392.60 "
58145,SG,,6,"$4,207.76 ","$3,366.21 "
,80'S,,10,$722.63 ,$578.10 
,OTHER,,152,"$73,868.18 ","$58,764.99 "
,TOTAL,,168,"$78,798.57 ","$62,709.30 "
58146,80'S,,14,"$2,381.40 ","$1,905.11 "
,OTHER,,66,"$72,112.82 ","$57,484.94 "
,TOTAL,,80,"$74,494.22 ","$59,390.05 "
58150,80'S,,"7,219","$1,039,665.45 ","$817,160.66 "
,OTHER,,"19,403","$16,753,810.73 ","$13,235,366.78 "
,TOTAL,,"26,622","$17,793,476.18 ","$14,052,527.44 "
58152,80'S,,209,"$38,016.92 ","$29,906.51 "
,OTHER,,499,"$552,854.08 ","$435,617.05 "
,TOTAL,,708,"$590,871.00 ","$465,523.56 "
58180,80'S,,430,"$57,549.97 ","$45,125.93 "
,OTHER,,"1,192","$971,149.20 ","$768,550.94 "
,TOTAL,,"1,622","$1,028,699.17 ","$813,676.87 "
58200,80'S,,405,"$79,238.67 ","$62,397.62 "
,OTHER,,"2,157","$2,491,937.34 ","$1,979,565.88 "
,TOTAL,,"2,562","$2,571,176.01 ","$2,041,963.50 "
58210,80'S,,658,"$174,287.77 ","$139,062.57 "
