MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
61570,80'S,,5,"$1,040.55 ",$832.44 
,OTHER,,23,"$26,585.92 ","$21,268.75 "
,TOTAL,,28,"$27,626.47 ","$22,101.19 "
61571,OTHER,,28,"$39,641.33 ","$31,587.98 "
,TOTAL,,28,"$39,641.33 ","$31,587.98 "
61575,80'S,,6,"$1,996.90 ","$1,597.52 "
,OTHER,,71,"$122,962.44 ","$98,369.93 "
,TOTAL,,77,"$124,959.34 ","$99,967.45 "
61576,OTHER,,4,"$13,527.42 ","$10,821.93 "
,TOTAL,,4,"$13,527.42 ","$10,821.93 "
61580,80'S,,9,"$3,152.04 ","$2,521.63 "
,OTHER,,149,"$309,243.68 ","$247,394.90 "
,TOTAL,,158,"$312,395.72 ","$249,916.53 "
61581,80'S,,1,$410.80 ,$328.64 
,OTHER,,51,"$100,446.31 ","$77,764.57 "
,TOTAL,,52,"$100,857.11 ","$78,093.21 "
61582,80'S,,6,"$2,316.67 ","$1,793.36 "
,OTHER,,63,"$130,247.00 ","$101,654.33 "
,TOTAL,,69,"$132,563.67 ","$103,447.69 "
61583,80'S,,16,"$5,846.64 ","$4,677.31 "
,OTHER,,187,"$394,189.49 ","$313,790.99 "
,TOTAL,,203,"$400,036.13 ","$318,468.30 "
61584,80'S,,32,"$11,082.29 ","$8,849.50 "
,OTHER,,198,"$399,676.32 ","$319,639.51 "
,TOTAL,,230,"$410,758.61 ","$328,489.01 "
61585,OTHER,,22,"$44,105.49 ","$35,284.41 "
,TOTAL,,22,"$44,105.49 ","$35,284.41 "
61586,80'S,,2,$409.36 ,$327.49 
,OTHER,,29,"$39,126.70 ","$31,145.73 "
,TOTAL,,31,"$39,536.06 ","$31,473.22 "
61590,80'S,,19,"$7,765.70 ","$6,212.55 "
,OTHER,,215,"$504,368.54 ","$400,625.98 "
,TOTAL,,234,"$512,134.24 ","$406,838.53 "
61591,80'S,,8,"$3,870.18 ","$3,096.15 "
,OTHER,,130,"$302,664.43 ","$240,061.91 "
,TOTAL,,138,"$306,534.61 ","$243,158.06 "
61592,80'S,,24,"$7,291.55 ","$5,833.22 "
,OTHER,,256,"$475,590.44 ","$378,226.94 "
,TOTAL,,280,"$482,881.99 ","$384,060.16 "
61595,80'S,,6,"$1,420.24 ","$1,136.19 "
,OTHER,,224,"$298,226.96 ","$237,036.70 "
,TOTAL,,230,"$299,647.20 ","$238,172.89 "
61596,80'S,,13,"$4,764.67 ","$3,811.77 "
,OTHER,,54,"$83,053.97 ","$66,443.21 "
,TOTAL,,67,"$87,818.64 ","$70,254.98 "
61597,80'S,,18,"$5,337.03 ","$4,269.62 "
,OTHER,,99,"$156,908.48 ","$125,526.69 "
,TOTAL,,117,"$162,245.51 ","$129,796.31 "
61598,80'S,,4,$958.65 ,$650.76 
,OTHER,,44,"$59,784.70 ","$46,534.63 "
,TOTAL,,48,"$60,743.35 ","$47,185.39 "
61600,80'S,,20,"$4,255.65 ","$3,404.50 "
,OTHER,,233,"$292,305.81 ","$232,697.68 "
,TOTAL,,253,"$296,561.46 ","$236,102.18 "
61601,80'S,,31,"$6,017.87 ","$4,554.58 "
,OTHER,,326,"$384,900.70 ","$304,581.95 "
,TOTAL,,357,"$390,918.57 ","$309,136.53 "
61605,80'S,,33,"$8,768.59 ","$7,014.88 "
,OTHER,,315,"$450,248.34 ","$358,938.17 "
,TOTAL,,348,"$459,016.93 ","$365,953.05 "
61606,80'S,,12,"$3,246.94 ","$2,597.55 "
,OTHER,,116,"$194,827.38 ","$155,847.19 "
,TOTAL,,128,"$198,074.32 ","$158,444.74 "
61607,80'S,,8,"$2,179.68 ","$1,743.74 "
,OTHER,,67,"$129,785.79 ","$102,012.53 "
,TOTAL,,75,"$131,965.47 ","$103,756.27 "
61608,80'S,,24,"$10,961.73 ","$8,769.36 "
,OTHER,,229,"$634,252.91 ","$504,181.09 "
,TOTAL,,253,"$645,214.64 ","$512,950.45 "
61610,OTHER,,1,"$1,679.26 ","$1,343.41 "
,TOTAL,,1,"$1,679.26 ","$1,343.41 "
61611,80'S,,1,$77.94 ,$62.35 
,TOTAL,,1,$77.94 ,$62.35 
61612,OTHER,,1,$236.00 ,$188.80 
,TOTAL,,1,$236.00 ,$188.80 
61613,OTHER,,10,"$25,619.20 ","$18,902.52 "
,TOTAL,,10,"$25,619.20 ","$18,902.52 "
61615,80'S,,5,"$1,510.16 ","$1,208.12 "
,OTHER,,77,"$129,242.66 ","$103,394.18 "
,TOTAL,,82,"$130,752.82 ","$104,602.30 "
61616,80'S,,40,"$19,435.74 ","$15,252.24 "
,OTHER,,329,"$800,787.10 ","$630,579.44 "
,TOTAL,,369,"$820,222.84 ","$645,831.68 "
61618,80'S,,94,"$9,927.11 ","$7,941.67 "
,OTHER,,763,"$485,182.79 ","$385,263.22 "
,TOTAL,,857,"$495,109.90 ","$393,204.89 "
61619,80'S,,19,"$2,457.37 ","$1,756.71 "
,OTHER,,147,"$108,216.56 ","$86,516.88 "
,TOTAL,,166,"$110,673.93 ","$88,273.59 "
61623,OTHER,,252,"$107,955.88 ","$85,897.82 "
,TOTAL,,252,"$107,955.88 ","$85,897.82 "
61624,OTHER,,"3,593","$3,594,538.90 ","$2,860,066.96 "
,TOTAL,,"3,593","$3,594,538.90 ","$2,860,066.96 "
61626,OTHER,,"1,169","$901,577.34 ","$717,032.27 "
,TOTAL,,"1,169","$901,577.34 ","$717,032.27 "
61635,OTHER,,2,"$1,295.53 ","$1,036.43 "
,TOTAL,,2,"$1,295.53 ","$1,036.43 "
61680,80'S,,18,"$5,938.25 ","$4,653.83 "
,OTHER,,96,"$175,895.94 ","$139,748.47 "
,TOTAL,,114,"$181,834.19 ","$144,402.30 "
61682,80'S,,15,"$9,004.63 ","$7,203.71 "
,OTHER,,99,"$354,163.28 ","$273,109.28 "
,TOTAL,,114,"$363,167.91 ","$280,312.99 "
61684,80'S,,3,"$1,413.69 ","$1,130.95 "
,OTHER,,25,"$56,379.36 ","$45,072.70 "
,TOTAL,,28,"$57,793.05 ","$46,203.65 "
61686,80'S,,3,"$1,812.34 ","$1,449.87 "
,OTHER,,42,"$160,811.77 ","$126,819.23 "
,TOTAL,,45,"$162,624.11 ","$128,269.10 "
61690,80'S,,3,$832.15 ,$665.72 
,OTHER,,16,"$25,427.02 ","$20,341.61 "
,TOTAL,,19,"$26,259.17 ","$21,007.33 "
61692,80'S,,1,$466.90 ,$373.52 
,OTHER,,19,"$62,203.53 ","$49,658.01 "
,TOTAL,,20,"$62,670.43 ","$50,031.53 "
61697,80'S,,157,"$87,845.55 ","$69,449.18 "
,OTHER,,874,"$2,930,054.33 ","$2,320,284.34 "
,TOTAL,,"1,031","$3,017,899.88 ","$2,389,733.52 "
61698,80'S,,11,"$6,618.40 ","$5,189.92 "
,OTHER,,62,"$222,412.15 ","$175,751.20 "
,TOTAL,,73,"$229,030.55 ","$180,941.12 "
61700,80'S,,177,"$83,803.09 ","$65,804.70 "
,OTHER,,925,"$2,648,399.80 ","$2,096,931.37 "
,TOTAL,,"1,102","$2,732,202.89 ","$2,162,736.07 "
61702,80'S,,6,"$3,372.66 ","$2,593.34 "
,OTHER,,38,"$121,386.37 ","$97,068.40 "
,TOTAL,,44,"$124,759.03 ","$99,661.74 "
61703,80'S,,1,$84.46 ,$67.57 
,OTHER,,6,"$4,752.25 ","$3,801.81 "
,TOTAL,,7,"$4,836.71 ","$3,869.38 "
61705,80'S,,1,$183.31 ,$146.65 
,OTHER,,8,"$15,399.45 ","$12,319.55 "
,TOTAL,,9,"$15,582.76 ","$12,466.20 "
61708,OTHER,,34,"$64,515.04 ","$50,327.03 "
,TOTAL,,34,"$64,515.04 ","$50,327.03 "
61710,80'S,,2,$632.94 ,$506.36 
,OTHER,,135,"$235,684.78 ","$187,184.29 "
,TOTAL,,137,"$236,317.72 ","$187,690.65 "
61711,80'S,,8,"$2,598.54 ","$2,078.85 "
,OTHER,,100,"$214,499.26 ","$170,159.98 "
,TOTAL,,108,"$217,097.80 ","$172,238.83 "
61720,OTHER,,86,"$59,154.58 ","$47,286.66 "
,TOTAL,,86,"$59,154.58 ","$47,286.66 "
61735,OTHER,,13,"$12,540.44 ","$10,032.37 "
,TOTAL,,13,"$12,540.44 ","$10,032.37 "
61750,OTHER,,710,"$850,475.44 ","$671,833.64 "
,TOTAL,,710,"$850,475.44 ","$671,833.64 "
61751,OTHER,,"1,625","$1,876,551.97 ","$1,487,462.62 "
,TOTAL,,"1,625","$1,876,551.97 ","$1,487,462.62 "
61760,80'S,,1,$251.73 ,$201.38 
,OTHER,,93,"$96,165.27 ","$74,117.35 "
,TOTAL,,94,"$96,417.00 ","$74,318.73 "
61770,OTHER,,259,"$264,130.28 ","$210,506.38 "
,TOTAL,,259,"$264,130.28 ","$210,506.38 "
61790,SG,,49,"$23,867.54 ","$19,094.02 "
,OTHER,,756,"$541,031.99 ","$429,115.31 "
