MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,OTHER,,14,"$9,513.76 ","$7,001.34 "
,TOTAL,,16,"$10,516.63 ","$7,803.64 "
54324,SG,,1,$490.15 ,$392.12 
,OTHER,,7,"$6,388.44 ","$4,699.00 "
,TOTAL,,8,"$6,878.59 ","$5,091.12 "
54326,SG,,2,"$1,013.54 ",$810.84 
,OTHER,,3,"$1,817.23 ","$1,429.78 "
,TOTAL,,5,"$2,830.77 ","$2,240.62 "
54328,OTHER,,3,"$2,602.88 ","$2,082.31 "
,TOTAL,,3,"$2,602.88 ","$2,082.31 "
54332,OTHER,,3,"$2,377.40 ","$1,901.92 "
,TOTAL,,3,"$2,377.40 ","$1,901.92 "
54340,SG,,1,$506.77 ,$405.42 
,OTHER,,11,"$5,133.80 ","$4,107.06 "
,TOTAL,,12,"$5,640.57 ","$4,512.48 "
54344,80'S,,1,$143.08 ,$114.46 
,OTHER,,3,"$2,756.80 ","$2,205.45 "
,TOTAL,,4,"$2,899.88 ","$2,319.91 "
54348,80'S,,1,$146.38 ,$12.30 
,OTHER,,5,"$4,944.40 ","$3,955.53 "
,TOTAL,,6,"$5,090.78 ","$3,967.83 "
54352,OTHER,,4,"$4,950.75 ","$3,960.60 "
,TOTAL,,4,"$4,950.75 ","$3,960.60 "
54360,SG,,29,"$12,321.32 ","$9,550.04 "
,80'S,,40,"$3,171.99 ","$2,453.86 "
,OTHER,,599,"$286,330.86 ","$225,482.66 "
,TOTAL,,668,"$301,824.17 ","$237,486.56 "
54380,OTHER,,1,$874.75 ,$699.80 
,TOTAL,,1,$874.75 ,$699.80 
54385,OTHER,,1,$800.00 ,$640.00 
,TOTAL,,1,$800.00 ,$640.00 
54400,SG,,7,"$3,336.72 ","$2,669.38 "
,OTHER,,339,"$162,574.10 ","$128,015.58 "
,TOTAL,,346,"$165,910.82 ","$130,684.96 "
54401,SG,,1,$465.50 ,$372.40 
,80'S,,1,$112.64 ,$90.11 
,OTHER,,158,"$96,432.18 ","$75,405.12 "
,TOTAL,,160,"$97,010.32 ","$75,867.63 "
54405,SG,,33,"$16,210.87 ","$12,968.66 "
,80'S,,844,"$101,734.86 ","$80,025.33 "
,OTHER,,"4,591","$3,329,304.33 ","$2,626,743.71 "
,TOTAL,,"5,468","$3,447,250.06 ","$2,719,737.70 "
54406,SG,,28,"$13,773.95 ","$10,614.19 "
,80'S,,78,"$8,308.53 ","$6,638.06 "
,OTHER,,798,"$504,291.88 ","$398,367.17 "
,TOTAL,,904,"$526,374.36 ","$415,619.42 "
54408,SG,,9,"$4,318.78 ","$3,455.02 "
,80'S,,49,"$5,781.70 ","$4,530.17 "
,OTHER,,348,"$238,299.14 ","$188,972.99 "
,TOTAL,,406,"$248,399.62 ","$196,958.18 "
54410,SG,,30,"$14,771.34 ","$11,803.34 "
,80'S,,228,"$31,789.79 ","$25,011.66 "
,OTHER,,"1,366","$1,136,547.99 ","$893,975.77 "
,TOTAL,,"1,624","$1,183,109.12 ","$930,790.77 "
54411,80'S,,18,"$2,743.84 ","$2,195.06 "
,OTHER,,124,"$109,341.49 ","$87,215.93 "
,TOTAL,,142,"$112,085.33 ","$89,410.99 "
54415,SG,,11,"$5,247.59 ","$4,198.07 "
,80'S,,17,"$1,109.97 ",$888.00 
,OTHER,,264,"$117,560.41 ","$93,158.00 "
,TOTAL,,292,"$123,917.97 ","$98,244.07 "
54416,SG,,2,$982.05 ,$749.24 
,80'S,,13,"$1,359.54 ","$1,055.55 "
,OTHER,,133,"$82,981.54 ","$65,350.69 "
,TOTAL,,148,"$85,323.13 ","$67,155.48 "
54417,80'S,,2,$275.99 ,$220.79 
,OTHER,,31,"$26,526.27 ","$21,221.05 "
,TOTAL,,33,"$26,802.26 ","$21,441.84 "
54420,80'S,,1,$107.59 ,$86.07 
,OTHER,,16,"$10,360.40 ","$8,237.65 "
,TOTAL,,17,"$10,467.99 ","$8,323.72 "
54430,80'S,,2,$204.30 ,$163.44 
,OTHER,,56,"$32,256.99 ","$24,753.13 "
,TOTAL,,58,"$32,461.29 ","$24,916.57 "
54435,SG,,1,$581.77 ,$465.42 
,OTHER,,61,"$22,713.25 ","$18,165.42 "
,TOTAL,,62,"$23,295.02 ","$18,630.84 "
54440,80'S,,4,$469.17 ,$375.33 
,OTHER,,83,"$55,169.22 ","$43,128.20 "
,TOTAL,,87,"$55,638.39 ","$43,503.53 "
54450,SG,,22,"$3,498.21 ","$2,798.58 "
,OTHER,,"2,346","$138,255.22 ","$108,531.60 "
,TOTAL,,"2,368","$141,753.43 ","$111,330.18 "
54500,SG,,1,$343.23 ,$274.58 
,OTHER,,23,"$1,315.66 ",$993.20 
,TOTAL,,24,"$1,658.89 ","$1,267.78 "
54505,SG,,12,"$3,037.13 ","$2,429.72 "
,OTHER,,99,"$16,725.54 ","$12,931.06 "
,TOTAL,,111,"$19,762.67 ","$15,360.78 "
54512,SG,,19,"$6,450.10 ","$5,155.66 "
,80'S,,7,$529.49 ,$423.61 
,OTHER,,142,"$66,462.88 ","$51,833.56 "
,TOTAL,,168,"$73,442.47 ","$57,412.83 "
54520,SG,,526,"$244,443.84 ","$193,300.00 "
,80'S,,2,$130.21 ,$104.16 
,OTHER,,"4,026","$1,200,979.06 ","$948,307.25 "
,TOTAL,,"4,554","$1,445,553.11 ","$1,141,711.41 "
54522,SG,,18,"$9,026.11 ","$7,220.89 "
,80'S,,7,$568.41 ,$454.71 
,OTHER,,77,"$40,890.17 ","$31,945.66 "
,TOTAL,,102,"$50,484.69 ","$39,621.26 "
54530,SG,,145,"$87,617.73 ","$69,368.89 "
,80'S,,59,"$4,616.06 ","$3,685.58 "
,OTHER,,"1,387","$696,776.86 ","$549,739.11 "
,TOTAL,,"1,591","$789,010.65 ","$622,793.58 "
54535,80'S,,2,$214.80 ,$171.84 
,OTHER,,27,"$17,470.14 ","$13,414.66 "
,TOTAL,,29,"$17,684.94 ","$13,586.50 "
54550,SG,,1,$608.93 ,$487.14 
,80'S,,3,$149.48 ,$119.58 
,OTHER,,52,"$19,542.77 ","$15,389.20 "
,TOTAL,,56,"$20,301.18 ","$15,995.92 "
54560,80'S,,1,$99.51 ,$79.61 
,OTHER,,6,"$2,880.66 ","$2,304.54 "
,TOTAL,,7,"$2,980.17 ","$2,384.15 "
54600,SG,,2,"$1,269.27 ","$1,015.42 "
,OTHER,,36,"$13,492.18 ","$10,258.79 "
,TOTAL,,38,"$14,761.45 ","$11,274.21 "
54620,OTHER,,23,"$4,038.53 ","$3,230.82 "
,TOTAL,,23,"$4,038.53 ","$3,230.82 "
54640,SG,,24,"$12,419.24 ","$9,935.39 "
,80'S,,3,$200.30 ,$160.24 
,OTHER,,235,"$88,697.28 ","$70,111.11 "
,TOTAL,,262,"$101,316.82 ","$80,206.74 "
54650,OTHER,,10,"$5,536.69 ","$4,429.34 "
,TOTAL,,10,"$5,536.69 ","$4,429.34 "
54660,OTHER,,12,"$3,978.02 ","$3,077.61 "
,TOTAL,,12,"$3,978.02 ","$3,077.61 "
54670,OTHER,,12,"$4,359.33 ","$3,487.45 "
,TOTAL,,12,"$4,359.33 ","$3,487.45 "
54680,80'S,,2,$234.89 ,$187.91 
,OTHER,,29,"$22,265.32 ","$17,753.43 "
,TOTAL,,31,"$22,500.21 ","$17,941.34 "
54690,SG,,1,"$1,300.81 ","$1,040.65 "
,80'S,,3,$241.77 ,$193.41 
,OTHER,,20,"$10,670.91 ","$8,536.73 "
,TOTAL,,24,"$12,213.49 ","$9,770.79 "
54692,OTHER,,2,"$1,106.45 ",$885.16 
,TOTAL,,2,"$1,106.45 ",$885.16 
54699,OTHER,,5,"$2,646.82 ","$2,117.45 "
,TOTAL,,5,"$2,646.82 ","$2,117.45 "
54700,SG,,59,"$24,161.64 ","$19,174.91 "
,OTHER,,"1,618","$290,593.06 ","$226,941.98 "
,TOTAL,,"1,677","$314,754.70 ","$246,116.89 "
54800,OTHER,,10,$791.81 ,$633.45 
,TOTAL,,10,$791.81 ,$633.45 
54830,SG,,63,"$27,242.47 ","$21,427.67 "
,OTHER,,251,"$71,538.43 ","$56,544.77 "
,TOTAL,,314,"$98,780.90 ","$77,972.44 "
54840,SG,,455,"$266,807.48 ","$209,719.61 "
,OTHER,,"1,884","$468,591.06 ","$364,469.59 "
,TOTAL,,"2,339","$735,398.54 ","$574,189.20 "
54860,SG,,126,"$54,782.06 ","$43,215.71 "
,OTHER,,602,"$217,221.34 ","$169,465.85 "
,TOTAL,,728,"$272,003.40 ","$212,681.56 "
54861,SG,,20,"$9,331.81 ","$7,465.47 "
,OTHER,,71,"$34,714.40 ","$27,284.83 "
,TOTAL,,91,"$44,046.21 ","$34,750.30 "
54865,SG,,2,$360.38 ,$288.31 
,OTHER,,28,"$6,460.60 ","$5,168.47 "
,TOTAL,,30,"$6,820.98 ","$5,456.78 "
54901,OTHER,,3,"$2,580.59 ","$2,064.47 "
,TOTAL,,3,"$2,580.59 ","$2,064.47 "
55000,OTHER,,"3,884","$464,855.90 ","$340,707.37 "
,TOTAL,,"3,884","$464,855.90 ","$340,707.37 "
55040,SG,,"1,133","$533,022.52 ","$419,077.99 "
,OTHER,,"6,009","$1,702,542.03 ","$1,331,789.43 "
,TOTAL,,"7,142","$2,235,564.55 ","$1,750,867.42 "
55041,SG,,118,"$83,293.46 ","$65,705.25 "
,OTHER,,673,"$297,257.88 ","$232,923.67 "
,TOTAL,,791,"$380,551.34 ","$298,628.92 "
55060,SG,,161,"$97,581.26 ","$75,948.63 "
,80'S,,3,$162.45 ,$129.96 
,OTHER,,935,"$307,094.11 ","$240,978.01 "
,TOTAL,,"1,099","$404,837.82 ","$317,056.60 "
55100,SG,,26,"$7,237.65 ","$5,723.00 "
,OTHER,,"1,209","$193,457.41 ","$149,775.87 "
,TOTAL,,"1,235","$200,695.06 ","$155,498.87 "
55110,SG,,51,"$15,337.99 ","$11,939.45 "
,OTHER,,730,"$210,645.78 ","$166,579.10 "
,TOTAL,,781,"$225,983.77 ","$178,518.55 "
55120,SG,,10,"$3,648.98 ","$2,919.19 "
,OTHER,,134,"$38,192.49 ","$30,208.93 "
,TOTAL,,144,"$41,841.47 ","$33,128.12 "
55150,SG,,36,"$9,522.20 ","$7,617.77 "
,80'S,,13,$768.42 ,$608.25 
,OTHER,,385,"$149,236.80 ","$118,081.40 "
,TOTAL,,434,"$159,527.42 ","$126,307.42 "
55175,SG,,8,"$1,823.45 ","$1,458.75 "
,80'S,,3,$73.07 ,$58.45 
,OTHER,,142,"$35,601.26 ","$27,372.61 "
,TOTAL,,153,"$37,497.78 ","$28,889.81 "
55180,SG,,7,"$2,467.33 ","$1,869.06 "
,OTHER,,119,"$64,933.68 ","$51,841.57 "
,TOTAL,,126,"$67,401.01 ","$53,710.63 "
55200,SG,,1,$443.45 ,$354.76 
,80'S,,1,$20.28 ,$16.22 
,OTHER,,9,"$4,404.46 ","$3,508.89 "
,TOTAL,,11,"$4,868.19 ","$3,879.87 "
55250,SG,,31,"$11,497.20 ","$8,988.15 "
,80'S,,1,$33.35 ,$26.68 
,OTHER,,116,"$44,515.14 ","$34,355.87 "
,TOTAL,,148,"$56,045.69 ","$43,370.70 "
55300,OTHER,,3,$289.81 ,$231.85 
,TOTAL,,3,$289.81 ,$231.85 
55400,SG,,5,"$2,003.35 ","$1,497.88 "
,80'S,,2,$111.81 ,$89.45 
,OTHER,,13,"$6,089.20 ","$4,474.87 "
,TOTAL,,20,"$8,204.36 ","$6,062.20 "
55450,OTHER,,9,"$2,575.55 ","$1,746.87 "
,TOTAL,,9,"$2,575.55 ","$1,746.87 "
55500,SG,,87,"$36,857.95 ","$29,134.13 "
,80'S,,3,$138.62 ,$110.90 
,OTHER,,454,"$124,100.01 ","$97,173.35 "
,TOTAL,,544,"$161,096.58 ","$126,418.38 "
55520,SG,,806,"$298,850.47 ","$238,780.45 "
,80'S,,87,"$2,866.57 ","$2,269.71 "
,OTHER,,"2,957","$597,840.20 ","$473,169.43 "
,TOTAL,,"3,850","$899,557.24 ","$714,219.59 "
55530,SG,,25,"$15,114.28 ","$11,944.75 "
,OTHER,,117,"$34,156.78 ","$26,519.86 "
,TOTAL,,142,"$49,271.06 ","$38,464.61 "
55535,SG,,5,"$3,120.18 ","$2,496.14 "
,80'S,,2,$121.03 ,$96.82 
,OTHER,,32,"$11,775.08 ","$9,384.41 "
,TOTAL,,39,"$15,016.29 ","$11,977.37 "
55540,SG,,16,"$10,464.07 ","$8,371.26 "
,80'S,,7,$496.48 ,$397.18 
,OTHER,,231,"$97,271.17 ","$76,211.34 "
,TOTAL,,254,"$108,231.72 ","$84,979.78 "
55550,80'S,,1,$60.99 ,$48.79 
,OTHER,,13,"$4,733.06 ","$3,741.28 "
,TOTAL,,14,"$4,794.05 ","$3,790.07 "
55559,OTHER,,15,"$3,054.23 ","$2,153.69 "
