MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,"110,994","$8,264,568.17 ","$6,214,502.70 "
11303,OTHER,,"17,412","$1,687,399.17 ","$1,274,013.59 "
,TOTAL,,"17,412","$1,687,399.17 ","$1,274,013.59 "
11305,OTHER,,"99,229","$4,686,479.41 ","$3,481,840.29 "
,TOTAL,,"99,229","$4,686,479.41 ","$3,481,840.29 "
11306,OTHER,,"97,427","$6,041,353.56 ","$4,528,908.77 "
,TOTAL,,"97,427","$6,041,353.56 ","$4,528,908.77 "
11307,OTHER,,"44,331","$3,454,864.82 ","$2,607,487.33 "
,TOTAL,,"44,331","$3,454,864.82 ","$2,607,487.33 "
11308,OTHER,,"10,280","$1,002,965.17 ","$761,502.01 "
,TOTAL,,"10,280","$1,002,965.17 ","$761,502.01 "
11310,OTHER,,"91,989","$4,603,885.76 ","$3,383,964.59 "
,TOTAL,,"91,989","$4,603,885.76 ","$3,383,964.59 "
11311,OTHER,,"130,908","$8,938,200.31 ","$6,682,200.11 "
,TOTAL,,"130,908","$8,938,200.31 ","$6,682,200.11 "
11312,OTHER,,"55,689","$4,767,577.56 ","$3,592,217.89 "
,TOTAL,,"55,689","$4,767,577.56 ","$3,592,217.89 "
11313,80'S,,1,$6.57 ,$5.26 
,OTHER,,"8,012","$942,521.16 ","$717,211.12 "
,TOTAL,,"8,013","$942,527.73 ","$717,216.38 "
11400,80'S,,1,$8.46 ,$6.77 
,OTHER,,"52,434","$4,317,142.61 ","$3,226,652.07 "
,TOTAL,,"52,435","$4,317,151.07 ","$3,226,658.84 "
11401,80'S,,2,$26.96 ,$21.56 
,OTHER,,"99,465","$9,419,868.83 ","$7,118,364.90 "
,TOTAL,,"99,467","$9,419,895.79 ","$7,118,386.46 "
11402,SG,,1,$62.35 ,$49.88 
,OTHER,,"121,295","$12,169,693.42 ","$9,234,701.94 "
,TOTAL,,"121,296","$12,169,755.77 ","$9,234,751.82 "
11403,SG,,1,$144.34 ,$115.47 
,80'S,,1,$18.89 ,$13.60 
,OTHER,,"54,910","$6,323,019.68 ","$4,823,646.37 "
,TOTAL,,"54,912","$6,323,182.91 ","$4,823,775.44 "
11404,SG,,"1,623","$451,680.88 ","$356,876.08 "
,OTHER,,"22,514","$2,898,242.30 ","$2,224,475.89 "
,TOTAL,,"24,137","$3,349,923.18 ","$2,581,351.97 "
11406,SG,,"2,012","$808,960.46 ","$640,003.15 "
,OTHER,,"22,295","$4,148,737.77 ","$3,221,279.37 "
,TOTAL,,"24,307","$4,957,698.23 ","$3,861,282.52 "
11420,OTHER,,"32,049","$2,689,062.06 ","$2,023,824.09 "
,TOTAL,,"32,049","$2,689,062.06 ","$2,023,824.09 "
11421,OTHER,,"43,423","$4,554,148.36 ","$3,440,276.04 "
,TOTAL,,"43,423","$4,554,148.36 ","$3,440,276.04 "
11422,OTHER,,"47,918","$5,449,712.91 ","$4,135,611.59 "
,TOTAL,,"47,918","$5,449,712.91 ","$4,135,611.59 "
11423,OTHER,,"19,328","$2,535,823.71 ","$1,930,982.16 "
,TOTAL,,"19,328","$2,535,823.71 ","$1,930,982.16 "
11424,SG,,870,"$348,781.23 ","$277,206.14 "
,OTHER,,"6,879","$991,638.33 ","$761,867.24 "
,TOTAL,,"7,749","$1,340,419.56 ","$1,039,073.38 "
11426,SG,,599,"$238,503.50 ","$188,084.98 "
,80'S,,1,$36.82 ,$29.46 
,OTHER,,"5,220","$1,145,865.83 ","$893,521.10 "
,TOTAL,,"5,820","$1,384,406.15 ","$1,081,635.54 "
11440,OTHER,,"59,319","$5,558,262.17 ","$4,167,953.67 "
,TOTAL,,"59,319","$5,558,262.17 ","$4,167,953.67 "
11441,OTHER,,"66,363","$7,469,497.25 ","$5,662,697.17 "
,TOTAL,,"66,363","$7,469,497.25 ","$5,662,697.17 "
11442,OTHER,,"54,306","$6,508,351.97 ","$4,970,272.10 "
,TOTAL,,"54,306","$6,508,351.97 ","$4,970,272.10 "
11443,OTHER,,"16,105","$2,317,665.48 ","$1,785,307.84 "
,TOTAL,,"16,105","$2,317,665.48 ","$1,785,307.84 "
11444,SG,,786,"$216,669.77 ","$171,657.36 "
,OTHER,,"4,727","$905,794.97 ","$704,996.59 "
,TOTAL,,"5,513","$1,122,464.74 ","$876,653.95 "
11446,SG,,351,"$131,720.96 ","$104,537.89 "
,OTHER,,"2,621","$690,831.89 ","$539,526.23 "
,TOTAL,,"2,972","$822,552.85 ","$644,064.12 "
11450,SG,,64,"$25,654.27 ","$20,285.84 "
,OTHER,,637,"$126,317.42 ","$97,605.11 "
,TOTAL,,701,"$151,971.69 ","$117,890.95 "
11451,SG,,11,"$3,673.58 ","$2,938.86 "
,OTHER,,237,"$57,997.71 ","$45,590.74 "
,TOTAL,,248,"$61,671.29 ","$48,529.60 "
11462,SG,,24,"$8,771.97 ","$7,017.55 "
,OTHER,,348,"$58,600.85 ","$45,927.14 "
,TOTAL,,372,"$67,372.82 ","$52,944.69 "
11463,SG,,9,"$3,273.38 ","$2,513.89 "
,80'S,,1,$47.13 ,$37.70 
,OTHER,,126,"$29,504.08 ","$23,156.59 "
,TOTAL,,136,"$32,824.59 ","$25,708.18 "
11470,SG,,41,"$16,093.21 ","$12,454.93 "
,OTHER,,422,"$93,187.44 ","$72,958.99 "
,TOTAL,,463,"$109,280.65 ","$85,413.92 "
11471,SG,,12,"$5,028.14 ","$3,938.58 "
,80'S,,1,$49.16 ,$39.33 
,OTHER,,172,"$44,183.91 ","$34,529.43 "
,TOTAL,,185,"$49,261.21 ","$38,507.34 "
11600,OTHER,,"8,400","$1,045,442.56 ","$801,219.79 "
,TOTAL,,"8,400","$1,045,442.56 ","$801,219.79 "
11601,OTHER,,"38,681","$5,381,134.39 ","$4,148,800.51 "
,TOTAL,,"38,681","$5,381,134.39 ","$4,148,800.51 "
11602,OTHER,,"143,653","$18,477,554.52 ","$14,334,865.58 "
,TOTAL,,"143,653","$18,477,554.52 ","$14,334,865.58 "
11603,OTHER,,"72,600","$10,521,266.42 ","$8,191,527.80 "
,TOTAL,,"72,600","$10,521,266.42 ","$8,191,527.80 "
11604,SG,,"1,378","$471,790.10 ","$374,968.10 "
,OTHER,,"27,670","$5,056,323.49 ","$3,950,421.42 "
,TOTAL,,"29,048","$5,528,113.59 ","$4,325,389.52 "
11606,SG,,"1,939","$737,308.57 ","$584,435.95 "
,80'S,,1,$39.07 ,$31.26 
,OTHER,,"26,360","$6,766,440.77 ","$5,331,238.36 "
,TOTAL,,"28,300","$7,503,788.41 ","$5,915,705.57 "
11620,OTHER,,"4,331","$514,234.58 ","$395,101.42 "
,TOTAL,,"4,331","$514,234.58 ","$395,101.42 "
11621,OTHER,,"19,795","$2,680,665.75 ","$2,070,435.42 "
,TOTAL,,"19,795","$2,680,665.75 ","$2,070,435.42 "
11622,OTHER,,"56,645","$7,931,716.66 ","$6,142,699.78 "
,TOTAL,,"56,645","$7,931,716.66 ","$6,142,699.78 "
11623,80'S,,1,$24.51 ,$19.61 
,OTHER,,"24,403","$4,464,135.74 ","$3,482,289.86 "
,TOTAL,,"24,404","$4,464,160.25 ","$3,482,309.47 "
11624,SG,,880,"$315,837.36 ","$251,303.34 "
,OTHER,,"9,079","$1,796,832.05 ","$1,406,556.59 "
,TOTAL,,"9,959","$2,112,669.41 ","$1,657,859.93 "
11626,SG,,751,"$264,831.92 ","$210,393.00 "
,OTHER,,"7,697","$1,757,980.09 ","$1,382,689.30 "
,TOTAL,,"8,448","$2,022,812.01 ","$1,593,082.30 "
11640,OTHER,,"20,549","$2,629,419.75 ","$2,007,399.41 "
,TOTAL,,"20,549","$2,629,419.75 ","$2,007,399.41 "
11641,80'S,,1,$12.61 ,$10.09 
,OTHER,,"77,183","$10,944,026.22 ","$8,449,082.72 "
,TOTAL,,"77,184","$10,944,038.83 ","$8,449,092.81 "
11642,OTHER,,"142,154","$22,243,657.30 ","$17,274,546.77 "
,TOTAL,,"142,154","$22,243,657.30 ","$17,274,546.77 "
11643,OTHER,,"48,634","$9,787,545.17 ","$7,652,442.76 "
,TOTAL,,"48,634","$9,787,545.17 ","$7,652,442.76 "
11644,SG,,"1,917","$673,322.62 ","$534,612.01 "
,OTHER,,"16,127","$3,801,958.16 ","$2,985,829.46 "
,TOTAL,,"18,044","$4,475,280.78 ","$3,520,441.47 "
