MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
0027T,OTHER,,26,"$5,715.84 ","$4,572.66 "
,TOTAL,,26,"$5,715.84 ","$4,572.66 "
0028T,OTHER,,8,$715.18 ,$572.14 
,TOTAL,,8,$715.18 ,$572.14 
0029T,OTHER,,"1,340","$68,434.53 ","$53,176.52 "
,TOTAL,,"1,340","$68,434.53 ","$53,176.52 "
300,AA,,"58,516","$10,003,711.32 ","$7,874,201.53 "
,AD,,"1,167","$74,915.35 ","$58,128.56 "
,QK,,"64,698","$5,733,152.41 ","$4,493,682.08 "
,QZ,,"32,354","$5,004,550.57 ","$3,930,662.32 "
,OTHER,,"71,057","$6,113,418.06 ","$4,826,740.44 "
,TOTAL,,"227,792","$26,929,747.71 ","$21,183,414.93 "
0031T,OTHER,,17,$612.84 ,$517.85 
,TOTAL,,17,$612.84 ,$517.85 
0032T,OTHER,,2,$116.96 ,$93.56 
,TOTAL,,2,$116.96 ,$93.56 
320,AA,,"47,048","$9,562,609.91 ","$7,577,768.65 "
,AD,,882,"$55,145.26 ","$43,690.84 "
,QK,,"52,746","$6,003,263.24 ","$4,751,686.69 "
,QZ,,"15,737","$3,074,259.23 ","$2,435,610.13 "
,OTHER,,"54,029","$5,800,374.21 ","$4,608,501.27 "
,TOTAL,,"170,442","$24,495,651.85 ","$19,417,257.58 "
322,AA,,28,"$3,286.50 ","$2,629.20 "
,AD,,17,"$1,265.48 ","$1,012.35 "
,QK,,43,"$2,432.23 ","$1,945.82 "
,QZ,,11,$877.51 ,$702.01 
,OTHER,,49,"$2,877.34 ","$2,284.91 "
,TOTAL,,148,"$10,739.06 ","$8,574.29 "
326,AA,,17,"$3,410.97 ","$2,728.77 "
,QK,,7,$642.23 ,$513.79 
,QZ,,3,$528.09 ,$422.47 
,OTHER,,9,$842.76 ,$674.21 
,TOTAL,,36,"$5,424.05 ","$4,339.24 "
350,AA,,"32,171","$10,392,820.59 ","$8,253,685.35 "
,AD,,552,"$37,233.40 ","$29,432.30 "
,QK,,"27,351","$4,599,514.92 ","$3,638,007.17 "
,QZ,,"8,705","$2,731,148.21 ","$2,169,955.69 "
,OTHER,,"29,547","$4,817,623.51 ","$3,834,261.06 "
