,,,Medicare Part B Physician/Supplier BESS Data,,
,,,For Calendar Year 2006,,
,,,Code Ranges 65091 - 68899,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
65091,SG,EYE,19,"$9,252.46 ","$7,238.89 "
,OTHER,,97,"$51,840.84 ","$40,982.77 "
,TOTAL,,116,"$61,093.30 ","$48,221.66 "
65093,SG,,164,"$76,911.18 ","$60,983.90 "
,OTHER,,619,"$347,730.56 ","$274,012.22 "
,TOTAL,,783,"$424,641.74 ","$334,996.12 "
65101,SG,,16,"$7,613.83 ","$6,057.65 "
,OTHER,,109,"$63,504.75 ","$50,641.84 "
,TOTAL,,125,"$71,118.58 ","$56,699.49 "
65103,SG,,49,"$23,695.14 ","$18,856.96 "
,OTHER,,267,"$169,833.07 ","$134,711.57 "
,TOTAL,,316,"$193,528.21 ","$153,568.53 "
65105,SG,,179,"$109,615.13 ","$86,494.74 "
,80'S,,68,"$7,507.95 ","$5,909.90 "
,OTHER,,945,"$664,392.74 ","$525,293.44 "
,TOTAL,,"1,192","$781,515.82 ","$617,698.08 "
65110,SG,,16,"$11,206.06 ","$8,952.79 "
,80'S,,11,"$1,878.94 ","$1,503.14 "
,OTHER,,120,"$112,617.77 ","$89,308.15 "
,TOTAL,,147,"$125,702.77 ","$99,764.08 "
65112,80'S,,1,$261.67 ,$209.34 
,OTHER,,29,"$31,265.17 ","$25,012.12 "
,TOTAL,,30,"$31,526.84 ","$25,221.46 "
65114,SG,,2,"$2,084.82 ","$1,667.86 "
,80'S,,2,$461.28 ,$369.02 
,OTHER,,30,"$38,068.09 ","$30,454.46 "
,TOTAL,,34,"$40,614.19 ","$32,491.34 "
65125,OTHER,,43,"$11,540.50 ","$9,194.70 "
,TOTAL,,43,"$11,540.50 ","$9,194.70 "
65130,SG,,6,"$2,639.41 ","$2,111.52 "
,OTHER,,25,"$14,588.99 ","$11,571.96 "
,TOTAL,,31,"$17,228.40 ","$13,683.48 "
65135,SG,,12,"$4,675.20 ","$3,740.17 "
,OTHER,,29,"$16,895.18 ","$13,391.11 "
,TOTAL,,41,"$21,570.38 ","$17,131.28 "
65140,SG,,10,"$4,859.81 ","$3,887.84 "
,OTHER,,39,"$23,300.09 ","$18,540.88 "
,TOTAL,,49,"$28,159.90 ","$22,428.72 "
65150,SG,,13,"$5,543.82 ","$4,353.84 "
,OTHER,,41,"$17,692.47 ","$13,750.86 "
,TOTAL,,54,"$23,236.29 ","$18,104.70 "
65155,SG,,15,"$6,320.67 ","$5,056.54 "
,OTHER,,53,"$33,202.72 ","$25,814.23 "
,TOTAL,,68,"$39,523.39 ","$30,870.77 "
65175,SG,,48,"$10,704.96 ","$8,384.61 "
,OTHER,,157,"$63,063.10 ","$49,530.26 "
,TOTAL,,205,"$73,768.06 ","$57,914.87 "
65205,OTHER,,"24,727","$1,204,544.13 ","$856,677.57 "
,TOTAL,,"24,727","$1,204,544.13 ","$856,677.57 "
65210,OTHER,,"23,044","$1,447,455.82 ","$1,052,245.47 "
,TOTAL,,"23,044","$1,447,455.82 ","$1,052,245.47 "
65220,OTHER,,"3,041","$136,243.43 ","$93,487.22 "
,TOTAL,,"3,041","$136,243.43 ","$93,487.22 "
65222,OTHER,,"34,853","$2,376,980.82 ","$1,687,145.43 "
,TOTAL,,"34,853","$2,376,980.82 ","$1,687,145.43 "
65235,SG,,131,"$53,511.96 ","$42,521.54 "
,80'S,,1,$103.54 ,$82.83 
,OTHER,,239,"$109,497.31 ","$85,649.42 "
,TOTAL,,371,"$163,112.81 ","$128,253.79 "
65260,SG,,15,"$4,199.49 ","$3,359.60 "
,OTHER,,15,"$7,823.18 ","$6,039.73 "
,TOTAL,,30,"$12,022.67 ","$9,399.33 "
65265,SG,,14,"$5,380.78 ","$4,304.60 "
,80'S,,15,"$1,984.45 ","$1,587.57 "
,OTHER,,196,"$127,513.94 ","$101,554.26 "
,TOTAL,,225,"$134,879.17 ","$107,446.43 "
65270,SG,,25,"$9,808.25 ","$7,846.63 "
,OTHER,,140,"$22,766.30 ","$17,786.17 "
,TOTAL,,165,"$32,574.55 ","$25,632.80 "
65272,SG,,14,"$4,377.11 ","$3,501.70 "
,OTHER,,77,"$19,198.03 ","$14,520.77 "
,TOTAL,,91,"$23,575.14 ","$18,022.47 "
65273,OTHER,,17,"$3,561.89 ","$2,849.51 "
,TOTAL,,17,"$3,561.89 ","$2,849.51 "
65275,SG,,28,"$16,810.10 ","$13,448.07 "
,OTHER,,109,"$38,398.00 ","$29,771.50 "
,TOTAL,,137,"$55,208.10 ","$43,219.57 "
65280,SG,,47,"$24,440.34 ","$19,552.24 "
,OTHER,,284,"$126,083.68 ","$100,399.24 "
,TOTAL,,331,"$150,524.02 ","$119,951.48 "
65285,SG,,131,"$75,440.88 ","$59,818.43 "
,80'S,,23,"$2,973.73 ","$2,326.59 "
,OTHER,,"1,149","$943,342.56 ","$750,064.04 "
,TOTAL,,"1,303","$1,021,757.17 ","$812,209.06 "
65286,OTHER,,514,"$265,248.78 ","$210,047.73 "
,TOTAL,,514,"$265,248.78 ","$210,047.73 "
65290,SG,,10,"$3,713.22 ","$2,970.59 "
,OTHER,,53,"$13,686.64 ","$10,949.25 "
,TOTAL,,63,"$17,399.86 ","$13,919.84 "
65400,SG,,"1,425","$385,822.51 ","$302,654.39 "
,80'S,,11,$452.98 ,$342.00 
,OTHER,,"4,638","$2,082,787.02 ","$1,636,005.45 "
,TOTAL,,"6,074","$2,469,062.51 ","$1,939,001.84 "
65410,SG,,39,"$14,523.15 ","$11,608.65 "
,80'S,,1,$9.40 ,$7.52 
,OTHER,,146,"$13,314.76 ","$10,352.98 "
,TOTAL,,186,"$27,847.31 ","$21,969.15 "
65420,SG,,"1,950","$658,879.58 ","$518,046.00 "
,OTHER,,"4,404","$1,297,589.72 ","$1,016,861.87 "
,TOTAL,,"6,354","$1,956,469.30 ","$1,534,907.87 "
65426,SG,,"2,983","$2,039,949.44 ","$1,611,345.77 "
,OTHER,,"5,480","$1,951,998.51 ","$1,525,021.39 "
,TOTAL,,"8,463","$3,991,947.95 ","$3,136,367.16 "
65430,OTHER,,"5,081","$514,243.24 ","$396,191.87 "
,TOTAL,,"5,081","$514,243.24 ","$396,191.87 "
65435,OTHER,,"6,133","$420,329.32 ","$316,843.45 "
,TOTAL,,"6,133","$420,329.32 ","$316,843.45 "
65436,OTHER,,"1,155","$332,373.62 ","$260,153.08 "
,TOTAL,,"1,155","$332,373.62 ","$260,153.08 "
65450,OTHER,,721,"$165,092.06 ","$129,491.89 "
,TOTAL,,721,"$165,092.06 ","$129,491.89 "
65600,OTHER,,664,"$194,699.40 ","$150,094.35 "
,TOTAL,,664,"$194,699.40 ","$150,094.35 "
65710,SG,,865,"$838,105.52 ","$666,090.96 "
,80'S,,118,"$17,627.10 ","$14,101.99 "
,OTHER,,986,"$870,185.16 ","$689,694.95 "
,TOTAL,,"1,969","$1,725,917.78 ","$1,369,887.90 "
65730,SG,,"2,368","$2,323,171.63 ","$1,844,831.07 "
,80'S,,352,"$60,210.17 ","$47,614.02 "
,OTHER,,"4,399","$4,368,365.13 ","$3,445,498.15 "
,TOTAL,,"7,119","$6,751,746.93 ","$5,337,943.24 "
65750,SG,,432,"$422,250.36 ","$335,764.28 "
,80'S,,122,"$20,929.08 ","$16,476.46 "
