,,,Medicare Part B Physician/Supplier BESS Data,,
,,,For Calendar Year 2006,,
,,,Code Ranges 70010 - 79999,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
70010,26,RADIOLOGY,96,"$5,494.84 ","$4,384.40 "
,GLOBL,,6,"$1,095.50 ",$854.31 
,TOTAL,,102,"$6,590.34 ","$5,238.71 "
70015,26,,287,"$17,939.42 ","$13,969.41 "
,GLOBL,,37,"$4,074.92 ","$2,805.34 "
,TOTAL,,324,"$22,014.34 ","$16,774.75 "
70030,TC,,"1,076","$16,672.23 ","$12,469.62 "
,26,,"25,157","$228,757.17 ","$174,818.19 "
,GLOBL,,"6,615","$164,833.78 ","$123,741.52 "
,TOTAL,,"32,848","$410,263.18 ","$311,029.33 "
70100,TC,,892,"$17,822.61 ","$13,372.37 "
,26,,"6,541","$54,245.76 ","$40,622.66 "
,GLOBL,,"1,923","$54,555.17 ","$41,211.26 "
,TOTAL,,"9,356","$126,623.54 ","$95,206.29 "
70110,TC,,685,"$16,067.30 ","$11,651.82 "
,26,,"13,022","$167,640.63 ","$125,019.23 "
,GLOBL,,"3,120","$110,138.74 ","$82,073.66 "
,TOTAL,,"16,827","$293,846.67 ","$218,744.71 "
70120,TC,,324,"$6,889.08 ","$4,575.56 "
,26,,337,"$3,165.28 ","$2,355.82 "
,GLOBL,,332,"$10,349.02 ","$7,781.06 "
,TOTAL,,993,"$20,403.38 ","$14,712.44 "
70130,TC,,158,"$4,319.16 ","$3,345.96 "
,26,,545,"$9,528.23 ","$7,213.28 "
,GLOBL,,443,"$21,998.81 ","$16,642.96 "
,TOTAL,,"1,146","$35,846.20 ","$27,202.20 "
70134,TC,,3,$91.56 ,$48.84 
,26,,81,"$1,435.31 ","$1,120.12 "
,GLOBL,,55,"$2,692.20 ","$2,037.43 "
,TOTAL,,139,"$4,219.07 ","$3,206.39 "
70140,TC,,"1,695","$43,659.98 ","$33,110.80 "
,26,,"8,065","$80,045.02 ","$60,118.33 "
,GLOBL,,"3,934","$134,777.62 ","$101,739.45 "
,TOTAL,,"13,694","$258,482.62 ","$194,968.58 "
70150,TC,,"2,536","$76,813.71 ","$56,714.79 "
,26,,"24,045","$317,885.94 ","$236,673.21 "
,GLOBL,,"8,052","$325,455.80 ","$240,014.33 "
,TOTAL,,"34,633","$720,155.45 ","$533,402.33 "
70160,TC,,"2,040","$39,900.81 ","$29,390.95 "
,26,,"31,429","$287,341.46 ","$215,038.75 "
,GLOBL,,"6,096","$163,216.00 ","$120,017.52 "
,TOTAL,,"39,565","$490,458.27 ","$364,447.22 "
70170,TC,,2,$68.58 ,$54.86 
,26,,291,"$4,544.65 ","$3,514.81 "
,GLOBL,,23,"$1,302.77 ",$955.62 
,TOTAL,,316,"$5,916.00 ","$4,525.29 "
70190,TC,,43,"$1,011.82 ",$728.96 
,26,,434,"$4,809.35 ","$3,656.53 "
,GLOBL,,565,"$19,144.71 ","$14,336.94 "
,TOTAL,,"1,042","$24,965.88 ","$18,722.43 "
70200,TC,,"1,014","$31,400.95 ","$23,024.01 "
,26,,"12,294","$177,995.03 ","$133,712.42 "
,GLOBL,,"4,017","$178,906.73 ","$133,439.36 "
,TOTAL,,"17,325","$388,302.71 ","$290,175.79 "
70210,TC,,"14,471","$320,004.66 ","$222,783.44 "
,26,,"28,232","$249,623.41 ","$180,990.48 "
,GLOBL,,"59,502","$1,867,759.20 ","$1,337,179.45 "
,TOTAL,,"102,205","$2,437,387.27 ","$1,740,953.37 "
70220,TC,,"20,589","$559,000.73 ","$392,796.30 "
,26,,"66,719","$835,732.85 ","$614,368.22 "
,GLOBL,,"66,009","$2,740,399.18 ","$1,983,447.57 "
,TOTAL,,"153,317","$4,135,132.76 ","$2,990,612.09 "
70240,TC,,21,$335.36 ,$256.58 
,26,,177,"$1,722.78 ","$1,296.56 "
,GLOBL,,236,"$6,111.94 ","$4,709.83 "
,TOTAL,,434,"$8,170.08 ","$6,262.97 "
70250,TC,,"6,352","$161,490.31 ","$122,947.90 "
,26,,"40,019","$491,411.99 ","$377,478.77 "
,GLOBL,,"14,874","$530,978.64 ","$401,031.81 "
,TOTAL,,"61,245","$1,183,880.94 ","$901,458.48 "
70260,TC,,"3,620","$131,243.62 ","$99,503.55 "
,26,,"20,710","$367,325.10 ","$278,805.31 "
,GLOBL,,"9,457","$484,909.48 ","$359,807.76 "
,TOTAL,,"33,787","$983,478.20 ","$738,116.62 "
70300,TC,,15,$170.13 ,$135.14 
,26,,131,$788.72 ,$606.09 
,GLOBL,,954,"$11,043.61 ","$8,275.41 "
,TOTAL,,"1,100","$12,002.46 ","$9,016.64 "
70310,TC,,4,$71.51 ,$56.01 
,26,,133,"$1,247.39 ",$906.67 
,GLOBL,,263,"$6,119.47 ","$4,581.01 "
,TOTAL,,400,"$7,438.37 ","$5,543.69 "
70320,TC,,3,$90.61 ,$72.48 
,26,,653,"$7,680.85 ","$5,777.70 "
,GLOBL,,731,"$28,767.86 ","$22,298.02 "
,TOTAL,,"1,387","$36,539.32 ","$28,148.20 "
70328,TC,,111,"$1,909.27 ","$1,374.37 "
,26,,516,"$4,867.65 ","$3,545.45 "
,GLOBL,,511,"$14,441.82 ","$10,652.50 "
,TOTAL,,"1,138","$21,218.74 ","$15,572.32 "
70330,TC,,424,"$12,796.61 ","$9,532.22 "
,26,,"2,840","$35,417.68 ","$26,359.10 "
,GLOBL,,"3,121","$138,352.23 ","$104,197.68 "
,TOTAL,,"6,385","$186,566.52 ","$140,089.00 "
70332,TC,,2,$146.88 ,$117.50 
,26,,33,"$1,017.62 ",$796.29 
,GLOBL,,112,"$10,301.50 ","$7,891.84 "
,TOTAL,,147,"$11,466.00 ","$8,805.63 "
70336,TC,,253,"$109,933.17 ","$86,488.44 "
,26,,"1,504","$115,978.91 ","$88,999.40 "
,GLOBL,,"1,919","$1,040,399.39 ","$812,051.94 "
,TOTAL,,"3,676","$1,266,311.47 ","$987,539.78 "
70350,TC,,55,$884.84 ,$669.04 
,26,,108,"$1,004.97 ",$788.93 
,GLOBL,,833,"$18,458.56 ","$14,310.60 "
,TOTAL,,996,"$20,348.37 ","$15,768.57 "
70355,TC,,371,"$8,568.87 ","$6,599.14 "
,26,,"11,675","$123,019.40 ","$93,731.64 "
,GLOBL,,"19,682","$628,918.58 ","$474,439.40 "
,TOTAL,,"31,728","$760,506.85 ","$574,770.18 "
70360,TC,,"1,525","$23,038.00 ","$17,062.00 "
,26,,"55,325","$493,970.26 ","$374,168.63 "
,GLOBL,,"12,651","$285,491.20 ","$218,365.16 "
,TOTAL,,"69,501","$802,499.46 ","$609,595.79 "
70370,TC,,223,"$10,678.84 ","$8,543.47 "
,26,,"3,172","$52,660.56 ","$41,687.93 "
,GLOBL,,"2,165","$140,839.12 ","$112,232.05 "
,TOTAL,,"5,560","$204,178.52 ","$162,463.45 "
70371,TC,,"1,603","$127,445.72 ","$101,813.67 "
,26,,"29,421","$1,296,403.69 ","$1,016,393.53 "
,GLOBL,,"9,764","$1,181,645.87 ","$927,895.37 "
,TOTAL,,"40,788","$2,605,495.28 ","$2,046,102.57 "
70373,TC,,469,"$30,567.13 ","$24,455.39 "
,26,,"8,437","$189,999.72 ","$150,699.25 "
,GLOBL,,"6,082","$516,058.35 ","$411,129.81 "
,TOTAL,,"14,988","$736,625.20 ","$586,284.45 "
