,,,Medicare Part B Physician/Supplier BESS Data,,
,,,For Calendar Year 2006,,
,,,Code Ranges 40490 - 49999,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
40490,OTHER,DIGESTIVE,"32,182","$3,244,449.13 ","$2,446,833.84 "
,TOTAL,,"32,182","$3,244,449.13 ","$2,446,833.84 "
40500,SG,,74,"$29,773.04 ","$23,166.11 "
,OTHER,,592,"$199,875.83 ","$155,971.62 "
,TOTAL,,666,"$229,648.87 ","$179,137.73 "
40510,SG,,205,"$82,202.44 ","$64,858.23 "
,OTHER,,"1,309","$470,549.76 ","$371,278.10 "
,TOTAL,,"1,514","$552,752.20 ","$436,136.33 "
40520,SG,,187,"$77,162.41 ","$61,226.43 "
,OTHER,,"1,681","$619,630.58 ","$487,823.65 "
,TOTAL,,"1,868","$696,792.99 ","$549,050.08 "
40525,SG,,88,"$36,076.72 ","$28,371.09 "
,OTHER,,366,"$174,262.14 ","$137,638.08 "
,TOTAL,,454,"$210,338.86 ","$166,009.17 "
40527,SG,,8,"$3,275.15 ","$2,620.13 "
,OTHER,,93,"$53,267.66 ","$42,271.37 "
,TOTAL,,101,"$56,542.81 ","$44,891.50 "
40530,SG,,68,"$22,232.12 ","$17,731.04 "
,OTHER,,246,"$75,299.48 ","$59,719.09 "
,TOTAL,,314,"$97,531.60 ","$77,450.13 "
40650,SG,,18,"$8,751.89 ","$6,937.60 "
,OTHER,,300,"$81,617.19 ","$64,247.86 "
,TOTAL,,318,"$90,369.08 ","$71,185.46 "
40652,SG,,15,"$6,884.97 ","$5,507.97 "
,OTHER,,209,"$72,068.99 ","$56,443.59 "
,TOTAL,,224,"$78,953.96 ","$61,951.56 "
40654,SG,,68,"$29,789.76 ","$23,551.43 "
,OTHER,,601,"$242,619.78 ","$191,706.63 "
,TOTAL,,669,"$272,409.54 ","$215,258.06 "
40700,SG,,1,$812.95 ,$650.36 
,OTHER,,7,"$2,073.00 ","$1,591.29 "
,TOTAL,,8,"$2,885.95 ","$2,241.65 "
40701,OTHER,,2,"$1,616.01 ","$1,292.81 "
,TOTAL,,2,"$1,616.01 ","$1,292.81 "
40702,OTHER,,3,$940.82 ,$402.73 
,TOTAL,,3,$940.82 ,$402.73 
40720,SG,,2,"$1,973.03 ","$1,578.43 "
,OTHER,,13,"$12,587.09 ","$9,066.65 "
,TOTAL,,15,"$14,560.12 ","$10,645.08 "
40761,SG,,2,$987.76 ,$790.21 
,OTHER,,14,"$13,141.88 ","$10,513.50 "
,TOTAL,,16,"$14,129.64 ","$11,303.71 "
40799,OTHER,,8,"$1,945.88 ","$1,556.70 "
,TOTAL,,8,"$1,945.88 ","$1,556.70 "
40800,OTHER,,997,"$139,249.50 ","$104,346.06 "
,TOTAL,,997,"$139,249.50 ","$104,346.06 "
40801,SG,,13,"$5,650.57 ","$4,520.47 "
,OTHER,,446,"$97,271.06 ","$75,336.42 "
,TOTAL,,459,"$102,921.63 ","$79,856.89 "
40804,OTHER,,90,"$13,412.79 ","$10,291.68 "
,TOTAL,,90,"$13,412.79 ","$10,291.68 "
40805,OTHER,,73,"$14,484.81 ","$11,440.90 "
,TOTAL,,73,"$14,484.81 ","$11,440.90 "
40806,OTHER,,21,"$1,232.58 ",$903.38 
,TOTAL,,21,"$1,232.58 ",$903.38 
40808,OTHER,,"8,501","$1,072,157.06 ","$817,798.31 "
,TOTAL,,"8,501","$1,072,157.06 ","$817,798.31 "
40810,OTHER,,"2,266","$325,341.62 ","$248,276.84 "
,TOTAL,,"2,266","$325,341.62 ","$248,276.84 "
40812,OTHER,,"7,533","$1,645,426.49 ","$1,271,643.74 "
,TOTAL,,"7,533","$1,645,426.49 ","$1,271,643.74 "
40814,SG,,144,"$59,949.37 ","$47,278.20 "
,OTHER,,"1,670","$516,028.37 ","$404,071.41 "
,TOTAL,,"1,814","$575,977.74 ","$451,349.61 "
40816,SG,,35,"$14,803.29 ","$11,842.64 "
,OTHER,,847,"$245,226.56 ","$192,814.46 "
,TOTAL,,882,"$260,029.85 ","$204,657.10 "
40818,SG,,27,"$4,668.53 ","$3,688.99 "
,80'S,,4,$179.43 ,$143.54 
,OTHER,,225,"$38,480.12 ","$30,018.11 "
,TOTAL,,256,"$43,328.08 ","$33,850.64 "
40819,SG,,13,"$3,596.20 ","$2,876.95 "
,OTHER,,142,"$30,027.25 ","$22,499.30 "
,TOTAL,,155,"$33,623.45 ","$25,376.25 "
40820,OTHER,,996,"$169,536.29 ","$129,665.79 "
,TOTAL,,996,"$169,536.29 ","$129,665.79 "
40830,OTHER,,370,"$52,992.18 ","$41,442.87 "
,TOTAL,,370,"$52,992.18 ","$41,442.87 "
40831,SG,,3,"$1,029.49 ",$823.58 
,OTHER,,191,"$34,686.36 ","$27,278.13 "
,TOTAL,,194,"$35,715.85 ","$28,101.71 "
40840,SG,,2,$643.22 ,$514.58 
,80'S,,3,$159.34 ,$127.47 
,OTHER,,52,"$24,462.52 ","$19,570.01 "
,TOTAL,,57,"$25,265.08 ","$20,212.06 "
40842,SG,,2,$996.70 ,$797.36 
,OTHER,,9,"$4,917.11 ","$3,933.70 "
,TOTAL,,11,"$5,913.81 ","$4,731.06 "
40843,OTHER,,5,"$3,856.23 ","$3,084.98 "
,TOTAL,,5,"$3,856.23 ","$3,084.98 "
40844,SG,,1,$716.28 ,$573.02 
,OTHER,,8,"$8,159.20 ","$6,527.36 "
,TOTAL,,9,"$8,875.48 ","$7,100.38 "
40845,SG,,1,$687.85 ,$550.28 
,80'S,,14,"$2,507.80 ","$2,006.28 "
,OTHER,,64,"$58,244.05 ","$45,995.76 "
,TOTAL,,79,"$61,439.70 ","$48,552.32 "
40899,OTHER,,31,"$7,716.01 ","$6,132.78 "
,TOTAL,,31,"$7,716.01 ","$6,132.78 "
41000,OTHER,,152,"$17,536.26 ","$13,482.30 "
,TOTAL,,152,"$17,536.26 ","$13,482.30 "
41005,SG,,3,$795.87 ,$537.49 
,80'S,,1,$11.35 ,$9.08 
,OTHER,,60,"$7,828.85 ","$6,251.97 "
,TOTAL,,64,"$8,636.07 ","$6,798.54 "
41006,SG,,1,$330.59 ,$264.47 
,OTHER,,48,"$10,652.72 ","$8,269.07 "
,TOTAL,,49,"$10,983.31 ","$8,533.54 "
41007,SG,,1,$346.16 ,$276.93 
,OTHER,,35,"$8,435.08 ","$6,549.66 "
,TOTAL,,36,"$8,781.24 ","$6,826.59 "
41008,SG,,1,$345.42 ,$276.34 
,80'S,,1,$21.20 ,$16.96 
,OTHER,,132,"$32,873.82 ","$25,474.38 "
,TOTAL,,134,"$33,240.44 ","$25,767.68 "
41009,OTHER,,172,"$49,681.72 ","$38,933.80 "
,TOTAL,,172,"$49,681.72 ","$38,933.80 "
41010,SG,,1,$322.79 ,$258.23 
,OTHER,,40,"$4,852.05 ","$3,665.44 "
,TOTAL,,41,"$5,174.84 ","$3,923.67 "
41015,SG,,2,$710.70 ,$568.56 
,OTHER,,51,"$11,064.90 ","$8,805.61 "
,TOTAL,,53,"$11,775.60 ","$9,374.17 "
41016,SG,,2,$494.90 ,$395.92 
,OTHER,,114,"$29,069.97 ","$22,694.08 "
,TOTAL,,116,"$29,564.87 ","$23,090.00 "
41017,SG,,2,$665.53 ,$532.43 
,80'S,,1,$53.98 ,$43.18 
,OTHER,,178,"$52,397.09 ","$41,435.59 "
