,,,Medicare Part B Physician/Supplier BESS Data,,
,,,For Calendar Year 2006,,
,,,Code Ranges 50010- 53899,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
50010,80'S,URINARY,36,"$2,675.32 ","$2,140.26 "
,OTHER,,180,"$83,071.09 ","$66,023.86 "
,TOTAL,,216,"$85,746.41 ","$68,164.12 "
50020,OTHER,,245,"$130,843.25 ","$102,652.70 "
,TOTAL,,245,"$130,843.25 ","$102,652.70 "
50021,80'S,,6,$121.85 ,$97.49 
,OTHER,,813,"$142,106.94 ","$112,338.43 "
,TOTAL,,819,"$142,228.79 ","$112,435.92 "
50040,OTHER,,174,"$115,604.55 ","$91,503.53 "
,TOTAL,,174,"$115,604.55 ","$91,503.53 "
50045,80'S,,3,$203.66 ,$162.92 
,OTHER,,16,"$10,771.69 ","$8,617.36 "
,TOTAL,,19,"$10,975.35 ","$8,780.28 "
50060,80'S,,15,"$2,242.73 ","$1,757.38 "
,OTHER,,64,"$61,841.98 ","$49,473.62 "
,TOTAL,,79,"$64,084.71 ","$51,231.00 "
50065,80'S,,2,$336.25 ,$169.80 
,OTHER,,11,"$9,900.78 ","$7,821.43 "
,TOTAL,,13,"$10,237.03 ","$7,991.23 "
50070,80'S,,2,$365.49 ,$292.39 
,OTHER,,8,"$8,731.96 ","$6,985.56 "
,TOTAL,,10,"$9,097.45 ","$7,277.95 "
50075,80'S,,19,"$4,207.05 ","$3,131.82 "
,OTHER,,44,"$55,079.38 ","$43,293.01 "
,TOTAL,,63,"$59,286.43 ","$46,424.83 "
50080,OTHER,,"1,326","$1,061,204.81 ","$835,162.07 "
,TOTAL,,"1,326","$1,061,204.81 ","$835,162.07 "
50081,80'S,,249,"$48,601.43 ","$38,284.43 "
,OTHER,,"2,509","$2,976,579.82 ","$2,357,541.29 "
,TOTAL,,"2,758","$3,025,181.25 ","$2,395,825.72 "
50100,OTHER,,21,"$7,590.76 ","$5,322.47 "
,TOTAL,,21,"$7,590.76 ","$5,322.47 "
50120,80'S,,4,$501.54 ,$401.23 
,OTHER,,20,"$15,347.17 ","$12,277.75 "
,TOTAL,,24,"$15,848.71 ","$12,678.98 "
50125,80'S,,2,$229.59 ,$183.68 
,OTHER,,4,"$2,839.88 ","$2,271.90 "
,TOTAL,,6,"$3,069.47 ","$2,455.58 "
50130,80'S,,36,"$5,179.68 ","$4,025.66 "
,OTHER,,93,"$75,974.85 ","$60,023.52 "
,TOTAL,,129,"$81,154.53 ","$64,049.18 "
50135,80'S,,2,$249.79 ,$199.83 
,OTHER,,16,"$15,577.93 ","$12,462.33 "
,TOTAL,,18,"$15,827.72 ","$12,662.16 "
50200,SG,,20,"$6,477.62 ","$5,082.84 "
,80'S,,1,$153.90 ,$123.12 
,OTHER,,"25,226","$3,834,136.14 ","$3,005,422.89 "
,TOTAL,,"25,247","$3,840,767.66 ","$3,010,628.85 "
50205,80'S,,78,"$6,351.72 ","$4,939.06 "
,OTHER,,850,"$394,429.85 ","$309,182.51 "
,TOTAL,,928,"$400,781.57 ","$314,121.57 "
50220,80'S,,985,"$147,636.77 ","$116,695.54 "
,OTHER,,"2,050","$1,845,965.25 ","$1,455,862.78 "
,TOTAL,,"3,035","$1,993,602.02 ","$1,572,558.32 "
50225,80'S,,123,"$21,809.30 ","$17,240.36 "
,OTHER,,259,"$277,893.75 ","$219,198.23 "
,TOTAL,,382,"$299,703.05 ","$236,438.59 "
50230,80'S,,"3,404","$654,352.94 ","$518,706.98 "
,OTHER,,"6,245","$7,163,650.55 ","$5,679,801.90 "
,TOTAL,,"9,649","$7,818,003.49 ","$6,198,508.88 "
50234,80'S,,497,"$96,296.79 ","$76,549.80 "
,OTHER,,947,"$1,085,785.55 ","$865,258.56 "
,TOTAL,,"1,444","$1,182,082.34 ","$941,808.36 "
50236,80'S,,365,"$80,210.27 ","$63,925.63 "
,OTHER,,610,"$799,663.70 ","$634,783.70 "
,TOTAL,,975,"$879,873.97 ","$698,709.33 "
50240,80'S,,"1,125","$218,636.78 ","$173,471.46 "
,OTHER,,"2,485","$2,959,449.64 ","$2,349,162.66 "
,TOTAL,,"3,610","$3,178,086.42 ","$2,522,634.12 "
50250,80'S,,55,"$9,900.45 ","$7,752.15 "
,OTHER,,186,"$173,588.66 ","$133,264.11 "
,TOTAL,,241,"$183,489.11 ","$141,016.26 "
50280,80'S,,68,"$7,307.99 ","$5,846.42 "
,OTHER,,201,"$125,368.44 ","$99,814.59 "
,TOTAL,,269,"$132,676.43 ","$105,661.01 "
50290,80'S,,1,$62.77 ,$50.22 
,OTHER,,13,"$8,123.36 ","$6,498.69 "
,TOTAL,,14,"$8,186.13 ","$6,548.91 "
50320,80'S,,72,"$14,726.81 ","$13,291.65 "
,OTHER,,286,"$333,017.47 ","$316,154.89 "
,TOTAL,,358,"$347,744.28 ","$329,446.54 "
50323,80'S,,313,"$7,206.80 ","$5,714.23 "
,OTHER,,"4,821","$627,594.65 ","$497,915.16 "
,TOTAL,,"5,134","$634,801.45 ","$503,629.39 "
50325,80'S,,114,"$3,704.22 ","$2,931.62 "
,OTHER,,"1,753","$231,897.47 ","$180,556.20 "
,TOTAL,,"1,867","$235,601.69 ","$183,487.82 "
50327,80'S,,65,"$1,369.23 ","$1,067.70 "
,OTHER,,"1,361","$156,651.83 ","$123,476.97 "
,TOTAL,,"1,426","$158,021.06 ","$124,544.67 "
50328,80'S,,67,"$1,034.59 ",$804.25 
,OTHER,,936,"$91,455.36 ","$71,812.15 "
,TOTAL,,"1,003","$92,489.95 ","$72,616.40 "
50329,80'S,,22,$289.59 ,$231.73 
,OTHER,,155,"$13,624.71 ","$10,774.08 "
,TOTAL,,177,"$13,914.30 ","$11,005.81 "
50340,80'S,,6,$770.39 ,$616.32 
,OTHER,,51,"$38,143.98 ","$29,575.81 "
,TOTAL,,57,"$38,914.37 ","$30,192.13 "
50360,80'S,,"1,375","$414,123.68 ","$324,387.29 "
,OTHER,,"10,251","$18,885,263.50 ","$14,800,180.74 "
,TOTAL,,"11,626","$19,299,387.18 ","$15,124,568.03 "
50365,80'S,,24,"$8,381.81 ","$6,606.25 "
,OTHER,,135,"$282,662.27 ","$218,439.44 "
,TOTAL,,159,"$291,044.08 ","$225,045.69 "
50370,80'S,,137,"$17,976.59 ","$14,199.34 "
,OTHER,,"1,157","$914,823.38 ","$720,420.03 "
,TOTAL,,"1,294","$932,799.97 ","$734,619.37 "
50380,80'S,,30,"$4,035.04 ","$3,228.01 "
,OTHER,,76,"$73,211.82 ","$57,326.02 "
,TOTAL,,106,"$77,246.86 ","$60,554.03 "
50382,OTHER,,581,"$171,808.00 ","$137,035.83 "
,TOTAL,,581,"$171,808.00 ","$137,035.83 "
50384,OTHER,,273,"$75,325.96 ","$59,841.83 "
,TOTAL,,273,"$75,325.96 ","$59,841.83 "
50387,80'S,,1,$8.11 ,$6.49 
,OTHER,,"1,487","$163,121.56 ","$129,491.82 "
,TOTAL,,"1,488","$163,129.67 ","$129,498.31 "
50389,OTHER,,"1,821","$102,725.21 ","$81,732.83 "
,TOTAL,,"1,821","$102,725.21 ","$81,732.83 "
50390,SG,,10,"$3,321.97 ","$2,657.57 "
,OTHER,,"9,223","$609,903.28 ","$483,491.69 "
,TOTAL,,"9,233","$613,225.25 ","$486,149.26 "
