Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2004,,,,,
Code Ranges 54000 - 55899,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,OTHER,,93,"$14,300.76 ","$10,974.33 "
,TOTAL,,105,"$19,155.56 ","$14,536.94 "
54200,OTHER,,"2,310","$241,454.84 ","$179,705.28 "
,TOTAL,,"2,310","$241,454.84 ","$179,705.28 "
54205,OTHER,,17,"$5,142.61 ","$3,781.82 "
,TOTAL,,17,"$5,142.61 ","$3,781.82 "
54220,SG,,1,$307.51 ,$246.01 
,OTHER,,354,"$53,759.13 ","$41,827.54 "
,TOTAL,,355,"$54,066.64 ","$42,073.55 "
54230,OTHER,,100,"$7,802.33 ","$6,041.05 "
,TOTAL,,100,"$7,802.33 ","$6,041.05 "
54231,OTHER,,321,"$42,122.44 ","$33,365.04 "
,TOTAL,,321,"$42,122.44 ","$33,365.04 "
54235,OTHER,,"10,448","$853,485.09 ","$649,455.63 "
,TOTAL,,"10,448","$853,485.09 ","$649,455.63 "
54240,80'S,,1,$6.76 ,$5.41 
,OTHER,,"1,033","$69,218.36 ","$54,122.10 "
,TOTAL,,"1,034","$69,225.12 ","$54,127.51 "
54250,OTHER,,"1,358","$164,429.90 ","$128,705.41 "
,TOTAL,,"1,358","$164,429.90 ","$128,705.41 "
54300,SG,,3,"$1,467.02 ","$1,173.62 "
,80'S,,8,$727.56 ,$582.05 
,OTHER,,81,"$44,342.88 ","$35,383.29 "
,TOTAL,,92,"$46,537.46 ","$37,138.96 "
54304,SG,,2,"$1,016.83 ",$813.46 
,80'S,,2,$188.29 ,$150.63 
,OTHER,,21,"$14,907.54 ","$11,846.05 "
,TOTAL,,25,"$16,112.66 ","$12,810.14 "
54308,OTHER,,3,"$2,161.49 ","$1,729.19 "
,TOTAL,,3,"$2,161.49 ","$1,729.19 "
54312,OTHER,,1,$907.02 ,$725.62 
,TOTAL,,1,$907.02 ,$725.62 
54316,80'S,,1,$151.24 ,$120.99 
,OTHER,,1,$756.22 ,$604.98 
,TOTAL,,2,$907.46 ,$725.97 
54318,OTHER,,1,$680.96 ,$544.77 
,TOTAL,,1,$680.96 ,$544.77 
54322,SG,,4,"$2,073.94 ","$1,659.15 "
,80'S,,5,$648.63 ,$518.90 
,OTHER,,22,"$16,597.57 ","$13,278.04 "
,TOTAL,,31,"$19,320.14 ","$15,456.09 "
54324,SG,,4,"$2,023.71 ","$1,618.96 "
,80'S,,1,$128.52 ,$102.82 
,OTHER,,10,"$8,327.43 ","$6,661.94 "
,TOTAL,,15,"$10,479.66 ","$8,383.72 "
54326,OTHER,,7,"$6,486.49 ","$5,189.19 "
,TOTAL,,7,"$6,486.49 ","$5,189.19 "
54328,SG,,1,$529.61 ,$423.69 
,80'S,,1,$165.98 ,$132.78 
,OTHER,,3,"$2,622.46 ","$2,097.97 "
,TOTAL,,5,"$3,318.05 ","$2,654.44 "
54332,OTHER,,8,"$7,441.99 ","$5,953.61 "
,TOTAL,,8,"$7,441.99 ","$5,953.61 "
54336,OTHER,,1,"$1,168.38 ",$934.70 
,TOTAL,,1,"$1,168.38 ",$934.70 
54340,SG,,1,$490.51 ,$351.97 
,OTHER,,5,"$2,355.00 ","$1,883.99 "
,TOTAL,,6,"$2,845.51 ","$2,235.96 "
54344,OTHER,,6,"$4,584.10 ","$3,667.28 "
,TOTAL,,6,"$4,584.10 ","$3,667.28 "
54348,OTHER,,2,"$2,001.17 ","$1,600.94 "
,TOTAL,,2,"$2,001.17 ","$1,600.94 "
54352,80'S,,1,$225.27 ,$180.22 
,OTHER,,3,"$4,351.33 ","$3,481.06 "
,TOTAL,,4,"$4,576.60 ","$3,661.28 "
54360,SG,,25,"$12,491.19 ","$9,446.72 "
,80'S,,20,"$1,735.10 ","$1,388.05 "
,OTHER,,480,"$244,631.97 ","$191,914.04 "
,TOTAL,,525,"$258,858.26 ","$202,748.81 "
54380,SG,,4,"$2,039.49 ","$1,631.58 "
,OTHER,,3,"$2,447.28 ","$1,957.82 "
,TOTAL,,7,"$4,486.77 ","$3,589.40 "
54385,OTHER,,4,"$3,635.07 ","$2,908.05 "
,TOTAL,,4,"$3,635.07 ","$2,908.05 "
54400,SG,,1,$466.73 ,$373.38 
,OTHER,,445,"$224,945.03 ","$175,753.85 "
,TOTAL,,446,"$225,411.76 ","$176,127.23 "
54401,SG,,9,"$4,601.07 ","$3,680.86 "
,80'S,,1,$115.53 ,$92.42 
,OTHER,,157,"$95,327.28 ","$74,961.57 "
,TOTAL,,167,"$100,043.88 ","$78,734.85 "
54405,SG,,24,"$11,919.60 ","$9,264.08 "
,80'S,,960,"$113,959.20 ","$89,437.28 "
,OTHER,,"4,318","$3,116,208.84 ","$2,457,571.75 "
,TOTAL,,"5,302","$3,242,087.64 ","$2,556,273.11 "
54406,SG,,31,"$14,723.26 ","$11,760.57 "
,80'S,,94,"$10,000.68 ","$7,910.94 "
,OTHER,,846,"$533,308.82 ","$421,538.70 "
,TOTAL,,971,"$558,032.76 ","$441,210.21 "
54408,SG,,16,"$8,098.00 ","$6,437.72 "
,80'S,,53,"$5,895.90 ","$4,647.44 "
,OTHER,,379,"$255,750.46 ","$202,081.99 "
,TOTAL,,448,"$269,744.36 ","$213,167.15 "
54410,SG,,7,"$3,510.49 ","$2,521.43 "
,80'S,,332,"$45,542.34 ","$35,788.52 "
,OTHER,,"1,490","$1,234,573.05 ","$975,167.06 "
,TOTAL,,"1,829","$1,283,625.88 ","$1,013,477.01 "
54411,80'S,,25,"$3,589.87 ","$2,831.20 "
,OTHER,,160,"$133,628.06 ","$105,490.35 "
,TOTAL,,185,"$137,217.93 ","$108,321.55 "
54415,SG,,8,"$3,988.41 ","$3,190.72 "
,80'S,,22,"$1,657.99 ","$1,293.29 "
,OTHER,,327,"$141,670.11 ","$111,727.98 "
,TOTAL,,357,"$147,316.51 ","$116,211.99 "
54416,SG,,2,$979.15 ,$783.32 
,80'S,,28,"$2,791.59 ","$2,233.29 "
,OTHER,,162,"$94,294.75 ","$75,013.39 "
,TOTAL,,192,"$98,065.49 ","$78,030.00 "
54417,80'S,,5,$614.88 ,$491.91 
,OTHER,,34,"$25,368.21 ","$20,214.53 "
,TOTAL,,39,"$25,983.09 ","$20,706.44 "
54420,OTHER,,16,"$9,719.15 ","$7,775.32 "
,TOTAL,,16,"$9,719.15 ","$7,775.32 "
54430,80'S,,4,$383.18 ,$306.54 
,OTHER,,71,"$41,789.68 ","$32,762.88 "
,TOTAL,,75,"$42,172.86 ","$33,069.42 "
54435,SG,,2,"$1,204.63 ",$963.71 
,OTHER,,63,"$22,928.16 ","$18,262.82 "
,TOTAL,,65,"$24,132.79 ","$19,226.53 "
54440,SG,,3,"$1,950.54 ","$1,560.43 "
,80'S,,5,$674.39 ,$526.82 
,OTHER,,66,"$45,191.45 ","$35,793.41 "
,TOTAL,,74,"$47,816.38 ","$37,880.66 "
54450,SG,,24,"$6,225.06 ","$4,900.06 "
,OTHER,,"2,188","$141,928.07 ","$110,644.45 "
,TOTAL,,"2,212","$148,153.13 ","$115,544.51 "
54500,SG,,3,$841.49 ,$673.20 
,OTHER,,26,"$1,649.09 ","$1,204.07 "
,TOTAL,,29,"$2,490.58 ","$1,877.27 "
54505,SG,,14,"$3,979.18 ","$2,833.22 "
,80'S,,1,$39.23 ,$31.38 
,OTHER,,130,"$21,804.16 ","$16,365.79 "
,TOTAL,,145,"$25,822.57 ","$19,230.39 "
54512,SG,,16,"$5,338.55 ","$4,246.97 "
,80'S,,6,$436.11 ,$348.89 
,OTHER,,161,"$73,605.80 ","$58,515.46 "
,TOTAL,,183,"$79,380.46 ","$63,111.32 "
54520,SG,,480,"$236,940.05 ","$187,205.84 "
,80'S,,1,$27.64 ,$22.11 
,OTHER,,"5,255","$1,614,600.62 ","$1,279,229.88 "
,TOTAL,,"5,736","$1,851,568.31 ","$1,466,457.83 "
54522,SG,,8,"$4,036.63 ","$3,229.31 "
,80'S,,4,$265.63 ,$212.50 
,OTHER,,86,"$44,110.60 ","$35,208.51 "
,TOTAL,,98,"$48,412.86 ","$38,650.32 "
54530,SG,,120,"$73,250.45 ","$57,754.61 "
,80'S,,108,"$8,211.69 ","$6,549.21 "
,OTHER,,"1,552","$759,460.34 ","$599,479.00 "
,TOTAL,,"1,780","$840,922.48 ","$663,782.82 "
54535,80'S,,3,$328.98 ,$263.19 
,OTHER,,35,"$22,648.33 ","$17,527.70 "
,TOTAL,,38,"$22,977.31 ","$17,790.89 "
54550,SG,,4,"$2,503.74 ","$1,922.99 "
,80'S,,1,$69.87 ,$55.90 
,OTHER,,60,"$23,835.62 ","$19,068.48 "
,TOTAL,,65,"$26,409.23 ","$21,047.37 "
54560,OTHER,,14,"$8,545.72 ","$6,389.17 "
,TOTAL,,14,"$8,545.72 ","$6,389.17 "
54600,SG,,1,$607.95 ,$486.36 
,OTHER,,23,"$9,379.41 ","$7,229.20 "
,TOTAL,,24,"$9,987.36 ","$7,715.56 "
54620,SG,,2,$845.45 ,$596.36 
,OTHER,,21,"$3,748.28 ","$2,921.94 "
,TOTAL,,23,"$4,593.73 ","$3,518.30 "
54640,SG,,15,"$8,938.66 ","$6,990.92 "
,80'S,,1,$32.41 ,$25.93 
,OTHER,,217,"$81,464.52 ","$63,600.96 "
,TOTAL,,233,"$90,435.59 ","$70,617.81 "
54650,80'S,,1,$101.37 ,
,OTHER,,6,"$3,254.66 ","$2,231.24 "
,TOTAL,,7,"$3,356.03 ","$2,231.24 "
54660,OTHER,,16,"$4,904.44 ","$3,843.57 "
,TOTAL,,16,"$4,904.44 ","$3,843.57 "
54670,SG,,1,$500.39 ,$400.31 
,OTHER,,14,"$4,678.55 ","$3,596.66 "
,TOTAL,,15,"$5,178.94 ","$3,996.97 "
54680,OTHER,,37,"$28,720.78 ","$22,976.61 "
,TOTAL,,37,"$28,720.78 ","$22,976.61 "
54690,SG,,2,"$2,520.75 ","$2,016.60 "
,80'S,,4,$346.89 ,$277.52 
,OTHER,,12,"$5,850.57 ","$4,680.45 "
,TOTAL,,18,"$8,718.21 ","$6,974.57 "
54692,OTHER,,1,$500.00 ,$400.00 
,TOTAL,,1,$500.00 ,$400.00 
54699,OTHER,,8,"$3,818.11 ","$3,054.49 "
,TOTAL,,8,"$3,818.11 ","$3,054.49 "
54700,SG,,49,"$20,338.71 ","$15,636.60 "
,OTHER,,"1,566","$286,837.47 ","$225,058.84 "
,TOTAL,,"1,615","$307,176.18 ","$240,695.44 "
54800,OTHER,,7,$740.29 ,$592.23 
,TOTAL,,7,$740.29 ,$592.23 
54820,SG,,3,$658.77 ,$527.01 
,OTHER,,27,"$5,468.81 ","$4,255.35 "
,TOTAL,,30,"$6,127.58 ","$4,782.36 "
54830,SG,,54,"$21,373.71 ","$17,065.02 "
,OTHER,,288,"$74,938.11 ","$59,042.13 "
,TOTAL,,342,"$96,311.82 ","$76,107.15 "
54840,SG,,386,"$232,082.81 ","$182,056.94 "
,OTHER,,"2,104","$537,400.49 ","$419,438.77 "
,TOTAL,,"2,490","$769,483.30 ","$601,495.71 "
54860,SG,,125,"$57,003.95 ","$44,340.13 "
,OTHER,,690,"$238,584.56 ","$186,564.55 "
,TOTAL,,815,"$295,588.51 ","$230,904.68 "
54861,SG,,12,"$6,784.15 ","$4,982.07 "
,80'S,,1,$82.80 ,$66.24 
,OTHER,,79,"$38,804.55 ","$30,653.82 "
,TOTAL,,92,"$45,671.50 ","$35,702.13 "
54901,SG,,1,$641.14 ,$512.91 
,TOTAL,,1,$641.14 ,$512.91 
55000,OTHER,,"4,279","$526,961.43 ","$394,349.08 "
,TOTAL,,"4,279","$526,961.43 ","$394,349.08 "
55040,SG,,966,"$455,335.34 ","$357,571.65 "
,80'S,,2,$89.65 ,$71.72 
,OTHER,,"6,473","$1,867,950.28 ","$1,460,150.93 "
,TOTAL,,"7,441","$2,323,375.27 ","$1,817,794.30 "
55041,SG,,108,"$76,566.43 ","$60,801.45 "
,OTHER,,732,"$314,901.16 ","$247,776.27 "
,TOTAL,,840,"$391,467.59 ","$308,577.72 "
55060,SG,,175,"$102,744.73 ","$81,221.44 "
,80'S,,3,$108.00 ,$86.40 
,OTHER,,981,"$305,720.15 ","$238,932.47 "
,TOTAL,,"1,159","$408,572.88 ","$320,240.31 "
55100,SG,,27,"$7,669.92 ","$6,055.90 "
,OTHER,,"1,046","$155,391.28 ","$120,076.85 "
,TOTAL,,"1,073","$163,061.20 ","$126,132.75 "
55110,SG,,44,"$14,415.37 ","$11,336.39 "
,OTHER,,763,"$220,455.04 ","$172,899.77 "
,TOTAL,,807,"$234,870.41 ","$184,236.16 "
55120,SG,,14,"$6,000.96 ","$4,654.03 "
,80'S,,2,$104.18 ,$83.35 
,OTHER,,135,"$38,259.16 ","$30,092.75 "
,TOTAL,,151,"$44,364.30 ","$34,830.13 "
55150,SG,,35,"$9,623.56 ","$7,542.71 "
,80'S,,27,"$1,546.88 ","$1,237.50 "
,OTHER,,600,"$191,565.11 ","$151,660.04 "
,TOTAL,,662,"$202,735.55 ","$160,440.25 "
55175,SG,,6,"$1,503.64 ","$1,202.92 "
,OTHER,,103,"$25,780.64 ","$20,233.84 "
,TOTAL,,109,"$27,284.28 ","$21,436.76 "
55180,SG,,5,"$1,745.41 ","$1,396.33 "
,80'S,,5,$452.05 ,$361.63 
,OTHER,,114,"$62,990.48 ","$50,312.41 "
,TOTAL,,124,"$65,187.94 ","$52,070.37 "
55200,OTHER,,8,"$2,095.73 ","$1,456.59 "
,TOTAL,,8,"$2,095.73 ","$1,456.59 "
55250,SG,,45,"$17,831.33 ","$13,671.23 "
,OTHER,,187,"$64,847.09 ","$48,892.10 "
,TOTAL,,232,"$82,678.42 ","$62,563.33 "
55300,OTHER,,2,$304.63 ,$243.71 
,TOTAL,,2,$304.63 ,$243.71 
55400,SG,,3,$601.29 ,$481.03 
,OTHER,,9,"$4,268.38 ","$3,414.70 "
,TOTAL,,12,"$4,869.67 ","$3,895.73 "
55450,OTHER,,10,"$2,759.63 ","$2,207.70 "
,TOTAL,,10,"$2,759.63 ","$2,207.70 "
55500,SG,,122,"$53,547.68 ","$41,240.76 "
,80'S,,8,$268.97 ,$215.18 
,OTHER,,630,"$170,514.56 ","$133,501.50 "
,TOTAL,,760,"$224,331.21 ","$174,957.44 "
55520,SG,,498,"$196,129.39 ","$155,370.59 "
,80'S,,105,"$3,512.43 ","$2,809.79 "
,OTHER,,"2,484","$493,537.45 ","$391,405.06 "
,TOTAL,,"3,087","$693,179.27 ","$549,585.44 "
55530,SG,,28,"$16,804.71 ","$13,443.77 "
,OTHER,,168,"$53,190.54 ","$41,691.34 "
,TOTAL,,196,"$69,995.25 ","$55,135.11 "
55535,SG,,5,"$2,683.23 ","$2,066.58 "
,80'S,,1,$62.97 ,$50.38 
,OTHER,,42,"$14,936.25 ","$11,563.71 "
,TOTAL,,48,"$17,682.45 ","$13,680.67 "
55540,SG,,8,"$5,676.45 ","$4,541.17 "
,80'S,,5,$314.40 ,$251.53 
,OTHER,,166,"$70,200.50 ","$55,688.45 "
,TOTAL,,179,"$76,191.35 ","$60,481.15 "
55550,80'S,,2,$123.64 ,$98.92 
,OTHER,,7,"$2,765.17 ","$2,212.13 "
,TOTAL,,9,"$2,888.81 ","$2,311.05 "
55559,OTHER,,9,"$2,103.85 ","$1,683.09 "
,TOTAL,,9,"$2,103.85 ","$1,683.09 "
55600,OTHER,,74,"$38,851.63 ","$31,001.42 "
,TOTAL,,74,"$38,851.63 ","$31,001.42 "
55605,OTHER,,1,$449.46 ,$359.57 
,TOTAL,,1,$449.46 ,$359.57 
55650,80'S,,24,"$1,509.00 ","$1,207.16 "
,OTHER,,60,"$23,846.09 ","$19,076.81 "
,TOTAL,,84,"$25,355.09 ","$20,283.97 "
55680,SG,,1,$343.37 ,$274.70 
,OTHER,,3,$776.35 ,$621.08 
,TOTAL,,4,"$1,119.72 ",$895.78 
55700,SG,,"21,413","$9,317,836.42 ","$7,335,932.21 "
,OTHER,,"233,082","$43,502,710.46 ","$33,784,906.23 "
,TOTAL,,"254,495","$52,820,546.88 ","$41,120,838.44 "
55705,SG,,85,"$35,005.74 ","$27,021.84 "
,OTHER,,298,"$69,997.89 ","$55,016.93 "
,TOTAL,,383,"$105,003.63 ","$82,038.77 "
55720,SG,,1,$338.30 ,$270.64 
,80'S,,3,$212.01 ,$169.61 
,OTHER,,16,"$6,827.83 ","$5,462.26 "
,TOTAL,,20,"$7,378.14 ","$5,902.51 "
55725,OTHER,,14,"$6,579.69 ","$5,222.57 "
,TOTAL,,14,"$6,579.69 ","$5,222.57 "
55801,80'S,,16,"$2,334.35 ","$1,752.28 "
,OTHER,,32,"$28,391.97 ","$22,292.76 "
,TOTAL,,48,"$30,726.32 ","$24,045.04 "
55810,80'S,,435,"$83,045.28 ","$65,719.58 "
,OTHER,,815,"$933,869.20 ","$729,656.84 "
,TOTAL,,"1,250","$1,016,914.48 ","$795,376.42 "
55812,80'S,,15,"$3,468.86 ","$2,775.08 "
,OTHER,,25,"$31,603.52 ","$25,265.23 "
,TOTAL,,40,"$35,072.38 ","$28,040.31 "
55815,80'S,,49,"$12,986.96 ","$10,135.75 "
,OTHER,,89,"$133,624.90 ","$104,907.32 "
,TOTAL,,138,"$146,611.86 ","$115,043.07 "
55821,80'S,,951,"$118,989.81 ","$94,083.12 "
,OTHER,,"1,832","$1,396,278.01 ","$1,106,375.03 "
,TOTAL,,"2,783","$1,515,267.82 ","$1,200,458.15 "
55831,80'S,,647,"$90,052.97 ","$70,357.82 "
,OTHER,,"1,118","$935,387.84 ","$734,568.25 "
,TOTAL,,"1,765","$1,025,440.81 ","$804,926.07 "
55840,80'S,,"1,510","$260,846.26 ","$204,507.54 "
,OTHER,,"3,140","$3,082,670.50 ","$2,423,624.30 "
,TOTAL,,"4,650","$3,343,516.76 ","$2,628,131.84 "
55842,80'S,,504,"$105,182.78 ","$82,513.51 "
,OTHER,,"1,075","$1,343,069.11 ","$1,053,744.32 "
,TOTAL,,"1,579","$1,448,251.89 ","$1,136,257.83 "
55845,80'S,,"6,816","$1,659,283.81 ","$1,303,374.18 "
,OTHER,,"12,136","$17,725,552.30 ","$13,898,811.65 "
,TOTAL,,"18,952","$19,384,836.11 ","$15,202,185.83 "
55859,SG,,"1,787","$2,376,772.41 ","$1,877,735.08 "
,80'S,,151,"$14,356.66 ","$11,485.37 "
,OTHER,,"21,874","$15,727,996.94 ","$12,425,173.50 "
,TOTAL,,"23,812","$18,119,126.01 ","$14,314,393.95 "
55860,OTHER,,314,"$262,075.18 ","$207,072.17 "
,TOTAL,,314,"$262,075.18 ","$207,072.17 "
55862,80'S,,2,$319.92 ,$255.93 
,OTHER,,2,"$1,999.47 ","$1,599.57 "
,TOTAL,,4,"$2,319.39 ","$1,855.50 "
55865,80'S,,3,$609.49 ,$487.59 
,OTHER,,15,"$18,809.54 ","$15,047.61 "
,TOTAL,,18,"$19,419.03 ","$15,535.20 "
55866,80'S,,"1,046","$278,351.29 ","$217,974.59 "
,OTHER,,"2,401","$3,746,409.95 ","$2,953,656.57 "
,TOTAL,,"3,447","$4,024,761.24 ","$3,171,631.16 "
55870,OTHER,,17,"$2,613.50 ","$1,724.53 "
,TOTAL,,17,"$2,613.50 ","$1,724.53 "
55873,OTHER,,"3,325","$3,649,895.07 ","$2,885,956.84 "
,TOTAL,,"3,325","$3,649,895.07 ","$2,885,956.84 "
55899,OTHER,,639,"$229,497.13 ","$182,883.35 "
,TOTAL,,639,"$229,497.13 ","$182,883.35 "
,,,,,
