Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2004,,,,,
Code Ranges 70010 - 79999,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,"16,493,154","$284,585,987.05 ","$212,009,527.05 "
71021,TC,,"1,385","$42,581.49 ","$32,356.13 "
,26,,"7,608","$106,169.18 ","$80,577.36 "
,GLOBL,,"5,301","$233,109.10 ","$172,168.13 "
,TOTAL,,"14,294","$381,859.77 ","$285,101.62 "
71022,TC,,559,"$16,845.56 ","$12,748.84 "
,26,,"8,598","$141,202.00 ","$107,656.94 "
,GLOBL,,"4,289","$205,001.25 ","$153,057.80 "
,TOTAL,,"13,446","$363,048.81 ","$273,463.58 "
71023,TC,,39,"$1,262.73 ",$961.60 
,26,,"9,341","$182,418.30 ","$144,394.24 "
,GLOBL,,"1,264","$69,687.50 ","$54,825.13 "
,TOTAL,,"10,644","$253,368.53 ","$200,180.97 "
71030,TC,,627,"$20,390.68 ","$15,411.12 "
,26,,"17,070","$273,457.23 ","$213,653.19 "
,GLOBL,,"6,655","$317,026.16 ","$233,528.77 "
,TOTAL,,"24,352","$610,874.07 ","$462,593.08 "
71034,TC,,2,$101.60 ,$81.28 
,26,,"1,679","$40,869.92 ","$32,047.17 "
,GLOBL,,139,"$10,933.82 ","$8,556.52 "
,TOTAL,,"1,820","$51,905.34 ","$40,684.97 "
71035,TC,,"1,034","$19,536.53 ","$14,795.14 "
,26,,"158,925","$1,494,518.59 ","$1,178,565.48 "
,GLOBL,,"7,125","$208,426.12 ","$158,585.18 "
,TOTAL,,"167,084","$1,722,481.24 ","$1,351,945.80 "
71040,TC,,3,$160.27 ,$128.21 
,26,,549,"$16,878.08 ","$13,412.99 "
,GLOBL,,46,"$2,213.15 ","$1,628.65 "
,TOTAL,,598,"$19,251.50 ","$15,169.85 "
71060,TC,,4,$324.70 ,$259.76 
,26,,234,"$8,633.52 ","$6,719.19 "
,GLOBL,,16,"$1,752.82 ","$1,361.85 "
,TOTAL,,254,"$10,711.04 ","$8,340.80 "
71090,TC,,4,$237.67 ,$155.64 
,26,,"216,163","$6,214,363.28 ","$4,941,982.81 "
,GLOBL,,99,"$8,545.89 ","$6,791.87 "
,TOTAL,,"216,266","$6,223,146.84 ","$4,948,930.32 "
71100,TC,,"23,700","$515,043.31 ","$383,584.57 "
,26,,"234,904","$2,623,124.29 ","$1,987,422.57 "
,GLOBL,,"90,120","$3,036,687.96 ","$2,254,555.81 "
,TOTAL,,"348,724","$6,174,855.56 ","$4,625,562.95 "
71101,TC,,"13,506","$339,421.50 ","$250,709.15 "
,26,,"161,296","$2,218,802.90 ","$1,674,789.69 "
,GLOBL,,"47,321","$1,874,383.00 ","$1,374,447.50 "
,TOTAL,,"222,123","$4,432,607.40 ","$3,299,946.34 "
71110,TC,,"3,815","$114,730.40 ","$87,221.43 "
,26,,"29,387","$405,985.64 ","$311,380.69 "
,GLOBL,,"13,820","$607,904.62 ","$456,248.15 "
,TOTAL,,"47,022","$1,128,620.66 ","$854,850.27 "
71111,TC,,"2,504","$87,131.04 ","$65,404.34 "
,26,,"19,616","$321,078.26 ","$245,174.25 "
,GLOBL,,"8,367","$422,549.00 ","$313,658.39 "
,TOTAL,,"30,487","$830,758.30 ","$624,236.98 "
71120,TC,,894,"$21,528.21 ","$15,994.67 "
,26,,"17,902","$186,896.48 ","$140,872.21 "
,GLOBL,,"4,701","$168,175.58 ","$125,374.31 "
,TOTAL,,"23,497","$376,600.27 ","$282,241.19 "
71130,TC,,170,"$4,581.27 ","$3,228.62 "
,26,,"1,971","$22,060.86 ","$16,580.68 "
,GLOBL,,"1,423","$55,435.32 ","$41,124.62 "
,TOTAL,,"3,564","$82,077.45 ","$60,933.92 "
71250,TC,,"24,449","$5,462,680.30 ","$4,287,162.70 "
,26,,"732,390","$44,258,895.89 ","$34,602,380.63 "
,GLOBL,,"200,626","$61,612,553.76 ","$48,284,904.51 "
,TOTAL,,"957,465","$111,334,129.95 ","$87,174,447.84 "
71260,TC,,"63,030","$16,409,754.15 ","$12,910,585.08 "
,26,,"1,694,611","$107,499,045.65 ","$83,713,821.21 "
,GLOBL,,"277,275","$95,380,325.93 ","$74,898,401.19 "
,TOTAL,,"2,034,916","$219,289,125.73 ","$171,522,807.48 "
71270,TC,,"7,360","$2,425,831.43 ","$1,911,654.00 "
,26,,"149,172","$10,493,322.82 ","$8,176,399.01 "
,GLOBL,,"42,092","$17,688,029.72 ","$13,929,135.26 "
,TOTAL,,"198,624","$30,607,183.97 ","$24,017,188.27 "
71275,TC,,"2,246","$1,034,907.75 ","$817,084.33 "
,26,,"221,953","$21,654,367.10 ","$17,010,644.26 "
,GLOBL,,"12,780","$7,536,210.96 ","$5,966,710.76 "
,TOTAL,,"236,979","$30,225,485.81 ","$23,794,439.35 "
71550,TC,,449,"$188,073.59 ","$148,826.60 "
,26,,"5,009","$373,417.08 ","$292,077.49 "
,GLOBL,,"3,269","$1,708,211.97 ","$1,346,910.64 "
,TOTAL,,"8,727","$2,269,702.64 ","$1,787,814.73 "
71551,TC,,20,"$9,995.83 ","$7,744.52 "
,26,,470,"$42,310.18 ","$33,484.12 "
,GLOBL,,151,"$93,695.44 ","$73,076.11 "
,TOTAL,,641,"$146,001.45 ","$114,304.75 "
71552,TC,,420,"$387,337.22 ","$307,291.02 "
,26,,"4,735","$553,599.84 ","$434,471.78 "
,GLOBL,,"2,468","$2,721,232.66 ","$2,156,532.05 "
,TOTAL,,"7,623","$3,662,169.72 ","$2,898,294.85 "
71555,TC,,477,"$214,886.43 ","$170,519.46 "
,26,,"6,224","$590,628.06 ","$463,931.43 "
,GLOBL,,"2,590","$1,440,860.70 ","$1,141,049.81 "
,TOTAL,,"9,291","$2,246,375.19 ","$1,775,500.70 "
72010,TC,,"4,108","$154,984.19 ","$121,421.62 "
,26,,"9,816","$233,135.15 ","$179,385.46 "
,GLOBL,,"72,537","$4,620,112.94 ","$3,628,256.65 "
,TOTAL,,"86,461","$5,008,232.28 ","$3,929,063.73 "
72020,TC,,"4,334","$63,204.84 ","$48,139.50 "
,26,,"227,282","$1,774,248.52 ","$1,381,714.07 "
,GLOBL,,"66,256","$1,575,766.86 ","$1,221,181.85 "
,TOTAL,,"297,872","$3,413,220.22 ","$2,651,035.42 "
72040,TC,,"27,184","$602,137.00 ","$443,168.57 "
,26,,"364,262","$4,062,531.52 ","$3,091,467.24 "
,GLOBL,,"213,795","$7,331,405.08 ","$5,485,795.51 "
,TOTAL,,"605,241","$11,996,073.60 ","$9,020,431.32 "
72050,TC,,"23,357","$774,502.79 ","$560,755.04 "
,26,,"381,227","$6,084,679.22 ","$4,568,990.06 "
,GLOBL,,"159,280","$8,176,865.86 ","$6,030,352.61 "
,TOTAL,,"563,864","$15,036,047.87 ","$11,160,097.71 "
72052,TC,,"7,404","$308,810.75 ","$225,395.73 "
,26,,"85,318","$1,590,786.57 ","$1,202,597.65 "
,GLOBL,,"58,475","$3,675,307.51 ","$2,764,657.05 "
,TOTAL,,"151,197","$5,574,904.83 ","$4,192,650.43 "
72069,TC,,368,"$6,518.40 ","$4,870.31 "
,26,,"4,001","$47,970.03 ","$35,753.79 "
,GLOBL,,"4,869","$149,017.89 ","$110,502.21 "
,TOTAL,,"9,238","$203,506.32 ","$151,126.31 "
72070,TC,,"25,380","$620,340.18 ","$466,370.34 "
,26,,"255,403","$2,857,772.04 ","$2,187,869.39 "
,GLOBL,,"145,535","$5,304,954.00 ","$4,012,710.83 "
,TOTAL,,"426,318","$8,783,066.22 ","$6,666,950.56 "
72072,TC,,"8,295","$226,245.58 ","$165,813.82 "
,26,,"156,097","$1,730,621.43 ","$1,316,566.23 "
,GLOBL,,"40,745","$1,619,991.53 ","$1,201,478.59 "
,TOTAL,,"205,137","$3,576,858.54 ","$2,683,858.64 "
72074,TC,,947,"$32,478.14 ","$24,770.59 "
,26,,"11,198","$124,432.13 ","$95,101.37 "
,GLOBL,,"5,597","$270,090.97 ","$204,858.41 "
,TOTAL,,"17,742","$427,001.24 ","$324,730.37 "
72080,TC,,"2,158","$53,084.52 ","$38,673.28 "
,26,,"20,479","$235,761.75 ","$180,378.04 "
,GLOBL,,"29,409","$1,095,071.41 ","$835,025.93 "
,TOTAL,,"52,046","$1,383,917.68 ","$1,054,077.25 "
72090,TC,,169,"$4,288.41 ","$3,074.86 "
,26,,"3,731","$56,941.91 ","$43,146.43 "
,GLOBL,,"5,112","$211,161.12 ","$160,570.72 "
,TOTAL,,"9,012","$272,391.44 ","$206,792.01 "
72100,TC,,"102,329","$2,567,582.23 ","$1,901,443.30 "
,26,,"939,987","$10,824,711.71 ","$8,240,971.49 "
,GLOBL,,"806,919","$30,004,530.85 ","$22,523,488.75 "
,TOTAL,,"1,849,235","$43,396,824.79 ","$32,665,903.54 "
72110,TC,,"51,905","$1,763,953.20 ","$1,284,835.10 "
,26,,"645,931","$10,333,812.56 ","$7,803,806.04 "
,GLOBL,,"375,692","$19,714,576.15 ","$14,695,756.09 "
,TOTAL,,"1,073,528","$31,812,341.91 ","$23,784,397.23 "
72114,TC,,"2,769","$121,870.63 ","$91,242.12 "
,26,,"38,211","$742,605.75 ","$569,213.39 "
,GLOBL,,"48,578","$3,144,494.76 ","$2,407,974.16 "
,TOTAL,,"89,558","$4,008,971.14 ","$3,068,429.67 "
72120,TC,,"1,812","$59,779.98 ","$44,313.20 "
,26,,"9,404","$108,592.26 ","$82,797.76 "
,GLOBL,,"16,937","$789,223.00 ","$600,529.67 "
,TOTAL,,"28,153","$957,595.24 ","$727,640.63 "
72125,TC,,"2,591","$561,868.23 ","$438,298.88 "
,26,,"193,396","$11,562,658.31 ","$9,002,097.08 "
,GLOBL,,"16,939","$5,023,933.91 ","$3,934,444.41 "
,TOTAL,,"212,926","$17,148,460.45 ","$13,374,840.37 "
72126,TC,,725,"$188,248.01 ","$146,358.13 "
,26,,"17,025","$1,047,091.62 ","$813,857.67 "
,GLOBL,,"2,682","$880,186.72 ","$685,798.55 "
,TOTAL,,"20,432","$2,115,526.35 ","$1,646,014.35 "
72127,TC,,62,"$19,682.36 ","$15,416.56 "
,26,,973,"$63,182.18 ","$49,324.58 "
,GLOBL,,439,"$175,927.23 ","$139,035.45 "
,TOTAL,,"1,474","$258,791.77 ","$203,776.59 "
72128,TC,,"1,118","$242,121.58 ","$190,602.96 "
,26,,"36,030","$2,156,798.67 ","$1,695,219.91 "
,GLOBL,,"6,440","$1,911,982.85 ","$1,505,711.02 "
,TOTAL,,"43,588","$4,310,903.10 ","$3,391,533.89 "
72129,TC,,180,"$46,403.36 ","$35,725.34 "
,26,,"5,598","$348,232.13 ","$272,860.30 "
,GLOBL,,699,"$232,366.45 ","$182,852.55 "
,TOTAL,,"6,477","$627,001.94 ","$491,438.19 "
72130,TC,,138,"$43,978.82 ","$35,103.38 "
,26,,590,"$38,353.46 ","$30,087.34 "
,GLOBL,,295,"$117,888.98 ","$93,312.00 "
,TOTAL,,"1,023","$200,221.26 ","$158,502.72 "
