Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2004,,,,,
Code Ranges 40490 - 49999,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,80'S,,3,$206.69 ,$165.36 
,OTHER,,44,"$23,440.52 ","$18,592.43 "
,TOTAL,,48,"$23,868.66 ","$18,934.95 "
40842,OTHER,,8,"$4,158.22 ","$3,326.56 "
,TOTAL,,8,"$4,158.22 ","$3,326.56 "
40843,OTHER,,2,"$1,672.37 ","$1,327.22 "
,TOTAL,,2,"$1,672.37 ","$1,327.22 "
40844,OTHER,,11,"$9,662.79 ","$7,650.23 "
,TOTAL,,11,"$9,662.79 ","$7,650.23 "
40845,SG,,1,$696.55 ,$557.24 
,80'S,,6,"$1,772.69 ","$1,418.16 "
,OTHER,,76,"$69,288.52 ","$55,350.71 "
,TOTAL,,83,"$71,757.76 ","$57,326.11 "
40899,OTHER,,66,"$18,728.79 ","$14,976.61 "
,TOTAL,,66,"$18,728.79 ","$14,976.61 "
41000,OTHER,,192,"$22,214.04 ","$16,844.35 "
,TOTAL,,192,"$22,214.04 ","$16,844.35 "
41005,OTHER,,52,"$6,039.97 ","$4,459.89 "
,TOTAL,,52,"$6,039.97 ","$4,459.89 "
41006,SG,,1,$325.65 ,$260.52 
,OTHER,,76,"$16,202.12 ","$12,795.24 "
,TOTAL,,77,"$16,527.77 ","$13,055.76 "
41007,OTHER,,47,"$9,976.29 ","$7,797.71 "
,TOTAL,,47,"$9,976.29 ","$7,797.71 "
41008,SG,,1,$315.77 ,$252.62 
,80'S,,1,$44.40 ,$35.52 
,OTHER,,167,"$37,617.18 ","$29,675.46 "
,TOTAL,,169,"$37,977.35 ","$29,963.60 "
41009,SG,,2,$341.33 ,$273.07 
,80'S,,1,$41.13 ,$32.90 
,OTHER,,168,"$43,766.82 ","$34,428.92 "
,TOTAL,,171,"$44,149.28 ","$34,734.89 "
41010,SG,,2,$487.23 ,$389.79 
,OTHER,,36,"$4,613.72 ","$3,628.48 "
,TOTAL,,38,"$5,100.95 ","$4,018.27 "
41015,OTHER,,53,"$11,194.26 ","$8,871.88 "
,TOTAL,,53,"$11,194.26 ","$8,871.88 "
41016,SG,,1,$327.99 ,$262.39 
,OTHER,,138,"$35,885.02 ","$28,285.71 "
,TOTAL,,139,"$36,213.01 ","$28,548.10 "
41017,SG,,2,$652.32 ,$521.86 
,80'S,,2,$110.85 ,$88.68 
,OTHER,,213,"$58,079.48 ","$45,270.20 "
,TOTAL,,217,"$58,842.65 ","$45,880.74 "
41018,80'S,,1,$60.75 ,$48.60 
,OTHER,,79,"$24,899.99 ","$19,690.86 "
,TOTAL,,80,"$24,960.74 ","$19,739.46 "
41100,OTHER,,"6,817","$982,455.71 ","$759,980.77 "
,TOTAL,,"6,817","$982,455.71 ","$759,980.77 "
41105,OTHER,,"1,909","$218,992.35 ","$169,835.72 "
,TOTAL,,"1,909","$218,992.35 ","$169,835.72 "
41108,OTHER,,"2,283","$242,366.12 ","$186,392.14 "
,TOTAL,,"2,283","$242,366.12 ","$186,392.14 "
41110,OTHER,,"1,698","$221,963.33 ","$170,579.96 "
,TOTAL,,"1,698","$221,963.33 ","$170,579.96 "
41112,SG,,324,"$136,562.62 ","$107,946.71 "
,OTHER,,"4,566","$1,050,346.39 ","$821,055.80 "
,TOTAL,,"4,890","$1,186,909.01 ","$929,002.51 "
41113,SG,,85,"$35,465.43 ","$27,917.04 "
,OTHER,,"1,066","$272,010.06 ","$212,078.11 "
,TOTAL,,"1,151","$307,475.49 ","$239,995.15 "
41114,SG,,32,"$12,028.49 ","$9,420.60 "
,OTHER,,213,"$112,721.38 ","$88,960.90 "
,TOTAL,,245,"$124,749.87 ","$98,381.50 "
41115,OTHER,,61,"$9,738.65 ","$7,495.80 "
,TOTAL,,61,"$9,738.65 ","$7,495.80 "
41116,SG,,101,"$30,148.12 ","$23,956.24 "
,80'S,,1,$29.96 ,$23.97 
,OTHER,,"1,417","$259,530.75 ","$202,876.99 "
,TOTAL,,"1,519","$289,708.83 ","$226,857.20 "
41120,SG,,85,"$57,741.21 ","$45,460.97 "
,80'S,,79,"$7,113.14 ","$5,690.54 "
,OTHER,,"1,543","$939,394.59 ","$740,444.89 "
,TOTAL,,"1,707","$1,004,248.94 ","$791,596.40 "
41130,80'S,,34,"$3,343.63 ","$2,577.98 "
,OTHER,,269,"$161,194.54 ","$128,308.66 "
,TOTAL,,303,"$164,538.17 ","$130,886.64 "
41135,80'S,,45,"$9,963.80 ","$7,805.74 "
,OTHER,,349,"$477,483.81 ","$380,538.85 "
,TOTAL,,394,"$487,447.61 ","$388,344.59 "
41140,80'S,,1,$414.65 ,$331.72 
,OTHER,,24,"$34,340.66 ","$27,472.54 "
,TOTAL,,25,"$34,755.31 ","$27,804.26 "
41145,80'S,,7,"$2,152.04 ","$1,518.43 "
,OTHER,,51,"$90,447.23 ","$71,075.29 "
,TOTAL,,58,"$92,599.27 ","$72,593.72 "
41150,80'S,,25,"$5,761.65 ","$4,609.32 "
,OTHER,,252,"$364,509.31 ","$287,629.31 "
,TOTAL,,277,"$370,270.96 ","$292,238.63 "
41153,80'S,,28,"$6,789.57 ","$5,431.65 "
,OTHER,,166,"$248,442.02 ","$197,532.54 "
,TOTAL,,194,"$255,231.59 ","$202,964.19 "
41155,80'S,,79,"$21,652.76 ","$17,322.25 "
,OTHER,,554,"$946,270.93 ","$750,825.06 "
,TOTAL,,633,"$967,923.69 ","$768,147.31 "
41250,OTHER,,493,"$67,125.02 ","$52,398.80 "
,TOTAL,,493,"$67,125.02 ","$52,398.80 "
41251,OTHER,,30,"$4,507.14 ","$3,491.14 "
,TOTAL,,30,"$4,507.14 ","$3,491.14 "
41252,SG,,2,$671.27 ,$537.02 
,80'S,,1,$16.60 ,$13.28 
,OTHER,,139,"$24,620.67 ","$19,522.41 "
,TOTAL,,142,"$25,308.54 ","$20,072.71 "
41500,OTHER,,15,"$3,078.21 ","$2,462.58 "
,TOTAL,,15,"$3,078.21 ","$2,462.58 "
41510,OTHER,,4,$887.69 ,$710.15 
,TOTAL,,4,$887.69 ,$710.15 
41520,SG,,1,$413.52 ,$330.82 
,OTHER,,56,"$12,657.22 ","$9,869.43 "
,TOTAL,,57,"$13,070.74 ","$10,200.25 "
41599,OTHER,,122,"$29,382.83 ","$23,186.25 "
,TOTAL,,122,"$29,382.83 ","$23,186.25 "
41800,SG,,13,"$3,971.66 ","$3,148.50 "
,OTHER,,397,"$42,497.43 ","$32,131.53 "
,TOTAL,,410,"$46,469.09 ","$35,280.03 "
41805,OTHER,,123,"$14,211.73 ","$10,724.04 "
,TOTAL,,123,"$14,211.73 ","$10,724.04 "
41806,OTHER,,161,"$27,789.54 ","$21,525.81 "
,TOTAL,,161,"$27,789.54 ","$21,525.81 "
41820,OTHER,,3,$159.93 ,$127.95 
,TOTAL,,3,$159.93 ,$127.95 
41822,OTHER,,28,"$5,160.67 ","$4,048.54 "
,TOTAL,,28,"$5,160.67 ","$4,048.54 "
41823,OTHER,,72,"$16,101.74 ","$12,326.33 "
,TOTAL,,72,"$16,101.74 ","$12,326.33 "
41825,OTHER,,851,"$129,463.49 ","$100,035.81 "
,TOTAL,,851,"$129,463.49 ","$100,035.81 "
41826,OTHER,,"1,008","$202,211.13 ","$158,116.89 "
,TOTAL,,"1,008","$202,211.13 ","$158,116.89 "
41827,SG,,13,"$5,213.02 ","$4,170.41 "
,OTHER,,390,"$100,894.21 ","$78,818.20 "
,TOTAL,,403,"$106,107.23 ","$82,988.61 "
41828,OTHER,,112,"$24,883.29 ","$19,403.93 "
,TOTAL,,112,"$24,883.29 ","$19,403.93 "
41830,80'S,,1,$42.25 ,$33.80 
,OTHER,,123,"$29,860.38 ","$23,728.25 "
,TOTAL,,124,"$29,902.63 ","$23,762.05 "
41850,OTHER,,17,"$2,141.25 ","$1,712.99 "
,TOTAL,,17,"$2,141.25 ","$1,712.99 "
41870,OTHER,,1,$124.03 ,$99.22 
,TOTAL,,1,$124.03 ,$99.22 
41872,OTHER,,5,"$1,181.24 ",$945.00 
,TOTAL,,5,"$1,181.24 ",$945.00 
41874,OTHER,,715,"$118,718.07 ","$93,641.49 "
,TOTAL,,715,"$118,718.07 ","$93,641.49 "
41899,OTHER,,"2,145","$141,147.74 ","$111,887.67 "
,TOTAL,,"2,145","$141,147.74 ","$111,887.67 "
42000,SG,,3,"$1,146.12 ",$916.90 
,OTHER,,81,"$8,690.20 ","$6,538.19 "
,TOTAL,,84,"$9,836.32 ","$7,455.09 "
42100,OTHER,,"3,303","$401,376.77 ","$309,546.24 "
,TOTAL,,"3,303","$401,376.77 ","$309,546.24 "
42104,OTHER,,"1,647","$235,135.22 ","$182,302.19 "
,TOTAL,,"1,647","$235,135.22 ","$182,302.19 "
42106,SG,,1,$197.84 ,$158.27 
,OTHER,,"1,295","$262,497.30 ","$205,026.70 "
,TOTAL,,"1,296","$262,695.14 ","$205,184.97 "
42107,SG,,32,"$13,345.44 ","$10,658.36 "
,OTHER,,188,"$61,956.28 ","$48,866.95 "
,TOTAL,,220,"$75,301.72 ","$59,525.31 "
42120,SG,,27,"$16,858.11 ","$13,486.48 "
,80'S,,29,"$1,400.42 ","$1,120.37 "
,OTHER,,598,"$212,938.48 ","$168,293.92 "
,TOTAL,,654,"$231,197.01 ","$182,900.77 "
42140,SG,,97,"$29,096.50 ","$23,007.15 "
,OTHER,,537,"$60,184.91 ","$46,252.30 "
,TOTAL,,634,"$89,281.41 ","$69,259.45 "
42145,SG,,226,"$152,035.65 ","$118,983.47 "
,OTHER,,"2,485","$1,249,135.69 ","$975,383.85 "
,TOTAL,,"2,711","$1,401,171.34 ","$1,094,367.32 "
42160,OTHER,,247,"$42,769.08 ","$33,793.34 "
,TOTAL,,247,"$42,769.08 ","$33,793.34 "
42180,SG,,1,$326.18 ,$260.94 
,80'S,,1,$13.33 ,$10.67 
,OTHER,,20,"$3,338.90 ","$2,671.13 "
,TOTAL,,22,"$3,678.41 ","$2,942.74 "
42182,SG,,1,$229.95 ,$183.96 
,OTHER,,24,"$5,246.28 ","$4,084.61 "
,TOTAL,,25,"$5,476.23 ","$4,268.57 "
42200,SG,,1,$720.19 ,$576.15 
,80'S,,2,$130.74 ,$104.59 
,OTHER,,19,"$12,834.26 ","$10,267.40 "
,TOTAL,,22,"$13,685.19 ","$10,948.14 "
42205,OTHER,,4,"$3,312.05 ","$2,649.65 "
,TOTAL,,4,"$3,312.05 ","$2,649.65 "
42210,SG,,2,"$1,520.63 ","$1,216.51 "
,OTHER,,10,"$9,159.69 ","$7,167.75 "
,TOTAL,,12,"$10,680.32 ","$8,384.26 "
42215,OTHER,,8,"$4,380.69 ","$3,504.55 "
,TOTAL,,8,"$4,380.69 ","$3,504.55 "
42220,OTHER,,1,$300.00 ,$240.00 
,TOTAL,,1,$300.00 ,$240.00 
42225,OTHER,,15,"$8,039.91 ","$6,351.92 "
,TOTAL,,15,"$8,039.91 ","$6,351.92 "
42226,SG,,1,$708.41 ,$486.73 
,OTHER,,23,"$14,069.56 ","$11,255.63 "
,TOTAL,,24,"$14,777.97 ","$11,742.36 "
42227,OTHER,,6,"$3,061.82 ","$2,449.46 "
,TOTAL,,6,"$3,061.82 ","$2,449.46 "
42235,SG,,1,$765.40 ,$612.32 
,OTHER,,10,"$4,798.92 ","$3,193.97 "
,TOTAL,,11,"$5,564.32 ","$3,806.29 "
42260,SG,,1,$633.71 ,$506.97 
,OTHER,,10,"$5,426.06 ","$4,340.84 "
,TOTAL,,11,"$6,059.77 ","$4,847.81 "
42280,OTHER,,123,"$13,509.00 ","$10,115.33 "
,TOTAL,,123,"$13,509.00 ","$10,115.33 "
42281,OTHER,,29,"$2,485.66 ","$1,988.48 "
,TOTAL,,29,"$2,485.66 ","$1,988.48 "
42299,OTHER,,20,"$5,385.23 ","$4,269.10 "
,TOTAL,,20,"$5,385.23 ","$4,269.10 "
42300,SG,,1,$341.51 ,$234.98 
,OTHER,,271,"$42,330.97 ","$33,458.38 "
,TOTAL,,272,"$42,672.48 ","$33,693.36 "
42305,SG,,5,"$2,244.86 ","$1,795.88 "
,OTHER,,170,"$69,259.29 ","$54,487.92 "
,TOTAL,,175,"$71,504.15 ","$56,283.80 "
42310,OTHER,,116,"$14,894.30 ","$11,222.96 "
,TOTAL,,116,"$14,894.30 ","$11,222.96 "
42320,OTHER,,68,"$10,991.52 ","$8,708.01 "
,TOTAL,,68,"$10,991.52 ","$8,708.01 "
42325,SG,,2,$927.46 ,$741.96 
,OTHER,,21,"$4,245.86 ","$3,265.23 "
,TOTAL,,23,"$5,173.32 ","$4,007.19 "
42326,OTHER,,4,$976.84 ,$490.01 
,TOTAL,,4,$976.84 ,$490.01 
42330,OTHER,,"1,328","$253,912.23 ","$197,042.39 "
,TOTAL,,"1,328","$253,912.23 ","$197,042.39 "
42335,OTHER,,516,"$128,990.70 ","$101,172.15 "
,TOTAL,,516,"$128,990.70 ","$101,172.15 "
42340,SG,,14,"$6,151.07 ","$4,920.85 "
,OTHER,,100,"$33,505.44 ","$26,169.30 "
,TOTAL,,114,"$39,656.51 ","$31,090.15 "
42400,OTHER,,"2,120","$177,010.03 ","$138,054.25 "
,TOTAL,,"2,120","$177,010.03 ","$138,054.25 "
42405,SG,,66,"$27,503.52 ","$21,404.31 "
,OTHER,,724,"$168,104.48 ","$131,521.85 "
,TOTAL,,790,"$195,608.00 ","$152,926.16 "
42408,SG,,18,"$8,060.99 ","$6,448.80 "
,80'S,,2,$107.82 ,$86.25 
,OTHER,,110,"$35,277.08 ","$27,891.75 "
,TOTAL,,130,"$43,445.89 ","$34,426.80 "
42409,SG,,8,"$3,695.84 ","$2,956.67 "
,OTHER,,82,"$16,864.92 ","$13,281.55 "
,TOTAL,,90,"$20,560.76 ","$16,238.22 "
42410,SG,,111,"$54,508.58 ","$43,076.01 "
,80'S,,129,"$12,410.74 ","$9,849.31 "
,OTHER,,"1,017","$581,945.67 ","$460,612.01 "
,TOTAL,,"1,257","$648,864.99 ","$513,537.33 "
42415,SG,,171,"$155,975.43 ","$124,286.34 "
,80'S,,"1,082","$185,796.51 ","$146,911.51 "
,OTHER,,"4,632","$4,836,498.01 ","$3,823,735.56 "
,TOTAL,,"5,885","$5,178,269.95 ","$4,094,933.41 "
42420,SG,,101,"$99,824.63 ","$77,329.11 "
,80'S,,436,"$88,185.81 ","$69,993.57 "
,OTHER,,"1,695","$2,070,475.98 ","$1,637,888.97 "
,TOTAL,,"2,232","$2,258,486.42 ","$1,785,211.65 "
42425,SG,,3,"$3,071.20 ","$2,456.95 "
,80'S,,24,"$2,759.08 ","$2,207.27 "
,OTHER,,225,"$139,845.83 ","$110,909.35 "
,TOTAL,,252,"$145,676.11 ","$115,573.57 "
42426,80'S,,67,"$14,582.72 ","$11,325.77 "
,OTHER,,474,"$610,169.92 ","$484,732.04 "
,TOTAL,,541,"$624,752.64 ","$496,057.81 "
42440,SG,,290,"$143,744.70 ","$112,023.66 "
,80'S,,305,"$21,292.42 ","$16,851.10 "
,OTHER,,"2,794","$1,214,976.08 ","$955,180.59 "
,TOTAL,,"3,389","$1,380,013.20 ","$1,084,055.35 "
42450,SG,,9,"$3,665.94 ","$2,932.74 "
,80'S,,3,$108.86 ,$70.83 
,OTHER,,127,"$34,382.69 ","$27,325.23 "
,TOTAL,,139,"$38,157.49 ","$30,328.80 "
42500,SG,,7,"$3,660.13 ","$2,928.09 "
,OTHER,,182,"$53,042.22 ","$42,018.70 "
,TOTAL,,189,"$56,702.35 ","$44,946.79 "
42505,SG,,6,"$3,934.61 ","$3,147.68 "
,OTHER,,100,"$39,379.80 ","$30,748.24 "
,TOTAL,,106,"$43,314.41 ","$33,895.92 "
42507,80'S,,1,$69.44 ,$55.55 
,OTHER,,12,"$4,210.62 ","$3,368.49 "
,TOTAL,,13,"$4,280.06 ","$3,424.04 "
42508,SG,,1,$620.53 ,$496.42 
,80'S,,1,$109.79 ,$87.83 
,OTHER,,4,"$2,298.37 ","$1,838.69 "
,TOTAL,,6,"$3,028.69 ","$2,422.94 "
42509,80'S,,2,$204.11 ,$163.29 
,OTHER,,2,"$1,250.25 ","$1,000.20 "
,TOTAL,,4,"$1,454.36 ","$1,163.49 "
42510,OTHER,,4,"$1,535.39 ","$1,228.31 "
,TOTAL,,4,"$1,535.39 ","$1,228.31 "
42550,OTHER,,600,"$77,907.50 ","$61,420.90 "
,TOTAL,,600,"$77,907.50 ","$61,420.90 "
42600,SG,,1,$339.65 ,$271.72 
,80'S,,1,$57.81 ,$46.25 
,OTHER,,26,"$7,715.54 ","$6,132.62 "
,TOTAL,,28,"$8,113.00 ","$6,450.59 "
42650,OTHER,,"1,258","$85,442.48 ","$65,678.86 "
,TOTAL,,"1,258","$85,442.48 ","$65,678.86 "
42660,OTHER,,264,"$23,612.12 ","$17,913.40 "
,TOTAL,,264,"$23,612.12 ","$17,913.40 "
42665,OTHER,,19,"$2,521.64 ","$1,813.41 "
,TOTAL,,19,"$2,521.64 ","$1,813.41 "
42699,80'S,,1,$130.78 ,$104.62 
,OTHER,,56,"$17,742.86 ","$14,067.23 "
,TOTAL,,57,"$17,873.64 ","$14,171.85 "
42700,SG,,3,$648.98 ,$519.19 
,OTHER,,966,"$138,828.44 ","$104,966.15 "
,TOTAL,,969,"$139,477.42 ","$105,485.34 "
42720,SG,,2,$482.47 ,$385.98 
,OTHER,,163,"$55,597.78 ","$43,765.22 "
,TOTAL,,165,"$56,080.25 ","$44,151.20 "
42725,80'S,,7,$776.12 ,$620.89 
,OTHER,,101,"$67,462.13 ","$53,477.32 "
,TOTAL,,108,"$68,238.25 ","$54,098.21 "
42800,OTHER,,"2,530","$297,308.10 ","$231,252.57 "
,TOTAL,,"2,530","$297,308.10 ","$231,252.57 "
42802,SG,,9,"$1,937.49 ","$1,550.01 "
,OTHER,,249,"$28,570.23 ","$22,697.20 "
,TOTAL,,258,"$30,507.72 ","$24,247.21 "
42804,SG,,99,"$23,344.49 ","$18,437.33 "
,OTHER,,855,"$96,864.65 ","$76,430.94 "
,TOTAL,,954,"$120,209.14 ","$94,868.27 "
42806,SG,,25,"$7,724.15 ","$6,179.31 "
,OTHER,,509,"$48,564.61 ","$38,516.92 "
,TOTAL,,534,"$56,288.76 ","$44,696.23 "
42808,SG,,99,"$37,634.01 ","$29,714.77 "
,OTHER,,824,"$122,664.53 ","$96,276.96 "
,TOTAL,,923,"$160,298.54 ","$125,991.73 "
42809,OTHER,,537,"$72,556.15 ","$56,090.60 "
,TOTAL,,537,"$72,556.15 ","$56,090.60 "
42810,SG,,7,"$3,287.88 ","$2,630.30 "
,80'S,,5,$193.00 ,$114.98 
,OTHER,,80,"$18,613.98 ","$14,378.07 "
,TOTAL,,92,"$22,094.86 ","$17,123.35 "
42815,SG,,14,"$9,801.21 ","$7,840.98 "
,80'S,,30,"$2,281.13 ","$1,824.88 "
,OTHER,,218,"$100,842.09 ","$78,291.88 "
,TOTAL,,262,"$112,924.43 ","$87,957.74 "
42820,SG,,1,$502.72 ,$402.18 
,OTHER,,22,"$6,202.53 ","$4,962.01 "
,TOTAL,,23,"$6,705.25 ","$5,364.19 "
42821,SG,,47,"$32,433.92 ","$25,459.89 "
,OTHER,,247,"$68,393.25 ","$53,356.11 "
,TOTAL,,294,"$100,827.17 ","$78,816.00 "
42825,SG,,1,$595.53 ,$476.42 
,OTHER,,4,$903.81 ,$723.04 
,TOTAL,,5,"$1,499.34 ","$1,199.46 "
42826,SG,,429,"$257,534.61 ","$199,747.12 "
,OTHER,,"2,350","$529,171.44 ","$411,965.90 "
,TOTAL,,"2,779","$786,706.05 ","$611,713.02 "
42830,SG,,1,$597.41 ,$181.60 
,OTHER,,12,"$1,811.72 ","$1,231.78 "
,TOTAL,,13,"$2,409.13 ","$1,413.38 "
42831,SG,,48,"$25,806.19 ","$20,203.24 "
,OTHER,,265,"$43,697.79 ","$34,408.24 "
,TOTAL,,313,"$69,503.98 ","$54,611.48 "
42836,SG,,2,"$1,239.77 ",$991.81 
,OTHER,,23,"$4,572.12 ","$3,602.61 "
,TOTAL,,25,"$5,811.89 ","$4,594.42 "
42842,80'S,,8,$433.84 ,$347.07 
,OTHER,,266,"$120,151.95 ","$95,254.28 "
,TOTAL,,274,"$120,585.79 ","$95,601.35 "
42844,80'S,,13,"$1,316.40 ","$1,053.13 "
,OTHER,,86,"$61,790.75 ","$48,798.42 "
,TOTAL,,99,"$63,107.15 ","$49,851.55 "
42845,80'S,,7,"$1,547.83 ","$1,238.28 "
,OTHER,,54,"$77,704.44 ","$62,055.16 "
,TOTAL,,61,"$79,252.27 ","$63,293.44 "
42860,SG,,11,"$5,573.52 ","$4,458.82 "
,OTHER,,79,"$13,251.03 ","$10,300.96 "
,TOTAL,,90,"$18,824.55 ","$14,759.78 "
42870,SG,,15,"$5,998.14 ","$4,267.33 "
,OTHER,,127,"$47,082.25 ","$37,046.26 "
,TOTAL,,142,"$53,080.39 ","$41,313.59 "
42890,SG,,1,$967.99 ,$774.39 
,80'S,,23,"$1,860.25 ","$1,452.57 "
,OTHER,,233,"$147,904.96 ","$116,359.92 "
,TOTAL,,257,"$150,733.20 ","$118,586.88 "
42892,SG,,3,"$2,970.57 ","$2,376.44 "
,80'S,,11,"$1,161.71 ",$929.37 
,OTHER,,135,"$115,372.69 ","$91,706.24 "
,TOTAL,,149,"$119,504.97 ","$95,012.05 "
42894,80'S,,14,"$3,012.40 ","$2,409.90 "
,OTHER,,102,"$122,250.06 ","$96,453.74 "
,TOTAL,,116,"$125,262.46 ","$98,863.64 "
42900,SG,,1,$164.95 ,$131.96 
,80'S,,2,$51.89 ,$41.51 
,OTHER,,55,"$13,420.15 ","$10,652.76 "
,TOTAL,,58,"$13,636.99 ","$10,826.23 "
42950,SG,,7,"$2,712.50 ","$2,170.00 "
,80'S,,17,$891.22 ,$712.99 
,OTHER,,237,"$86,560.83 ","$68,865.92 "
,TOTAL,,261,"$90,164.55 ","$71,748.91 "
42953,80'S,,20,"$1,465.10 ","$1,172.11 "
,OTHER,,159,"$69,299.69 ","$54,988.04 "
,TOTAL,,179,"$70,764.79 ","$56,160.15 "
42955,80'S,,1,$44.43 ,$35.54 
,OTHER,,42,"$17,009.12 ","$13,558.66 "
,TOTAL,,43,"$17,053.55 ","$13,594.20 "
42960,SG,,3,$932.20 ,$745.76 
,OTHER,,206,"$32,093.48 ","$25,383.53 "
,TOTAL,,209,"$33,025.68 ","$26,129.29 "
42961,OTHER,,122,"$46,570.08 ","$37,125.00 "
,TOTAL,,122,"$46,570.08 ","$37,125.00 "
