CPT only copyright 2011 American Medical Association. All rights reserved.,,,,,
,,,,,
"2011 Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-2662,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
RADIOLOGY,74190,TOTAL,662,21396.18,16601.82
RADIOLOGY,74190,26,549,13366.46,10455.93
RADIOLOGY,74190,GLOBL,113,8029.72,6145.89
RADIOLOGY,74210,TOTAL,3461,92125.42,70196.84
RADIOLOGY,74210,26,2951,52602.64,40598.66
RADIOLOGY,74210,TC,115,6626.37,4725.56
RADIOLOGY,74210,GLOBL,395,32896.41,24872.62
RADIOLOGY,74220,TOTAL,201604,6849793.8,5178383.96
RADIOLOGY,74220,26,169515,3921586.85,2990521.3
RADIOLOGY,74220,TC,2844,187813.73,139992.49
RADIOLOGY,74220,GLOBL,29245,2740393.22,2047870.17
RADIOLOGY,74230,TOTAL,391738.1,11335698.79,8815704.83
RADIOLOGY,74230,26,377480.1,10042521.61,7814688.72
RADIOLOGY,74230,TC,644,41138.65,31289.79
RADIOLOGY,74230,GLOBL,13614,1252038.53,969726.32
RADIOLOGY,74235,TOTAL,45,3041.76,2433.34
RADIOLOGY,74235,26,45,2923.76,2338.94
RADIOLOGY,74235,GLOBL,N/A,118,94.4
RADIOLOGY,74240,TOTAL,71108,3591762.85,2778856.23
RADIOLOGY,74240,26,55967,1932113.02,1490033.81
RADIOLOGY,74240,TC,498,37176.91,27652.34
RADIOLOGY,74240,GLOBL,14643,1622472.92,1261170.08
RADIOLOGY,74241,TOTAL,31555,1458058.23,1110067.8
RADIOLOGY,74241,26,27203,941293.76,720506.57
RADIOLOGY,74241,TC,489,39620.26,28910.78
RADIOLOGY,74241,GLOBL,3863,477144.21,360650.45
RADIOLOGY,74245,TOTAL,26115,1516185.98,1168534.49
RADIOLOGY,74245,26,23774,1089766.83,841092.59
RADIOLOGY,74245,TC,256,33336.7,25550.27
RADIOLOGY,74245,GLOBL,2085,393082.45,301891.63
RADIOLOGY,74246,TOTAL,57605.1,3150970.27,2342044.38
RADIOLOGY,74246,26,44019.1,1518754.78,1136397.14
RADIOLOGY,74246,TC,994,84250.64,63327.46
RADIOLOGY,74246,GLOBL,12592,1547964.85,1142319.78
RADIOLOGY,74247,TOTAL,31296,1791335.21,1329371.08
RADIOLOGY,74247,26,23659,824758.1,617518.23
RADIOLOGY,74247,TC,286,26097.63,19464.33
RADIOLOGY,74247,GLOBL,7351,940479.48,692388.52
RADIOLOGY,74249,TOTAL,27447,2032156.8,1555511.6
RADIOLOGY,74249,26,22054,1002770.3,768934.24
RADIOLOGY,74249,TC,487,68827.9,52617.01
RADIOLOGY,74249,GLOBL,4906,960558.6,733960.35
RADIOLOGY,74250,TOTAL,74685,2445897.68,1881192.86
RADIOLOGY,74250,26,66493,1562633.26,1210469.41
RADIOLOGY,74250,TC,763,61394.63,47033.59
RADIOLOGY,74250,GLOBL,7429,821869.79,623689.86
RADIOLOGY,74251,TOTAL,666,26404.03,20552.33
RADIOLOGY,74251,26,643,22032.98,17176.53
RADIOLOGY,74251,GLOBL,23,4371.05,3375.8
RADIOLOGY,74260,TOTAL,91,3211.1,2413.94
RADIOLOGY,74260,26,91,2405.87,1855.37
RADIOLOGY,74260,TC,N/A,110.12,88.1
RADIOLOGY,74260,GLOBL,N/A,695.11,470.47
RADIOLOGY,74261,TOTAL,8316,1853769.97,1440981.93
RADIOLOGY,74261,26,3866,455517.09,351159.15
RADIOLOGY,74261,TC,370,70275.26,54110.76
RADIOLOGY,74261,GLOBL,4080,1327977.62,1035712.02
RADIOLOGY,74262,TOTAL,737,167197.48,130150.78
RADIOLOGY,74262,26,506,62852.33,48257.76
RADIOLOGY,74262,TC,N/A,1755,1404.01
RADIOLOGY,74262,GLOBL,231,102590.15,80489.01
RADIOLOGY,74263,TOTAL,N/A,1,0.8
RADIOLOGY,74263,26,N/A,1,0.8
RADIOLOGY,74263,TC,N/A,0,0
RADIOLOGY,74263,GLOBL,N/A,0,0
RADIOLOGY,74270,TOTAL,57053.1,2360671.91,1804804.7
RADIOLOGY,74270,26,52588.1,1824566.48,1403221.13
RADIOLOGY,74270,TC,401,33860.98,25527.48
RADIOLOGY,74270,GLOBL,4064,502244.45,376056.09
RADIOLOGY,74280,TOTAL,27095,1977105.15,1498739.8
RADIOLOGY,74280,26,22595,1111753.79,844593.86
RADIOLOGY,74280,TC,347,48198.64,36785.83
RADIOLOGY,74280,GLOBL,4153,817152.72,617360.11
RADIOLOGY,74283,TOTAL,565,57722.45,44762.55
RADIOLOGY,74283,26,519,50926.99,39421.99
RADIOLOGY,74283,TC,14,1129.38,807.65
RADIOLOGY,74283,GLOBL,32,5666.08,4532.91
RADIOLOGY,74290,TOTAL,47,1031.42,800.56
RADIOLOGY,74290,26,47,713.32,546.07
RADIOLOGY,74290,GLOBL,N/A,318.1,254.49
RADIOLOGY,74291,TOTAL,N/A,30.74,24.59
RADIOLOGY,74291,26,N/A,30.74,24.59
RADIOLOGY,74300,TOTAL,57087,945638.82,739722.25
RADIOLOGY,74300,26,57052,944039.68,738481.93
RADIOLOGY,74300,TC,N/A,0,0
RADIOLOGY,74300,GLOBL,35,1599.14,1240.32
RADIOLOGY,74301,TOTAL,228,2450.94,1951.75
RADIOLOGY,74301,26,228,2450.94,1951.75
RADIOLOGY,74301,GLOBL,N/A,0,0
RADIOLOGY,74305,TOTAL,18642,410586.71,323404.1
RADIOLOGY,74305,26,18440,399319.7,314755.17
RADIOLOGY,74305,TC,N/A,201.81,161.47
RADIOLOGY,74305,GLOBL,202,11065.2,8487.46
RADIOLOGY,74320,TOTAL,6077,167783.16,133166.22
RADIOLOGY,74320,26,6060,165888.91,131799.42
RADIOLOGY,74320,TC,N/A,0,0
RADIOLOGY,74320,GLOBL,17,1894.25,1366.8
RADIOLOGY,74327,TOTAL,341,12493.85,9995.05
RADIOLOGY,74327,26,341,12493.85,9995.05
RADIOLOGY,74327,GLOBL,N/A,0,0
RADIOLOGY,74328,TOTAL,54403.1,1735123.71,1368602.74
RADIOLOGY,74328,26,54327.1,1722436.68,1358453.05
RADIOLOGY,74328,TC,N/A,0,0
RADIOLOGY,74328,GLOBL,76,12687.03,10149.69
RADIOLOGY,74329,TOTAL,3334,112135.39,88195.36
RADIOLOGY,74329,26,3334,110687.92,87037.37
RADIOLOGY,74329,TC,N/A,306.44,245.15
RADIOLOGY,74329,GLOBL,N/A,1141.03,912.84
RADIOLOGY,74330,TOTAL,30421,1324182.6,1043043.48
RADIOLOGY,74330,26,30343,1308550.05,1030839.83
RADIOLOGY,74330,TC,N/A,314.73,251.78
RADIOLOGY,74330,GLOBL,78,15317.82,11951.87
RADIOLOGY,74340,TOTAL,11637,313048.94,246182.03
RADIOLOGY,74340,26,11637,312506.12,245747.79
RADIOLOGY,74340,TC,N/A,0,0
RADIOLOGY,74340,GLOBL,N/A,542.82,434.24
RADIOLOGY,74355,TOTAL,122,7954.48,6363.48
RADIOLOGY,74355,26,94,3689.24,2951.4
RADIOLOGY,74355,GLOBL,28,4265.24,3412.08
RADIOLOGY,74360,TOTAL,3861,114003.76,89755.92
RADIOLOGY,74360,26,3835,110945.34,87608.12
RADIOLOGY,74360,TC,N/A,0,0
RADIOLOGY,74360,GLOBL,26,3058.42,2147.8
RADIOLOGY,74363,TOTAL,3199,149983.17,119122.34
RADIOLOGY,74363,26,3176,145703.24,115698.42
RADIOLOGY,74363,GLOBL,23,4279.93,3423.92
RADIOLOGY,74400,TOTAL,26752,1274503.44,966725.75
RADIOLOGY,74400,26,19411,471756.57,359568.37
RADIOLOGY,74400,TC,1061,90583.58,69881.43
RADIOLOGY,74400,GLOBL,6280,712163.29,537275.95
RADIOLOGY,74410,TOTAL,2051,159319.7,119080.91
RADIOLOGY,74410,26,796,19470.54,14863.32
RADIOLOGY,74410,TC,83,7040.33,5235.26
RADIOLOGY,74410,GLOBL,1172,132808.83,98982.33
RADIOLOGY,74415,TOTAL,6060,378021.4,285131.77
RADIOLOGY,74415,26,3916,94414.04,71220.9
RADIOLOGY,74415,TC,262,28580.77,21406.1
RADIOLOGY,74415,GLOBL,1882,255026.59,192504.77
RADIOLOGY,74420,TOTAL,156154.2,3910192.87,3079656.58
RADIOLOGY,74420,26,143445.2,2640747.57,2071059.76
RADIOLOGY,74420,TC,10540,1025485.58,817922.78
RADIOLOGY,74420,GLOBL,2169,243959.72,190674.04
RADIOLOGY,74425,TOTAL,44242,880330.36,694716.08
RADIOLOGY,74425,26,42974,796435.45,628849.08
RADIOLOGY,74425,TC,112,2726.72,2093.51
RADIOLOGY,74425,GLOBL,1156,81168.19,63773.49
RADIOLOGY,74430,TOTAL,28258,702901.29,549872.75
RADIOLOGY,74430,26,22173,341417.86,267412.43
RADIOLOGY,74430,TC,587,25692.91,20011.24
RADIOLOGY,74430,GLOBL,5498,335790.52,262449.08
RADIOLOGY,74440,TOTAL,13,310.58,196.21
RADIOLOGY,74440,26,13,245.28,196.21
RADIOLOGY,74440,TC,N/A,65.3,0
RADIOLOGY,74440,GLOBL,N/A,0,0
RADIOLOGY,74445,TOTAL,83,8263.69,6172.42
RADIOLOGY,74445,26,15,899.94,719.93
RADIOLOGY,74445,TC,N/A,0,0
RADIOLOGY,74445,GLOBL,68,7363.75,5452.49
RADIOLOGY,74450,TOTAL,7423,161872.62,125663.19
RADIOLOGY,74450,26,6541,106443.89,83324.14
RADIOLOGY,74450,TC,168,10412.88,8055.03
RADIOLOGY,74450,GLOBL,714,45015.85,34284.02
RADIOLOGY,74455,TOTAL,18584,953455.66,748714.27
RADIOLOGY,74455,26,9831,160192.32,124776.48
RADIOLOGY,74455,TC,1288,98291.99,77589.5
RADIOLOGY,74455,GLOBL,7465,694971.35,546348.29
RADIOLOGY,74470,TOTAL,153,7031.43,5625.22
RADIOLOGY,74470,26,107,2984.49,2387.58
RADIOLOGY,74470,GLOBL,46,4046.94,3237.64
RADIOLOGY,74475,TOTAL,21860,606979.68,482286.96
RADIOLOGY,74475,26,21807,600918.72,477438.11
RADIOLOGY,74475,TC,N/A,85.36,68.29
RADIOLOGY,74475,GLOBL,53,5975.6,4780.56
RADIOLOGY,74480,TOTAL,13757,382000.04,302987.97
RADIOLOGY,74480,26,13685,373969.76,296580.06
RADIOLOGY,74480,TC,N/A,166.82,133.46
RADIOLOGY,74480,GLOBL,72,7863.46,6274.45
RADIOLOGY,74485,TOTAL,4093,120752.85,95545.86
RADIOLOGY,74485,26,4006,110153.26,87269.04
RADIOLOGY,74485,TC,N/A,0,0
RADIOLOGY,74485,GLOBL,87,10599.59,8276.82
RADIOLOGY,74710,TOTAL,17,484.06,387.22
RADIOLOGY,74710,26,17,292.23,233.76
RADIOLOGY,74710,GLOBL,N/A,191.83,153.46
RADIOLOGY,74740,TOTAL,1140,38547.83,28778.15
RADIOLOGY,74740,26,855,15743.63,11890.84
RADIOLOGY,74740,TC,12,672.61,493.26
RADIOLOGY,74740,GLOBL,273,22131.59,16394.05
RADIOLOGY,74742,TOTAL,N/A,633.3,506.64
RADIOLOGY,74742,26,N/A,187.34,149.88
RADIOLOGY,74742,GLOBL,N/A,445.96,356.76
RADIOLOGY,74775,TOTAL,118,4343.69,3458.8
RADIOLOGY,74775,26,107,3475.08,2763.94
RADIOLOGY,74775,GLOBL,11,868.61,694.86
RADIOLOGY,75557,TOTAL,2398,409342.43,317518.29
RADIOLOGY,75557,26,2029,243403.68,188576.73
RADIOLOGY,75557,TC,27,9037.57,7127.18
RADIOLOGY,75557,GLOBL,342,156901.18,121814.38
RADIOLOGY,75559,TOTAL,92,27138.52,21232.92
RADIOLOGY,75559,26,55,8234.02,6513.83
RADIOLOGY,75559,GLOBL,37,18904.5,14719.09
RADIOLOGY,75561,TOTAL,10973,2270186.74,1765553.36
RADIOLOGY,75561,26,9380,1254111.85,969265.94
RADIOLOGY,75561,TC,107,51176.03,40571.75
RADIOLOGY,75561,GLOBL,1486,964898.86,755715.67
RADIOLOGY,75563,TOTAL,2050,741804.38,578485.47
RADIOLOGY,75563,26,1318,205655.32,158379.61
RADIOLOGY,75563,TC,N/A,2657.95,2124.04
RADIOLOGY,75563,GLOBL,732,533491.11,417981.82
RADIOLOGY,75565,TOTAL,4390,120780.51,95328.03
RADIOLOGY,75565,26,3435,43654.91,34113.71
RADIOLOGY,75565,TC,17,1209.62,967.68
RADIOLOGY,75565,GLOBL,938,75915.98,60246.64
RADIOLOGY,75571,TOTAL,4422,270823.19,204882.06
RADIOLOGY,75571,26,1288,35615.48,27543.86
RADIOLOGY,75571,TC,336,16852.46,12894.04
RADIOLOGY,75571,GLOBL,2798,218355.25,164444.16
RADIOLOGY,75572,TOTAL,6413,948789.95,741849.75
RADIOLOGY,75572,26,4613,391588.26,301687.31
RADIOLOGY,75572,TC,131,25022.78,19872.49
RADIOLOGY,75572,GLOBL,1669,532178.91,420289.95
RADIOLOGY,75573,TOTAL,387,71994.71,56117.04
RADIOLOGY,75573,26,306,38716.32,30275.94
RADIOLOGY,75573,TC,N/A,1112.6,890.08
RADIOLOGY,75573,GLOBL,81,32165.79,24951.02
RADIOLOGY,75574,TOTAL,43894,10559736.06,8253712.86
RADIOLOGY,75574,26,22018,2573004.87,1993168.85
RADIOLOGY,75574,TC,2401,583442.69,456947.26
RADIOLOGY,75574,GLOBL,19475,7403288.5,5803596.75
RADIOLOGY,75600,TOTAL,2651,100515.05,79648.99
RADIOLOGY,75600,26,2540,66434.61,52823.19
RADIOLOGY,75600,TC,N/A,1415.16,1132.14
RADIOLOGY,75600,GLOBL,111,32665.28,25693.66
RADIOLOGY,75605,TOTAL,5080,410302.32,325183.09
RADIOLOGY,75605,26,4333,253588.81,201305.14
RADIOLOGY,75605,TC,72,11121.45,8448.2
RADIOLOGY,75605,GLOBL,675,145592.06,115429.75
RADIOLOGY,75625,TOTAL,106769,7730325.11,6128877.34
RADIOLOGY,75625,26,96682,5598354.1,4440073.48
RADIOLOGY,75625,TC,1103,168824.42,133848.61
RADIOLOGY,75625,GLOBL,8984,1963146.59,1554955.25
RADIOLOGY,75630,TOTAL,37319,3674909,2914330.82
RADIOLOGY,75630,26,35299,3193478.01,2532718.15
RADIOLOGY,75630,TC,342,55938.04,44686.98
RADIOLOGY,75630,GLOBL,1678,425492.95,336925.69
RADIOLOGY,75635,TOTAL,93051,18077670.08,14115889.64
RADIOLOGY,75635,26,70672,8522571.91,6621864.78
RADIOLOGY,75635,TC,5823,1890197.34,1483467.32
RADIOLOGY,75635,GLOBL,16556,7664900.83,6010557.54
RADIOLOGY,75650,TOTAL,29433,2566419.89,2034576.89
RADIOLOGY,75650,26,27014,2026761.16,1607689.68
RADIOLOGY,75650,TC,234,35483.31,28321.07
RADIOLOGY,75650,GLOBL,2185,504175.42,398566.14
RADIOLOGY,75658,TOTAL,3841,668311.5,530308.32
RADIOLOGY,75658,26,1447,94739.42,75275.77
RADIOLOGY,75658,TC,N/A,503.94,403.14
RADIOLOGY,75658,GLOBL,2394,573068.14,454629.41
RADIOLOGY,75660,TOTAL,2308,158019.48,125236.58
RADIOLOGY,75660,26,2278,150604.3,119434.04
RADIOLOGY,75660,TC,N/A,385.43,308.35
RADIOLOGY,75660,GLOBL,30,7029.75,5494.19
RADIOLOGY,75662,TOTAL,4903,479057.78,379121.51
RADIOLOGY,75662,26,4552,390396.91,309001.19
RADIOLOGY,75662,TC,130,25342.87,20274.52
RADIOLOGY,75662,GLOBL,221,63318,49845.8
RADIOLOGY,75665,TOTAL,10780,763416.41,605304.15
RADIOLOGY,75665,26,10603,720000.15,571072.62
RADIOLOGY,75665,TC,12,2124.45,1699.55
RADIOLOGY,75665,GLOBL,165,41291.81,32531.98
RADIOLOGY,75671,TOTAL,32478,3129321.55,2481254.01
RADIOLOGY,75671,26,30495,2580359.54,2046600.66
RADIOLOGY,75671,TC,364,73442.41,58516.29
RADIOLOGY,75671,GLOBL,1619,475519.6,376137.06
RADIOLOGY,75676,TOTAL,10599,747245.2,592793.75
RADIOLOGY,75676,26,10389,698563.28,554448.82
RADIOLOGY,75676,TC,20,3403.39,2722.73
RADIOLOGY,75676,GLOBL,190,45278.53,35622.2
RADIOLOGY,75680,TOTAL,35547,3438556.58,2728542.7
RADIOLOGY,75680,26,32974,2782830.64,2208737.11
RADIOLOGY,75680,TC,529,97206.37,77373.53
RADIOLOGY,75680,GLOBL,2044,558519.57,442432.06
RADIOLOGY,75685,TOTAL,41280,3250094.32,2577298.13
RADIOLOGY,75685,26,38720,2630594.43,2086417.21
RADIOLOGY,75685,TC,254,42926.88,34296.02
RADIOLOGY,75685,GLOBL,2306,576573.01,456584.9
RADIOLOGY,75705,TOTAL,6560,734613.98,585157.38
RADIOLOGY,75705,26,6500,717384.92,571378.64
RADIOLOGY,75705,TC,N/A,390.65,312.52
RADIOLOGY,75705,GLOBL,60,16838.41,13466.22
RADIOLOGY,75710,TOTAL,134882,14259659.05,11301554.31
RADIOLOGY,75710,26,98301,5571192.43,4423420.58
RADIOLOGY,75710,TC,373,64496.63,51121.65
RADIOLOGY,75710,GLOBL,36208,8623969.99,6827012.08
RADIOLOGY,75716,TOTAL,88557,7868226.2,6241673.44
RADIOLOGY,75716,26,78474,5196207.84,4123671.6
RADIOLOGY,75716,TC,940,183375.39,146120.6
RADIOLOGY,75716,GLOBL,9143,2488642.97,1971881.24
RADIOLOGY,75722,TOTAL,8065,546558.14,434092.82
RADIOLOGY,75722,26,7587,441192.09,350543.61
RADIOLOGY,75722,TC,45,7304.7,5843.75
RADIOLOGY,75722,GLOBL,433,98061.35,77705.46
RADIOLOGY,75724,TOTAL,27231,2655036.46,2104454.59
RADIOLOGY,75724,26,24033,1838658.7,1457069.37
RADIOLOGY,75724,TC,525,101720.75,80676.82
RADIOLOGY,75724,GLOBL,2673,714657.01,566708.4
RADIOLOGY,75726,TOTAL,42838,2600152.79,2068893.37
RADIOLOGY,75726,26,42230,2463249.86,1960077.05
RADIOLOGY,75726,TC,33,5608.16,4442.45
RADIOLOGY,75726,GLOBL,575,131294.77,104373.87
RADIOLOGY,75731,TOTAL,69,9120.45,7288.31
RADIOLOGY,75731,26,40,2357.58,1878.07
RADIOLOGY,75731,GLOBL,29,6762.87,5410.24
RADIOLOGY,75733,TOTAL,26,7438.55,5950.78
RADIOLOGY,75733,26,N/A,481.21,384.96
RADIOLOGY,75733,GLOBL,26,6957.34,5565.82
RADIOLOGY,75736,TOTAL,7137,527155.22,418678.17
RADIOLOGY,75736,26,6564,381221.66,302902.44
RADIOLOGY,75736,TC,28,5597.31,4477.9
RADIOLOGY,75736,GLOBL,545,140336.25,111297.83
RADIOLOGY,75741,TOTAL,388,26391.43,21073.92
RADIOLOGY,75741,26,388,25873.51,20659.58
RADIOLOGY,75741,TC,N/A,0,0
RADIOLOGY,75741,GLOBL,N/A,517.92,414.34
RADIOLOGY,75743,TOTAL,560,48853.28,38637.34
RADIOLOGY,75743,26,560,47210.12,37452.44
RADIOLOGY,75743,TC,N/A,847.15,548.1
RADIOLOGY,75743,GLOBL,N/A,796.01,636.8
RADIOLOGY,75746,TOTAL,244,16329.03,12716.42
RADIOLOGY,75746,26,233,13609.5,10540.79
RADIOLOGY,75746,GLOBL,11,2719.53,2175.63
RADIOLOGY,75756,TOTAL,983,95819.41,76079.89
RADIOLOGY,75756,26,795,50897.49,40513.96
RADIOLOGY,75756,TC,N/A,855.02,684.01
RADIOLOGY,75756,GLOBL,188,44066.9,34881.92
RADIOLOGY,75774,TOTAL,78097,2581449.84,2052687.42
RADIOLOGY,75774,26,70093,1304109.19,1037226.71
RADIOLOGY,75774,TC,471,63247.37,49920.28
RADIOLOGY,75774,GLOBL,7533,1214093.28,965540.43
RADIOLOGY,75791,TOTAL,24708,3796153.73,3001114.54
RADIOLOGY,75791,26,14237,1160789.53,920002.11
RADIOLOGY,75791,TC,24,3664.99,2931.99
RADIOLOGY,75791,GLOBL,10447,2631699.21,2078180.44
RADIOLOGY,75801,TOTAL,70,3137.04,2483.27
RADIOLOGY,75801,26,70,3060.04,2421.67
RADIOLOGY,75801,TC,N/A,77,61.6
RADIOLOGY,75801,GLOBL,N/A,0,0
RADIOLOGY,75803,TOTAL,28,1674.11,1339.28
RADIOLOGY,75803,26,28,1674.11,1339.28
RADIOLOGY,75803,GLOBL,N/A,0,0
RADIOLOGY,75805,TOTAL,30,1282.89,1026.31
RADIOLOGY,75805,26,30,1282.89,1026.31
RADIOLOGY,75807,TOTAL,17,1015.59,812.46
RADIOLOGY,75807,26,17,1015.59,812.46
RADIOLOGY,75809,TOTAL,3139,95447.37,73007.01
RADIOLOGY,75809,26,2840,66315.34,51001.06
RADIOLOGY,75809,TC,N/A,659.17,527.35
RADIOLOGY,75809,GLOBL,299,28472.86,21478.6
RADIOLOGY,75810,TOTAL,56,4204.28,3283.96
RADIOLOGY,75810,26,56,3394.8,2672.89
RADIOLOGY,75810,TC,N/A,0,0
RADIOLOGY,75810,GLOBL,N/A,809.48,611.07
RADIOLOGY,75820,TOTAL,41998,1991421.24,1577894.69
RADIOLOGY,75820,26,36968,1318477.24,1045834.25
RADIOLOGY,75820,TC,39,4012.81,3210.26
RADIOLOGY,75820,GLOBL,4991,668931.19,528850.18
RADIOLOGY,75822,TOTAL,9132,642281.24,507711.71
RADIOLOGY,75822,26,7662,411557.28,325056.78
RADIOLOGY,75822,TC,N/A,1032.81,826.26
RADIOLOGY,75822,GLOBL,1470,229691.15,181828.67
RADIOLOGY,75825,TOTAL,35018,2212312.29,1758348.52
RADIOLOGY,75825,26,33820,1948726.68,1549204.1
RADIOLOGY,75825,TC,N/A,1333.77,1067.05
RADIOLOGY,75825,GLOBL,1198,262251.84,208077.37
RADIOLOGY,75827,TOTAL,18380,2192638.91,1741717.55
RADIOLOGY,75827,26,11462,653409.56,519957.73
RADIOLOGY,75827,TC,29,4508.63,3497.24
RADIOLOGY,75827,GLOBL,6889,1534720.72,1218262.58
RADIOLOGY,75831,TOTAL,463,31540.63,24938.57
RADIOLOGY,75831,26,463,29491.03,23490.15
RADIOLOGY,75831,GLOBL,N/A,2049.6,1448.42
RADIOLOGY,75833,TOTAL,1118,97964.4,77838.24
RADIOLOGY,75833,26,1033,76955.83,61340.19
RADIOLOGY,75833,GLOBL,85,21008.57,16498.05
RADIOLOGY,75840,TOTAL,51,3464.13,2771.26
RADIOLOGY,75840,26,51,3255.66,2604.48
RADIOLOGY,75840,GLOBL,N/A,208.47,166.78
RADIOLOGY,75842,TOTAL,26,2175.09,1740.1
RADIOLOGY,75842,26,26,1934.43,1547.57
RADIOLOGY,75842,GLOBL,N/A,240.66,192.53
RADIOLOGY,75860,TOTAL,6084,521587.95,413116.1
RADIOLOGY,75860,26,5058,301256.88,239658.84
RADIOLOGY,75860,TC,N/A,297.79,238.23
RADIOLOGY,75860,GLOBL,1026,220033.28,173219.03
RADIOLOGY,75870,TOTAL,82,9670.14,7736.1
RADIOLOGY,75870,26,57,3260.89,2608.7
RADIOLOGY,75870,TC,N/A,1147.16,917.72
RADIOLOGY,75870,GLOBL,25,5262.09,4209.68
RADIOLOGY,75872,TOTAL,56,12507,9744.53
RADIOLOGY,75872,26,21,1245.07,996.06
RADIOLOGY,75872,TC,N/A,436.84,349.48
RADIOLOGY,75872,GLOBL,35,10825.09,8398.99
RADIOLOGY,75880,TOTAL,N/A,2190.96,1752.78
RADIOLOGY,75880,26,N/A,323.36,258.68
RADIOLOGY,75880,TC,N/A,0,0
RADIOLOGY,75880,GLOBL,N/A,1867.6,1494.1
RADIOLOGY,75885,TOTAL,336,24369.93,18980.33
RADIOLOGY,75885,26,336,24369.93,18980.33
RADIOLOGY,75885,GLOBL,N/A,0,0
RADIOLOGY,75887,TOTAL,369,27164,21593.42
RADIOLOGY,75887,26,369,27164,21593.42
RADIOLOGY,75889,TOTAL,2234,130090.37,102660.59
RADIOLOGY,75889,26,2234,128473.01,101366.68
RADIOLOGY,75889,TC,N/A,387.84,310.28
RADIOLOGY,75889,GLOBL,N/A,1229.52,983.63
RADIOLOGY,75891,TOTAL,504,29882.99,23600.03
RADIOLOGY,75891,26,504,29208.37,23060.34
RADIOLOGY,75891,GLOBL,N/A,674.62,539.69
RADIOLOGY,75893,TOTAL,3238,96672.56,76996.78
RADIOLOGY,75893,26,3184,89052.53,70900.72
RADIOLOGY,75893,GLOBL,54,7620.03,6096.06
RADIOLOGY,75894,TOTAL,36415,6074626.07,4814104.91
RADIOLOGY,75894,26,32452,2249090.2,1788310.39
RADIOLOGY,75894,TC,73,94469.69,75575.89
RADIOLOGY,75894,GLOBL,3890,3731066.18,2950218.63
RADIOLOGY,75896,TOTAL,15906,2451192.61,1950824.44
RADIOLOGY,75896,26,14175,986636.91,785546.16
RADIOLOGY,75896,TC,N/A,0,0
RADIOLOGY,75896,GLOBL,1731,1464555.7,1165278.28
RADIOLOGY,75898,TOTAL,45963,4178853.52,3322849.71
RADIOLOGY,75898,26,43119,3806627.2,3028563.32
RADIOLOGY,75898,TC,N/A,107.62,86.1
RADIOLOGY,75898,GLOBL,2844,372118.7,294200.29
RADIOLOGY,75900,TOTAL,2225,56518.52,44866.78
RADIOLOGY,75900,26,2225,56428.52,44794.78
RADIOLOGY,75900,GLOBL,N/A,90,72
RADIOLOGY,75901,TOTAL,2538,173847.75,137994
RADIOLOGY,75901,26,1821,42888.31,34108.64
RADIOLOGY,75901,TC,N/A,143.51,114.81
RADIOLOGY,75901,GLOBL,717,130815.93,103770.55
RADIOLOGY,75902,TOTAL,1048,42965.2,33915.03
RADIOLOGY,75902,26,697,13777.99,10940.05
RADIOLOGY,75902,TC,N/A,134.88,107.9
RADIOLOGY,75902,GLOBL,351,29052.33,22867.08
RADIOLOGY,75940,TOTAL,59300,1724776,1372976.17
RADIOLOGY,75940,26,59194,1676041.37,1334040.15
RADIOLOGY,75940,TC,N/A,4824.91,3859.94
RADIOLOGY,75940,GLOBL,106,43909.72,35076.08
RADIOLOGY,75945,TOTAL,7606,168865.97,133943.93
RADIOLOGY,75945,26,7520,156744.34,124374.25
RADIOLOGY,75945,TC,N/A,144.18,115.34
RADIOLOGY,75945,GLOBL,86,11977.45,9454.34
RADIOLOGY,75946,TOTAL,5521,118178.58,93712.33
RADIOLOGY,75946,26,5444,113735.11,90238.33
RADIOLOGY,75946,TC,N/A,31.71,25.37
RADIOLOGY,75946,GLOBL,77,4411.76,3448.63
RADIOLOGY,75952,TOTAL,19154,4510038.65,3586371.85
RADIOLOGY,75952,26,19142,4505679.64,3582884.63
RADIOLOGY,75952,TC,N/A,0,0
RADIOLOGY,75952,GLOBL,12,4359.01,3487.22
RADIOLOGY,75953,TOTAL,14321,1036929.67,825170.04
RADIOLOGY,75953,26,14321,1036266.19,824639.26
RADIOLOGY,75953,TC,N/A,0,0
RADIOLOGY,75953,GLOBL,N/A,663.48,530.78
RADIOLOGY,75954,TOTAL,749,90076.75,71531.72
RADIOLOGY,75954,26,749,89487.78,71060.55
RADIOLOGY,75954,GLOBL,N/A,588.97,471.17
RADIOLOGY,75956,TOTAL,659,246761.95,196527.67
RADIOLOGY,75956,26,659,246418.29,196252.74
RADIOLOGY,75956,GLOBL,N/A,343.66,274.93
RADIOLOGY,75957,TOTAL,1293,413484.5,329225.96
RADIOLOGY,75957,26,1293,412987.38,328828.26
RADIOLOGY,75957,GLOBL,N/A,497.12,397.7
RADIOLOGY,75958,TOTAL,477,102285.84,81828.81
RADIOLOGY,75958,26,477,101985.84,81588.81
RADIOLOGY,75958,TC,N/A,0,0
RADIOLOGY,75958,GLOBL,N/A,300,240
RADIOLOGY,75959,TOTAL,69,12982.89,10218.19
RADIOLOGY,75959,26,69,12982.89,10218.19
