,,Medicare Part B Physician/Supplier BESS Data,,,
,,For Calendar Year 2008,,,
,,Code Ranges 10040 - 19999,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
10040,SG,INTEGUMENTARY,4,$63.85 ,$51.08 
,OTHER,,"26,892","$2,020,615.32 ","$1,487,165.78 "
,TOTAL,,"26,896","$2,020,679.17 ","$1,487,216.86 "
1006F,OTHER,,33,$0.33 ,$0.31 
,TOTAL,,33,$0.33 ,$0.31 
10060,SG,,93,"$4,267.05 ","$3,222.94 "
,80'S,,1,$12.97 ,$10.38 
,OTHER,,"550,741","$51,082,348.76 ","$37,893,907.73 "
,TOTAL,,"550,835","$51,086,628.78 ","$37,897,141.05 "
10061,SG,,86,"$4,252.94 ","$3,308.42 "
,80'S,,1,$23.29 ,$18.63 
,OTHER,,"180,087","$28,012,854.48 ","$21,446,269.32 "
,TOTAL,,"180,174","$28,017,130.71 ","$21,449,596.37 "
10080,SG,,2,$87.92 ,$70.34 
,OTHER,,"1,978","$246,614.45 ","$180,539.32 "
,TOTAL,,"1,980","$246,702.37 ","$180,609.66 "
10081,SG,,3,$436.97 ,$248.16 
,OTHER,,799,"$144,557.41 ","$111,469.95 "
,TOTAL,,802,"$144,994.38 ","$111,718.11 "
10120,SG,,65,"$3,094.72 ","$2,351.78 "
,OTHER,,"40,677","$4,482,724.65 ","$3,317,758.46 "
,TOTAL,,"40,742","$4,485,819.37 ","$3,320,110.24 "
10121,SG,,74,"$34,143.04 ","$26,960.05 "
,80'S,,1,$21.48 ,$17.18 
,OTHER,,"7,409","$1,511,471.96 ","$1,173,981.18 "
,TOTAL,,"7,484","$1,545,636.48 ","$1,200,958.41 "
10140,SG,,134,"$8,600.02 ","$6,644.75 "
,80'S,,2,$30.63 ,$24.50 
,OTHER,,"74,893","$8,955,441.81 ","$6,904,850.84 "
,TOTAL,,"75,029","$8,964,072.46 ","$6,911,520.09 "
10160,SG,,17,$583.37 ,$466.70 
,OTHER,,"66,268","$6,564,580.09 ","$5,038,702.85 "
,TOTAL,,"66,285","$6,565,163.46 ","$5,039,169.55 "
10180,SG,,81,"$37,614.79 ","$28,754.67 "
,80'S,,3,$73.57 ,$58.85 
,OTHER,,"15,203","$2,316,232.29 ","$1,822,794.16 "
,TOTAL,,"15,287","$2,353,920.65 ","$1,851,607.68 "
1036F,OTHER,,3,$0.03 ,$0.03 
,TOTAL,,3,$0.03 ,$0.03 
1090F,OTHER,,5,$0.05 ,$0.05 
,TOTAL,,5,$0.05 ,$0.05 
1091F,OTHER,,21,$0.21 ,$0.19 
,TOTAL,,21,$0.21 ,$0.19 
1100F,OTHER,,24,$0.24 ,$0.24 
,TOTAL,,24,$0.24 ,$0.24 
11000,SG,,9,$136.74 ,$109.39 
,OTHER,,"124,138","$5,459,007.08 ","$4,126,945.09 "
,TOTAL,,"124,147","$5,459,143.82 ","$4,127,054.48 "
11001,OTHER,,"2,432","$49,222.65 ","$37,797.16 "
,TOTAL,,"2,432","$49,222.65 ","$37,797.16 "
11004,80'S,,2,$160.12 ,$128.10 
,OTHER,,"2,901","$1,374,429.82 ","$1,089,226.76 "
,TOTAL,,"2,903","$1,374,589.94 ","$1,089,354.86 "
11005,80'S,,46,"$4,941.93 ","$3,892.86 "
,OTHER,,"4,158","$2,780,497.40 ","$2,208,870.28 "
,TOTAL,,"4,204","$2,785,439.33 ","$2,212,763.14 "
11006,OTHER,,816,"$483,940.11 ","$383,370.80 "
,TOTAL,,816,"$483,940.11 ","$383,370.80 "
11008,80'S,,36,"$1,402.22 ","$1,121.81 "
,OTHER,,"1,698","$423,130.82 ","$334,559.31 "
,TOTAL,,"1,734","$424,533.04 ","$335,681.12 "
1101F,OTHER,,68,$0.68 ,$0.66 
,TOTAL,,68,$0.68 ,$0.66 
11010,SG,,14,"$2,533.85 ","$1,919.08 "
,OTHER,,"2,624","$515,071.24 ","$404,716.03 "
,TOTAL,,"2,638","$517,605.09 ","$406,635.11 "
11011,SG,,5,$971.07 ,$776.86 
,80'S,,2,$45.47 ,$36.37 
,OTHER,,"2,194","$517,661.05 ","$410,156.34 "
,TOTAL,,"2,201","$518,677.59 ","$410,969.57 "
11012,SG,,46,"$6,524.65 ","$5,121.36 "
,80'S,,8,$476.90 ,$381.52 
,OTHER,,"7,730","$2,005,603.35 ","$1,583,905.70 "
,TOTAL,,"7,784","$2,012,604.90 ","$1,589,408.58 "
11040,SG,,97,"$1,546.96 ","$1,201.73 "
,OTHER,,"1,017,141","$35,758,967.85 ","$26,799,480.38 "
,TOTAL,,"1,017,238","$35,760,514.81 ","$26,800,682.11 "
11041,SG,,284,"$4,865.98 ","$3,845.04 "
,OTHER,,"717,196","$29,613,507.44 ","$22,599,989.72 "
,TOTAL,,"717,480","$29,618,373.42 ","$22,603,834.76 "
11042,SG,,"4,194","$533,255.21 ","$415,246.47 "
,80'S,,1,$5.97 ,$4.30 
,OTHER,,"1,180,084","$57,509,933.08 ","$44,780,414.02 "
,TOTAL,,"1,184,279","$58,043,194.26 ","$45,195,664.79 "
11043,SG,,604,"$78,568.32 ","$62,072.16 "
,80'S,,1,$33.36 ,$26.69 
,OTHER,,"169,538","$33,901,478.84 ","$26,856,675.09 "
,TOTAL,,"170,143","$33,980,080.52 ","$26,918,773.94 "
11044,SG,,263,"$78,156.81 ","$61,884.54 "
,80'S,,1,$46.06 ,$36.85 
,OTHER,,"53,883","$14,137,837.80 ","$11,214,556.63 "
,TOTAL,,"54,147","$14,216,040.67 ","$11,276,478.02 "
11055,SG,,10,$144.73 ,$115.80 
,OTHER,,"746,556","$30,776,749.43 ","$22,781,830.51 "
,TOTAL,,"746,566","$30,776,894.16 ","$22,781,946.31 "
11056,SG,,1,$12.46 ,$9.97 
,80'S,,3,$26.31 ,$14.04 
,OTHER,,"1,587,187","$82,690,278.39 ","$61,449,295.03 "
,TOTAL,,"1,587,191","$82,690,317.16 ","$61,449,319.04 "
11057,OTHER,,"325,130","$20,406,100.10 ","$15,192,810.97 "
,TOTAL,,"325,130","$20,406,100.10 ","$15,192,810.97 "
11100,SG,,529,"$11,101.14 ","$8,766.91 "
,OTHER,,"2,457,294","$193,403,788.93 ","$144,031,507.36 "
,TOTAL,,"2,457,823","$193,414,890.07 ","$144,040,274.27 "
11101,SG,,216,"$1,513.44 ","$1,183.88 "
,OTHER,,"1,069,461","$30,263,436.43 ","$23,653,068.78 "
,TOTAL,,"1,069,677","$30,264,949.87 ","$23,654,252.66 "
1111F,OTHER,,2,$0.02 ,$0.02 
,TOTAL,,2,$0.02 ,$0.02 
1118F,OTHER,,3,$0.03 ,$0.02 
,TOTAL,,3,$0.03 ,$0.02 
11200,SG,,102,"$1,924.39 ","$1,528.13 "
,OTHER,,"109,855","$6,337,565.68 ","$4,512,616.69 "
,TOTAL,,"109,957","$6,339,490.07 ","$4,514,144.82 "
11201,SG,,21,$62.99 ,$50.37 
,OTHER,,"11,659","$185,062.95 ","$139,164.16 "
,TOTAL,,"11,680","$185,125.94 ","$139,214.53 "
1123F,OTHER,,1,$0.01 ,$0.01 
,TOTAL,,1,$0.01 ,$0.01 
11300,SG,,21,$324.63 ,$259.72 
,OTHER,,"88,082","$3,365,068.87 ","$2,497,686.58 "
,TOTAL,,"88,103","$3,365,393.50 ","$2,497,946.30 "
11301,SG,,70,"$1,168.72 ",$934.91 
,OTHER,,"175,883","$10,055,740.81 ","$7,541,614.87 "
,TOTAL,,"175,953","$10,056,909.53 ","$7,542,549.78 "
11302,SG,,62,"$1,081.42 ",$837.66 
,OTHER,,"109,538","$8,523,660.85 ","$6,429,689.00 "
,TOTAL,,"109,600","$8,524,742.27 ","$6,430,526.66 "
11303,SG,,10,$397.29 ,$317.84 
,OTHER,,"17,690","$1,772,723.91 ","$1,346,582.99 "
,TOTAL,,"17,700","$1,773,121.20 ","$1,346,900.83 "
11305,SG,,24,$360.30 ,$288.21 
,OTHER,,"104,599","$5,137,527.14 ","$3,829,428.75 "
,TOTAL,,"104,623","$5,137,887.44 ","$3,829,716.96 "
11306,SG,,29,$499.05 ,$399.22 
,OTHER,,"103,457","$6,648,694.89 ","$5,007,368.54 "
,TOTAL,,"103,486","$6,649,193.94 ","$5,007,767.76 "
11307,SG,,19,$369.73 ,$295.75 
,OTHER,,"46,293","$3,721,839.05 ","$2,821,718.52 "
,TOTAL,,"46,312","$3,722,208.78 ","$2,822,014.27 "
11308,SG,,8,$134.59 ,$107.65 
,OTHER,,"10,889","$1,031,455.76 ","$787,582.23 "
,TOTAL,,"10,897","$1,031,590.35 ","$787,689.88 "
11310,SG,,102,"$1,734.89 ","$1,377.85 "
,OTHER,,"92,263","$4,763,152.96 ","$3,532,112.80 "
,TOTAL,,"92,365","$4,764,887.85 ","$3,533,490.65 "
11311,SG,,115,"$2,163.13 ","$1,730.38 "
,80'S,,1,$7.28 ,$5.82 
,OTHER,,"129,105","$9,129,804.65 ","$6,847,673.93 "
,TOTAL,,"129,221","$9,131,975.06 ","$6,849,410.13 "
11312,SG,,32,$491.86 ,$393.43 
,OTHER,,"55,901","$4,970,312.58 ","$3,752,546.54 "
,TOTAL,,"55,933","$4,970,804.44 ","$3,752,939.97 "
11313,SG,,18,$286.91 ,$229.52 
,OTHER,,"7,848","$924,456.65 ","$705,119.60 "
,TOTAL,,"7,866","$924,743.56 ","$705,349.12 "
11400,SG,,129,"$5,822.22 ","$4,360.80 "
,OTHER,,"50,653","$4,126,112.27 ","$3,084,899.71 "
,TOTAL,,"50,782","$4,131,934.49 ","$3,089,260.51 "
11401,SG,,284,"$13,279.23 ","$10,302.73 "
,OTHER,,"98,862","$9,368,215.99 ","$7,082,429.80 "
,TOTAL,,"99,146","$9,381,495.22 ","$7,092,732.53 "
11402,SG,,509,"$30,487.24 ","$23,560.72 "
,80'S,,1,$14.95 ,$11.96 
,OTHER,,"122,611","$12,153,969.46 ","$9,225,269.65 "
,TOTAL,,"123,121","$12,184,471.65 ","$9,248,842.33 "
11403,SG,,379,"$25,856.43 ","$19,833.69 "
,OTHER,,"54,797","$6,221,179.32 ","$4,740,842.92 "
,TOTAL,,"55,176","$6,247,035.75 ","$4,760,676.61 "
11404,SG,,360,"$124,805.68 ","$97,784.46 "
,80'S,,1,$21.02 ,$16.82 
,OTHER,,"24,074","$3,380,654.92 ","$2,599,719.00 "
,TOTAL,,"24,435","$3,505,481.62 ","$2,697,520.28 "
11406,SG,,510,"$232,258.45 ","$183,499.43 "
,80'S,,1,$30.72 ,$24.58 
,OTHER,,"23,596","$4,677,454.62 ","$3,640,202.07 "
,TOTAL,,"24,107","$4,909,743.79 ","$3,823,726.08 "
11420,SG,,123,"$5,195.09 ","$4,061.10 "
,OTHER,,"31,755","$2,631,782.84 ","$1,979,301.25 "
,TOTAL,,"31,878","$2,636,977.93 ","$1,983,362.35 "
11421,SG,,249,"$12,775.65 ","$9,877.23 "
,OTHER,,"43,613","$4,566,671.15 ","$3,453,900.83 "
,TOTAL,,"43,862","$4,579,446.80 ","$3,463,778.06 "
11422,SG,,336,"$19,940.01 ","$15,578.67 "
,OTHER,,"47,928","$5,394,201.03 ","$4,093,181.06 "
,TOTAL,,"48,264","$5,414,141.04 ","$4,108,759.73 "
11423,SG,,233,"$17,646.20 ","$13,508.56 "
,OTHER,,"19,674","$2,477,333.09 ","$1,889,746.56 "
,TOTAL,,"19,907","$2,494,979.29 ","$1,903,255.12 "
11424,SG,,166,"$74,906.72 ","$58,679.41 "
,OTHER,,"7,024","$1,163,766.48 ","$894,419.07 "
,TOTAL,,"7,190","$1,238,673.20 ","$953,098.48 "
11426,SG,,174,"$89,906.34 ","$71,000.96 "
,OTHER,,"5,582","$1,371,579.80 ","$1,072,704.61 "
,TOTAL,,"5,756","$1,461,486.14 ","$1,143,705.57 "
11440,SG,,545,"$28,472.21 ","$22,085.33 "
,OTHER,,"57,893","$5,225,737.44 ","$3,917,984.94 "
,TOTAL,,"58,438","$5,254,209.65 ","$3,940,070.27 "
11441,SG,,571,"$33,872.71 ","$26,743.15 "
,OTHER,,"66,078","$7,304,946.64 ","$5,541,681.96 "
,TOTAL,,"66,649","$7,338,819.35 ","$5,568,425.11 "
11442,SG,,515,"$33,533.42 ","$26,305.57 "
,OTHER,,"54,157","$6,324,808.78 ","$4,835,467.63 "
,TOTAL,,"54,672","$6,358,342.20 ","$4,861,773.20 "
11443,SG,,203,"$16,023.57 ","$12,576.10 "
,OTHER,,"16,230","$2,214,438.72 ","$1,704,013.86 "
,TOTAL,,"16,433","$2,230,462.29 ","$1,716,589.96 "
11444,SG,,189,"$54,527.20 ","$42,440.11 "
,OTHER,,"5,404","$1,007,519.52 ","$784,486.30 "
,TOTAL,,"5,593","$1,062,046.72 ","$826,926.41 "
11446,SG,,63,"$31,062.29 ","$24,281.84 "
,OTHER,,"2,912","$830,569.64 ","$650,597.46 "
,TOTAL,,"2,975","$861,631.93 ","$674,879.30 "
11450,SG,,11,"$5,519.86 ","$4,415.90 "
,OTHER,,747,"$163,808.73 ","$127,819.93 "
,TOTAL,,758,"$169,328.59 ","$132,235.83 "
11451,SG,,2,"$1,104.35 ",$883.48 
,OTHER,,269,"$72,292.17 ","$56,804.45 "
,TOTAL,,271,"$73,396.52 ","$57,687.93 "
11462,SG,,14,"$3,115.27 ","$2,176.66 "
,OTHER,,421,"$87,450.67 ","$68,454.75 "
,TOTAL,,435,"$90,565.94 ","$70,631.41 "
11463,SG,,3,"$1,681.03 ","$1,344.82 "
,OTHER,,135,"$33,180.89 ","$26,163.79 "
,TOTAL,,138,"$34,861.92 ","$27,508.61 "
11470,SG,,18,"$8,081.77 ","$6,357.43 "
,OTHER,,492,"$110,749.08 ","$86,958.64 "
,TOTAL,,510,"$118,830.85 ","$93,316.07 "
11471,SG,,9,"$4,545.82 ","$3,636.66 "
,OTHER,,180,"$48,370.88 ","$38,078.25 "
,TOTAL,,189,"$52,916.70 ","$41,714.91 "
11600,SG,,15,"$1,222.42 ",$977.96 
,OTHER,,"7,763","$973,162.78 ","$745,969.53 "
,TOTAL,,"7,778","$974,385.20 ","$746,947.49 "
11601,SG,,95,"$7,870.67 ","$6,215.55 "
,OTHER,,"38,574","$5,279,138.79 ","$4,072,999.05 "
,TOTAL,,"38,669","$5,287,009.46 ","$4,079,214.60 "
11602,SG,,499,"$46,471.03 ","$36,490.97 "
,OTHER,,"151,409","$19,977,659.56 ","$15,523,350.05 "
,TOTAL,,"151,908","$20,024,130.59 ","$15,559,841.02 "
11603,SG,,385,"$38,710.46 ","$30,668.93 "
,OTHER,,"78,270","$11,472,406.63 ","$8,943,286.66 "
,TOTAL,,"78,655","$11,511,117.09 ","$8,973,955.59 "
11604,SG,,439,"$146,374.12 ","$115,247.97 "
,OTHER,,"30,347","$5,357,628.60 ","$4,188,687.57 "
,TOTAL,,"30,786","$5,504,002.72 ","$4,303,935.54 "
11606,SG,,550,"$233,270.75 ","$185,026.29 "
,OTHER,,"28,869","$7,910,090.46 ","$6,237,491.91 "
,TOTAL,,"29,419","$8,143,361.21 ","$6,422,518.20 "
11620,SG,,7,$542.55 ,$434.04 
,OTHER,,"4,116","$491,535.86 ","$376,662.11 "
,TOTAL,,"4,123","$492,078.41 ","$377,096.15 "
11621,SG,,77,"$6,387.25 ","$5,103.62 "
,OTHER,,"19,871","$2,711,321.92 ","$2,092,797.60 "
,TOTAL,,"19,948","$2,717,709.17 ","$2,097,901.22 "
11622,SG,,225,"$22,290.83 ","$17,543.79 "
,OTHER,,"58,755","$8,382,659.40 ","$6,510,519.66 "
,TOTAL,,"58,980","$8,404,950.23 ","$6,528,063.45 "
11623,SG,,224,"$23,014.06 ","$18,309.46 "
,OTHER,,"25,774","$4,679,000.67 ","$3,652,022.89 "
,TOTAL,,"25,998","$4,702,014.73 ","$3,670,332.35 "
11624,SG,,242,"$96,297.66 ","$75,758.84 "
,OTHER,,"10,036","$2,163,016.75 ","$1,697,714.35 "
,TOTAL,,"10,278","$2,259,314.41 ","$1,773,473.19 "
11626,SG,,201,"$100,046.66 ","$79,659.34 "
,80'S,,1,$21.44 ,$17.15 
,OTHER,,"8,602","$2,077,491.75 ","$1,639,927.27 "
,TOTAL,,"8,804","$2,177,559.85 ","$1,719,603.76 "
11640,SG,,105,"$7,670.06 ","$6,136.01 "
,OTHER,,"19,394","$2,504,394.95 ","$1,916,141.74 "
,TOTAL,,"19,499","$2,512,065.01 ","$1,922,277.75 "
11641,SG,,425,"$35,496.14 ","$27,937.87 "
,OTHER,,"74,389","$10,613,487.80 ","$8,198,955.10 "
,TOTAL,,"74,814","$10,648,983.94 ","$8,226,892.97 "
11642,SG,,"1,052","$103,031.32 ","$81,215.69 "
,OTHER,,"144,623","$22,454,085.07 ","$17,458,136.48 "
,TOTAL,,"145,675","$22,557,116.39 ","$17,539,352.17 "
11643,SG,,631,"$68,160.42 ","$53,916.95 "
,OTHER,,"51,319","$9,864,236.98 ","$7,714,395.67 "
,TOTAL,,"51,950","$9,932,397.40 ","$7,768,312.62 "
11644,SG,,393,"$163,524.32 ","$129,743.90 "
,OTHER,,"17,702","$4,437,102.30 ","$3,497,678.83 "
,TOTAL,,"18,095","$4,600,626.62 ","$3,627,422.73 "
11646,SG,,312,"$160,080.00 ","$126,988.07 "
,OTHER,,"12,091","$3,787,997.79 ","$2,998,435.39 "
,TOTAL,,"12,403","$3,948,077.79 ","$3,125,423.46 "
