,,Medicare Part B Physician/Supplier BESS Data,,,
,,For Calendar Year 2008,,,
,,Code Ranges 70000 - 79999,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
70010,TC,RADIOLOGY,1,$115.00 ,$92.00 
,26,,53,"$3,022.08 ","$2,343.85 "
,GLOBL,,8,$805.62 ,$640.10 
,TOTAL,,62,"$3,942.70 ","$3,075.95 "
70015,TC,,2,$132.50 ,$106.00 
,26,,233,"$13,368.92 ","$10,423.65 "
,GLOBL,,14,"$1,809.95 ","$1,447.97 "
,TOTAL,,249,"$15,311.37 ","$11,977.62 "
70030,TC,,"1,050","$18,494.80 ","$13,822.25 "
,26,,"22,970","$192,319.04 ","$145,775.40 "
,GLOBL,,"6,499","$173,602.00 ","$129,641.01 "
,TOTAL,,"30,519","$384,415.84 ","$289,238.66 "
70100,TC,,544,"$11,410.06 ","$8,462.33 "
,26,,"5,679","$49,560.54 ","$37,605.38 "
,GLOBL,,"2,425","$71,870.81 ","$54,370.12 "
,TOTAL,,"8,648","$132,841.41 ","$100,437.83 "
70110,TC,,622,"$15,814.54 ","$11,412.79 "
,26,,"11,111","$131,056.15 ","$97,288.41 "
,GLOBL,,"2,773","$103,512.50 ","$75,778.29 "
,TOTAL,,"14,506","$250,383.19 ","$184,479.49 "
70120,TC,,251,"$5,447.78 ","$3,623.16 "
,26,,318,"$2,696.00 ","$1,978.06 "
,GLOBL,,460,"$15,792.69 ","$11,757.50 "
,TOTAL,,"1,029","$23,936.47 ","$17,358.72 "
70130,TC,,42,"$1,405.35 ","$1,012.24 "
,26,,389,"$6,248.23 ","$4,666.06 "
,GLOBL,,368,"$19,579.89 ","$14,625.52 "
,TOTAL,,799,"$27,233.47 ","$20,303.82 "
70134,TC,,2,$54.64 ,$43.72 
,26,,37,$595.09 ,$476.17 
,GLOBL,,52,"$2,558.58 ","$1,933.35 "
,TOTAL,,91,"$3,208.31 ","$2,453.24 "
70140,TC,,"1,486","$34,179.19 ","$25,631.01 "
,26,,"6,119","$56,232.97 ","$42,144.78 "
,GLOBL,,"3,751","$119,665.50 ","$90,529.83 "
,TOTAL,,"11,356","$210,077.66 ","$158,305.62 "
70150,TC,,"2,157","$64,750.78 ","$48,195.32 "
,26,,"19,130","$231,978.85 ","$172,141.24 "
,GLOBL,,"7,372","$307,787.70 ","$226,674.85 "
,TOTAL,,"28,659","$604,517.33 ","$447,011.41 "
70160,TC,,"1,581","$34,258.66 ","$25,005.35 "
,26,,"23,870","$200,711.42 ","$148,738.34 "
,GLOBL,,"6,077","$183,147.98 ","$135,446.87 "
,TOTAL,,"31,528","$418,118.06 ","$309,190.56 "
70170,TC,,4,$158.64 ,$117.75 
,26,,218,"$3,050.55 ","$2,363.48 "
,GLOBL,,22,"$1,106.96 ",$885.56 
,TOTAL,,244,"$4,316.15 ","$3,366.79 "
70190,TC,,40,$961.67 ,$691.91 
,26,,332,"$3,322.69 ","$2,569.73 "
,GLOBL,,449,"$15,697.48 ","$11,888.87 "
,TOTAL,,821,"$19,981.84 ","$15,150.51 "
70200,TC,,833,"$25,677.29 ","$19,169.23 "
,26,,"8,458","$113,378.69 ","$84,922.95 "
,GLOBL,,"3,875","$174,170.89 ","$129,112.22 "
,TOTAL,,"13,166","$313,226.87 ","$233,204.40 "
70210,TC,,"11,322","$231,190.21 ","$159,593.07 "
,26,,"23,790","$184,938.72 ","$134,193.74 "
,GLOBL,,"54,904","$1,582,498.91 ","$1,122,746.72 "
,TOTAL,,"90,016","$1,998,627.84 ","$1,416,533.53 "
70220,TC,,"16,712","$441,393.07 ","$312,778.07 "
,26,,"57,530","$667,683.53 ","$488,863.13 "
,GLOBL,,"62,396","$2,431,677.56 ","$1,745,556.14 "
,TOTAL,,"136,638","$3,540,754.16 ","$2,547,197.34 "
70240,TC,,14,$250.75 ,$200.63 
,26,,183,"$1,647.72 ","$1,264.10 "
,GLOBL,,93,"$2,417.87 ","$1,675.35 "
,TOTAL,,290,"$4,316.34 ","$3,140.08 "
70250,TC,,"4,455","$113,298.89 ","$86,104.30 "
,26,,"34,795","$385,621.15 ","$296,252.79 "
,GLOBL,,"14,602","$520,915.17 ","$395,235.97 "
,TOTAL,,"53,852","$1,019,835.21 ","$777,593.06 "
70260,TC,,"2,958","$101,882.05 ","$76,688.26 "
,26,,"16,133","$263,219.61 ","$199,101.67 "
,GLOBL,,"7,910","$389,551.98 ","$289,319.26 "
,TOTAL,,"27,001","$754,653.64 ","$565,109.19 "
70300,TC,,9,$89.64 ,$64.95 
,26,,141,$764.02 ,$589.82 
,GLOBL,,704,"$10,513.72 ","$7,834.88 "
,TOTAL,,854,"$11,367.38 ","$8,489.65 "
70310,TC,,1,$23.70 ,$18.96 
,26,,85,$667.87 ,$527.18 
,GLOBL,,220,"$6,176.24 ","$4,679.81 "
,TOTAL,,306,"$6,867.81 ","$5,225.95 "
70320,TC,,18,$533.75 ,$427.01 
,26,,518,"$5,505.10 ","$3,990.78 "
,GLOBL,,559,"$24,036.28 ","$18,302.99 "
,TOTAL,,"1,095","$30,075.13 ","$22,720.78 "
70328,TC,,80,"$1,541.77 ","$1,119.04 "
,26,,451,"$3,938.05 ","$2,901.02 "
,GLOBL,,464,"$13,915.40 ","$10,235.80 "
,TOTAL,,995,"$19,395.22 ","$14,255.86 "
70330,TC,,310,"$9,739.12 ","$7,146.45 "
,26,,"2,478","$28,059.93 ","$20,577.83 "
,GLOBL,,"2,752","$124,623.40 ","$92,509.47 "
,TOTAL,,"5,540","$162,422.45 ","$120,233.75 "
70332,TC,,3,$185.53 ,$102.94 
,26,,32,$850.23 ,$659.29 
,GLOBL,,88,"$8,098.80 ","$6,161.39 "
,TOTAL,,123,"$9,134.56 ","$6,923.62 "
70336,TC,,224,"$67,235.17 ","$53,206.78 "
,26,,"1,438","$102,224.51 ","$78,056.65 "
,GLOBL,,"1,814","$721,663.06 ","$561,403.97 "
,TOTAL,,"3,476","$891,122.74 ","$692,667.40 "
70350,TC,,11,$148.15 ,$109.10 
,26,,53,$459.48 ,$338.81 
,GLOBL,,799,"$16,485.21 ","$12,760.45 "
,TOTAL,,863,"$17,092.84 ","$13,208.36 "
70355,TC,,284,"$4,700.20 ","$3,569.05 "
,26,,"11,345","$111,897.32 ","$84,379.11 "
,GLOBL,,"17,616","$460,033.27 ","$346,350.61 "
,TOTAL,,"29,245","$576,630.79 ","$434,298.77 "
70360,TC,,"1,345","$22,691.92 ","$17,017.21 "
,26,,"56,754","$473,173.74 ","$359,325.11 "
,GLOBL,,"13,557","$328,645.46 ","$255,378.95 "
,TOTAL,,"71,656","$824,511.12 ","$631,721.27 "
70370,TC,,177,"$9,034.84 ","$7,166.28 "
,26,,"3,674","$55,554.91 ","$44,260.44 "
,GLOBL,,"2,226","$158,379.11 ","$126,423.52 "
,TOTAL,,"6,077","$222,968.86 ","$177,850.24 "
70371,TC,,"1,524","$99,544.98 ","$79,324.04 "
,26,,"30,110","$1,209,981.11 ","$950,680.76 "
,GLOBL,,"10,700","$1,113,751.14 ","$882,192.37 "
,TOTAL,,"42,334","$2,423,277.23 ","$1,912,197.17 "
70373,TC,,499,"$30,987.02 ","$24,778.97 "
,26,,"12,080","$246,226.57 ","$194,508.59 "
,GLOBL,,"7,263","$584,350.80 ","$462,383.35 "
,TOTAL,,"19,842","$861,564.39 ","$681,670.91 "
70380,TC,,10,$261.56 ,$188.60 
,26,,36,$302.76 ,$229.19 
,GLOBL,,221,"$7,937.48 ","$5,948.51 "
,TOTAL,,267,"$8,501.80 ","$6,366.30 "
70390,TC,,7,$549.89 ,$439.91 
,26,,346,"$6,246.12 ","$4,692.44 "
,GLOBL,,69,"$6,666.84 ","$5,001.48 "
,TOTAL,,422,"$13,462.85 ","$10,133.83 "
70450,TC,,"41,964","$7,208,510.48 ","$5,544,197.36 "
,26,,"4,645,607","$191,491,522.70 ","$147,195,571.05 "
,GLOBL,,"206,865","$39,821,582.03 ","$30,752,959.91 "
,TOTAL,,"4,894,436","$238,521,615.21 ","$183,492,728.32 "
70460,TC,,"2,838","$570,923.10 ","$448,931.89 "
,26,,"36,179","$1,988,339.95 ","$1,541,312.06 "
,GLOBL,,"7,305","$2,045,657.18 ","$1,601,741.13 "
,TOTAL,,"46,322","$4,604,920.23 ","$3,591,985.08 "
70470,TC,,"16,939","$4,442,009.82 ","$3,468,157.16 "
,26,,"222,358","$13,450,924.35 ","$10,344,381.05 "
,GLOBL,,"49,525","$16,233,774.25 ","$12,666,308.01 "
,TOTAL,,"288,822","$34,126,708.42 ","$26,478,846.22 "
70480,TC,,"3,044","$569,880.04 ","$443,373.96 "
,26,,"39,252","$2,442,210.72 ","$1,882,916.98 "
,GLOBL,,"14,535","$3,690,618.98 ","$2,879,214.85 "
,TOTAL,,"56,831","$6,702,709.74 ","$5,205,505.79 "
70481,TC,,269,"$69,848.28 ","$54,546.35 "
,26,,"5,777","$387,962.88 ","$299,102.49 "
,GLOBL,,"1,465","$501,829.37 ","$395,024.55 "
,TOTAL,,"7,511","$959,640.53 ","$748,673.39 "
70482,TC,,354,"$105,668.92 ","$82,941.52 "
,26,,"4,085","$282,279.37 ","$218,690.44 "
,GLOBL,,"2,033","$794,081.05 ","$625,185.88 "
,TOTAL,,"6,472","$1,182,029.34 ","$926,817.84 "
70486,TC,,"24,733","$4,517,162.59 ","$3,488,139.76 "
,26,,"323,876","$17,528,521.35 ","$13,435,807.54 "
,GLOBL,,"121,498","$28,915,609.40 ","$22,349,789.33 "
,TOTAL,,"470,107","$50,961,293.34 ","$39,273,736.63 "
70487,TC,,373,"$92,128.15 ","$72,569.51 "
,26,,"10,836","$684,653.07 ","$522,153.44 "
,GLOBL,,"1,346","$431,203.92 ","$336,908.71 "
,TOTAL,,"12,555","$1,207,985.14 ","$931,631.66 "
70488,TC,,278,"$83,028.26 ","$65,717.61 "
,26,,"3,344","$226,006.35 ","$174,046.52 "
,GLOBL,,"1,219","$464,694.25 ","$364,321.90 "
,TOTAL,,"4,841","$773,728.86 ","$604,086.03 "
70490,TC,,"3,429","$605,879.74 ","$473,524.11 "
,26,,"50,898","$3,169,475.41 ","$2,468,795.73 "
,GLOBL,,"13,947","$3,574,907.38 ","$2,797,674.76 "
,TOTAL,,"68,274","$7,350,262.53 ","$5,739,994.60 "
70491,TC,,"16,562","$3,959,007.92 ","$3,097,556.92 "
,26,,"170,773","$11,347,014.70 ","$8,734,115.31 "
,GLOBL,,"42,858","$13,853,595.88 ","$10,835,970.74 "
,TOTAL,,"230,193","$29,159,618.50 ","$22,667,642.97 "
70492,TC,,"2,204","$652,249.03 ","$513,653.96 "
,26,,"19,092","$1,316,170.28 ","$1,016,551.25 "
,GLOBL,,"12,647","$5,026,529.36 ","$3,946,365.60 "
,TOTAL,,"33,943","$6,994,948.67 ","$5,476,570.81 "
70496,TC,,"3,594","$1,069,631.48 ","$842,016.13 "
,26,,"88,142","$7,430,617.80 ","$5,804,132.30 "
,GLOBL,,"10,990","$4,435,679.17 ","$3,495,563.76 "
,TOTAL,,"102,726","$12,935,928.45 ","$10,141,712.19 "
70498,TC,,"7,163","$2,150,783.44 ","$1,697,467.36 "
,26,,"109,579","$9,233,873.13 ","$7,242,227.64 "
,GLOBL,,"24,532","$9,870,139.46 ","$7,771,045.06 "
,TOTAL,,"141,274","$21,254,796.03 ","$16,710,740.06 "
70540,TC,,957,"$315,783.72 ","$249,469.24 "
,26,,"7,188","$467,572.52 ","$365,205.80 "
,GLOBL,,"6,087","$2,610,631.42 ","$2,057,889.99 "
,TOTAL,,"14,232","$3,393,987.66 ","$2,672,565.03 "
70542,TC,,123,"$48,365.64 ","$38,458.93 "
,26,,"1,236","$97,989.54 ","$75,495.23 "
,GLOBL,,734,"$364,527.00 ","$285,693.02 "
,TOTAL,,"2,093","$510,882.18 ","$399,647.18 "
70543,TC,,"3,803","$1,914,563.87 ","$1,516,418.85 "
,26,,"30,834","$3,207,582.11 ","$2,490,561.46 "
,GLOBL,,"22,627","$14,635,252.59 ","$11,565,108.09 "
,TOTAL,,"57,264","$19,757,398.57 ","$15,572,088.40 "
70544,TC,,"14,861","$4,839,769.08 ","$3,826,925.79 "
,26,,"298,010","$17,301,387.35 ","$13,564,843.03 "
,GLOBL,,"60,801","$24,354,504.65 ","$19,244,169.40 "
,TOTAL,,"373,672","$46,495,661.08 ","$36,635,938.22 "
70545,TC,,198,"$75,446.18 ","$59,464.47 "
,26,,"3,921","$228,157.76 ","$179,710.82 "
,GLOBL,,785,"$351,732.77 ","$276,617.62 "
,TOTAL,,"4,904","$655,336.71 ","$515,792.91 "
70546,TC,,"1,081","$552,084.96 ","$436,005.53 "
,26,,"12,206","$1,071,495.11 ","$840,466.95 "
,GLOBL,,"3,129","$1,920,411.54 ","$1,519,364.17 "
,TOTAL,,"16,416","$3,543,991.61 ","$2,795,836.65 "
70547,TC,,"4,769","$1,605,682.65 ","$1,274,775.43 "
,26,,"73,257","$4,267,265.87 ","$3,363,974.41 "
,GLOBL,,"21,111","$8,775,369.44 ","$6,943,011.81 "
,TOTAL,,"99,137","$14,648,317.96 ","$11,581,761.65 "
70548,TC,,"1,200","$452,515.72 ","$358,736.53 "
,26,,"39,301","$2,266,345.87 ","$1,781,175.46 "
,GLOBL,,"5,531","$2,437,733.57 ","$1,925,838.20 "
,TOTAL,,"46,032","$5,156,595.16 ","$4,065,750.19 "
70549,TC,,"4,931","$2,481,899.65 ","$1,967,522.68 "
,26,,"76,735","$6,678,038.56 ","$5,254,319.66 "
,GLOBL,,"21,996","$13,595,519.10 ","$10,759,430.98 "
,TOTAL,,"103,662","$22,755,457.31 ","$17,981,273.32 "
70551,TC,,"41,773","$13,724,965.70 ","$10,772,867.29 "
,26,,"583,190","$41,595,410.40 ","$32,389,815.64 "
,GLOBL,,"189,126","$80,494,766.21 ","$63,107,671.99 "
,TOTAL,,"814,089","$135,815,142.31 ","$106,270,354.92 "
70552,TC,,"1,036","$385,038.37 ","$303,256.68 "
,26,,"22,228","$1,917,754.43 ","$1,501,243.53 "
,GLOBL,,"5,173","$2,474,221.63 ","$1,948,556.35 "
,TOTAL,,"28,437","$4,777,014.43 ","$3,753,056.56 "
70553,TC,,"62,467","$30,811,763.96 ","$24,237,086.18 "
,26,,"759,845","$85,882,468.10 ","$66,614,892.30 "
,GLOBL,,"261,827","$167,227,741.48 ","$131,394,273.03 "
,TOTAL,,"1,084,139","$283,921,973.54 ","$222,246,251.51 "
70554,TC,,20,"$10,792.91 ","$8,242.03 "
,26,,350,"$35,499.97 ","$28,134.38 "
,GLOBL,,38,"$25,645.35 ","$20,516.30 "
,TOTAL,,408,"$71,938.23 ","$56,892.71 "
70555,TC,,2,"$1,079.94 ",$863.96 
,26,,67,"$8,285.06 ","$6,334.42 "
,GLOBL,,5,"$2,138.72 ","$1,710.98 "
,TOTAL,,74,"$11,503.72 ","$8,909.36 "
70557,TC,,2,$413.36 ,$330.68 
,26,,52,"$7,254.36 ","$5,729.37 "
,GLOBL,,8,"$2,057.78 ","$1,646.25 "
,TOTAL,,62,"$9,725.50 ","$7,706.30 "
70558,26,,25,"$3,954.49 ","$3,163.59 "
,GLOBL,,8,"$4,034.88 ","$3,227.92 "
,TOTAL,,33,"$7,989.37 ","$6,391.51 "
70559,TC,,2,$515.80 ,$412.64 
,26,,82,"$12,745.31 ","$9,794.56 "
,GLOBL,,27,"$9,982.90 ","$7,891.22 "
,TOTAL,,111,"$23,244.01 ","$18,098.42 "
71010,TC,,"288,869","$4,846,597.06 ","$3,658,252.80 "
,26,,"18,335,305","$161,355,642.38 ","$125,726,150.27 "
,GLOBL,,"812,358","$18,186,364.83 ","$13,609,060.56 "
,TOTAL,,"19,436,532","$184,388,604.27 ","$142,993,463.63 "
71015,TC,,21,$443.40 ,$301.88 
,26,,444,"$4,346.51 ","$3,422.50 "
,GLOBL,,301,"$8,785.81 ","$5,929.92 "
,TOTAL,,766,"$13,575.72 ","$9,654.30 "
71020,TC,,"945,242","$19,845,734.67 ","$13,948,712.32 "
,26,,"10,963,857","$112,168,870.71 ","$84,158,164.12 "
,GLOBL,,"3,311,004","$105,778,945.23 ","$75,559,004.30 "
,TOTAL,,"15,220,103","$237,793,550.61 ","$173,665,880.74 "
71021,TC,,880,"$23,597.77 ","$17,194.59 "
,26,,"5,917","$76,910.81 ","$58,523.15 "
,GLOBL,,"3,879","$159,160.03 ","$112,319.42 "
,TOTAL,,"10,676","$259,668.61 ","$188,037.16 "
71022,TC,,718,"$20,863.33 ","$15,437.73 "
,26,,"6,029","$89,149.73 ","$67,970.77 "
,GLOBL,,"8,044","$349,046.24 ","$253,787.06 "
,TOTAL,,"14,791","$459,059.30 ","$337,195.56 "
71023,TC,,55,"$2,332.87 ","$1,795.48 "
,26,,"6,816","$125,639.90 ","$99,205.99 "
,GLOBL,,"1,354","$90,837.92 ","$71,573.96 "
,TOTAL,,"8,225","$218,810.69 ","$172,575.43 "
71030,TC,,550,"$17,438.12 ","$12,916.06 "
,26,,"11,178","$163,853.06 ","$125,880.69 "
,GLOBL,,"6,163","$286,458.07 ","$213,645.47 "
,TOTAL,,"17,891","$467,749.25 ","$352,442.22 "
71034,TC,,3,$175.63 ,$140.50 
,26,,"1,450","$33,884.36 ","$26,819.59 "
,GLOBL,,334,"$29,491.70 ","$23,445.23 "
,TOTAL,,"1,787","$63,551.69 ","$50,405.32 "
