,,Medicare Part B Physician/Supplier BESS Data,,,
,,For Calendar Year 2008,,,
,,Code Ranges 54000 - 58999,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
54000,OTHER,MALE GENITAL,28,"$2,563.11 ","$2,005.74 "
,TOTAL,,28,"$2,563.11 ","$2,005.74 "
54001,SG,,32,"$16,411.32 ","$13,065.64 "
,OTHER,,"2,122","$330,356.50 ","$257,197.54 "
,TOTAL,,"2,154","$346,767.82 ","$270,263.18 "
54015,SG,,2,"$1,312.18 ","$1,049.74 "
,80'S,,1,$45.52 ,$36.42 
,OTHER,,114,"$31,122.04 ","$24,085.60 "
,TOTAL,,117,"$32,479.74 ","$25,171.76 "
54050,OTHER,,"1,006","$108,403.81 ","$81,016.49 "
,TOTAL,,"1,006","$108,403.81 ","$81,016.49 "
54055,SG,,6,$292.72 ,$208.53 
,OTHER,,751,"$74,709.45 ","$56,240.21 "
,TOTAL,,757,"$75,002.17 ","$56,448.74 "
54056,OTHER,,"3,440","$404,952.92 ","$297,869.34 "
,TOTAL,,"3,440","$404,952.92 ","$297,869.34 "
54057,SG,,6,"$2,373.04 ","$1,898.42 "
,OTHER,,301,"$30,797.91 ","$23,822.77 "
,TOTAL,,307,"$33,170.95 ","$25,721.19 "
54060,SG,,29,"$11,859.52 ","$9,435.56 "
,OTHER,,951,"$158,904.72 ","$122,751.84 "
,TOTAL,,980,"$170,764.24 ","$132,187.40 "
54065,SG,,23,"$9,062.42 ","$7,141.95 "
,OTHER,,"1,515","$290,492.15 ","$225,113.87 "
,TOTAL,,"1,538","$299,554.57 ","$232,255.82 "
54100,SG,,31,"$10,705.07 ","$8,564.05 "
,OTHER,,"3,079","$469,364.35 ","$362,202.52 "
,TOTAL,,"3,110","$480,069.42 ","$370,766.57 "
54105,SG,,7,"$3,059.64 ","$2,447.70 "
,OTHER,,263,"$55,073.44 ","$43,055.16 "
,TOTAL,,270,"$58,133.08 ","$45,502.86 "
54110,SG,,1,$639.82 ,$511.86 
,80'S,,3,$297.01 ,$237.60 
,OTHER,,59,"$28,911.55 ","$22,634.58 "
,TOTAL,,63,"$29,848.38 ","$23,384.04 "
54111,80'S,,10,"$1,096.96 ",$877.58 
,OTHER,,52,"$37,034.58 ","$29,470.30 "
,TOTAL,,62,"$38,131.54 ","$30,347.88 "
54112,SG,,1,$639.82 ,$511.86 
,80'S,,3,$407.93 ,$326.34 
,OTHER,,50,"$41,637.68 ","$33,019.78 "
,TOTAL,,54,"$42,685.43 ","$33,857.98 "
54115,SG,,1,$417.68 ,$295.18 
,80'S,,1,$60.86 ,$48.69 
,OTHER,,67,"$24,345.15 ","$19,260.11 "
,TOTAL,,69,"$24,823.69 ","$19,603.98 "
54120,SG,,2,"$1,418.24 ","$1,134.59 "
,80'S,,53,"$5,100.70 ","$4,080.59 "
,OTHER,,527,"$302,461.61 ","$240,179.65 "
,TOTAL,,582,"$308,980.55 ","$245,394.83 "
54125,80'S,,24,"$2,895.34 ","$2,316.27 "
,OTHER,,120,"$84,496.49 ","$66,502.85 "
,TOTAL,,144,"$87,391.83 ","$68,819.12 "
54130,80'S,,1,$175.83 ,$140.66 
,OTHER,,10,"$10,481.90 ","$8,385.51 "
,TOTAL,,11,"$10,657.73 ","$8,526.17 "
54135,OTHER,,1,"$1,479.08 ","$1,183.26 "
,TOTAL,,1,"$1,479.08 ","$1,183.26 "
54150,SG,,12,"$5,170.36 ","$4,028.31 "
,OTHER,,204,"$43,228.18 ","$33,713.13 "
,TOTAL,,216,"$48,398.54 ","$37,741.44 "
54160,SG,,2,"$1,150.96 ",$920.77 
,OTHER,,17,"$4,714.39 ","$3,663.83 "
,TOTAL,,19,"$5,865.35 ","$4,584.60 "
54161,SG,,445,"$241,079.87 ","$189,994.38 "
,80'S,,1,$29.25 ,$23.40 
,OTHER,,"13,205","$2,935,414.22 ","$2,288,715.34 "
,TOTAL,,"13,651","$3,176,523.34 ","$2,478,733.12 "
54162,SG,,5,"$2,800.34 ","$2,024.27 "
,OTHER,,340,"$73,165.63 ","$57,847.10 "
,TOTAL,,345,"$75,965.97 ","$59,871.37 "
54163,SG,,9,"$4,758.86 ","$3,807.09 "
,OTHER,,212,"$48,838.94 ","$37,979.80 "
,TOTAL,,221,"$53,597.80 ","$41,786.89 "
54164,SG,,9,"$4,531.31 ","$3,221.26 "
,OTHER,,118,"$22,407.02 ","$17,202.46 "
,TOTAL,,127,"$26,938.33 ","$20,423.72 "
54200,SG,,6,$387.90 ,$158.68 
,OTHER,,"3,134","$327,755.48 ","$247,441.95 "
,TOTAL,,"3,140","$328,143.38 ","$247,600.63 "
54205,80'S,,2,$131.33 ,$105.07 
,OTHER,,16,"$6,862.68 ","$5,443.25 "
,TOTAL,,18,"$6,994.01 ","$5,548.32 "
54220,SG,,2,$218.97 ,$175.17 
,OTHER,,386,"$56,203.61 ","$42,983.57 "
,TOTAL,,388,"$56,422.58 ","$43,158.74 "
54230,OTHER,,99,"$6,877.42 ","$5,299.18 "
,TOTAL,,99,"$6,877.42 ","$5,299.18 "
54231,OTHER,,253,"$36,480.60 ","$27,914.18 "
,TOTAL,,253,"$36,480.60 ","$27,914.18 "
54235,SG,,16,$673.60 ,$538.88 
,OTHER,,"11,305","$963,765.27 ","$722,566.19 "
,TOTAL,,"11,321","$964,438.87 ","$723,105.07 "
54240,OTHER,,756,"$60,257.30 ","$47,464.71 "
,TOTAL,,756,"$60,257.30 ","$47,464.71 "
54250,OTHER,,553,"$59,208.51 ","$46,651.27 "
,TOTAL,,553,"$59,208.51 ","$46,651.27 "
54300,SG,,1,$749.32 ,$599.46 
,80'S,,14,"$1,014.65 ",$802.39 
,OTHER,,186,"$77,903.37 ","$61,254.18 "
,TOTAL,,201,"$79,667.34 ","$62,656.03 "
54304,SG,,1,$802.00 ,$641.60 
,80'S,,1,$113.67 ,$90.94 
,OTHER,,14,"$9,465.00 ","$7,463.99 "
,TOTAL,,16,"$10,380.67 ","$8,196.53 "
54308,OTHER,,2,"$1,239.91 ",$991.93 
,TOTAL,,2,"$1,239.91 ",$991.93 
54312,OTHER,,1,$763.19 ,$610.55 
,TOTAL,,1,$763.19 ,$610.55 
54316,OTHER,,1,"$1,168.61 ",$934.89 
,TOTAL,,1,"$1,168.61 ",$934.89 
54322,80'S,,1,$138.15 ,$110.52 
,OTHER,,16,"$11,104.28 ","$8,721.63 "
,TOTAL,,17,"$11,242.43 ","$8,832.15 "
54324,80'S,,1,$144.82 ,$115.86 
,OTHER,,6,"$5,480.84 ","$4,384.67 "
,TOTAL,,7,"$5,625.66 ","$4,500.53 "
54326,OTHER,,8,"$7,411.10 ","$5,881.38 "
,TOTAL,,8,"$7,411.10 ","$5,881.38 "
54328,80'S,,1,$159.44 ,$127.55 
,OTHER,,6,"$5,336.85 ","$4,269.48 "
,TOTAL,,7,"$5,496.29 ","$4,397.03 "
54332,OTHER,,6,"$6,327.34 ","$4,233.42 "
,TOTAL,,6,"$6,327.34 ","$4,233.42 "
54336,OTHER,,1,"$1,068.96 ",$855.17 
,TOTAL,,1,"$1,068.96 ",$855.17 
54340,OTHER,,8,"$4,010.88 ","$3,208.70 "
,TOTAL,,8,"$4,010.88 ","$3,208.70 "
54344,OTHER,,7,"$5,646.53 ","$4,517.22 "
,TOTAL,,7,"$5,646.53 ","$4,517.22 "
54352,OTHER,,5,"$5,900.56 ","$4,612.45 "
,TOTAL,,5,"$5,900.56 ","$4,612.45 "
54360,SG,,1,$716.52 ,$573.22 
,80'S,,79,"$6,026.27 ","$4,736.68 "
,OTHER,,690,"$327,649.47 ","$258,681.97 "
,TOTAL,,770,"$334,392.26 ","$263,991.87 "
54380,OTHER,,6,"$4,924.76 ","$3,723.80 "
,TOTAL,,6,"$4,924.76 ","$3,723.80 "
54385,SG,,1,$677.78 ,$542.22 
,OTHER,,2,"$1,577.59 ","$1,224.88 "
,TOTAL,,3,"$2,255.37 ","$1,767.10 "
54390,OTHER,,1,$520.28 ,$416.22 
,TOTAL,,1,$520.28 ,$416.22 
54400,OTHER,,316,"$161,734.47 ","$127,307.53 "
,TOTAL,,316,"$161,734.47 ","$127,307.53 "
54401,80'S,,2,$210.57 ,$168.46 
,OTHER,,151,"$115,614.97 ","$90,849.00 "
,TOTAL,,153,"$115,825.54 ","$91,017.46 "
54405,SG,,17,"$107,319.33 ","$85,855.49 "
,80'S,,888,"$110,270.50 ","$86,884.76 "
,OTHER,,"4,987","$4,055,806.73 ","$3,203,028.35 "
,TOTAL,,"5,892","$4,273,396.56 ","$3,375,768.60 "
54406,SG,,2,"$1,541.95 ","$1,147.13 "
,80'S,,74,"$7,826.36 ","$6,261.10 "
,OTHER,,820,"$530,867.05 ","$419,424.56 "
,TOTAL,,896,"$540,235.36 ","$426,832.79 "
54408,SG,,2,"$1,494.97 ","$1,087.97 "
,80'S,,38,"$4,470.00 ","$3,524.86 "
,OTHER,,365,"$255,401.00 ","$198,004.79 "
,TOTAL,,405,"$261,365.97 ","$202,617.62 "
54410,SG,,1,"$6,848.73 ","$5,478.98 "
,80'S,,227,"$32,658.69 ","$25,350.39 "
,OTHER,,"1,410","$1,319,518.20 ","$1,038,872.22 "
,TOTAL,,"1,638","$1,359,025.62 ","$1,069,701.59 "
54411,80'S,,21,"$3,130.82 ","$2,504.65 "
,OTHER,,125,"$116,055.90 ","$90,708.13 "
,TOTAL,,146,"$119,186.72 ","$93,212.78 "
54415,SG,,1,$778.45 ,$622.76 
,80'S,,17,"$1,334.50 ","$1,067.60 "
,OTHER,,263,"$121,836.69 ","$96,814.82 "
,TOTAL,,281,"$123,949.64 ","$98,505.18 "
54416,80'S,,11,"$1,120.78 ",$896.61 
,OTHER,,121,"$85,334.76 ","$66,839.87 "
,TOTAL,,132,"$86,455.54 ","$67,736.48 "
54417,80'S,,6,$872.74 ,$698.20 
,OTHER,,34,"$28,405.86 ","$22,724.65 "
,TOTAL,,40,"$29,278.60 ","$23,422.85 "
54420,OTHER,,13,"$8,177.34 ","$6,301.87 "
,TOTAL,,13,"$8,177.34 ","$6,301.87 "
54430,80'S,,5,$528.11 ,$422.48 
,OTHER,,52,"$30,493.04 ","$24,234.37 "
,TOTAL,,57,"$31,021.15 ","$24,656.85 "
54435,OTHER,,57,"$21,291.45 ","$16,696.16 "
,TOTAL,,57,"$21,291.45 ","$16,696.16 "
54440,80'S,,2,$244.24 ,$195.39 
,OTHER,,73,"$51,568.02 ","$40,797.91 "
,TOTAL,,75,"$51,812.26 ","$40,993.30 "
54450,SG,,8,"$1,279.91 ",$915.94 
,OTHER,,"2,211","$132,124.28 ","$103,129.38 "
,TOTAL,,"2,219","$133,404.19 ","$104,045.32 "
54500,OTHER,,18,"$1,742.59 ","$1,394.06 "
,TOTAL,,18,"$1,742.59 ","$1,394.06 "
54505,SG,,2,$722.27 ,$577.82 
,OTHER,,96,"$17,769.32 ","$13,701.85 "
,TOTAL,,98,"$18,491.59 ","$14,279.67 "
54512,SG,,3,"$1,515.96 ","$1,212.77 "
,OTHER,,152,"$71,674.24 ","$56,021.51 "
,TOTAL,,155,"$73,190.20 ","$57,234.28 "
54520,SG,,89,"$44,847.79 ","$35,517.83 "
,OTHER,,"4,016","$1,291,232.69 ","$1,021,801.26 "
,TOTAL,,"4,105","$1,336,080.48 ","$1,057,319.09 "
54522,SG,,1,$578.26 ,$462.61 
,80'S,,4,$366.21 ,$292.97 
,OTHER,,97,"$48,942.70 ","$39,033.19 "
,TOTAL,,102,"$49,887.17 ","$39,788.77 "
54530,SG,,21,"$16,462.81 ","$13,170.25 "
,80'S,,65,"$5,269.27 ","$4,215.37 "
,OTHER,,"1,502","$804,166.87 ","$634,128.82 "
,TOTAL,,"1,588","$825,898.95 ","$651,514.44 "
54535,80'S,,1,$57.11 ,$45.69 
,OTHER,,27,"$19,032.90 ","$15,118.33 "
,TOTAL,,28,"$19,090.01 ","$15,164.02 "
54550,80'S,,2,$133.91 ,$107.13 
,OTHER,,59,"$23,670.97 ","$18,926.34 "
,TOTAL,,61,"$23,804.88 ","$19,033.47 "
54560,OTHER,,7,"$4,507.87 ","$3,606.29 "
,TOTAL,,7,"$4,507.87 ","$3,606.29 "
54600,OTHER,,28,"$11,687.87 ","$9,180.47 "
,TOTAL,,28,"$11,687.87 ","$9,180.47 "
54620,SG,,1,$296.03 ,$236.82 
,OTHER,,37,"$7,072.77 ","$5,148.98 "
,TOTAL,,38,"$7,368.80 ","$5,385.80 "
54640,SG,,4,"$3,036.29 ","$2,429.04 "
,80'S,,1,$69.37 ,$55.50 
,OTHER,,232,"$100,978.06 ","$79,506.01 "
,TOTAL,,237,"$104,083.72 ","$81,990.55 "
54650,OTHER,,8,"$5,488.54 ","$4,233.84 "
,TOTAL,,8,"$5,488.54 ","$4,233.84 "
54660,OTHER,,10,"$3,859.49 ","$3,087.59 "
,TOTAL,,10,"$3,859.49 ","$3,087.59 "
54670,80'S,,1,$59.92 ,$47.94 
,OTHER,,14,"$4,126.56 ","$3,301.25 "
,TOTAL,,15,"$4,186.48 ","$3,349.19 "
54680,80'S,,2,$242.67 ,$194.14 
,OTHER,,42,"$31,240.75 ","$24,084.97 "
,TOTAL,,44,"$31,483.42 ","$24,279.11 "
54690,80'S,,4,$337.23 ,$269.78 
,OTHER,,19,"$11,395.95 ","$9,116.75 "
,TOTAL,,23,"$11,733.18 ","$9,386.53 "
54692,OTHER,,3,"$2,282.54 ","$1,826.03 "
,TOTAL,,3,"$2,282.54 ","$1,826.03 "
54699,OTHER,,5,"$1,800.47 ","$1,440.37 "
,TOTAL,,5,"$1,800.47 ","$1,440.37 "
54700,SG,,6,"$2,871.36 ","$2,297.09 "
,OTHER,,"1,781","$335,447.29 ","$261,831.67 "
,TOTAL,,"1,787","$338,318.65 ","$264,128.76 "
54800,OTHER,,6,$725.47 ,$491.67 
,TOTAL,,6,$725.47 ,$491.67 
54830,SG,,13,"$6,177.48 ","$4,833.99 "
,OTHER,,302,"$99,752.39 ","$78,533.76 "
,TOTAL,,315,"$105,929.87 ","$83,367.75 "
54840,SG,,91,"$58,632.75 ","$46,455.33 "
,OTHER,,"2,274","$719,627.72 ","$563,667.27 "
,TOTAL,,"2,365","$778,260.47 ","$610,122.60 "
54860,SG,,25,"$13,505.82 ","$10,502.06 "
,OTHER,,667,"$259,229.50 ","$201,622.83 "
,TOTAL,,692,"$272,735.32 ","$212,124.89 "
54861,SG,,4,"$2,016.24 ","$1,612.99 "
,OTHER,,75,"$39,764.13 ","$31,335.61 "
,TOTAL,,79,"$41,780.37 ","$32,948.60 "
54865,OTHER,,28,"$7,786.65 ","$6,112.13 "
,TOTAL,,28,"$7,786.65 ","$6,112.13 "
55000,SG,,34,"$2,360.26 ","$1,847.89 "
,OTHER,,"3,894","$457,291.06 ","$334,219.22 "
,TOTAL,,"3,928","$459,651.32 ","$336,067.11 "
55040,SG,,244,"$156,264.86 ","$123,430.69 "
,OTHER,,"6,873","$2,337,740.58 ","$1,829,711.92 "
,TOTAL,,"7,117","$2,494,005.44 ","$1,953,142.61 "
55041,SG,,37,"$31,179.81 ","$24,943.92 "
,OTHER,,772,"$391,337.79 ","$306,835.78 "
,TOTAL,,809,"$422,517.60 ","$331,779.70 "
55060,SG,,40,"$27,737.60 ","$21,700.79 "
,80'S,,1,$27.01 ,$21.61 
,OTHER,,"1,138","$434,785.94 ","$339,176.74 "
,TOTAL,,"1,179","$462,550.55 ","$360,899.14 "
55100,SG,,6,"$2,121.55 ","$1,697.24 "
,OTHER,,"1,267","$207,346.27 ","$159,863.72 "
,TOTAL,,"1,273","$209,467.82 ","$161,560.96 "
55110,SG,,16,"$7,232.61 ","$5,786.10 "
,OTHER,,681,"$213,212.38 ","$169,432.09 "
,TOTAL,,697,"$220,444.99 ","$175,218.19 "
55120,SG,,2,"$1,133.83 ",$907.07 
,OTHER,,146,"$44,070.24 ","$34,562.46 "
,TOTAL,,148,"$45,204.07 ","$35,469.53 "
55150,SG,,5,"$1,875.95 ","$1,500.76 "
,80'S,,13,$865.47 ,$692.38 
,OTHER,,450,"$184,061.97 ","$146,257.80 "
,TOTAL,,468,"$186,803.39 ","$148,450.94 "
55175,80'S,,2,$107.35 ,$85.88 
,OTHER,,231,"$54,148.78 ","$42,782.68 "
,TOTAL,,233,"$54,256.13 ","$42,868.56 "
55180,SG,,1,$617.94 ,$494.35 
,80'S,,1,$106.66 ,$85.33 
,OTHER,,150,"$77,433.29 ","$61,107.20 "
,TOTAL,,152,"$78,157.89 ","$61,686.88 "
55200,OTHER,,6,"$2,829.58 ","$1,825.75 "
,TOTAL,,6,"$2,829.58 ","$1,825.75 "
55250,SG,,5,"$2,338.21 ","$1,562.59 "
,OTHER,,97,"$37,145.13 ","$27,547.91 "
,TOTAL,,102,"$39,483.34 ","$29,110.50 "
55300,OTHER,,3,$539.83 ,$431.87 
,TOTAL,,3,$539.83 ,$431.87 
55400,OTHER,,4,"$2,173.43 ","$1,738.75 "
,TOTAL,,4,"$2,173.43 ","$1,738.75 "
55450,OTHER,,10,"$2,671.37 ","$1,789.13 "
,TOTAL,,10,"$2,671.37 ","$1,789.13 "
55500,SG,,28,"$13,623.32 ","$10,842.69 "
,80'S,,3,$139.00 ,$111.21 
,OTHER,,523,"$165,690.12 ","$131,078.31 "
,TOTAL,,554,"$179,452.44 ","$142,032.21 "
55520,SG,,151,"$55,478.68 ","$44,382.94 "
