CPT only copyright 2012 American Medical Association. All rights reserved.,,,,,
,,,,,
"2012 Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-2641,,,,,
RADIOLOGY,72146,GLOBL,55986,23184183.27,18182223.88
RADIOLOGY,72147,TOTAL,3717,582773.31,459470.87
RADIOLOGY,72147,26,2797,239496.11,189151.12
RADIOLOGY,72147,TC,150,42768.17,33699.11
RADIOLOGY,72147,GLOBL,770,300509.03,236620.64
RADIOLOGY,72148,TOTAL,1316308,274334005.6,213633976
RADIOLOGY,72148,26,738639,51979342.5,39994880.15
RADIOLOGY,72148,TC,136044,42645430.02,33441576.08
RADIOLOGY,72148,GLOBL,441625,179709233.08,140197519.77
RADIOLOGY,72149,TOTAL,7510,1546231.64,1217647.87
RADIOLOGY,72149,26,5230,431337.2,336621.6
RADIOLOGY,72149,TC,390,159070.08,125803.67
RADIOLOGY,72149,GLOBL,1890,955824.36,755222.6
RADIOLOGY,72156,TOTAL,109080,28012745.14,21810402.68
RADIOLOGY,72156,26,76143,9319180.68,7218517.32
RADIOLOGY,72156,TC,6530,2841545.66,2229502.18
RADIOLOGY,72156,GLOBL,26407,15852018.8,12362383.18
RADIOLOGY,72157,TOTAL,81120,16658571.41,13063878.61
RADIOLOGY,72157,26,61416,7381991.31,5777206.05
RADIOLOGY,72157,TC,3809,1314628.26,1034203.98
RADIOLOGY,72157,GLOBL,15895,7961951.84,6252468.58
RADIOLOGY,72158,TOTAL,286535,78326530.12,61203077.22
RADIOLOGY,72158,26,191453,21216863.94,16425824.72
RADIOLOGY,72158,TC,21394,10568128.2,8319087.74
RADIOLOGY,72158,GLOBL,73688,46541537.98,36458164.76
RADIOLOGY,72159,TOTAL,87,17491.66,13881.36
RADIOLOGY,72159,26,68,5756.7,4605.38
RADIOLOGY,72159,TC,N/A,2188.45,1750.77
RADIOLOGY,72159,GLOBL,19,9546.51,7525.21
RADIOLOGY,72170,TOTAL,1853934,29249895.73,22020372.48
RADIOLOGY,72170,26,1134155,10416294.66,7901215.09
RADIOLOGY,72170,TC,53638,935970.13,690153.01
RADIOLOGY,72170,GLOBL,666141,17897630.94,13429004.38
RADIOLOGY,72190,TOTAL,66655,1676905.09,1255812.4
RADIOLOGY,72190,26,36532,412173.55,312736.24
RADIOLOGY,72190,TC,2461,77369.63,57101.04
RADIOLOGY,72190,GLOBL,27662,1187361.91,885975.12
RADIOLOGY,72191,TOTAL,5836,935220.21,735586.95
RADIOLOGY,72191,26,4506,400351.45,312675.12
RADIOLOGY,72191,TC,311,99557.26,78564.93
RADIOLOGY,72191,GLOBL,1019,435311.5,344346.9
RADIOLOGY,72192,TOTAL,138982,9475711.2,7341917.7
RADIOLOGY,72192,26,124537,6535354.49,5061387.67
RADIOLOGY,72192,TC,2927,432820.5,335695.63
RADIOLOGY,72192,GLOBL,11518,2507536.21,1944834.4
RADIOLOGY,72193,TOTAL,36487,3018149.26,2328063.17
RADIOLOGY,72193,26,31172,1687889.51,1298094.4
RADIOLOGY,72193,TC,1366,274775.5,214060.67
RADIOLOGY,72193,GLOBL,3949,1055484.25,815908.1
RADIOLOGY,72194,TOTAL,7693,1183558.18,921838.44
RADIOLOGY,72194,26,4931,285724.35,221924.27
RADIOLOGY,72194,TC,503,140551.48,109772.73
RADIOLOGY,72194,GLOBL,2259,757282.35,590141.44
RADIOLOGY,72195,TOTAL,80712,15836839.82,12414356.66
RADIOLOGY,72195,26,49204,3359247.32,2608126.95
RADIOLOGY,72195,TC,6970,2250356.07,1777056.86
RADIOLOGY,72195,GLOBL,24538,10227236.43,8029172.85
RADIOLOGY,72196,TOTAL,3089,515915.99,402467.78
RADIOLOGY,72196,26,2405,193101.85,149949.57
RADIOLOGY,72196,TC,59,23385.83,18467.85
RADIOLOGY,72196,GLOBL,625,299428.31,234050.36
RADIOLOGY,72197,TOTAL,72508,19897021.52,15600647.74
RADIOLOGY,72197,26,47322,5030921.39,3900667.28
RADIOLOGY,72197,TC,3372,1568017.16,1235035.53
RADIOLOGY,72197,GLOBL,21814,13298082.97,10464944.93
RADIOLOGY,72198,TOTAL,4502,818745.69,648453.5
RADIOLOGY,72198,26,2946,215535.89,168599.8
RADIOLOGY,72198,TC,136,41707.07,33365.6
RADIOLOGY,72198,GLOBL,1420,561502.73,446488.1
RADIOLOGY,72200,TOTAL,15697,278063.18,209143.32
RADIOLOGY,72200,26,8422,71496.69,53390.35
RADIOLOGY,72200,TC,1467,30929.02,23070
RADIOLOGY,72200,GLOBL,5808,175637.47,132682.97
RADIOLOGY,72202,TOTAL,28765,563828.46,417334.49
RADIOLOGY,72202,26,16704,153281.15,113001.6
RADIOLOGY,72202,TC,2355,59743.48,43816.83
RADIOLOGY,72202,GLOBL,9706,350803.83,260516.06
RADIOLOGY,72220,TOTAL,130294,1933121.51,1445072.33
RADIOLOGY,72220,26,86875,737643.98,554311.09
RADIOLOGY,72220,TC,9879,201754.84,150346.18
RADIOLOGY,72220,GLOBL,33540,993722.69,740415.06
RADIOLOGY,72240,TOTAL,8770,557678.83,436550.41
RADIOLOGY,72240,26,6878,295239.79,230520.97
RADIOLOGY,72240,TC,76,6833.09,5378.3
RADIOLOGY,72240,GLOBL,1816,255605.95,200651.14
RADIOLOGY,72255,TOTAL,846,61111.52,47622.87
RADIOLOGY,72255,26,594,25848.17,20160.01
RADIOLOGY,72255,TC,N/A,506.84,405.48
RADIOLOGY,72255,GLOBL,252,34756.51,27057.38
RADIOLOGY,72265,TOTAL,38555,2249838.39,1760834.25
RADIOLOGY,72265,26,30560,1201970.97,940772.97
RADIOLOGY,72265,TC,564,50317.59,38998.65
RADIOLOGY,72265,GLOBL,7431,997549.83,781062.63
RADIOLOGY,72270,TOTAL,9580,858774.27,670484.4
RADIOLOGY,72270,26,7727,483130.3,377139.87
RADIOLOGY,72270,TC,81,11236.62,8883.21
RADIOLOGY,72270,GLOBL,1772,364407.35,284461.32
RADIOLOGY,72275,TOTAL,92413,7673331.94,6046708.45
RADIOLOGY,72275,26,42007,1637278.02,1284341.42
RADIOLOGY,72275,TC,415,32773.03,25503.09
RADIOLOGY,72275,GLOBL,49991,6003280.89,4736863.94
RADIOLOGY,72285,TOTAL,1349,119584.2,93893.91
RADIOLOGY,72285,26,786,45379.16,35093.42
RADIOLOGY,72285,TC,N/A,231.1,184.88
RADIOLOGY,72285,GLOBL,563,73973.94,58615.61
RADIOLOGY,72291,TOTAL,63661,4766546.72,3797933.45
RADIOLOGY,72291,26,60185,4257763.25,3393286.69
RADIOLOGY,72291,TC,13,968.74,775.03
RADIOLOGY,72291,GLOBL,3463,507814.73,403871.73
RADIOLOGY,72292,TOTAL,1012,75632.75,60188.35
RADIOLOGY,72292,26,993,71972.49,57260.11
RADIOLOGY,72292,GLOBL,19,3660.26,2928.24
RADIOLOGY,72295,TOTAL,12445,906639.53,711902.5
RADIOLOGY,72295,26,7140,298678,233763.22
RADIOLOGY,72295,TC,14,1074.9,859.92
RADIOLOGY,72295,GLOBL,5291,606886.63,477279.36
RADIOLOGY,73000,TOTAL,92747,1683784.99,1252577.69
RADIOLOGY,73000,26,46397,378242.29,281678.22
RADIOLOGY,73000,TC,5348,110963.24,81180.96
RADIOLOGY,73000,GLOBL,41002,1194579.46,889718.51
RADIOLOGY,73010,TOTAL,50116,1164500.71,881037.38
RADIOLOGY,73010,26,18518,176060.21,131760.57
RADIOLOGY,73010,TC,2262,49127.45,36593.44
RADIOLOGY,73010,GLOBL,29336,939313.05,712683.37
RADIOLOGY,73020,TOTAL,133894,1848850.79,1396060.72
RADIOLOGY,73020,26,80113,598512.13,455421.79
RADIOLOGY,73020,TC,3882,61021,43906.46
RADIOLOGY,73020,GLOBL,49899,1189317.66,896732.47
RADIOLOGY,73030,TOTAL,2408548.1,49512367.87,36761199.14
RADIOLOGY,73030,26,1141167.6,11216178.12,8315609.15
RADIOLOGY,73030,TC,135882,2845961.2,2061289.5
RADIOLOGY,73030,GLOBL,1131498.5,35450228.55,26384300.49
RADIOLOGY,73040,TOTAL,17369,1100158.72,859906.67
RADIOLOGY,73040,26,9647,259478.49,200684.36
RADIOLOGY,73040,TC,728,57929.1,45426.04
RADIOLOGY,73040,GLOBL,6994,782751.13,613796.27
RADIOLOGY,73050,TOTAL,11467,373358.89,282363.12
RADIOLOGY,73050,26,2815,31299.22,22730.42
RADIOLOGY,73050,TC,549,15330.06,11130.37
RADIOLOGY,73050,GLOBL,8103,326729.61,248502.33
RADIOLOGY,73060,TOTAL,370892,5573437.76,4197270.33
RADIOLOGY,73060,26,247263,2104416.92,1590675.26
RADIOLOGY,73060,TC,20013,415090.18,311641.59
RADIOLOGY,73060,GLOBL,103616,3053930.66,2294953.48
RADIOLOGY,73070,TOTAL,243320,4329154.74,3243171.97
RADIOLOGY,73070,26,120186,932910.85,706478.08
RADIOLOGY,73070,TC,13813,282662.25,210937.68
RADIOLOGY,73070,GLOBL,109321,3113581.64,2325756.21
RADIOLOGY,73080,TOTAL,332982,5717190.58,4250204.05
RADIOLOGY,73080,26,217804,1858959.74,1386658.24
RADIOLOGY,73080,TC,15455,391652.6,285960.05
RADIOLOGY,73080,GLOBL,99723,3466578.24,2577585.76
RADIOLOGY,73085,TOTAL,221,18971.45,14754.02
RADIOLOGY,73085,26,68,1879.62,1450.6
RADIOLOGY,73085,TC,N/A,589.86,471.88
RADIOLOGY,73085,GLOBL,153,16501.97,12831.54
RADIOLOGY,73090,TOTAL,239836,3115838.91,2341817.55
RADIOLOGY,73090,26,172101,1346289.38,1013349.87
RADIOLOGY,73090,TC,14046,277135.58,208669.85
RADIOLOGY,73090,GLOBL,53689,1492413.95,1119797.83
RADIOLOGY,73092,TOTAL,29,658.2,523.39
RADIOLOGY,73092,26,12,91.67,70.17
RADIOLOGY,73092,TC,N/A,136.76,109.41
RADIOLOGY,73092,GLOBL,17,429.77,343.81
RADIOLOGY,73100,TOTAL,348445,8320265.45,6280641.65
RADIOLOGY,73100,26,116600,1062904.76,807605.74
RADIOLOGY,73100,TC,15478,349562.72,262618.81
RADIOLOGY,73100,GLOBL,216367,6907797.97,5210417.1
RADIOLOGY,73110,TOTAL,972163,21176266.51,15823982.14
RADIOLOGY,73110,26,516371,4396758.55,3267594.96
RADIOLOGY,73110,TC,55108,1567199.94,1150101.75
RADIOLOGY,73110,GLOBL,400684,15212308.02,11406285.43
RADIOLOGY,73115,TOTAL,1155,88370.8,69264.7
RADIOLOGY,73115,26,487,13567.64,10557.62
RADIOLOGY,73115,TC,33,2646.08,2046.43
RADIOLOGY,73115,GLOBL,635,72157.08,56660.65
RADIOLOGY,73120,TOTAL,278107.5,5803553.21,4343155.7
RADIOLOGY,73120,26,96509,791179.75,592364.65
RADIOLOGY,73120,TC,18967,379781.17,281451.81
RADIOLOGY,73120,GLOBL,162631.5,4632592.29,3469339.24
RADIOLOGY,73130,TOTAL,1048110,20099299.74,14877673.1
RADIOLOGY,73130,26,572289,4883028.91,3593689.01
RADIOLOGY,73130,TC,65804,1561793.19,1137236.1
RADIOLOGY,73130,GLOBL,410017,13654477.64,10146747.99
RADIOLOGY,73140,TOTAL,354331.5,7811186.12,5740404.06
RADIOLOGY,73140,26,143264,971574.08,701974.5
RADIOLOGY,73140,TC,19580,504662.98,358913.52
RADIOLOGY,73140,GLOBL,191487.5,6334949.06,4679516.04
RADIOLOGY,73200,TOTAL,79598.1,6790520.41,5253846.69
RADIOLOGY,73200,26,62381,3036996.89,2339937.03
RADIOLOGY,73200,TC,2864,469963.67,365822.17
RADIOLOGY,73200,GLOBL,14353.1,3283559.85,2548087.49
RADIOLOGY,73201,TOTAL,12555,1305315.36,1018313.76
RADIOLOGY,73201,26,9703,538495.74,419115.17
RADIOLOGY,73201,TC,463,96263.89,75091.09
RADIOLOGY,73201,GLOBL,2389,670555.73,524107.5
RADIOLOGY,73202,TOTAL,1784,309403.89,242806.91
RADIOLOGY,73202,26,1100,63992.03,49491.85
RADIOLOGY,73202,TC,45,12850.72,10131.16
RADIOLOGY,73202,GLOBL,639,232561.14,183183.9
RADIOLOGY,73206,TOTAL,3013,363096.33,284240.64
RADIOLOGY,73206,26,2552,214381.36,166991.48
RADIOLOGY,73206,TC,73,19044.69,14973.25
RADIOLOGY,73206,GLOBL,388,129670.28,102275.91
RADIOLOGY,73218,TOTAL,32042,7150973.02,5595029.38
RADIOLOGY,73218,26,16176,1029045.47,798257.87
RADIOLOGY,73218,TC,4755,1547833.44,1222103.88
RADIOLOGY,73218,GLOBL,11111,4574094.11,3574667.63
RADIOLOGY,73219,TOTAL,385,80098.04,63396.54
RADIOLOGY,73219,26,265,20711.24,16198.53
RADIOLOGY,73219,TC,25,10655.15,8425.78
RADIOLOGY,73219,GLOBL,95,48731.65,38772.23
RADIOLOGY,73220,TOTAL,12135,3519396.75,2746293.78
RADIOLOGY,73220,26,7637,787315.47,609875.58
RADIOLOGY,73220,TC,903,442313.69,346195.59
RADIOLOGY,73220,GLOBL,3595,2289767.59,1790222.61
RADIOLOGY,73221,TOTAL,481056,107155413.16,83220751.93
RADIOLOGY,73221,26,242198,15885565.95,12160422.53
RADIOLOGY,73221,TC,67337,21462339.88,16769401.84
RADIOLOGY,73221,GLOBL,171521,69807507.33,54290927.56
RADIOLOGY,73222,TOTAL,22695,5485491.09,4273563.73
RADIOLOGY,73222,26,13246,1035511.93,795328.93
RADIOLOGY,73222,TC,2592,1045874.51,822504
RADIOLOGY,73222,GLOBL,6857,3404104.65,2655730.8
RADIOLOGY,73223,TOTAL,15012,4477446.62,3509637.37
RADIOLOGY,73223,26,8964,922676.93,715369.12
RADIOLOGY,73223,TC,1153,544639.9,428998.42
RADIOLOGY,73223,GLOBL,4895,3010129.79,2365269.83
RADIOLOGY,73225,TOTAL,185,41539.1,32652.11
RADIOLOGY,73225,26,121,9680.4,7554.5
RADIOLOGY,73225,TC,N/A,0,0
RADIOLOGY,73225,GLOBL,64,31858.7,25097.61
RADIOLOGY,73500,TOTAL,517415,8997981.1,6767176.79
RADIOLOGY,73500,26,275037,2510419.76,1918881.86
RADIOLOGY,73500,TC,13627,245369.51,177664.99
RADIOLOGY,73500,GLOBL,228751,6242191.83,4670629.94
RADIOLOGY,73510,TOTAL,2624375,57878741.67,43021164.37
RADIOLOGY,73510,26,1559509,17433544.97,13131364.99
RADIOLOGY,73510,TC,143163,3965881.39,2905071.26
RADIOLOGY,73510,GLOBL,921703,36479315.31,26984728.12
RADIOLOGY,73520,TOTAL,386219,10132225.81,7494142.46
RADIOLOGY,73520,26,201455,2724014.77,2035134.28
RADIOLOGY,73520,TC,24462,677089.67,499415.47
RADIOLOGY,73520,GLOBL,160302,6731121.37,4959592.71
RADIOLOGY,73525,TOTAL,13701,968048.74,760079.75
RADIOLOGY,73525,26,6348,180912.7,140743.75
RADIOLOGY,73525,TC,344,26124.48,20186.23
RADIOLOGY,73525,GLOBL,7009,761011.56,599149.77
RADIOLOGY,73530,TOTAL,73826,1086610.22,846068.56
RADIOLOGY,73530,26,73581,1079893.68,840913.19
RADIOLOGY,73530,TC,36,626.86,501.06
RADIOLOGY,73530,GLOBL,209,6089.68,4654.31
RADIOLOGY,73540,TOTAL,291,10330.62,7543.54
RADIOLOGY,73540,26,74,822.63,614.35
RADIOLOGY,73540,TC,22,689.62,348.11
RADIOLOGY,73540,GLOBL,195,8818.37,6581.08
RADIOLOGY,73542,TOTAL,N/A,0,0
RADIOLOGY,73542,TC,N/A,0,0
RADIOLOGY,73542,GLOBL,N/A,0,0
RADIOLOGY,73550,TOTAL,571958,8341260.81,6319292.38
RADIOLOGY,73550,26,405696,3729639.76,2850112.62
RADIOLOGY,73550,TC,23511,461557.58,348988.47
RADIOLOGY,73550,GLOBL,142751,4150063.47,3120191.29
RADIOLOGY,73560,TOTAL,2131581.4,45732503.24,34105439.36
RADIOLOGY,73560,26,928703,8815136.2,6638271.54
RADIOLOGY,73560,TC,111163,2420375.35,1765011.74
RADIOLOGY,73560,GLOBL,1091715.4,34496991.69,25702156.08
RADIOLOGY,73562,TOTAL,2030042,54206828.54,40091368.73
RADIOLOGY,73562,26,772837,7637284.43,5629537.22
RADIOLOGY,73562,TC,100774,2767273.61,1998786.56
RADIOLOGY,73562,GLOBL,1156431,43802270.5,32463044.95
RADIOLOGY,73564,TOTAL,1159342,33432569.31,24734221.96
RADIOLOGY,73564,26,543225,6510411.78,4767782.68
RADIOLOGY,73564,TC,46402,1476056.56,1055577.45
RADIOLOGY,73564,GLOBL,569715,25446100.97,18910861.83
RADIOLOGY,73565,TOTAL,355656,11042604.27,8290872.06
RADIOLOGY,73565,26,53095,512598.52,377599.37
RADIOLOGY,73565,TC,16998,432439.79,314643.72
RADIOLOGY,73565,GLOBL,285563,10097565.96,7598628.97
RADIOLOGY,73580,TOTAL,25503,3435503.55,2703306.16
RADIOLOGY,73580,26,1444,42292.21,32615.67
RADIOLOGY,73580,TC,61,6448.97,4772.3
RADIOLOGY,73580,GLOBL,23998,3386762.37,2665918.19
RADIOLOGY,73590,TOTAL,506947,7038029.9,5284451.54
RADIOLOGY,73590,26,355113,3028442.78,2282547.28
RADIOLOGY,73590,TC,26187,500031.2,373506.17
RADIOLOGY,73590,GLOBL,125647,3509555.92,2628398.09
RADIOLOGY,73592,TOTAL,43,854.88,594.67
RADIOLOGY,73592,26,23,197.97,141.26
RADIOLOGY,73592,TC,N/A,45.88,36.71
RADIOLOGY,73592,GLOBL,20,611.03,416.7
RADIOLOGY,73600,TOTAL,268408,5334030.51,4013692.12
RADIOLOGY,73600,26,114280,936743.01,712147.95
RADIOLOGY,73600,TC,12946,268478.58,200395.77
RADIOLOGY,73600,GLOBL,141182,4128808.92,3101148.4
RADIOLOGY,73610,TOTAL,1245475,24538160.99,18192839.44
RADIOLOGY,73610,26,665913,5658595.1,4205592.45
RADIOLOGY,73610,TC,66774,1630231.53,1186623.05
RADIOLOGY,73610,GLOBL,512788,17249334.36,12800623.94
RADIOLOGY,73615,TOTAL,1306,111682.75,87903.84
RADIOLOGY,73615,26,180,5171.58,4007.7
RADIOLOGY,73615,TC,15,1182.09,885.36
RADIOLOGY,73615,GLOBL,1111,105329.08,83010.78
RADIOLOGY,73620,TOTAL,805871.5,19194987.02,14378086.76
RADIOLOGY,73620,26,154806,1167159.51,882939.6
RADIOLOGY,73620,TC,28745,568147.38,420291.92
RADIOLOGY,73620,GLOBL,622320.5,17459680.13,13074855.24
RADIOLOGY,73630,TOTAL,2433375.2,54271165.41,40298744.15
RADIOLOGY,73630,26,958965.2,7850857.19,5824378.54
RADIOLOGY,73630,TC,115969,2680944.28,1948408.4
RADIOLOGY,73630,GLOBL,1358441,43739363.94,32525957.21
RADIOLOGY,73650,TOTAL,112576.5,2253629.18,1645998.29
RADIOLOGY,73650,26,43120,338183.22,249419.4
RADIOLOGY,73650,TC,6984,141928.69,100419.74
RADIOLOGY,73650,GLOBL,62472.5,1773517.27,1296159.15
RADIOLOGY,73660,TOTAL,122805,2100104.04,1542770.64
RADIOLOGY,73660,26,65010,419413.09,309510.2
RADIOLOGY,73660,TC,9420,219558.29,157444.02
RADIOLOGY,73660,GLOBL,48375,1461132.66,1075816.42
RADIOLOGY,73700,TOTAL,210782,15514770.55,12017789.27
RADIOLOGY,73700,26,178902,8569765.69,6624051.02
RADIOLOGY,73700,TC,5295,881048.84,679405.03
RADIOLOGY,73700,GLOBL,26585,6063956.02,4714333.22
RADIOLOGY,73701,TOTAL,33089,2198715.88,1712953.67
RADIOLOGY,73701,26,30726,1589403.76,1235995.45
RADIOLOGY,73701,TC,515,97190.58,76156.87
RADIOLOGY,73701,GLOBL,1848,512121.54,400801.35
RADIOLOGY,73702,TOTAL,4258,628043.12,494795.94
RADIOLOGY,73702,26,2909,163916.67,127824.59
RADIOLOGY,73702,TC,180,40428.43,31956.51
RADIOLOGY,73702,GLOBL,1169,423698.02,335014.84
RADIOLOGY,73706,TOTAL,13807,2011175.06,1584481.07
RADIOLOGY,73706,26,10822,921121.25,721472.02
RADIOLOGY,73706,TC,796,203049.16,161691.96
RADIOLOGY,73706,GLOBL,2189,887004.65,701317.09
RADIOLOGY,73718,TOTAL,119100,24120377.24,18848641.44
RADIOLOGY,73718,26,69254,4380801.64,3404265.17
RADIOLOGY,73718,TC,9687,3146855.3,2472585.62
RADIOLOGY,73718,GLOBL,40159,16592720.3,12971790.65
RADIOLOGY,73719,TOTAL,1711,284976.94,224434.48
RADIOLOGY,73719,26,1345,104157.31,81634.48
RADIOLOGY,73719,TC,36,14590.23,11560.19
RADIOLOGY,73719,GLOBL,330,166229.4,131239.81
RADIOLOGY,73720,TOTAL,50591,11720475.13,9160215.49
RADIOLOGY,73720,26,38123,3920100.09,3043832.02
RADIOLOGY,73720,TC,2028,1030192.91,813291.36
RADIOLOGY,73720,GLOBL,10440,6770182.13,5303092.11
RADIOLOGY,73721,TOTAL,702441,156671815.64,121837642.66
RADIOLOGY,73721,26,356871,23340811.55,17920006.17
RADIOLOGY,73721,TC,89784,28944709.94,22626807.92
RADIOLOGY,73721,GLOBL,255786,104386294.15,81290828.57
RADIOLOGY,73722,TOTAL,6357,1605537.91,1248551.71
RADIOLOGY,73722,26,3699,291538.42,225742.14
RADIOLOGY,73722,TC,568,243145.73,190161.06
RADIOLOGY,73722,GLOBL,2090,1070853.76,832648.51
RADIOLOGY,73723,TOTAL,26127,6467181.74,5069497.38
RADIOLOGY,73723,26,18223,1846558.59,1438282.55
RADIOLOGY,73723,TC,1378,648395.82,509921.3
RADIOLOGY,73723,GLOBL,6526,3972227.33,3121293.53
RADIOLOGY,73725,TOTAL,20186,4285785.32,3395734.57
RADIOLOGY,73725,26,13383,1102735.25,866963.8
RADIOLOGY,73725,TC,832,291333.1,231604.67
RADIOLOGY,73725,GLOBL,5971,2891716.97,2297166.1
RADIOLOGY,74000,TOTAL,2135465,23796600.32,18181874.51
RADIOLOGY,74000,26,1784312,15800122.44,12241719.1
RADIOLOGY,74000,TC,76629,1208242.39,902185.62
RADIOLOGY,74000,GLOBL,274524,6788235.49,5037969.79
RADIOLOGY,74010,TOTAL,52396,1016893.45,762597.59
RADIOLOGY,74010,26,34931,396795.25,303461.51
RADIOLOGY,74010,TC,3948,104978.86,77267.44
RADIOLOGY,74010,GLOBL,13517,515119.34,381868.64
RADIOLOGY,74020,TOTAL,764381.1,11451746.56,8677081.09
RADIOLOGY,74020,26,696322.1,8991045.74,6879384.61
RADIOLOGY,74020,TC,19194,503597.01,363541.01
RADIOLOGY,74020,GLOBL,48865,1957103.81,1434155.47
RADIOLOGY,74022,TOTAL,771092,12643107.58,9576968.73
RADIOLOGY,74022,26,737802,11221329.45,8540534.1
RADIOLOGY,74022,TC,9626,299966.74,215557.7
RADIOLOGY,74022,GLOBL,23664,1121811.39,820876.93
RADIOLOGY,74150,TOTAL,122354,11250883.55,8660878.83
RADIOLOGY,74150,26,94113,5428995.02,4183217.7
RADIOLOGY,74150,TC,6633,954143.23,731656.47
RADIOLOGY,74150,GLOBL,21608,4867745.3,3746004.66
RADIOLOGY,74160,TOTAL,164913,17940571.07,13835886.97
RADIOLOGY,74160,26,131322,8019300.25,6118615.64
RADIOLOGY,74160,TC,10391,2491667.32,1941214.73
RADIOLOGY,74160,GLOBL,23200,7429603.5,5776056.6
RADIOLOGY,74170,TOTAL,134634,23257811.8,18003160.34
RADIOLOGY,74170,26,90436,6144819.11,4680315.1
RADIOLOGY,74170,TC,10926,3451400.59,2688267.27
RADIOLOGY,74170,GLOBL,33272,13661592.1,10634577.97
RADIOLOGY,74174,TOTAL,133391.1,23304312.15,18183321.03
RADIOLOGY,74174,26,111772.1,11722850.84,9084541.08
RADIOLOGY,74174,TC,4501,1912109.85,1503481.74
RADIOLOGY,74174,GLOBL,17118,9669351.46,7595298.21
RADIOLOGY,74175,TOTAL,61687,8753507.71,6786534.43
RADIOLOGY,74175,26,50821,4315240.74,3316806.18
RADIOLOGY,74175,TC,2083,665143.93,518344.28
RADIOLOGY,74175,GLOBL,8783,3773123.04,2951383.97
RADIOLOGY,74176,TOTAL,2059113,196658256.3,151278084.71
RADIOLOGY,74176,26,1835205,153152578.92,117838618.86
RADIOLOGY,74176,TC,66844,8376037.72,6403676.83
RADIOLOGY,74176,GLOBL,157064,35129639.66,27035789.02
RADIOLOGY,74177,TOTAL,2390775.1,276410607.09,212984533.43
RADIOLOGY,74177,26,2109549.1,183422686.64,140476147.03
RADIOLOGY,74177,TC,87339,22391008.76,17507722.08
RADIOLOGY,74177,GLOBL,193887,70596911.69,55000664.32
RADIOLOGY,74178,TOTAL,692700,143732784.51,111788421.29
RADIOLOGY,74178,26,458690,44019171.74,33857465.27
RADIOLOGY,74178,TC,73256,24796743.04,19394836.57
RADIOLOGY,74178,GLOBL,160754,74916869.73,58536119.45
RADIOLOGY,74181,TOTAL,103867,13884377.03,10837638.99
RADIOLOGY,74181,26,83781,5921469.9,4613889.1
RADIOLOGY,74181,TC,2649,841771.44,658525.97
RADIOLOGY,74181,GLOBL,17437,7121135.69,5565223.92
RADIOLOGY,74182,TOTAL,4197,810935.74,636580.07
RADIOLOGY,74182,26,3152,262862.82,204449.15
RADIOLOGY,74182,TC,44,18365.82,14489.39
RADIOLOGY,74182,GLOBL,1001,529707.1,417641.53
RADIOLOGY,74183,TOTAL,193164,53495949.94,41835162.79
RADIOLOGY,74183,26,133732,14610552.04,11261142.53
RADIOLOGY,74183,TC,7742,4070608.2,3208490.81
RADIOLOGY,74183,GLOBL,51690,34814789.7,27365529.45
RADIOLOGY,74185,TOTAL,24756,4886982.42,3846712.04
RADIOLOGY,74185,26,16878,1372273.64,1070418.88
RADIOLOGY,74185,TC,1089,389912.87,307913.9
RADIOLOGY,74185,GLOBL,6789,3124795.91,2468379.26
RADIOLOGY,74190,TOTAL,887,31088.36,24139.53
RADIOLOGY,74190,26,697,16479.05,12923.76
RADIOLOGY,74190,GLOBL,190,14609.31,11215.77
RADIOLOGY,74210,TOTAL,3090,86961.14,66517.62
RADIOLOGY,74210,26,2530,43815.87,33591.57
RADIOLOGY,74210,TC,155,8792.6,6545.76
RADIOLOGY,74210,GLOBL,405,34352.67,26380.29
RADIOLOGY,74220,TOTAL,197915,6575418.91,4987380.35
RADIOLOGY,74220,26,167058,3734288.91,2854461.48
RADIOLOGY,74220,TC,2706,184562.41,138800.42
RADIOLOGY,74220,GLOBL,28151,2656567.59,1994118.45
RADIOLOGY,74230,TOTAL,397251,11420817.06,8906030.87
RADIOLOGY,74230,26,378993,9781112.05,7624536.29
RADIOLOGY,74230,TC,1118,73514.52,57298.12
RADIOLOGY,74230,GLOBL,17140,1566190.49,1224196.46
RADIOLOGY,74235,TOTAL,32,2442.8,1876.47
RADIOLOGY,74235,26,32,2077.6,1584.31
RADIOLOGY,74235,GLOBL,N/A,365.2,292.16
RADIOLOGY,74240,TOTAL,69198,3527643.3,2739241.47
RADIOLOGY,74240,26,53678,1805183.5,1395798
RADIOLOGY,74240,TC,380,29424.28,21848.49
RADIOLOGY,74240,GLOBL,15140,1693035.52,1321594.98
RADIOLOGY,74241,TOTAL,29936,1357336.53,1036138.91
RADIOLOGY,74241,26,25738,868281.96,666694.13
RADIOLOGY,74241,TC,423,33189.36,24692.28
RADIOLOGY,74241,GLOBL,3775,455865.21,344752.5
RADIOLOGY,74245,TOTAL,23779,1327392.32,1024396.29
RADIOLOGY,74245,26,21787,962947.79,747219.32
RADIOLOGY,74245,TC,222,28997.5,21836.12
RADIOLOGY,74245,GLOBL,1770,335447.03,255340.85
RADIOLOGY,74246,TOTAL,55065,2952300.41,2207806.26
RADIOLOGY,74246,26,41631,1385823.3,1040723.28
RADIOLOGY,74246,TC,1002,83050.25,62124.63
