Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2001,,,,,
Code Range  80048 - 89399,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
80422,GLOBL,,13,$658,$658
,TOTAL,,13,$658,$658
80424,GLOBL,,5,$349,$349
,TOTAL,,5,$349,$349
80426,GLOBL,,31,"$5,507","$5,502"
,TOTAL,,31,"$5,507","$5,502"
80428,GLOBL,,84,"$7,588","$7,419"
,TOTAL,,84,"$7,588","$7,419"
80430,GLOBL,,10,$866,$866
,TOTAL,,10,$866,$866
80432,GLOBL,,57,"$3,644","$3,644"
,TOTAL,,57,"$3,644","$3,644"
80434,GLOBL,,41,"$4,425","$4,401"
,TOTAL,,41,"$4,425","$4,401"
80435,GLOBL,,137,"$5,260","$5,141"
,TOTAL,,137,"$5,260","$5,141"
80436,GLOBL,,5,$457,$457
,TOTAL,,5,$457,$457
80438,GLOBL,,"1,290","$85,008","$84,713"
,TOTAL,,"1,290","$85,008","$84,713"
80439,GLOBL,,33,"$2,907","$2,566"
,TOTAL,,33,"$2,907","$2,566"
80440,GLOBL,,17,"$1,284","$1,140"
,TOTAL,,17,"$1,284","$1,140"
80500,26,,33,$502,$389
,GLOBL,,"52,842","$1,096,440","$850,157"
,TOTAL,,"52,875","$1,096,942","$850,547"
80502,GLOBL,,"4,777","$349,275","$271,217"
,TOTAL,,"4,777","$349,275","$271,217"
81000,26,,2,$9,$9
,GLOBL,,"7,637,646","$33,243,443","$33,091,594"
,TOTAL,,"7,637,648","$33,243,452","$33,091,602"
81001,26,,3,$13,$13
,GLOBL,,"3,426,043","$14,948,615","$14,913,397"
,TOTAL,,"3,426,046","$14,948,628","$14,913,410"
81002,TC,,15,$172,$171
,26,,1,$6,$2
,GLOBL,,"3,787,464","$13,238,421","$13,186,868"
,TOTAL,,"3,787,480","$13,238,599","$13,187,041"
81003,26,,1,$3,$3
,GLOBL,,"1,732,327","$5,359,838","$5,347,611"
,TOTAL,,"1,732,328","$5,359,841","$5,347,615"
