Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2001,,,,,
Code Ranges 38100 - 38999,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,80'S,,496,"$50,865","$40,392"
,OTHER,,"4,848","$2,888,095","$2,294,911"
,TOTAL,,"5,485","$3,026,340","$2,405,127"
38746,80'S,,"1,135","$47,688","$37,970"
,OTHER,,"7,309","$1,794,498","$1,426,282"
,TOTAL,,"8,444","$1,842,186","$1,464,253"
38747,80'S,,277,"$12,824","$10,260"
,OTHER,,997,"$281,138","$224,020"
,TOTAL,,"1,274","$293,963","$234,280"
38760,SG,,57,"$22,688","$18,022"
,80'S,,119,"$10,805","$8,583"
,OTHER,,"1,888","$1,007,134","$795,807"
,TOTAL,,"2,064","$1,040,627","$822,413"
38765,80'S,,46,"$7,733","$6,186"
,OTHER,,226,"$224,723","$178,612"
,TOTAL,,272,"$232,456","$184,799"
38770,80'S,,753,"$98,148","$77,340"
,OTHER,,"2,061","$1,706,052","$1,351,176"
,TOTAL,,"2,814","$1,804,200","$1,428,516"
38780,80'S,,229,"$33,981","$27,014"
,OTHER,,632,"$600,710","$477,932"
,TOTAL,,861,"$634,691","$504,946"
38790,SG,,14,"$2,448","$1,958"
,OTHER,,"1,292","$87,771","$69,608"
,TOTAL,,"1,306","$90,219","$71,567"
38792,80'S,,7,$25,$20
,OTHER,,"18,183","$347,604","$276,110"
,TOTAL,,"18,190","$347,629","$276,130"
38794,OTHER,,16,"$3,545","$2,836"
,TOTAL,,16,"$3,545","$2,836"
38999,80'S,,3,$509,$408
,OTHER,,222,"$83,526","$66,570"
,TOTAL,,225,"$84,036","$66,978"
,,,,,
