Medicare Part Physician/Supplier BESS Data,,,,,
For Calendar Year 2001,,,,,
Code Ranges 50010 - 53899,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
51570,80'S,,60,"$13,370","$10,696"
,OTHER,,151,"$201,266","$160,856"
,TOTAL,,211,"$214,636","$171,552"
51575,80'S,,98,"$28,426","$22,541"
,OTHER,,235,"$414,546","$324,937"
,TOTAL,,333,"$442,972","$347,479"
51580,80'S,,14,"$4,258","$3,406"
,OTHER,,31,"$51,228","$40,974"
,TOTAL,,45,"$55,486","$44,381"
51585,80'S,,27,"$9,086","$7,269"
,OTHER,,45,"$88,919","$70,999"
,TOTAL,,72,"$98,004","$78,268"
51590,80'S,,631,"$198,578","$158,118"
,OTHER,,"1,117","$2,095,756","$1,673,919"
,TOTAL,,"1,748","$2,294,334","$1,832,036"
51595,80'S,,"1,236","$447,501","$355,627"
,OTHER,,"2,546","$5,558,825","$4,428,720"
,TOTAL,,"3,782","$6,006,326","$4,784,347"
51596,80'S,,294,"$115,820","$91,513"
,OTHER,,716,"$1,734,883","$1,371,777"
,TOTAL,,"1,010","$1,850,703","$1,463,290"
51597,80'S,,204,"$76,213","$60,584"
,OTHER,,522,"$1,118,519","$891,531"
,TOTAL,,726,"$1,194,732","$952,114"
51600,SG,,596,"$119,079","$94,991"
,OTHER,,"30,865","$3,208,898","$2,532,961"
,TOTAL,,"31,461","$3,327,977","$2,627,952"
51605,SG,,12,"$2,371","$1,897"
,OTHER,,179,"$9,978","$7,894"
,TOTAL,,191,"$12,350","$9,791"
51610,SG,,114,"$22,496","$17,777"
,OTHER,,"5,372","$523,640","$412,986"
,TOTAL,,"5,486","$546,136","$430,763"
51700,OTHER,,"74,743","$8,051,176","$6,255,044"
,TOTAL,,"74,743","$8,051,176","$6,255,044"
51705,OTHER,,"41,461","$4,170,431","$3,174,624"
,TOTAL,,"41,461","$4,170,431","$3,174,624"
51710,SG,,86,"$20,282","$16,145"
,OTHER,,"5,198","$806,671","$626,775"
,TOTAL,,"5,284","$826,953","$642,921"
51715,80'S,,3,$109,$87
,OTHER,,"15,593","$3,509,798","$2,749,860"
,TOTAL,,"15,596","$3,509,907","$2,749,947"
51720,OTHER,,"188,667","$33,297,462","$26,192,711"
,TOTAL,,"188,667","$33,297,462","$26,192,711"
51725,SG,,590,"$102,618","$81,948"
,OTHER,,"18,080","$2,727,372","$2,143,491"
,TOTAL,,"18,670","$2,829,990","$2,225,439"
51726,SG,,"7,513","$1,732,509","$1,376,336"
,OTHER,,"138,692","$16,592,038","$12,963,824"
,TOTAL,,"146,205","$18,324,547","$14,340,161"
51736,OTHER,,"12,840","$539,045","$411,804"
,TOTAL,,"12,840","$539,045","$411,804"
51741,SG,,1,$19,$15
,OTHER,,"314,525","$25,166,231","$19,300,721"
,TOTAL,,"314,526","$25,166,250","$19,300,736"
51772,SG,,813,"$167,079","$132,844"
,OTHER,,"32,191","$2,823,903","$2,237,727"
,TOTAL,,"33,004","$2,990,982","$2,370,571"
51784,SG,,9,"$1,155",$924
,OTHER,,"62,847","$6,383,669","$5,034,048"
,TOTAL,,"62,856","$6,384,824","$5,034,972"
