Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2001,,,,,
Code Range 69000 - 69990,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,OTHER,,69,"$41,201","$32,829"
,TOTAL,,74,"$45,771","$36,485"
69502,SG,,11,"$9,721","$7,777"
,OTHER,,217,"$175,250","$139,408"
,TOTAL,,228,"$184,971","$147,185"
69505,SG,,7,"$6,714","$5,371"
,OTHER,,121,"$112,847","$89,525"
,TOTAL,,128,"$119,561","$94,896"
69511,SG,,13,"$11,810","$9,448"
,OTHER,,95,"$87,714","$69,573"
,TOTAL,,108,"$99,523","$79,021"
69530,OTHER,,31,"$37,476","$28,247"
,TOTAL,,31,"$37,476","$28,247"
69535,80'S,,2,$852,$682
,OTHER,,173,"$405,578","$324,201"
,TOTAL,,175,"$406,430","$324,883"
69540,OTHER,,523,"$57,275","$44,011"
,TOTAL,,523,"$57,275","$44,011"
69550,SG,,12,"$7,469","$5,975"
,80'S,,2,$255,$124
,OTHER,,78,"$63,999","$50,906"
,TOTAL,,92,"$71,723","$57,005"
69552,SG,,3,"$2,811","$2,249"
,80'S,,2,$439,$351
,OTHER,,23,"$30,907","$24,671"
,TOTAL,,28,"$34,157","$27,271"
69554,OTHER,,7,"$15,099","$12,079"
,TOTAL,,7,"$15,099","$12,079"
69601,SG,,6,"$5,039","$4,031"
,OTHER,,64,"$60,243","$48,061"
,TOTAL,,70,"$65,282","$52,092"
69602,SG,,11,"$10,364","$8,291"
,OTHER,,91,"$89,603","$70,082"
,TOTAL,,102,"$99,967","$78,374"
69603,SG,,2,"$1,394","$1,115"
,OTHER,,69,"$68,833","$53,855"
,TOTAL,,71,"$70,227","$54,970"
69604,SG,,7,"$6,205","$4,964"
,OTHER,,72,"$71,551","$55,807"
,TOTAL,,79,"$77,755","$60,771"
69605,OTHER,,5,"$6,546","$5,237"
,TOTAL,,5,"$6,546","$5,237"
69610,OTHER,,"2,472","$669,022","$523,294"
,TOTAL,,"2,472","$669,022","$523,294"
69620,SG,,60,"$23,279","$18,623"
,OTHER,,494,"$191,501","$151,261"
,TOTAL,,554,"$214,781","$169,884"
69631,SG,,392,"$259,531","$203,960"
,OTHER,,"2,657","$1,944,889","$1,533,146"
,TOTAL,,"3,049","$2,204,420","$1,737,105"
69632,SG,,61,"$39,502","$31,439"
,OTHER,,419,"$395,216","$312,327"
,TOTAL,,480,"$434,719","$343,766"
69633,SG,,96,"$62,752","$49,168"
,OTHER,,580,"$520,941","$411,374"
,TOTAL,,676,"$583,694","$460,543"
69635,SG,,35,"$32,898","$25,787"
,OTHER,,278,"$257,809","$203,691"
,TOTAL,,313,"$290,707","$229,478"
69636,SG,,11,"$9,865","$7,859"
,OTHER,,132,"$147,730","$117,427"
,TOTAL,,143,"$157,595","$125,286"
69637,SG,,10,"$9,273","$7,418"
,OTHER,,113,"$127,340","$99,246"
,TOTAL,,123,"$136,612","$106,664"
69641,SG,,102,"$93,914","$74,895"
,OTHER,,887,"$816,460","$642,070"
,TOTAL,,989,"$910,374","$716,966"
69642,SG,,31,"$28,677","$22,942"
,OTHER,,306,"$374,370","$294,930"
,TOTAL,,337,"$403,047","$317,872"
69643,SG,,42,"$39,189","$29,993"
,OTHER,,577,"$650,284","$512,013"
,TOTAL,,619,"$689,473","$542,006"
69644,SG,,48,"$44,317","$35,454"
,OTHER,,387,"$443,536","$348,602"
,TOTAL,,435,"$487,854","$384,056"
69645,SG,,33,"$30,577","$24,302"
,OTHER,,324,"$390,828","$306,169"
,TOTAL,,357,"$421,406","$330,471"
69646,SG,,17,"$15,721","$12,577"
,OTHER,,252,"$332,359","$265,679"
,TOTAL,,269,"$348,080","$278,256"
69650,SG,,18,"$16,180","$12,944"
,OTHER,,82,"$49,079","$37,545"
,TOTAL,,100,"$65,259","$50,489"
69660,SG,,117,"$78,675","$62,254"
,OTHER,,866,"$743,201","$582,913"
,TOTAL,,983,"$821,876","$645,167"
69661,SG,,22,"$14,604","$11,537"
,OTHER,,134,"$150,464","$118,683"
,TOTAL,,156,"$165,068","$130,220"
69662,SG,,53,"$35,569","$27,998"
,OTHER,,261,"$284,976","$223,005"
,TOTAL,,314,"$320,545","$251,002"
69666,SG,,11,"$4,739","$3,791"
,OTHER,,145,"$65,673","$51,513"
,TOTAL,,156,"$70,412","$55,304"
69667,SG,,8,"$2,970","$2,376"
,OTHER,,121,"$69,240","$54,476"
,TOTAL,,129,"$72,210","$56,852"
69670,OTHER,,35,"$21,938","$17,550"
,TOTAL,,35,"$21,938","$17,550"
69676,SG,,2,"$1,424","$1,140"
,OTHER,,15,"$10,613","$8,238"
,TOTAL,,17,"$12,037","$9,378"
69700,SG,,4,"$1,901","$1,521"
,OTHER,,22,"$8,454","$6,763"
,TOTAL,,26,"$10,355","$8,284"
69711,SG,,2,$323,$259
,OTHER,,14,"$5,244","$4,035"
,TOTAL,,16,"$5,568","$4,294"
69714,OTHER,,38,"$34,648","$27,506"
,TOTAL,,38,"$34,648","$27,506"
69715,OTHER,,5,"$5,301","$4,241"
,TOTAL,,5,"$5,301","$4,241"
69717,OTHER,,10,"$7,816","$5,471"
,TOTAL,,10,"$7,816","$5,471"
69720,SG,,1,$340,$272
,OTHER,,100,"$76,596","$60,827"
,TOTAL,,101,"$76,936","$61,099"
69725,80'S,,1,$304,$243
,OTHER,,22,"$25,895","$20,716"
,TOTAL,,23,"$26,199","$20,959"
69740,OTHER,,13,"$9,252","$6,698"
,TOTAL,,13,"$9,252","$6,698"
69745,OTHER,,3,"$1,882","$1,506"
,TOTAL,,3,"$1,882","$1,506"
69799,OTHER,,96,"$31,056","$24,645"
,TOTAL,,96,"$31,056","$24,645"
69801,SG,,447,"$292,467","$231,748"
,OTHER,,"1,587","$966,773","$761,596"
,TOTAL,,"2,034","$1,259,240","$993,344"
69802,OTHER,,27,"$23,106","$18,485"
,TOTAL,,27,"$23,106","$18,485"
69805,SG,,2,"$1,887","$1,510"
,OTHER,,59,"$58,461","$46,130"
,TOTAL,,61,"$60,348","$47,640"
69806,SG,,22,"$19,943","$15,954"
,OTHER,,186,"$167,238","$129,085"
,TOTAL,,208,"$187,181","$145,040"
69820,SG,,1,$677,$541
,OTHER,,7,"$4,590","$3,672"
,TOTAL,,8,"$5,267","$4,214"
69840,OTHER,,6,"$1,675","$1,340"
,TOTAL,,6,"$1,675","$1,340"
69905,SG,,2,"$1,826","$1,461"
,OTHER,,46,"$34,594","$27,005"
,TOTAL,,48,"$36,421","$28,466"
69910,SG,,4,"$3,642","$2,913"
,OTHER,,94,"$86,445","$66,961"
,TOTAL,,98,"$90,086","$69,874"
69915,OTHER,,21,"$27,637","$22,109"
,TOTAL,,21,"$27,637","$22,109"
69930,SG,,5,"$4,601","$3,681"
,80'S,,1,$185,$148
,OTHER,,649,"$776,830","$614,824"
,TOTAL,,655,"$781,616","$618,653"
69949,OTHER,,103,"$11,904","$9,138"
,TOTAL,,103,"$11,904","$9,138"
69950,OTHER,,11,"$13,122","$10,417"
,TOTAL,,11,"$13,122","$10,417"
69955,OTHER,,7,"$11,604","$9,283"
,TOTAL,,7,"$11,604","$9,283"
69960,OTHER,,19,"$23,676","$18,941"
,TOTAL,,19,"$23,676","$18,941"
69970,OTHER,,47,"$86,351","$68,901"
,TOTAL,,47,"$86,351","$68,901"
69979,OTHER,,19,"$4,751","$3,801"
,TOTAL,,19,"$4,751","$3,801"
69990,80'S,,830,"$29,471","$23,468"
,OTHER,,"9,270","$1,978,259","$1,568,872"
,TOTAL,,"10,100","$2,007,730","$1,592,341"
