Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2001,,,,,
Code Range 90281 - 99199 ,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
92544,TOTAL,,"58,219","$1,387,461","$1,093,317"
92545,TOTAL,,"60,395","$1,310,263","$1,036,239"
92546,TOTAL,,"29,056","$762,452","$604,139"
92547,TOTAL,,"53,854","$1,212,412","$961,516"
92548,TOTAL,,"4,111","$318,494","$252,030"
92551,TOTAL,,4,$4,$4
92552,TOTAL,,"90,328","$1,652,453","$1,202,456"
92553,TOTAL,,"59,613","$1,624,646","$1,209,417"
92555,TOTAL,,"8,664","$130,595","$91,485"
92556,TOTAL,,"25,711","$592,195","$428,597"
92557,TOTAL,,"863,369","$41,953,453","$31,140,974"
92561,TOTAL,,962,"$27,993","$21,523"
92562,TOTAL,,"2,283","$39,576","$30,523"
92563,TOTAL,,"26,695","$468,656","$365,993"
92564,TOTAL,,"2,685","$55,330","$43,748"
92565,TOTAL,,"1,291","$18,153","$14,098"
92567,TOTAL,,"701,863","$15,534,073","$11,823,448"
92568,TOTAL,,"264,362","$4,297,707","$3,328,387"
92569,TOTAL,,"61,180","$1,048,651","$819,239"
92571,TOTAL,,"1,087","$19,877","$15,648"
92572,TOTAL,,395,"$1,522","$1,204"
92573,TOTAL,,5,$78,$62
92575,TOTAL,,180,"$2,509","$1,946"
92576,TOTAL,,284,"$5,975","$4,707"
92577,TOTAL,,973,"$26,260","$20,679"
92579,TOTAL,,676,"$18,924","$13,090"
92582,TOTAL,,716,"$20,184","$13,747"
92583,TOTAL,,255,"$8,396","$6,293"
92584,TOTAL,,"9,041","$901,374","$707,797"
92585,TOTAL,,"47,589","$5,014,320","$3,919,741"
92586,TOTAL,,90,"$6,170","$4,787"
92587,TOTAL,,"6,967","$440,448","$343,632"
92588,TOTAL,,"20,104","$1,627,581","$1,279,925"
92589,TOTAL,,"3,413","$77,536","$60,787"
92591,TOTAL,,1,$6,$5
92593,TOTAL,,1,$0,$0
92596,TOTAL,,136,"$3,909","$3,051"
92597,TOTAL,,163,"$16,303","$8,904"
92598,TOTAL,,101,"$6,659","$4,283"
92599,TOTAL,,"2,194","$98,378","$77,888"
92950,TOTAL,,"86,733","$17,740,095","$13,995,071"
92953,TOTAL,,"1,850","$34,555","$27,373"
92960,TOTAL,,"119,386","$15,785,897","$12,453,808"
92961,TOTAL,,433,"$108,626","$86,219"
92970,TOTAL,,144,"$28,981","$23,110"
92971,TOTAL,,812,"$85,381","$37,218"
92975,TOTAL,,"1,748","$478,469","$380,657"
92977,TOTAL,,126,"$28,841","$22,819"
92978,TOTAL,,"15,316","$1,597,303","$1,267,090"
92979,TOTAL,,"1,695","$140,299","$111,733"
92980,TOTAL,,"285,444","$264,327,691","$209,840,356"
92981,TOTAL,,"34,367","$8,974,223","$7,140,255"
92982,TOTAL,,"61,100","$39,360,441","$31,253,824"
92984,TOTAL,,"14,095","$2,656,475","$2,109,872"
92986,TOTAL,,477,"$639,727","$509,584"
92987,TOTAL,,194,"$259,530","$207,095"
92990,TOTAL,,17,"$16,144","$12,101"
92992,TOTAL,,10,"$9,722","$7,777"
92993,TOTAL,,2,"$2,707","$2,166"
92995,TOTAL,,"7,475","$5,348,657","$4,240,704"
92996,TOTAL,,"1,030","$210,121","$167,270"
92997,TOTAL,,32,"$22,260","$17,728"
92998,TOTAL,,11,"$3,956","$3,165"
93000,TOTAL,,"9,841,584","$289,490,996","$213,225,993"
93005,TOTAL,,"553,440","$10,066,286","$7,344,210"
93010,TOTAL,,"17,082,164","$180,606,240","$140,632,883"
93012,TOTAL,,"3,726","$336,308","$257,390"
93014,TOTAL,,"24,647","$666,603","$516,411"
93015,TOTAL,,"1,576,731","$177,547,279","$136,878,128"
93016,TOTAL,,"1,145,669","$30,426,718","$23,406,826"
93017,TOTAL,,"82,692","$5,475,222","$4,278,444"
93018,TOTAL,,"1,354,391","$24,934,695","$19,241,881"
93024,TOTAL,,"2,096","$171,377","$135,688"
93040,TOTAL,,"108,359","$1,632,763","$1,235,566"
93041,TOTAL,,"219,930","$1,191,066","$946,520"
93042,TOTAL,,"1,368,303","$12,595,816","$9,978,555"
