Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2000,,,,,
Code Ranges 20000 - 29999,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,80'S,,1,12,10
,OTHER,,"2,762,315","185,671,131","139,911,573"
,TOTAL,,"2,762,318","185,671,278","139,911,690"
20615,OTHER,,"1,220","154,423","118,636"
,TOTAL,,"1,220","154,423","118,636"
20650,SG,,242,"73,389","58,573"
,80'S,,22,305,244
,OTHER,,"3,444","355,037","279,541"
,TOTAL,,"3,708","428,731","338,358"
20660,SG,,16,"5,740","4,512"
,80'S,,7,200,160
,OTHER,,"2,836","431,298","340,324"
,TOTAL,,"2,859","437,239","344,996"
20661,80'S,,2,81,65
,OTHER,,"1,402","438,991","346,600"
,TOTAL,,"1,404","439,072","346,664"
20662,OTHER,,11,"3,642","2,914"
,TOTAL,,11,"3,642","2,914"
20663,OTHER,,3,851,681
,TOTAL,,3,851,681
20664,OTHER,,23,"10,078","7,647"
,TOTAL,,23,"10,078","7,647"
20665,SG,,1,314,251
,80'S,,1,15,12
,OTHER,,141,"11,848","9,102"
,TOTAL,,143,"12,177","9,365"
20670,SG,,462,"125,292","98,728"
,80'S,,3,47,38
,OTHER,,"14,219","1,902,457","1,475,060"
,TOTAL,,"14,684","2,027,796","1,573,826"
20680,AS,,160,"4,366","3,488"
,SG,,"3,521","1,557,819","1,229,544"
,80'S,,199,"5,996","4,791"
,OTHER,,"38,607","8,430,285","6,635,673"
,TOTAL,,"42,487","9,998,466","7,873,497"
20690,AS,,2,46,37
,SG,,99,"29,624","23,359"
,80'S,,3,66,53
,OTHER,,"3,281","439,064","348,457"
,TOTAL,,"3,385","468,800","371,905"
20692,AS,,43,"1,779","1,423"
,80'S,,63,"2,891","2,310"
,OTHER,,891,"240,217","190,013"
,TOTAL,,997,"244,888","193,746"
20693,AS,,1,68,54
,80'S,,1,58,46
,OTHER,,514,"177,665","139,687"
,TOTAL,,516,"177,791","139,788"
20694,SG,,394,"115,883","91,927"
,80'S,,4,125,100
,OTHER,,"3,941","1,048,870","827,929"
,TOTAL,,"4,339","1,164,879","919,956"
20802,OTHER,,1,346,277
,TOTAL,,1,346,277
20805,OTHER,,20,"2,282","1,640"
,TOTAL,,20,"2,282","1,640"
20808,OTHER,,4,"12,400","9,920"
,TOTAL,,4,"12,400","9,920"
20816,OTHER,,30,"62,610","48,902"
,TOTAL,,30,"62,610","48,902"
20822,80'S,,2,644,515
,OTHER,,21,"38,163","30,467"
,TOTAL,,23,"38,808","30,983"
20824,80'S,,3,"1,313","1,050"
,OTHER,,4,"10,986","8,724"
,TOTAL,,7,"12,299","9,774"
20827,80'S,,1,356,285
,OTHER,,15,"29,034","22,943"
,TOTAL,,16,"29,390","23,228"
20838,AS,,1,100,80
,TOTAL,,1,100,80
20900,AS,,63,"1,752","1,401"
,SG,,70,"18,723","14,725"
,80'S,,77,"2,630","2,099"
,OTHER,,"1,373","281,306","222,382"
,TOTAL,,"1,583","304,411","240,607"
20902,AS,,206,"7,984","6,359"
,SG,,35,"15,233","11,954"
,80'S,,484,"23,035","18,225"
,OTHER,,"3,325","1,008,266","797,479"
,TOTAL,,"4,050","1,054,518","834,016"
20910,SG,,3,"1,198",959
,OTHER,,88,"13,774","10,629"
,TOTAL,,91,"14,973","11,588"
20912,SG,,36,"10,833","8,482"
,80'S,,2,141,112
,OTHER,,360,"101,423","80,106"
,TOTAL,,398,"112,396","88,701"
20920,SG,,2,922,737
,OTHER,,79,"15,235","11,937"
,TOTAL,,81,"16,156","12,674"
20922,AS,,13,428,342
,SG,,4,954,763
,80'S,,32,"1,369","1,095"
,OTHER,,355,"87,756","70,036"
,TOTAL,,404,"90,506","72,236"
20924,AS,,19,682,546
,SG,,36,"14,502","11,602"
,80'S,,8,312,250
,OTHER,,263,"69,217","54,617"
,TOTAL,,326,"84,714","67,014"
20926,SG,,74,"35,203","28,008"
,80'S,,5,158,126
,OTHER,,"2,216","519,746","412,621"
,TOTAL,,"2,295","555,107","440,755"
20930,80'S,,1,23,18
,TOTAL,,1,23,18
20931,AS,,31,644,515
,80'S,,125,"2,625","2,071"
,OTHER,,"11,069","1,381,168","1,089,272"
,TOTAL,,"11,225","1,384,437","1,091,857"
20936,OTHER,,1,360,288
,TOTAL,,1,360,288
20937,AS,,"2,091","53,471","42,552"
,80'S,,"3,488","106,971","84,391"
,OTHER,,"16,030","3,013,265","2,380,805"
,TOTAL,,"21,609","3,173,707","2,507,748"
20938,AS,,611,"17,177","13,649"
,80'S,,"1,374","46,444","36,847"
,OTHER,,"6,995","1,444,419","1,134,747"
,TOTAL,,"8,980","1,508,040","1,185,243"
20950,OTHER,,211,"15,676","12,092"
,TOTAL,,211,"15,676","12,092"
20955,AS,,1,383,306
,80'S,,8,"3,342","2,674"
,OTHER,,85,"209,530","160,878"
,TOTAL,,94,"213,255","163,858"
20956,AS,,2,647,518
,80'S,,9,"3,517","2,814"
,OTHER,,59,"138,254","110,603"
,TOTAL,,70,"142,418","113,934"
20957,OTHER,,1,"2,295","1,836"
,TOTAL,,1,"2,295","1,836"
20962,SG,,1,309,247
,80'S,,4,"1,546","1,237"
,OTHER,,23,"49,747","37,883"
,TOTAL,,28,"51,602","39,367"
20969,AS,,2,854,683
,80'S,,18,"8,558","6,847"
,OTHER,,176,"510,468","408,119"
,TOTAL,,196,"519,880","415,649"
20970,80'S,,4,"2,036","1,629"
,OTHER,,32,"72,704","58,153"
,TOTAL,,36,"74,741","59,782"
20972,80'S,,1,480,384
,OTHER,,9,"22,949","18,359"
,TOTAL,,10,"23,430","18,744"
20973,80'S,,2,207,166
,OTHER,,4,"4,493","3,594"
,TOTAL,,6,"4,700","3,760"
20974,OTHER,,"1,474","142,511","111,287"
,TOTAL,,"1,474","142,511","111,287"
20975,AS,,173,"4,244","3,393"
,80'S,,258,"7,808","6,163"
,OTHER,,"1,668","303,622","239,853"
,TOTAL,,"2,099","315,674","249,409"
20999,AS,,26,385,291
,SG,,2,30,24
,80'S,,7,"1,046",837
,OTHER,,417,"86,458","68,810"
,TOTAL,,452,"87,919","69,962"
21010,80'S,,1,77,62
,OTHER,,52,"16,726","13,231"
,TOTAL,,53,"16,803","13,293"
21015,80'S,,4,143,114
,OTHER,,"2,769","814,619","648,076"
,TOTAL,,"2,773","814,762","648,190"
21025,SG,,23,"9,417","7,533"
,OTHER,,937,"421,103","332,833"
,TOTAL,,960,"430,520","340,366"
21026,SG,,8,"2,573","2,058"
,OTHER,,292,"76,829","60,384"
,TOTAL,,300,"79,402","62,443"
21029,OTHER,,73,"33,401","26,590"
,TOTAL,,73,"33,401","26,590"
21030,80'S,,1,30,24
,OTHER,,"1,705","595,529","466,276"
,TOTAL,,"1,706","595,559","466,300"
21031,OTHER,,"1,401","269,416","206,108"
,TOTAL,,"1,401","269,416","206,108"
21032,OTHER,,479,"109,984","83,879"
,TOTAL,,479,"109,984","83,879"
21034,AS,,1,64,51
,SG,,10,"4,654","3,723"
,80'S,,12,"1,337","1,070"
,OTHER,,169,"126,680","101,264"
,TOTAL,,192,"132,736","106,109"
21040,SG,,29,"10,793","8,356"
,80'S,,1,25,20
,OTHER,,"1,213","211,793","162,706"
,TOTAL,,"1,243","222,610","171,082"
21041,SG,,20,"7,650","5,885"
,80'S,,1,35,28
,OTHER,,"1,023","409,045","320,489"
,TOTAL,,"1,044","416,730","326,402"
21044,AS,,2,105,84
,SG,,3,805,644
,80'S,,23,"2,148","1,719"
,OTHER,,259,"154,158","123,211"
,TOTAL,,287,"157,216","125,658"
21045,AS,,3,289,231
,80'S,,46,"6,074","4,859"
,OTHER,,309,"244,912","195,616"
,TOTAL,,358,"251,275","200,706"
21050,SG,,1,240,192
,80'S,,3,246,197
,OTHER,,34,"20,773","16,619"
,TOTAL,,38,"21,259","17,007"
21060,SG,,1,218,175
,80'S,,5,443,355
,OTHER,,27,"14,920","11,784"
,TOTAL,,33,"15,582","12,313"
21070,80'S,,4,213,170
,OTHER,,70,"28,560","22,768"
,TOTAL,,74,"28,773","22,939"
21076,OTHER,,234,"216,465","173,042"
,TOTAL,,234,"216,465","173,042"
21077,OTHER,,49,"108,324","85,990"
,TOTAL,,49,"108,324","85,990"
21079,OTHER,,406,"565,166","449,219"
,TOTAL,,406,"565,166","449,219"
21080,OTHER,,511,"851,383","675,219"
,TOTAL,,511,"851,383","675,219"
21081,OTHER,,199,"298,218","237,814"
,TOTAL,,199,"298,218","237,814"
21082,OTHER,,66,"77,710","61,731"
,TOTAL,,66,"77,710","61,731"
21083,OTHER,,56,"73,795","58,857"
,TOTAL,,56,"73,795","58,857"
21084,OTHER,,48,"65,305","52,043"
,TOTAL,,48,"65,305","52,043"
21085,80'S,,1,50,40
,OTHER,,603,"302,002","238,467"
,TOTAL,,604,"302,052","238,508"
21086,OTHER,,52,"87,873","69,579"
,TOTAL,,52,"87,873","69,579"
21087,OTHER,,136,"209,003","164,745"
,TOTAL,,136,"209,003","164,745"
21088,OTHER,,23,"64,790","51,832"
,TOTAL,,23,"64,790","51,832"
21089,OTHER,,778,"401,845","319,607"
,TOTAL,,778,"401,845","319,607"
21100,OTHER,,13,"1,529","1,224"
,TOTAL,,13,"1,529","1,224"
21110,OTHER,,374,"117,133","91,931"
,TOTAL,,374,"117,133","91,931"
21116,OTHER,,128,"10,545","8,128"
,TOTAL,,128,"10,545","8,128"
21120,OTHER,,12,"2,283","1,826"
,TOTAL,,12,"2,283","1,826"
21121,AS,,1,71,57
,80'S,,3,167,134
,OTHER,,23,"7,504","6,003"
,TOTAL,,27,"7,743","6,194"
21122,OTHER,,9,"7,505","6,004"
,TOTAL,,9,"7,505","6,004"
21125,80'S,,3,208,167
,OTHER,,31,"11,485","9,188"
,TOTAL,,34,"11,694","9,355"
21127,80'S,,2,109,87
,OTHER,,8,"3,297","2,638"
,TOTAL,,10,"3,406","2,724"
21137,OTHER,,3,"1,327","1,062"
,TOTAL,,3,"1,327","1,062"
21138,OTHER,,5,"3,049","2,314"
,TOTAL,,5,"3,049","2,314"
21141,80'S,,5,669,535
,OTHER,,22,"19,658","15,266"
,TOTAL,,27,"20,327","15,801"
21142,OTHER,,7,"3,539","2,831"
,TOTAL,,7,"3,539","2,831"
21143,OTHER,,2,"2,610","2,069"
,TOTAL,,2,"2,610","2,069"
21145,OTHER,,16,"11,085","8,825"
,TOTAL,,16,"11,085","8,825"
21146,80'S,,1,212,170
,OTHER,,3,"3,953","3,163"
,TOTAL,,4,"4,165","3,332"
21147,80'S,,1,220,176
,OTHER,,2,"2,790","2,232"
,TOTAL,,3,"3,010","2,408"
21150,OTHER,,6,"5,615","4,492"
,TOTAL,,6,"5,615","4,492"
21151,OTHER,,3,"2,332","1,865"
,TOTAL,,3,"2,332","1,865"
21154,80'S,,1,305,244
,OTHER,,3,"5,551","4,441"
,TOTAL,,4,"5,856","4,685"
21155,OTHER,,3,"4,972","3,977"
,TOTAL,,3,"4,972","3,977"
21160,OTHER,,8,"3,784","2,947"
,TOTAL,,8,"3,784","2,947"
21172,OTHER,,49,"27,007","21,514"
,TOTAL,,49,"27,007","21,514"
21175,OTHER,,3,"2,397","1,917"
,TOTAL,,3,"2,397","1,917"
21179,80'S,,1,144,115
,OTHER,,14,"19,022","14,944"
,TOTAL,,15,"19,166","15,059"
21180,80'S,,1,150,120
,OTHER,,3,"4,079","3,263"
,TOTAL,,4,"4,229","3,383"
21181,OTHER,,17,"8,775","7,020"
,TOTAL,,17,"8,775","7,020"
21182,AS,,1,164,131
,80'S,,6,"1,741","1,393"
,OTHER,,26,"44,393","35,353"
,TOTAL,,33,"46,299","36,877"
21183,OTHER,,2,"4,051","3,241"
,TOTAL,,2,"4,051","3,241"
21188,80'S,,2,378,302
,OTHER,,10,"13,704","10,963"
,TOTAL,,12,"14,081","11,265"
21193,80'S,,7,"1,244",915
,OTHER,,31,"27,591","21,965"
,TOTAL,,38,"28,834","22,880"
21194,80'S,,2,388,311
,OTHER,,5,"6,077","4,862"
,TOTAL,,7,"6,465","5,172"
21195,80'S,,1,199,159
,OTHER,,7,"5,392","4,314"
,TOTAL,,8,"5,591","4,473"
21196,80'S,,27,"5,868","4,694"
,OTHER,,104,"97,240","76,649"
,TOTAL,,131,"103,108","81,344"
21198,AS,,2,103,82
,80'S,,24,"3,122","2,435"
,OTHER,,192,"135,597","106,734"
,TOTAL,,218,"138,821","109,251"
21206,SG,,1,632,506
,80'S,,3,275,145
,OTHER,,21,"10,620","7,971"
,TOTAL,,25,"11,527","8,622"
21208,SG,,10,"8,216","6,573"
,80'S,,2,224,179
,OTHER,,119,"67,188","53,196"
,TOTAL,,131,"75,628","59,948"
21209,AS,,1,57,45
,SG,,5,"3,330","2,664"
,80'S,,1,37,29
,OTHER,,28,"10,120","7,685"
,TOTAL,,35,"13,543","10,424"
21210,SG,,9,"7,750","6,200"
,OTHER,,467,"305,291","241,260"
,TOTAL,,476,"313,041","247,460"
21215,SG,,12,"10,167","8,133"
,OTHER,,367,"229,512","181,699"
,TOTAL,,379,"239,679","189,833"
21230,SG,,3,"2,792","2,233"
,OTHER,,41,"26,740","21,392"
,TOTAL,,44,"29,532","23,625"
21235,SG,,201,"184,981","147,861"
,80'S,,1,45,36
,OTHER,,"1,602","567,635","450,581"
,TOTAL,,"1,804","752,661","598,479"
21240,SG,,8,"5,131","4,104"
,80'S,,48,"7,328","5,504"
,OTHER,,201,"203,324","159,729"
,TOTAL,,257,"215,783","169,338"
21242,80'S,,6,934,747
,OTHER,,24,"23,155","18,524"
,TOTAL,,30,"24,089","19,271"
21243,80'S,,12,"2,458","1,967"
,OTHER,,57,"73,491","58,485"
,TOTAL,,69,"75,949","60,452"
21244,AS,,2,86,69
,SG,,4,"3,721","2,977"
,80'S,,33,"2,912","2,330"
,OTHER,,254,"145,482","115,810"
,TOTAL,,293,"152,201","121,185"
21245,SG,,5,"4,182","2,841"
,80'S,,6,436,349
,OTHER,,43,"24,276","19,341"
,TOTAL,,54,"28,894","22,530"
21246,SG,,2,"1,965","1,492"
,80'S,,2,196,157
,OTHER,,17,"9,330","7,421"
,TOTAL,,21,"11,492","9,070"
21247,80'S,,1,270,216
,OTHER,,5,"6,045","4,836"
,TOTAL,,6,"6,315","5,052"
21248,SG,,11,"10,635","8,430"
,OTHER,,219,"129,864","102,701"
,TOTAL,,230,"140,499","111,131"
21249,SG,,3,"2,933","2,252"
,80'S,,1,79,64
,OTHER,,108,"91,302","73,042"
,TOTAL,,112,"94,314","75,358"
21255,80'S,,1,90,72
,OTHER,,10,"5,779","4,624"
,TOTAL,,11,"5,869","4,695"
21256,80'S,,2,190,152
,OTHER,,17,"16,074","12,859"
,TOTAL,,19,"16,264","13,011"
21260,OTHER,,2,"1,885","1,508"
,TOTAL,,2,"1,885","1,508"
21261,80'S,,1,172,137
,OTHER,,2,"3,053","2,442"
,TOTAL,,3,"3,225","2,580"
21267,SG,,1,983,787
,80'S,,1,190,152
,OTHER,,15,"17,414","13,427"
,TOTAL,,17,"18,588","14,366"
21268,OTHER,,1,"1,000",800
,TOTAL,,1,"1,000",800
21270,SG,,1,680,544
,OTHER,,40,"22,501","17,841"
,TOTAL,,41,"23,182","18,385"
21275,AS,,1,55,44
,SG,,2,"1,482","1,185"
,80'S,,2,213,170
,OTHER,,30,"21,862","17,489"
,TOTAL,,35,"23,612","18,889"
21280,SG,,83,"54,819","43,775"
,80'S,,3,194,155
,OTHER,,307,"94,130","75,144"
,TOTAL,,393,"149,143","119,075"
21282,SG,,176,"120,987","96,059"
,80'S,,1,23,18
,OTHER,,"1,039","231,463","184,478"
,TOTAL,,"1,216","352,473","280,555"
21295,OTHER,,4,438,325
,TOTAL,,4,438,325
21296,OTHER,,3,668,534
,TOTAL,,3,668,534
21299,80'S,,3,624,499
,OTHER,,319,"133,915","105,707"
,TOTAL,,322,"134,540","106,207"
21300,SG,,1,423,339
,OTHER,,37,"1,599","1,208"
,TOTAL,,38,"2,023","1,547"
21310,SG,,12,"4,682","3,665"
,OTHER,,"1,565","59,394","45,729"
,TOTAL,,"1,577","64,076","49,394"
21315,SG,,12,"4,670","3,736"
,OTHER,,482,"54,248","42,525"
,TOTAL,,494,"58,919","46,261"
21320,SG,,79,"29,593","23,641"
,OTHER,,"1,289","173,096","135,597"
,TOTAL,,"1,368","202,689","159,238"
21325,SG,,16,"8,672","6,937"
,OTHER,,266,"38,164","29,734"
,TOTAL,,282,"46,836","36,671"
21330,SG,,6,"3,988","3,191"
,OTHER,,122,"43,435","34,421"
,TOTAL,,128,"47,424","37,612"
21335,SG,,46,"44,231","35,305"
,OTHER,,604,"381,700","301,595"
,TOTAL,,650,"425,932","336,900"
21336,OTHER,,91,"30,394","23,744"
,TOTAL,,91,"30,394","23,744"
21337,SG,,28,"11,349","9,079"
,OTHER,,263,"49,858","39,563"
,TOTAL,,291,"61,207","48,643"
21338,SG,,1,322,257
,OTHER,,20,"5,113","4,090"
,TOTAL,,21,"5,434","4,347"
21339,OTHER,,6,"2,176","1,741"
,TOTAL,,6,"2,176","1,741"
21340,SG,,1,322,257
,80'S,,1,56,45
,OTHER,,15,"6,000","4,800"
,TOTAL,,17,"6,378","5,103"
21343,OTHER,,29,"19,868","15,894"
,TOTAL,,29,"19,868","15,894"
21344,80'S,,2,232,186
,OTHER,,21,"20,817","15,802"
,TOTAL,,23,"21,049","15,988"
21345,OTHER,,13,"7,283","5,826"
,TOTAL,,13,"7,283","5,826"
21346,OTHER,,39,"26,367","20,446"
,TOTAL,,39,"26,367","20,446"
21347,80'S,,8,866,693
,OTHER,,55,"38,680","30,864"
,TOTAL,,63,"39,546","31,556"
21348,OTHER,,1,"1,159",927
,TOTAL,,1,"1,159",927
21355,SG,,2,961,769
,OTHER,,26,"4,512","3,409"
,TOTAL,,28,"5,474","4,178"
21356,80'S,,2,112,90
,OTHER,,116,"31,235","24,276"
,TOTAL,,118,"31,347","24,366"
21360,SG,,3,"1,138",887
,80'S,,6,385,308
,OTHER,,118,"47,002","37,063"
,TOTAL,,127,"48,525","38,259"
21365,AS,,2,330,264
,SG,,6,"3,656","2,925"
,80'S,,41,"6,228","4,983"
,OTHER,,467,"443,241","352,804"
,TOTAL,,516,"453,456","360,976"
21366,80'S,,2,379,303
,OTHER,,9,"10,438","8,351"
,TOTAL,,11,"10,817","8,653"
21385,SG,,1,681,545
,80'S,,2,179,143
,OTHER,,33,"18,031","14,425"
,TOTAL,,36,"18,891","15,113"
21386,SG,,2,"1,392","1,114"
,80'S,,6,529,423
,OTHER,,71,"36,591","29,113"
,TOTAL,,79,"38,512","30,650"
21387,AS,,2,107,86
,SG,,1,683,546
,80'S,,1,104,84
,OTHER,,32,"15,265","11,939"
,TOTAL,,36,"16,160","12,655"
21390,SG,,17,"16,242","12,994"
,80'S,,32,"3,786","3,029"
,OTHER,,439,"294,761","234,355"
,TOTAL,,488,"314,790","250,378"
21395,80'S,,3,351,190
,OTHER,,33,"21,514","16,579"
,TOTAL,,36,"21,865","16,768"
21400,80'S,,1,8,6
,OTHER,,75,"6,598","5,091"
,TOTAL,,76,"6,606","5,097"
21401,OTHER,,8,"1,392","1,100"
,TOTAL,,8,"1,392","1,100"
21406,SG,,1,290,208
,80'S,,2,77,62
,OTHER,,59,"19,881","15,876"
,TOTAL,,62,"20,248","16,146"
21407,AS,,1,41,33
,SG,,4,"2,725","2,180"
,80'S,,6,349,280
,OTHER,,94,"37,457","29,749"
,TOTAL,,105,"40,572","32,241"
21408,80'S,,2,191,153
,OTHER,,12,"6,177","4,942"
,TOTAL,,14,"6,368","5,095"
21421,SG,,1,596,477
,OTHER,,46,"14,918","11,536"
,TOTAL,,47,"15,515","12,013"
21422,AS,,1,42,34
,80'S,,11,946,757
,OTHER,,98,"44,236","34,522"
,TOTAL,,110,"45,224","35,313"
21423,80'S,,7,785,618
,OTHER,,63,"35,230","28,162"
,TOTAL,,70,"36,015","28,780"
21431,OTHER,,2,947,758
,TOTAL,,2,947,758
21432,OTHER,,9,"3,757","3,005"
,TOTAL,,9,"3,757","3,005"
21433,AS,,1,220,176
,80'S,,1,200,160
,OTHER,,21,"32,437","25,950"
,TOTAL,,23,"32,857","26,285"
21435,80'S,,2,360,288
,OTHER,,16,"16,746","13,397"
,TOTAL,,18,"17,106","13,685"
21436,OTHER,,6,"7,775","6,220"
,TOTAL,,6,"7,775","6,220"
21440,SG,,1,513,400
,OTHER,,111,"23,867","18,590"
,TOTAL,,112,"24,380","18,990"
21445,SG,,1,633,506
,OTHER,,48,"17,294","13,818"
,TOTAL,,49,"17,926","14,324"
21450,OTHER,,129,"25,648","20,397"
,TOTAL,,129,"25,648","20,397"
21451,SG,,1,589,471
,OTHER,,95,"29,552","23,214"
,TOTAL,,96,"30,141","23,685"
21452,80'S,,2,38,30
,OTHER,,17,"2,459","1,967"
,TOTAL,,19,"2,497","1,997"
21453,SG,,2,977,782
,80'S,,2,141,113
,OTHER,,323,"127,962","101,053"
,TOTAL,,327,"129,080","101,948"
21454,SG,,2,"1,360","1,088"
,80'S,,6,380,304
,OTHER,,53,"20,024","15,624"
,TOTAL,,61,"21,764","17,016"
21461,80'S,,10,922,715
,OTHER,,204,"109,908","87,194"
,TOTAL,,214,"110,830","87,909"
21462,SG,,1,670,536
,80'S,,21,"2,288","1,831"
,OTHER,,253,"160,917","127,746"
,TOTAL,,275,"163,876","130,113"
21465,SG,,2,"1,058",846
,80'S,,6,754,604
,OTHER,,40,"26,354","21,021"
,TOTAL,,48,"28,167","22,471"
21470,SG,,2,"1,429","1,143"
,80'S,,45,"7,354","5,869"
,OTHER,,459,"455,452","361,677"
,TOTAL,,506,"464,235","368,689"
21480,SG,,2,458,366
,OTHER,,"1,259","60,521","46,178"
,TOTAL,,"1,261","60,979","46,545"
21485,SG,,2,826,660
,80'S,,1,17,14
,OTHER,,401,"77,317","59,646"
,TOTAL,,404,"78,159","60,321"
21490,80'S,,1,55,44
,OTHER,,22,"12,927","10,272"
,TOTAL,,23,"12,982","10,316"
21493,OTHER,,1,81,62
,TOTAL,,1,81,62
21494,OTHER,,1,333,266
,TOTAL,,1,333,266
21495,80'S,,2,67,53
,OTHER,,10,"2,180","1,710"
,TOTAL,,12,"2,247","1,763"
21497,SG,,2,602,482
,80'S,,1,43,34
,OTHER,,47,"9,983","7,969"
,TOTAL,,50,"10,628","8,486"
21499,AS,,1,53,43
,OTHER,,143,"164,987","131,916"
,TOTAL,,144,"165,041","131,959"
21501,SG,,34,"13,469","10,776"
,80'S,,4,173,138
,OTHER,,"2,576","542,690","427,534"
,TOTAL,,"2,614","556,333","438,448"
21502,AS,,1,70,56
,80'S,,3,203,162
,OTHER,,34,"13,911","11,093"
,TOTAL,,38,"14,184","11,311"
21510,SG,,1,509,407
,80'S,,1,69,55
,OTHER,,80,"29,414","23,374"
,TOTAL,,82,"29,992","23,837"
21550,SG,,88,"25,860","20,579"
,OTHER,,"3,262","363,483","282,851"
,TOTAL,,"3,350","389,343","303,430"
21555,SG,,524,"205,696","162,981"
,80'S,,1,44,35
,OTHER,,"5,459","1,272,392","997,782"
,TOTAL,,"5,984","1,478,131","1,160,799"
21556,SG,,368,"149,870","119,067"
,80'S,,9,613,490
,OTHER,,"4,876","1,624,404","1,282,125"
,TOTAL,,"5,253","1,774,888","1,401,682"
21557,AS,,14,"1,096",877
,80'S,,152,"14,186","11,340"
,OTHER,,"1,750","840,901","668,696"
,TOTAL,,"1,916","856,183","680,913"
21600,AS,,17,779,623
,SG,,3,851,681
,80'S,,45,"2,231","1,785"
,OTHER,,671,"228,617","182,052"
,TOTAL,,736,"232,478","185,140"
21610,AS,,1,73,59
,80'S,,5,435,348
,OTHER,,61,"22,207","17,684"
,TOTAL,,67,"22,716","18,091"
21615,AS,,4,354,284
,80'S,,20,"2,256","1,805"
,OTHER,,88,"60,301","46,359"
,TOTAL,,112,"62,912","48,448"
21616,AS,,1,106,85
,OTHER,,3,"1,979","1,519"
,TOTAL,,4,"2,086","1,604"
21620,AS,,19,"1,059",847
,SG,,1,444,355
,80'S,,39,"2,129","1,700"
,OTHER,,384,"156,952","123,930"
,TOTAL,,443,"160,584","126,833"
21627,AS,,220,"16,669","13,290"
,80'S,,195,"16,020","12,799"
,OTHER,,"3,404","1,519,664","1,206,234"
,TOTAL,,"3,819","1,552,354","1,232,323"
21630,AS,,23,"3,117","2,494"
,80'S,,53,"7,141","5,696"
,OTHER,,574,"441,186","350,929"
,TOTAL,,650,"451,444","359,118"
21632,AS,,5,589,471
,80'S,,11,"1,222",978
,OTHER,,76,"52,925","42,340"
,TOTAL,,92,"54,735","43,788"
