Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2000,,,,,
Code Range 65091 - 68899,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,OTHER,,"1,306","$629,729","$498,120"
,TOTAL,,"1,308","$629,833","$498,203"
67105,SG,,3,"$1,158",$926
,OTHER,,"4,379","$2,547,449","$2,010,010"
,TOTAL,,"4,382","$2,548,607","$2,010,936"
67107,SG,,452,"$300,103","$237,971"
,80'S,,743,"$138,184","$109,776"
,OTHER,,"6,502","$6,859,274","$5,431,841"
,TOTAL,,"7,697","$7,297,560","$5,779,588"
67108,SG,,"1,288","$1,190,630","$945,525"
,80'S,,"2,273","$571,913","$454,802"
,OTHER,,"14,984","$21,611,781","$17,160,906"
,TOTAL,,"18,545","$23,374,325","$18,561,233"
67110,80'S,,1,$157,$126
,OTHER,,"3,033","$2,416,031","$1,908,934"
,TOTAL,,"3,034","$2,416,188","$1,909,060"
67112,SG,,232,"$223,749","$178,974"
,80'S,,48,"$7,688","$6,047"
,OTHER,,850,"$769,707","$613,477"
,TOTAL,,"1,130","$1,001,144","$798,499"
67115,SG,,11,"$4,387","$3,510"
,OTHER,,111,"$38,741","$30,655"
,TOTAL,,122,"$43,128","$34,164"
67120,SG,,119,"$46,058","$36,519"
,80'S,,4,$316,$253
,OTHER,,915,"$396,361","$314,338"
,TOTAL,,"1,038","$442,735","$351,110"
67121,SG,,133,"$40,792","$31,990"
,80'S,,84,"$8,398","$6,644"
,OTHER,,762,"$509,279","$404,558"
,TOTAL,,979,"$558,469","$443,192"
67141,SG,,186,"$75,702","$59,912"
,80'S,,1,$34,$28
,OTHER,,"2,653","$1,026,844","$808,263"
,TOTAL,,"2,840","$1,102,580","$868,203"
67145,SG,,1,$357,$286
,80'S,,1,$58,$46
,OTHER,,"15,899","$6,412,824","$5,029,319"
,TOTAL,,"15,901","$6,413,239","$5,029,651"
67208,SG,,1,$307,$245
,OTHER,,644,"$321,904","$253,799"
,TOTAL,,645,"$322,211","$254,044"
67210,SG,,1,$618,$495
,OTHER,,"178,610","$112,981,719","$89,159,908"
,TOTAL,,"178,611","$112,982,337","$89,160,403"
67218,SG,,7,"$4,528","$3,622"
,OTHER,,368,"$370,475","$293,573"
,TOTAL,,375,"$375,002","$297,195"
67220,OTHER,,"48,968","$35,703,046","$28,383,209"
,TOTAL,,"48,968","$35,703,046","$28,383,209"
67227,SG,,233,"$69,714","$54,938"
,OTHER,,"1,332","$649,172","$508,754"
,TOTAL,,"1,565","$718,886","$563,692"
67228,80'S,,6,$360,$288
,OTHER,,"104,865","$86,537,361","$68,183,822"
,TOTAL,,"104,871","$86,537,721","$68,184,110"
67250,SG,,17,"$5,851","$4,681"
,OTHER,,57,"$25,823","$20,658"
,TOTAL,,74,"$31,674","$25,339"
67255,SG,,388,"$111,141","$88,675"
,80'S,,154,"$11,578","$9,192"
,OTHER,,"2,943","$1,149,846","$913,997"
,TOTAL,,"3,485","$1,272,564","$1,011,863"
67299,80'S,,8,"$1,299","$1,023"
,OTHER,,"25,391","$14,280,100","$11,408,374"
,TOTAL,,"25,399","$14,281,399","$11,409,396"
67311,SG,,542,"$233,966","$185,476"
,80'S,,7,$495,$396
,OTHER,,"2,440","$1,078,050","$853,199"
,TOTAL,,"2,989","$1,312,511","$1,039,070"
67312,SG,,405,"$226,764","$179,210"
,80'S,,6,$621,$417
,OTHER,,"1,831","$1,123,129","$883,208"
,TOTAL,,"2,242","$1,350,514","$1,062,835"
67314,SG,,317,"$174,845","$139,352"
,OTHER,,"1,634","$882,331","$699,100"
,TOTAL,,"1,951","$1,057,175","$838,452"
67316,SG,,45,"$23,638","$18,831"
,OTHER,,234,"$161,464","$126,328"
,TOTAL,,279,"$185,103","$145,159"
67318,SG,,36,"$19,076","$15,261"
,80'S,,1,$86,$69
,OTHER,,208,"$91,468","$71,840"
,TOTAL,,245,"$110,630","$87,170"
67320,SG,,41,"$21,217","$16,974"
,80'S,,2,$110,$88
,OTHER,,273,"$132,159","$104,552"
,TOTAL,,316,"$153,487","$121,614"
67331,SG,,50,"$25,612","$20,489"
,OTHER,,338,"$143,501","$114,243"
,TOTAL,,388,"$169,113","$134,733"
67332,SG,,133,"$65,826","$52,259"
