Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2000,,,,,
Code Range 69000 - 69990,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
69399,80'S,,1,$87,$70
,OTHER,,159,"$15,478","$12,101"
,TOTAL,,160,"$15,565","$12,171"
69400,OTHER,,"1,445","$85,626","$64,714"
,TOTAL,,"1,445","$85,626","$64,714"
69401,OTHER,,"3,523","$164,821","$126,111"
,TOTAL,,"3,523","$164,821","$126,111"
69405,OTHER,,77,"$7,464","$5,847"
,TOTAL,,77,"$7,464","$5,847"
69410,OTHER,,127,"$4,576","$3,316"
,TOTAL,,127,"$4,576","$3,316"
69420,SG,,3,$625,$500
,OTHER,,"11,540","$1,112,753","$837,957"
,TOTAL,,"11,543","$1,113,377","$838,456"
69421,SG,,125,"$56,126","$44,623"
,OTHER,,551,"$77,834","$61,054"
,TOTAL,,676,"$133,960","$105,678"
69424,SG,,40,"$10,207","$8,086"
,OTHER,,"1,179","$72,563","$54,830"
,TOTAL,,"1,219","$82,771","$62,916"
69433,OTHER,,"35,652","$4,216,471","$3,194,340"
,TOTAL,,"35,652","$4,216,471","$3,194,340"
69436,SG,,"1,295","$603,305","$477,993"
,OTHER,,"9,804","$1,553,849","$1,225,097"
,TOTAL,,"11,099","$2,157,154","$1,703,090"
69440,SG,,52,"$22,615","$18,084"
,OTHER,,981,"$494,272","$390,047"
,TOTAL,,"1,033","$516,887","$408,130"
69450,SG,,14,"$3,014","$2,411"
,OTHER,,185,"$66,353","$52,873"
,TOTAL,,199,"$69,367","$55,283"
69501,SG,,2,"$1,846","$1,477"
,OTHER,,75,"$42,961","$33,277"
,TOTAL,,77,"$44,807","$34,754"
69502,SG,,14,"$12,790","$10,232"
,80'S,,2,$171,$136
,OTHER,,259,"$206,618","$162,301"
,TOTAL,,275,"$219,579","$172,670"
69505,SG,,16,"$14,559","$11,647"
,80'S,,1,$153,$122
,OTHER,,129,"$118,721","$93,531"
,TOTAL,,146,"$133,433","$105,300"
69511,SG,,5,"$4,553","$3,643"
,OTHER,,102,"$95,885","$76,014"
,TOTAL,,107,"$100,438","$79,657"
69530,80'S,,1,$201,$161
,OTHER,,28,"$30,489","$23,069"
,TOTAL,,29,"$30,691","$23,230"
69535,80'S,,1,$304,$243
,OTHER,,139,"$315,794","$252,475"
,TOTAL,,140,"$316,098","$252,718"
69540,OTHER,,489,"$45,923","$34,752"
,TOTAL,,489,"$45,923","$34,752"
69550,SG,,1,$650,$520
,OTHER,,59,"$46,470","$37,043"
,TOTAL,,60,"$47,121","$37,563"
69552,80'S,,1,$200,$160
,OTHER,,18,"$22,871","$18,288"
,TOTAL,,19,"$23,072","$18,448"
69554,OTHER,,6,"$10,862","$8,613"
,TOTAL,,6,"$10,862","$8,613"
69601,SG,,8,"$7,287","$5,829"
,80'S,,1,$517,$413
,OTHER,,76,"$71,035","$55,894"
,TOTAL,,85,"$78,839","$62,137"
69602,SG,,3,"$2,801","$2,241"
,OTHER,,99,"$95,922","$76,337"
,TOTAL,,102,"$98,723","$78,578"
69603,OTHER,,64,"$64,168","$51,155"
,TOTAL,,64,"$64,168","$51,155"
69604,SG,,6,"$5,510","$4,408"
,OTHER,,70,"$71,368","$56,232"
,TOTAL,,76,"$76,878","$60,640"
69605,SG,,1,$916,$733
,OTHER,,6,"$6,628","$5,261"
,TOTAL,,7,"$7,544","$5,994"
69610,OTHER,,"2,497","$580,971","$452,337"
,TOTAL,,"2,497","$580,971","$452,337"
69620,SG,,56,"$21,612","$17,272"
,OTHER,,495,"$199,634","$157,422"
,TOTAL,,551,"$221,246","$174,694"
69631,SG,,304,"$199,236","$157,693"
,OTHER,,"2,768","$1,965,195","$1,552,463"
,TOTAL,,"3,072","$2,164,431","$1,710,156"
69632,SG,,44,"$28,300","$22,480"
,OTHER,,437,"$404,812","$319,964"
,TOTAL,,481,"$433,112","$342,444"
69633,SG,,91,"$59,816","$47,169"
,OTHER,,594,"$522,545","$411,823"
,TOTAL,,685,"$582,360","$458,992"
69635,SG,,20,"$18,738","$14,990"
,OTHER,,311,"$300,595","$239,024"
,TOTAL,,331,"$319,333","$254,014"
69636,SG,,11,"$10,185","$8,101"
,OTHER,,147,"$164,870","$130,612"
,TOTAL,,158,"$175,054","$138,713"
69637,SG,,4,"$3,922","$3,137"
,OTHER,,97,"$107,013","$85,591"
,TOTAL,,101,"$110,934","$88,728"
69641,SG,,107,"$97,054","$75,854"
,OTHER,,910,"$829,400","$652,197"
,TOTAL,,"1,017","$926,453","$728,051"
69642,SG,,62,"$57,416","$45,887"
,OTHER,,333,"$401,904","$318,984"
,TOTAL,,395,"$459,320","$364,871"
69643,SG,,23,"$21,384","$16,966"
,OTHER,,556,"$615,289","$486,564"
,TOTAL,,579,"$636,673","$503,531"
69644,SG,,37,"$33,769","$26,922"
,OTHER,,356,"$440,724","$349,920"
,TOTAL,,393,"$474,494","$376,842"
69645,SG,,22,"$20,058","$16,047"
,OTHER,,307,"$370,557","$294,922"
,TOTAL,,329,"$390,615","$310,969"
69646,SG,,12,"$10,953","$8,763"
,OTHER,,257,"$334,780","$263,699"
,TOTAL,,269,"$345,733","$272,462"
69650,SG,,9,"$8,245","$6,516"
,OTHER,,70,"$40,553","$31,773"
,TOTAL,,79,"$48,798","$38,289"
69660,SG,,110,"$73,043","$57,669"
,OTHER,,938,"$799,810","$628,341"
,TOTAL,,"1,048","$872,853","$686,010"
69661,SG,,22,"$14,462","$11,397"
,OTHER,,141,"$157,680","$125,311"
,TOTAL,,163,"$172,142","$136,708"
69662,SG,,46,"$30,427","$24,246"
,OTHER,,262,"$288,858","$228,209"
,TOTAL,,308,"$319,285","$252,455"
69666,SG,,11,"$5,791","$4,633"
,OTHER,,130,"$61,342","$48,471"
,TOTAL,,141,"$67,134","$53,104"
69667,SG,,11,"$5,018","$4,015"
,OTHER,,128,"$75,154","$59,506"
,TOTAL,,139,"$80,172","$63,521"
69670,80'S,,2,$180,$144
,OTHER,,38,"$20,452","$16,361"
,TOTAL,,40,"$20,632","$16,505"
69676,OTHER,,9,"$6,820","$5,456"
,TOTAL,,9,"$6,820","$5,456"
69700,SG,,3,"$1,386","$1,055"
,OTHER,,22,"$9,081","$6,560"
,TOTAL,,25,"$10,467","$7,615"
69711,OTHER,,21,"$11,332","$8,430"
,TOTAL,,21,"$11,332","$8,430"
69720,SG,,1,$650,$520
,80'S,,1,$160,$128
,OTHER,,78,"$61,930","$49,542"
,TOTAL,,80,"$62,739","$50,190"
69725,80'S,,2,$266,$213
,OTHER,,7,"$7,581","$6,065"
,TOTAL,,9,"$7,848","$6,278"
69740,SG,,1,$662,$530
,OTHER,,15,"$8,469","$6,249"
,TOTAL,,16,"$9,131","$6,778"
69745,80'S,,1,$184,$147
,OTHER,,5,"$3,400","$2,720"
,TOTAL,,6,"$3,584","$2,867"
69799,OTHER,,89,"$27,308","$21,759"
,TOTAL,,89,"$27,308","$21,759"
69801,SG,,273,"$176,568","$140,334"
,OTHER,,"1,129","$660,655","$519,844"
,TOTAL,,"1,402","$837,223","$660,178"
69802,SG,,2,$922,$737
,OTHER,,13,"$10,946","$8,477"
,TOTAL,,15,"$11,868","$9,214"
69805,SG,,2,"$1,817","$1,453"
,OTHER,,49,"$47,436","$37,949"
,TOTAL,,51,"$49,253","$39,402"
69806,SG,,15,"$13,734","$10,987"
,OTHER,,230,"$204,199","$160,981"
,TOTAL,,245,"$217,933","$171,968"
69820,SG,,1,$377,$302
,OTHER,,15,"$8,002","$6,349"
,TOTAL,,16,"$8,379","$6,651"
69840,OTHER,,2,$389,$311
,TOTAL,,2,$389,$311
69905,OTHER,,41,"$28,348","$21,699"
,TOTAL,,41,"$28,348","$21,699"
69910,SG,,4,"$3,566","$2,853"
,OTHER,,120,"$114,447","$91,147"
,TOTAL,,124,"$118,014","$94,000"
69915,80'S,,1,$219,$175
,OTHER,,26,"$28,644","$22,370"
,TOTAL,,27,"$28,863","$22,545"
69930,SG,,1,$942,$754
,OTHER,,555,"$682,497","$544,283"
,TOTAL,,556,"$683,439","$545,037"
69949,OTHER,,56,"$4,746","$3,763"
,TOTAL,,56,"$4,746","$3,763"
69950,OTHER,,16,"$20,042","$15,282"
,TOTAL,,16,"$20,042","$15,282"
69955,80'S,,1,$279,$223
,OTHER,,14,"$21,472","$17,178"
,TOTAL,,15,"$21,751","$17,401"
69960,OTHER,,17,"$22,342","$16,456"
,TOTAL,,17,"$22,342","$16,456"
69970,80'S,,2,$338,$270
,OTHER,,47,"$70,940","$55,159"
,TOTAL,,49,"$71,277","$55,430"
69979,OTHER,,20,"$7,491","$5,826"
,TOTAL,,20,"$7,491","$5,826"
69990,80'S,,"1,314","$46,845","$37,376"
,OTHER,,"16,047","$3,196,799","$2,530,073"
,TOTAL,,"17,361","$3,243,644","$2,567,449"
