Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2005,,,,,
Code Ranges E0100 - E2621,,,,,
,BESS REPORTS,CODE RANGES,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
_____,________,___________,________________,_______________,_______
E2331,TOTAL,,3,"$2,142.23 ","$1,673.02 "
E2340,TOTAL,,"5,147","$1,670,703.52 ","$1,327,267.41 "
E2341,TOTAL,,690,"$323,666.30 ","$257,027.73 "
E2342,TOTAL,,"2,869","$1,207,845.33 ","$959,151.44 "
E2343,TOTAL,,447,"$220,693.09 ","$175,047.04 "
E2351,TOTAL,,21,"$7,890.86 ","$6,278.26 "
E2360,TOTAL,,"5,559","$572,992.08 ","$454,296.95 "
E2361,TOTAL,,"91,304","$12,539,415.02 ","$9,914,898.87 "
E2362,TOTAL,,"1,050","$95,149.69 ","$74,922.03 "
E2363,TOTAL,,"59,127","$10,718,057.99 ","$8,503,436.84 "
E2364,TOTAL,,"14,684","$1,563,988.78 ","$1,238,860.29 "
E2365,TOTAL,,"300,964","$33,372,866.21 ","$26,426,309.37 "
E2366,TOTAL,,"6,503","$1,617,829.10 ","$1,269,012.48 "
E2367,TOTAL,,"1,271","$471,094.76 ","$371,078.87 "
E2368,TOTAL,,"2,082","$1,000,369.89 ","$791,811.67 "
E2369,TOTAL,,404,"$176,005.29 ","$139,317.44 "
E2370,TOTAL,,"6,024","$4,530,829.86 ","$3,598,039.84 "
E2399,TOTAL,,"7,492","$6,091,263.68 ","$4,840,095.24 "
E2402,TOTAL,,"81,342","$136,103,785.73 ","$108,339,777.93 "
E2500,TOTAL,,25,"$6,859.49 ","$5,074.94 "
E2502,TOTAL,,36,"$28,607.65 ","$22,427.71 "
E2504,TOTAL,,25,"$22,405.20 ","$17,699.27 "
E2506,TOTAL,,54,"$109,514.06 ","$87,053.99 "
E2508,TOTAL,,212,"$704,652.34 ","$551,019.84 "
E2510,TOTAL,,"1,528","$9,311,796.11 ","$7,339,078.24 "
E2511,TOTAL,,6,"$3,116.47 ","$2,405.17 "
E2512,TOTAL,,850,"$324,754.80 ","$256,865.67 "
E2599,TOTAL,,"2,434","$420,161.13 ","$330,863.23 "
E2601,TOTAL,,"105,026","$8,851,352.80 ","$7,030,130.52 "
E2602,TOTAL,,"4,742","$780,113.48 ","$621,923.56 "
E2603,TOTAL,,"16,701","$3,504,115.82 ","$2,783,577.58 "
E2604,TOTAL,,"1,178","$362,041.43 ","$287,424.32 "
E2605,TOTAL,,"2,491","$744,682.37 ","$592,089.54 "
E2606,TOTAL,,311,"$124,898.77 ","$99,487.00 "
E2607,TOTAL,,"7,996","$2,245,181.60 ","$1,782,489.34 "
E2608,TOTAL,,396,"$138,343.75 ","$109,637.80 "
E2609,TOTAL,,"1,060","$826,049.11 ","$655,454.22 "
E2610,TOTAL,,4,$830.37 ,$664.29 
E2611,TOTAL,,"6,557","$1,989,411.77 ","$1,584,522.00 "
E2612,TOTAL,,297,"$121,894.22 ","$97,407.20 "
E2613,TOTAL,,"1,719","$653,206.04 ","$519,172.02 "
E2614,TOTAL,,61,"$29,651.31 ","$23,396.30 "
E2615,TOTAL,,"2,968","$1,315,755.21 ","$1,044,574.82 "
E2616,TOTAL,,103,"$59,718.39 ","$47,320.16 "
E2617,TOTAL,,"1,579","$1,218,238.25 ","$966,758.27 "
E2618,TOTAL,,"1,686","$206,589.41 ","$164,709.28 "
E2619,TOTAL,,"1,438","$69,183.82 ","$52,743.85 "
E2620,TOTAL,,195,"$102,080.33 ","$81,618.70 "
E2621,TOTAL,,8,"$3,902.50 ","$3,122.01 "
,,,,,
