Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2003,,,,,
Code Range 90281 - 99199 ,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
90870,TOTAL,,"147,418","$14,538,023.93 ","$9,500,999.84 "
90871,TOTAL,,541,"$72,489.66 ","$49,011.12 "
90880,TOTAL,,"7,946","$928,147.01 ","$476,016.29 "
90899,TOTAL,,180,"$9,919.68 ","$7,201.75 "
90901,TOTAL,,"18,971","$903,850.09 ","$712,847.76 "
90911,TOTAL,,"26,257","$1,698,714.94 ","$1,319,805.05 "
90918,TOTAL,,183,"$124,228.52 ","$94,631.39 "
90919,TOTAL,,"1,628","$774,084.26 ","$597,247.67 "
90920,TOTAL,,"5,816","$2,284,617.33 ","$1,764,544.89 "
90921,TOTAL,,"2,257,138","$544,369,933.65 ","$429,144,055.43 "
90922,TOTAL,,"3,050","$60,162.34 ","$47,983.34 "
90923,TOTAL,,"9,647","$149,516.49 ","$117,610.95 "
90924,TOTAL,,"34,854","$453,788.90 ","$356,520.43 "
90925,TOTAL,,"11,886,000","$103,584,388.43 ","$82,173,754.94 "
90935,TOTAL,,"1,599,230","$114,424,235.13 ","$90,905,906.44 "
90937,TOTAL,,"129,112","$15,242,595.29 ","$12,114,585.75 "
90939,TOTAL,,3,$375.00 ,$300.00 
90945,TOTAL,,"136,816","$10,227,825.14 ","$8,062,299.53 "
90947,TOTAL,,"17,673","$2,070,562.44 ","$1,642,588.21 "
90989,TOTAL,,"4,677","$1,992,020.81 ","$1,544,704.57 "
90993,TOTAL,,"2,139","$47,913.44 ","$37,234.35 "
90997,TOTAL,,283,"$36,626.92 ","$29,301.54 "
90999,TOTAL,,48,"$3,822.57 ","$3,057.98 "
91000,TOTAL,,463,"$10,917.17 ","$7,957.53 "
91010,TOTAL,,"17,384","$1,282,287.83 ","$989,678.54 "
91011,TOTAL,,286,"$25,505.04 ","$19,451.88 "
91012,TOTAL,,336,"$25,472.00 ","$19,802.28 "
91020,TOTAL,,"1,627","$133,948.43 ","$103,347.07 "
91030,TOTAL,,160,"$7,630.87 ","$6,006.06 "
91032,TOTAL,,"1,496","$94,861.16 ","$73,959.37 "
91033,TOTAL,,"11,503","$920,216.64 ","$714,766.86 "
91052,TOTAL,,419,"$36,247.44 ","$28,859.73 "
91055,TOTAL,,230,"$17,896.31 ","$14,251.28 "
91060,TOTAL,,22,$551.72 ,$413.89 
91065,TOTAL,,"27,416","$4,034,315.33 ","$3,205,637.55 "
91100,TOTAL,,288,"$14,929.89 ","$11,824.54 "
91105,TOTAL,,"15,961","$286,272.58 ","$225,666.82 "
91122,TOTAL,,"92,452","$21,254,212.02 ","$16,970,973.23 "
91132,TOTAL,,176,"$4,032.93 ","$2,967.26 "
91133,TOTAL,,44,"$3,531.53 ","$2,792.68 "
91299,TOTAL,,584,"$278,193.54 ","$220,043.38 "
92002,TOTAL,,"282,346","$17,112,028.95 ","$10,958,408.57 "
92004,TOTAL,,"1,994,377","$222,056,241.84 ","$150,978,856.91 "
92012,TOTAL,,"6,733,219","$405,002,030.56 ","$281,626,664.85 "
92014,TOTAL,,"9,008,722","$787,487,214.98 ","$529,741,720.69 "
92015,TOTAL,,135,$428.59 ,$335.74 
92018,TOTAL,,"1,570","$197,939.86 ","$153,257.47 "
92019,TOTAL,,"1,243","$82,324.77 ","$59,470.78 "
92020,TOTAL,,"762,842","$36,275,179.62 ","$27,655,089.17 "
92060,TOTAL,,"63,656","$3,220,250.46 ","$2,484,914.06 "
92065,TOTAL,,"15,109","$530,620.80 ","$412,002.75 "
92070,TOTAL,,"25,313","$1,525,141.38 ","$1,173,455.11 "
92081,TOTAL,,"134,404","$7,557,734.68 ","$5,728,219.51 "
92082,TOTAL,,"150,861","$7,404,599.68 ","$5,536,862.82 "
92083,TOTAL,,"2,352,487","$162,537,849.74 ","$120,878,756.04 "
92100,TOTAL,,"41,341","$2,262,432.07 ","$1,696,153.82 "
92120,TOTAL,,"40,976","$2,470,121.61 ","$1,889,815.65 "
92130,TOTAL,,523,"$34,980.58 ","$27,409.81 "
92135,TOTAL,,"2,180,066","$154,160,241.43 ","$119,187,975.89 "
92136,TOTAL,,"370,969","$23,348,259.35 ","$18,052,680.17 "
92140,TOTAL,,"15,021","$811,759.39 ","$630,314.96 "
92225,TOTAL,,"752,412","$21,266,339.47 ","$16,433,645.74 "
92226,TOTAL,,"1,356,249","$37,527,428.82 ","$28,668,332.40 "
92230,TOTAL,,"1,541","$151,909.92 ","$118,883.27 "
92235,TOTAL,,"1,168,954","$175,603,805.65 ","$138,081,284.86 "
92240,TOTAL,,"38,883","$10,802,539.14 ","$8,599,277.77 "
92250,TOTAL,,"1,524,549","$100,347,110.57 ","$78,080,168.56 "
92260,TOTAL,,"4,076","$72,709.59 ","$56,440.47 "
92265,TOTAL,,279,"$28,929.53 ","$22,770.68 "
92270,TOTAL,,"4,797","$370,650.04 ","$291,184.69 "
92275,TOTAL,,"3,369","$290,573.02 ","$226,077.49 "
92283,TOTAL,,"7,238","$250,109.08 ","$194,271.04 "
92284,TOTAL,,"3,105","$248,488.29 ","$192,161.68 "
92285,TOTAL,,"140,218","$5,061,868.64 ","$3,909,362.36 "
92286,TOTAL,,"74,522","$9,131,304.50 ","$7,186,869.46 "
92287,TOTAL,,503,"$46,405.13 ","$36,162.24 "
92310,TOTAL,,2,$410.00 ,$328.00 
92311,TOTAL,,"1,763","$127,395.61 ","$94,388.92 "
92312,TOTAL,,808,"$59,011.10 ","$44,475.60 "
92313,TOTAL,,189,"$12,133.01 ","$9,216.95 "
92315,TOTAL,,240,"$10,454.75 ","$7,518.04 "
92316,TOTAL,,110,"$4,871.40 ","$3,664.89 "
92317,TOTAL,,10,$460.37 ,$356.30 
92325,TOTAL,,481,"$6,691.34 ","$4,759.96 "
92326,TOTAL,,"1,221","$68,502.14 ","$49,017.46 "
92330,TOTAL,,224,"$13,046.27 ","$10,216.34 "
92335,TOTAL,,31,"$1,324.81 ",$950.87 
92499,TOTAL,,"57,701","$4,151,786.29 ","$3,263,872.68 "
92502,TOTAL,,551,"$54,647.35 ","$42,521.85 "
92504,TOTAL,,"147,011","$4,094,390.37 ","$3,027,877.41 "
92506,TOTAL,,"11,574","$984,462.35 ","$760,834.88 "
92507,TOTAL,,"18,314","$1,353,624.10 ","$1,052,660.37 "
92508,TOTAL,,"1,614","$127,727.58 ","$100,626.25 "
92510,TOTAL,,951,"$115,101.77 ","$68,301.44 "
92511,TOTAL,,"36,049","$2,769,113.05 ","$2,107,239.49 "
92512,TOTAL,,"4,117","$279,048.38 ","$219,617.60 "
92516,TOTAL,,452,"$18,904.64 ","$14,595.77 "
92520,TOTAL,,"3,155","$157,275.58 ","$124,681.69 "
92525,TOTAL,,5,$0.05 ,$0.04 
92526,TOTAL,,"3,953","$312,553.20 ","$247,426.30 "
92532,TOTAL,,1,$31.00 ,$24.80 
92541,TOTAL,,"116,201","$6,228,324.27 ","$4,875,274.89 "
92542,TOTAL,,"126,096","$6,653,514.34 ","$5,260,258.65 "
92543,TOTAL,,"349,105","$8,653,018.32 ","$6,882,596.10 "
92544,TOTAL,,"107,210","$4,681,238.42 ","$3,721,842.21 "
92545,TOTAL,,"153,615","$6,428,941.05 ","$5,119,803.72 "
92546,TOTAL,,"129,456","$11,668,841.88 ","$9,312,803.74 "
92547,TOTAL,,"244,489","$12,615,109.90 ","$10,064,021.29 "
92548,TOTAL,,"14,780","$2,200,521.17 ","$1,752,875.38 "
92551,TOTAL,,4,$86.10 ,$68.88 
92552,TOTAL,,"105,142","$1,846,563.85 ","$1,368,414.14 "
92553,TOTAL,,"57,959","$1,506,205.07 ","$1,131,297.66 "
92555,TOTAL,,"14,290","$204,676.62 ","$149,334.82 "
92556,TOTAL,,"28,987","$627,930.90 ","$458,937.01 "
92557,TOTAL,,"974,411","$45,273,115.68 ","$33,866,150.65 "
92561,TOTAL,,"1,138","$32,820.37 ","$25,146.42 "
92562,TOTAL,,"3,179","$54,381.89 ","$42,585.45 "
92563,TOTAL,,"28,417","$476,505.86 ","$370,965.06 "
92564,TOTAL,,"1,569","$33,346.57 ","$26,293.84 "
92565,TOTAL,,"1,608","$21,307.10 ","$16,338.33 "
92567,TOTAL,,"826,549","$17,263,515.60 ","$13,204,994.98 "
92568,TOTAL,,"307,597","$4,794,561.71 ","$3,716,849.41 "
92569,TOTAL,,"61,355","$1,010,235.63 ","$790,197.71 "
92571,TOTAL,,"1,421","$23,927.73 ","$18,732.83 "
92572,TOTAL,,552,"$1,753.75 ","$1,356.73 "
92573,TOTAL,,3,$38.52 ,$20.80 
92575,TOTAL,,555,"$6,824.87 ","$5,193.14 "
92576,TOTAL,,235,"$4,765.10 ","$3,722.81 "
92577,TOTAL,,"1,242","$31,288.54 ","$24,073.93 "
92579,TOTAL,,886,"$23,806.29 ","$16,458.64 "
92582,TOTAL,,882,"$24,118.66 ","$17,169.81 "
92583,TOTAL,,301,"$10,729.47 ","$8,037.95 "
92584,TOTAL,,"11,713","$1,117,153.41 ","$877,395.55 "
92585,TOTAL,,"48,750","$4,341,529.44 ","$3,393,564.80 "
92586,TOTAL,,390,"$28,464.82 ","$21,609.55 "
92587,TOTAL,,"15,898","$931,402.39 ","$721,367.81 "
92588,TOTAL,,"47,459","$3,708,461.75 ","$2,914,113.28 "
92589,TOTAL,,"4,780","$103,245.84 ","$81,178.66 "
92596,TOTAL,,60,"$1,588.78 ","$1,228.66 "
92597,TOTAL,,959,"$81,739.29 ","$63,739.76 "
92599,TOTAL,,367,"$17,887.59 ","$13,355.35 "
92601,TOTAL,,4,$270.81 ,$216.65 
92602,TOTAL,,3,$262.49 ,$209.99 
