Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2003,,,,,
Code Ranges 50010 - 53899,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,"4,033","$2,607,956.23 ","$2,069,076.49 "
50225,80'S,,150,"$26,223.28 ","$20,584.10 "
,OTHER,,287,"$304,757.19 ","$239,899.73 "
,TOTAL,,437,"$330,980.47 ","$260,483.83 "
50230,80'S,,"4,828","$929,521.33 ","$738,421.96 "
,OTHER,,"7,978","$9,291,624.23 ","$7,384,237.42 "
,TOTAL,,"12,806","$10,221,145.56 ","$8,122,659.38 "
50234,80'S,,599,"$114,148.56 ","$90,850.39 "
,OTHER,,"1,085","$1,243,424.82 ","$991,193.04 "
,TOTAL,,"1,684","$1,357,573.38 ","$1,082,043.43 "
50236,80'S,,542,"$123,103.51 ","$97,754.20 "
,OTHER,,804,"$1,113,072.80 ","$879,790.80 "
,TOTAL,,"1,346","$1,236,176.31 ","$977,545.00 "
50240,80'S,,"1,088","$223,505.63 ","$177,425.31 "
,OTHER,,"2,400","$3,047,577.86 ","$2,415,452.53 "
,TOTAL,,"3,488","$3,271,083.49 ","$2,592,877.84 "
50280,80'S,,100,"$11,759.34 ","$9,245.32 "
,OTHER,,269,"$190,077.66 ","$150,684.65 "
,TOTAL,,369,"$201,837.00 ","$159,929.97 "
50290,80'S,,5,$699.83 ,$479.86 
,OTHER,,21,"$15,456.33 ","$12,365.08 "
,TOTAL,,26,"$16,156.16 ","$12,844.94 "
50320,80'S,,131,"$25,988.24 ","$22,308.72 "
,OTHER,,547,"$658,611.48 ","$632,700.19 "
,TOTAL,,678,"$684,599.72 ","$655,008.91 "
50340,80'S,,11,"$1,537.35 ","$1,130.35 "
,OTHER,,90,"$71,558.90 ","$56,737.24 "
,TOTAL,,101,"$73,096.25 ","$57,867.59 "
50360,80'S,,"1,326","$403,205.01 ","$314,285.40 "
,OTHER,,"9,102","$16,751,638.98 ","$13,106,125.32 "
,TOTAL,,"10,428","$17,154,843.99 ","$13,420,410.72 "
50365,80'S,,29,"$11,050.53 ","$8,500.94 "
,OTHER,,129,"$284,414.53 ","$217,654.65 "
,TOTAL,,158,"$295,465.06 ","$226,155.59 "
50370,80'S,,134,"$18,784.20 ","$14,703.08 "
,OTHER,,"1,193","$984,433.46 ","$774,102.44 "
,TOTAL,,"1,327","$1,003,217.66 ","$788,805.52 "
50380,80'S,,6,"$1,173.18 ",$851.31 
,OTHER,,46,"$41,193.86 ","$31,380.78 "
,TOTAL,,52,"$42,367.04 ","$32,232.09 "
50390,SG,,10,"$3,284.30 ","$2,627.41 "
,OTHER,,"8,358","$557,817.28 ","$441,609.86 "
,TOTAL,,"8,368","$561,101.58 ","$444,237.27 "
50392,SG,,1,$316.93 ,$253.54 
,OTHER,,"16,083","$2,462,453.85 ","$1,958,406.45 "
,TOTAL,,"16,084","$2,462,770.78 ","$1,958,659.99 "
50393,SG,,8,"$1,798.49 ","$1,438.79 "
,OTHER,,"10,229","$2,010,968.23 ","$1,599,470.30 "
,TOTAL,,"10,237","$2,012,766.72 ","$1,600,909.09 "
50394,OTHER,,"31,144","$949,318.78 ","$751,115.28 "
,TOTAL,,"31,144","$949,318.78 ","$751,115.28 "
50395,SG,,8,"$2,261.08 ","$1,808.84 "
,OTHER,,"3,538","$483,039.07 ","$384,564.85 "
,TOTAL,,"3,546","$485,300.15 ","$386,373.69 "
50396,OTHER,,104,"$9,906.78 ","$7,468.20 "
,TOTAL,,104,"$9,906.78 ","$7,468.20 "
50398,SG,,25,"$7,618.10 ","$6,070.51 "
,OTHER,,"19,502","$1,356,184.27 ","$1,064,721.00 "
,TOTAL,,"19,527","$1,363,802.37 ","$1,070,791.51 "
50400,80'S,,137,"$22,951.81 ","$18,177.67 "
,OTHER,,257,"$262,407.35 ","$206,310.03 "
,TOTAL,,394,"$285,359.16 ","$224,487.70 "
50405,80'S,,52,"$10,845.99 ","$8,603.64 "
,OTHER,,110,"$144,922.06 ","$114,514.97 "
,TOTAL,,162,"$155,768.05 ","$123,118.61 "
50500,80'S,,10,"$1,422.49 ","$1,137.99 "
,OTHER,,45,"$40,481.03 ","$32,384.83 "
,TOTAL,,55,"$41,903.52 ","$33,522.82 "
50520,OTHER,,12,"$11,312.02 ","$9,049.62 "
,TOTAL,,12,"$11,312.02 ","$9,049.62 "
50540,80'S,,4,$640.38 ,$512.30 
,OTHER,,9,"$8,359.32 ","$6,687.46 "
,TOTAL,,13,"$8,999.70 ","$7,199.76 "
50541,80'S,,87,"$11,160.81 ","$8,841.22 "
,OTHER,,231,"$176,371.53 ","$139,686.32 "
,TOTAL,,318,"$187,532.34 ","$148,527.54 "
50542,80'S,,104,"$17,552.93 ","$14,042.34 "
,OTHER,,348,"$361,678.87 ","$288,358.82 "
,TOTAL,,452,"$379,231.80 ","$302,401.16 "
50543,80'S,,131,"$28,574.28 ","$22,572.10 "
,OTHER,,423,"$573,176.47 ","$455,443.74 "
,TOTAL,,554,"$601,750.75 ","$478,015.84 "
50544,80'S,,15,"$2,679.99 ","$2,143.99 "
,OTHER,,72,"$81,721.78 ","$64,316.77 "
,TOTAL,,87,"$84,401.77 ","$66,460.76 "
50545,80'S,,"1,323","$265,082.96 ","$210,929.69 "
,OTHER,,"2,557","$3,158,037.97 ","$2,507,881.82 "
,TOTAL,,"3,880","$3,423,120.93 ","$2,718,811.51 "
50546,80'S,,506,"$86,418.74 ","$68,913.80 "
,OTHER,,"1,159","$1,190,469.86 ","$946,624.01 "
,TOTAL,,"1,665","$1,276,888.60 ","$1,015,537.81 "
50547,80'S,,451,"$124,937.40 ","$112,300.82 "
,OTHER,,"1,760","$2,248,986.58 ","$2,202,287.04 "
,TOTAL,,"2,211","$2,373,923.98 ","$2,314,587.86 "
50548,80'S,,332,"$66,938.29 ","$53,188.57 "
,OTHER,,660,"$829,576.14 ","$661,543.10 "
,TOTAL,,992,"$896,514.43 ","$714,731.67 "
50549,80'S,,12,"$1,876.80 ","$1,501.44 "
,OTHER,,100,"$88,252.09 ","$70,601.67 "
,TOTAL,,112,"$90,128.89 ","$72,103.11 "
50551,OTHER,,181,"$44,303.17 ","$35,344.28 "
,TOTAL,,181,"$44,303.17 ","$35,344.28 "
50553,SG,,2,$676.85 ,$541.48 
,OTHER,,365,"$106,052.95 ","$84,045.38 "
,TOTAL,,367,"$106,729.80 ","$84,586.86 "
50555,SG,,1,$162.36 ,$129.89 
,OTHER,,84,"$25,314.73 ","$20,063.31 "
,TOTAL,,85,"$25,477.09 ","$20,193.20 "
50557,OTHER,,77,"$23,404.76 ","$18,497.61 "
,TOTAL,,77,"$23,404.76 ","$18,497.61 "
50559,OTHER,,11,"$2,594.90 ","$2,039.19 "
,TOTAL,,11,"$2,594.90 ","$2,039.19 "
50561,SG,,7,"$1,803.16 ","$1,442.53 "
,80'S,,5,$231.62 ,$185.28 
,OTHER,,343,"$128,199.56 ","$101,200.10 "
,TOTAL,,355,"$130,234.34 ","$102,827.91 "
50562,80'S,,4,$377.23 ,$301.77 
,OTHER,,42,"$23,654.16 ","$18,923.29 "
,TOTAL,,46,"$24,031.39 ","$19,225.06 "
50570,OTHER,,61,"$26,576.77 ","$20,559.99 "
,TOTAL,,61,"$26,576.77 ","$20,559.99 "
50572,OTHER,,50,"$28,392.07 ","$22,670.70 "
,TOTAL,,50,"$28,392.07 ","$22,670.70 "
50574,OTHER,,26,"$13,063.10 ","$10,450.49 "
,TOTAL,,26,"$13,063.10 ","$10,450.49 "
50575,OTHER,,267,"$178,311.48 ","$141,681.10 "
,TOTAL,,267,"$178,311.48 ","$141,681.10 "
50576,OTHER,,22,"$11,335.64 ","$8,945.28 "
,TOTAL,,22,"$11,335.64 ","$8,945.28 "
50578,OTHER,,3,"$1,465.32 ","$1,172.26 "
,TOTAL,,3,"$1,465.32 ","$1,172.26 "
50580,OTHER,,53,"$27,300.50 ","$21,355.20 "
,TOTAL,,53,"$27,300.50 ","$21,355.20 "
50590,SG,,20,"$24,921.99 ","$16,964.96 "
,OTHER,,"47,681","$25,194,418.25 ","$19,895,647.30 "
,TOTAL,,"47,701","$25,219,340.24 ","$19,912,612.26 "
50600,80'S,,16,"$1,727.45 ","$1,381.96 "
,OTHER,,125,"$98,194.46 ","$77,743.84 "
,TOTAL,,141,"$99,921.91 ","$79,125.80 "
50605,80'S,,196,"$18,446.20 ","$14,710.67 "
,OTHER,,994,"$585,417.70 ","$462,412.58 "
,TOTAL,,"1,190","$603,863.90 ","$477,123.25 "
50610,80'S,,27,"$3,571.33 ","$2,857.09 "
,OTHER,,105,"$68,668.79 ","$54,754.34 "
,TOTAL,,132,"$72,240.12 ","$57,611.43 "
50620,80'S,,9,$988.55 ,$790.85 
,OTHER,,39,"$27,759.01 ","$22,127.21 "
,TOTAL,,48,"$28,747.56 ","$22,918.06 "
50630,80'S,,30,"$3,544.53 ","$2,835.62 "
,OTHER,,124,"$80,456.93 ","$63,056.65 "
,TOTAL,,154,"$84,001.46 ","$65,892.27 "
50650,80'S,,250,"$29,125.30 ","$23,174.75 "
,OTHER,,505,"$347,962.21 ","$278,220.80 "
,TOTAL,,755,"$377,087.51 ","$301,395.55 "
50660,80'S,,19,"$2,393.53 ","$1,914.80 "
,OTHER,,40,"$32,122.40 ","$25,697.93 "
,TOTAL,,59,"$34,515.93 ","$27,612.73 "
50684,SG,,121,"$20,255.58 ","$16,080.53 "
,OTHER,,"2,000","$64,538.57 ","$51,337.46 "
,TOTAL,,"2,121","$84,794.15 ","$67,417.99 "
50686,OTHER,,23,"$1,337.16 ","$1,037.74 "
,TOTAL,,23,"$1,337.16 ","$1,037.74 "
50688,SG,,2,$655.01 ,$524.01 
,OTHER,,"1,329","$124,425.60 ","$97,644.41 "
,TOTAL,,"1,331","$125,080.61 ","$98,168.42 "
50690,SG,,21,"$6,397.70 ","$5,118.13 "
,OTHER,,"3,292","$422,703.59 ","$333,785.95 "
,TOTAL,,"3,313","$429,101.29 ","$338,904.08 "
50700,80'S,,14,"$1,277.79 ","$1,022.24 "
,OTHER,,192,"$154,796.07 ","$121,985.59 "
,TOTAL,,206,"$156,073.86 ","$123,007.83 "
50715,80'S,,232,"$41,006.85 ","$32,445.79 "
,OTHER,,"1,245","$1,271,117.28 ","$1,007,957.05 "
,TOTAL,,"1,477","$1,312,124.13 ","$1,040,402.84 "
50722,80'S,,9,"$1,368.19 ","$1,080.21 "
,OTHER,,32,"$26,659.51 ","$21,327.59 "
,TOTAL,,41,"$28,027.70 ","$22,407.80 "
50725,80'S,,3,$425.32 ,$282.14 
,OTHER,,15,"$13,779.86 ","$10,584.04 "
,TOTAL,,18,"$14,205.18 ","$10,866.18 "
50727,80'S,,26,"$1,931.50 ","$1,545.24 "
,OTHER,,180,"$82,871.37 ","$65,451.28 "
,TOTAL,,206,"$84,802.87 ","$66,996.52 "
50728,80'S,,11,"$1,062.85 ",$850.27 
,OTHER,,79,"$48,355.77 ","$38,684.55 "
,TOTAL,,90,"$49,418.62 ","$39,534.82 "
50740,80'S,,14,"$2,145.74 ","$1,716.59 "
,OTHER,,71,"$65,696.53 ","$50,915.65 "
,TOTAL,,85,"$67,842.27 ","$52,632.24 "
50750,OTHER,,6,"$5,348.26 ","$3,759.14 "
,TOTAL,,6,"$5,348.26 ","$3,759.14 "
50760,80'S,,99,"$14,035.46 ","$11,171.53 "
,OTHER,,419,"$382,694.98 ","$303,765.07 "
,TOTAL,,518,"$396,730.44 ","$314,936.60 "
50770,80'S,,11,"$1,917.21 ","$1,533.78 "
,OTHER,,37,"$38,830.60 ","$31,064.49 "
,TOTAL,,48,"$40,747.81 ","$32,598.27 "
50780,80'S,,233,"$37,135.63 ","$29,496.93 "
,OTHER,,987,"$964,992.58 ","$760,175.79 "
,TOTAL,,"1,220","$1,002,128.21 ","$789,672.72 "
50782,80'S,,3,$524.69 ,$419.75 
,OTHER,,35,"$12,507.84 ","$9,970.90 "
,TOTAL,,38,"$13,032.53 ","$10,390.65 "
50783,80'S,,5,$827.67 ,$662.13 
,OTHER,,16,"$16,271.32 ","$12,937.04 "
,TOTAL,,21,"$17,098.99 ","$13,599.17 "
50785,80'S,,146,"$25,475.33 ","$20,259.14 "
,OTHER,,351,"$376,786.71 ","$298,398.03 "
,TOTAL,,497,"$402,262.04 ","$318,657.17 "
50800,80'S,,38,"$5,278.53 ","$4,127.87 "
,OTHER,,116,"$95,238.11 ","$75,418.98 "
,TOTAL,,154,"$100,516.64 ","$79,546.85 "
50810,80'S,,2,$298.86 ,$239.09 
,OTHER,,29,"$31,330.98 ","$25,064.79 "
,TOTAL,,31,"$31,629.84 ","$25,303.88 "
50815,80'S,,18,"$3,012.94 ","$2,271.39 "
,OTHER,,51,"$56,431.14 ","$44,497.83 "
,TOTAL,,69,"$59,444.08 ","$46,769.22 "
50820,80'S,,305,"$59,390.03 ","$47,512.11 "
,OTHER,,924,"$972,689.37 ","$776,277.51 "
,TOTAL,,"1,229","$1,032,079.40 ","$823,789.62 "
50825,80'S,,38,"$8,153.26 ","$6,522.59 "
,OTHER,,154,"$217,412.53 ","$172,980.70 "
,TOTAL,,192,"$225,565.79 ","$179,503.29 "
50830,80'S,,16,"$4,601.72 ","$3,681.38 "
,OTHER,,91,"$119,116.60 ","$93,865.21 "
,TOTAL,,107,"$123,718.32 ","$97,546.59 "
50840,80'S,,13,"$2,069.84 ","$1,655.87 "
,OTHER,,41,"$45,530.26 ","$36,424.21 "
,TOTAL,,54,"$47,600.10 ","$38,080.08 "
50845,80'S,,10,"$1,359.81 ","$1,017.77 "
,OTHER,,49,"$42,427.00 ","$33,090.78 "
,TOTAL,,59,"$43,786.81 ","$34,108.55 "
50860,80'S,,10,"$1,398.30 ","$1,118.65 "
,OTHER,,54,"$41,717.08 ","$33,373.70 "
,TOTAL,,64,"$43,115.38 ","$34,492.35 "
50900,80'S,,14,"$1,345.79 ","$1,076.62 "
,OTHER,,127,"$78,796.87 ","$62,953.21 "
,TOTAL,,141,"$80,142.66 ","$64,029.83 "
50920,OTHER,,8,"$6,049.71 ","$4,839.76 "
,TOTAL,,8,"$6,049.71 ","$4,839.76 "
50930,80'S,,4,$672.03 ,$537.63 
,OTHER,,17,"$14,570.23 ","$11,656.19 "
,TOTAL,,21,"$15,242.26 ","$12,193.82 "
50940,OTHER,,10,"$7,162.67 ","$5,730.13 "
,TOTAL,,10,"$7,162.67 ","$5,730.13 "
50945,OTHER,,10,"$7,997.47 ","$6,397.99 "
,TOTAL,,10,"$7,997.47 ","$6,397.99 "
50947,80'S,,1,$196.39 ,$157.11 
,OTHER,,15,"$20,732.04 ","$16,585.63 "
,TOTAL,,16,"$20,928.43 ","$16,742.74 "
50948,SG,,1,"$1,338.91 ","$1,071.13 "
,80'S,,1,$187.70 ,$150.16 
,OTHER,,5,"$5,793.05 ","$4,634.44 "
,TOTAL,,7,"$7,319.66 ","$5,855.73 "
50949,80'S,,4,$702.65 ,$562.12 
,OTHER,,36,"$26,814.62 ","$21,451.70 "
,TOTAL,,40,"$27,517.27 ","$22,013.82 "
50951,SG,,23,"$5,445.28 ","$4,356.26 "
,OTHER,,155,"$41,655.82 ","$32,663.42 "
,TOTAL,,178,"$47,101.10 ","$37,019.68 "
50953,SG,,5,"$1,314.35 ","$1,051.48 "
,OTHER,,137,"$38,785.03 ","$30,479.48 "
,TOTAL,,142,"$40,099.38 ","$31,530.96 "
50955,SG,,3,$610.00 ,$488.01 
,OTHER,,54,"$17,455.44 ","$13,793.14 "
,TOTAL,,57,"$18,065.44 ","$14,281.15 "
50957,OTHER,,34,"$11,298.55 ","$9,023.40 "
,TOTAL,,34,"$11,298.55 ","$9,023.40 "
50959,SG,,1,$319.39 ,$255.51 
,OTHER,,2,$531.99 ,$216.80 
,TOTAL,,3,$851.38 ,$472.31 
50961,SG,,2,$661.63 ,$529.30 
,OTHER,,107,"$30,247.84 ","$23,714.11 "
,TOTAL,,109,"$30,909.47 ","$24,243.41 "
50970,80'S,,1,$27.74 ,$22.19 
,OTHER,,30,"$6,812.28 ","$5,425.98 "
,TOTAL,,31,"$6,840.02 ","$5,448.17 "
50972,OTHER,,80,"$22,333.81 ","$17,563.73 "
,TOTAL,,80,"$22,333.81 ","$17,563.73 "
50974,OTHER,,16,"$7,011.42 ","$5,330.73 "
,TOTAL,,16,"$7,011.42 ","$5,330.73 "
50976,OTHER,,13,"$5,190.39 ","$4,115.51 "
,TOTAL,,13,"$5,190.39 ","$4,115.51 "
50978,OTHER,,4,$931.38 ,$745.11 
,TOTAL,,4,$931.38 ,$745.11 
50980,OTHER,,57,"$17,691.07 ","$13,967.07 "
,TOTAL,,57,"$17,691.07 ","$13,967.07 "
51000,OTHER,,225,"$9,361.37 ","$7,027.54 "
,TOTAL,,225,"$9,361.37 ","$7,027.54 "
51005,SG,,1,$331.76 ,$265.41 
,OTHER,,758,"$53,985.03 ","$41,964.45 "
,TOTAL,,759,"$54,316.79 ","$42,229.86 "
51010,SG,,308,"$79,556.17 ","$63,328.02 "
,OTHER,,"15,669","$2,845,659.40 ","$2,250,997.35 "
,TOTAL,,"15,977","$2,925,215.57 ","$2,314,325.37 "
51020,SG,,3,"$1,723.00 ","$1,378.40 "
,80'S,,18,"$1,161.41 ",$929.10 
,OTHER,,194,"$69,484.50 ","$54,710.44 "
,TOTAL,,215,"$72,368.91 ","$57,017.94 "
51030,80'S,,1,$72.75 ,$58.20 
,OTHER,,23,"$6,284.25 ","$5,022.46 "
,TOTAL,,24,"$6,357.00 ","$5,080.66 "
51040,SG,,192,"$118,890.39 ","$94,892.67 "
,80'S,,395,"$13,168.53 ","$10,523.29 "
,OTHER,,"7,049","$1,857,245.78 ","$1,471,176.16 "
,TOTAL,,"7,636","$1,989,304.70 ","$1,576,592.12 "
51045,SG,,26,"$15,793.02 ","$12,634.43 "
,80'S,,67,"$2,885.07 ","$2,308.04 "
,OTHER,,824,"$288,078.02 ","$229,582.69 "
,TOTAL,,917,"$306,756.11 ","$244,525.16 "
51050,SG,,10,"$6,197.27 ","$4,957.81 "
,80'S,,170,"$10,014.88 ","$7,942.90 "
,OTHER,,"1,314","$459,707.82 ","$364,600.92 "
,TOTAL,,"1,494","$475,919.97 ","$377,501.63 "
51060,80'S,,6,$452.62 ,$362.11 
,OTHER,,29,"$12,603.96 ","$10,083.16 "
,TOTAL,,35,"$13,056.58 ","$10,445.27 "
51065,SG,,1,$617.64 ,$494.11 
,80'S,,2,$124.64 ,$99.72 
,OTHER,,131,"$62,148.78 ","$48,971.98 "
,TOTAL,,134,"$62,891.06 ","$49,565.81 "
51080,80'S,,13,$525.78 ,$420.61 
,OTHER,,98,"$30,259.78 ","$23,600.02 "
,TOTAL,,111,"$30,785.56 ","$24,020.63 "
51500,SG,,2,"$1,219.87 ",$975.90 
,80'S,,14,$926.65 ,$741.32 
,OTHER,,64,"$29,863.48 ","$23,810.81 "
,TOTAL,,80,"$32,010.00 ","$25,528.03 "
51520,SG,,1,$604.37 ,$483.50 
,80'S,,15,$886.95 ,$709.57 
,OTHER,,56,"$25,361.03 ","$20,288.85 "
,TOTAL,,72,"$26,852.35 ","$21,481.92 "
51525,80'S,,148,"$15,660.37 ","$12,481.62 "
,OTHER,,381,"$247,829.72 ","$196,424.78 "
,TOTAL,,529,"$263,490.09 ","$208,906.40 "
51530,80'S,,51,"$4,345.53 ","$3,409.88 "
,OTHER,,164,"$89,990.70 ","$71,595.78 "
,TOTAL,,215,"$94,336.23 ","$75,005.66 "
51535,80'S,,7,$596.21 ,$476.97 
,OTHER,,79,"$48,870.74 ","$38,439.14 "
,TOTAL,,86,"$49,466.95 ","$38,916.11 "
51550,80'S,,381,"$45,517.78 ","$36,124.20 "
,OTHER,,"1,061","$746,857.41 ","$594,131.63 "
,TOTAL,,"1,442","$792,375.19 ","$630,255.83 "
51555,80'S,,231,"$41,661.43 ","$33,135.76 "
,OTHER,,586,"$638,487.99 ","$507,536.32 "
,TOTAL,,817,"$680,149.42 ","$540,672.08 "
51565,80'S,,74,"$13,670.10 ","$10,936.13 "
,OTHER,,146,"$163,952.21 ","$131,103.76 "
,TOTAL,,220,"$177,622.31 ","$142,039.89 "
51570,80'S,,53,"$10,238.22 ","$8,190.62 "
,OTHER,,141,"$164,066.14 ","$131,252.90 "
,TOTAL,,194,"$174,304.36 ","$139,443.52 "
51575,80'S,,123,"$32,940.12 ","$26,189.40 "
,OTHER,,238,"$389,501.49 ","$305,437.19 "
,TOTAL,,361,"$422,441.61 ","$331,626.59 "
51580,80'S,,12,"$3,331.16 ","$2,664.92 "
,OTHER,,33,"$52,775.35 ","$42,220.25 "
,TOTAL,,45,"$56,106.51 ","$44,885.17 "
51585,80'S,,19,"$5,868.13 ","$4,694.51 "
,OTHER,,42,"$76,904.63 ","$61,523.72 "
,TOTAL,,61,"$82,772.76 ","$66,218.23 "
51590,80'S,,599,"$170,788.89 ","$135,773.48 "
,OTHER,,"1,219","$2,058,175.95 ","$1,631,468.98 "
,TOTAL,,"1,818","$2,228,964.84 ","$1,767,242.46 "
51595,80'S,,"1,270","$405,342.13 ","$321,671.42 "
,OTHER,,"2,784","$5,332,268.58 ","$4,246,663.05 "
,TOTAL,,"4,054","$5,737,610.71 ","$4,568,334.47 "
51596,80'S,,263,"$90,023.32 ","$70,855.23 "
,OTHER,,701,"$1,492,904.40 ","$1,183,702.72 "
,TOTAL,,964,"$1,582,927.72 ","$1,254,557.95 "
51597,80'S,,195,"$66,247.43 ","$52,629.01 "
,OTHER,,462,"$920,140.84 ","$734,040.30 "
,TOTAL,,657,"$986,388.27 ","$786,669.31 "
51600,SG,,764,"$210,995.13 ","$164,607.49 "
,80'S,,1,$3.42 ,$2.74 
,OTHER,,"32,655","$2,175,420.29 ","$1,708,489.00 "
,TOTAL,,"33,420","$2,386,418.84 ","$1,873,099.23 "
51605,SG,,4,$697.05 ,$557.63 
,OTHER,,230,"$18,966.66 ","$14,960.03 "
,TOTAL,,234,"$19,663.71 ","$15,517.66 "
51610,SG,,22,"$4,220.29 ","$3,376.25 "
,OTHER,,"5,745","$823,681.01 ","$651,401.93 "
,TOTAL,,"5,767","$827,901.30 ","$654,778.18 "
51700,OTHER,,"86,382","$5,779,736.83 ","$4,436,664.89 "
,TOTAL,,"86,382","$5,779,736.83 ","$4,436,664.89 "
51701,OTHER,,"101,889","$5,446,418.24 ","$4,265,888.80 "
,TOTAL,,"101,889","$5,446,418.24 ","$4,265,888.80 "
51702,OTHER,,"134,958","$10,140,775.96 ","$8,011,367.30 "
,TOTAL,,"134,958","$10,140,775.96 ","$8,011,367.30 "
51703,OTHER,,"36,415","$3,694,140.32 ","$2,924,330.31 "
,TOTAL,,"36,415","$3,694,140.32 ","$2,924,330.31 "
51705,OTHER,,"56,377","$4,796,194.83 ","$3,630,483.97 "
,TOTAL,,"56,377","$4,796,194.83 ","$3,630,483.97 "
51710,SG,,98,"$27,308.26 ","$21,336.67 "
,OTHER,,"6,684","$1,156,454.65 ","$901,441.50 "
,TOTAL,,"6,782","$1,183,762.91 ","$922,778.17 "
51715,SG,,367,"$185,636.70 ","$147,294.94 "
,80'S,,2,$48.23 ,$38.58 
,OTHER,,"13,702","$2,801,675.77 ","$2,190,781.05 "
,TOTAL,,"14,071","$2,987,360.70 ","$2,338,114.57 "
51720,OTHER,,"210,499","$26,168,684.01 ","$20,516,548.26 "
,TOTAL,,"210,499","$26,168,684.01 ","$20,516,548.26 "
51725,SG,,329,"$60,930.73 ","$48,473.30 "
,OTHER,,"19,636","$4,346,512.37 ","$3,418,495.87 "
,TOTAL,,"19,965","$4,407,443.10 ","$3,466,969.17 "
51726,SG,,"10,264","$2,636,834.34 ","$2,088,788.52 "
,OTHER,,"159,625","$34,902,309.50 ","$27,468,967.69 "
,TOTAL,,"169,889","$37,539,143.84 ","$29,557,756.21 "
51736,OTHER,,"14,321","$520,925.94 ","$394,908.65 "
,TOTAL,,"14,321","$520,925.94 ","$394,908.65 "
51741,OTHER,,"421,534","$26,952,064.73 ","$20,599,919.82 "
,TOTAL,,"421,534","$26,952,064.73 ","$20,599,919.82 "
51772,SG,,"1,436","$263,211.10 ","$209,157.74 "
,80'S,,1,$13.53 ,$10.82 
,OTHER,,"39,643","$5,034,865.67 ","$3,994,788.63 "
,TOTAL,,"41,080","$5,298,090.30 ","$4,203,957.19 "
51784,OTHER,,"156,914","$29,764,567.11 ","$23,694,551.96 "
