Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2003,,,,,
Code Ranges 20000 - 29999 ,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,SG,,"7,214","$3,281,366.41 ","$2,591,998.50 "
,80'S,,284,"$10,880.95 ","$8,696.37 "
,OTHER,,"48,236","$12,170,981.60 ","$9,580,811.11 "
,TOTAL,,"56,177","$15,478,554.77 ","$12,193,731.57 "
20690,SG,,238,"$61,688.15 ","$47,909.81 "
,OTHER,,"4,061","$481,540.28 ","$381,006.13 "
,TOTAL,,"4,299","$543,228.43 ","$428,915.94 "
20692,AS,,84,"$3,115.67 ","$2,487.46 "
,SG,,8,"$2,995.92 ","$2,396.74 "
,80'S,,110,"$4,380.02 ","$3,482.26 "
,OTHER,,"1,347","$294,931.08 ","$232,838.30 "
,TOTAL,,"1,549","$305,422.69 ","$241,204.76 "
20693,SG,,17,"$7,196.50 ","$5,757.18 "
,OTHER,,605,"$339,881.22 ","$268,599.67 "
,TOTAL,,622,"$347,077.72 ","$274,356.85 "
20694,SG,,850,"$265,087.84 ","$208,827.35 "
,80'S,,2,$90.71 ,$72.56 
,OTHER,,"5,047","$1,758,997.75 ","$1,387,942.17 "
,TOTAL,,"5,899","$2,024,176.30 ","$1,596,842.08 "
20802,OTHER,,2,"$3,590.16 ","$2,872.13 "
,TOTAL,,2,"$3,590.16 ","$2,872.13 "
20805,OTHER,,19,"$1,592.42 ","$1,266.44 "
,TOTAL,,19,"$1,592.42 ","$1,266.44 "
20808,OTHER,,5,"$11,801.90 ","$9,441.52 "
,TOTAL,,5,"$11,801.90 ","$9,441.52 "
20816,OTHER,,15,"$35,616.46 ","$28,343.65 "
,TOTAL,,15,"$35,616.46 ","$28,343.65 "
20822,80'S,,3,"$1,251.19 ","$1,000.95 "
,OTHER,,23,"$49,338.67 ","$37,551.30 "
,TOTAL,,26,"$50,589.86 ","$38,552.25 "
20824,OTHER,,1,"$2,687.85 ","$2,150.28 "
,TOTAL,,1,"$2,687.85 ","$2,150.28 "
20827,OTHER,,14,"$37,796.77 ","$30,237.41 "
,TOTAL,,14,"$37,796.77 ","$30,237.41 "
20838,OTHER,,1,"$2,847.00 ","$2,277.60 "
,TOTAL,,1,"$2,847.00 ","$2,277.60 "
