CPT only copyright 2009 American Medical Association. All rights reserved.,,,,,,
,,,,,,
"Part B National Summary Data File
Code Range: 10) Medical and Surgical Supplies (A4000 - A8999)",,,,,,
,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
MEDICAL AND SURGICAL SUPPLIES,A4206,TOTAL,103,$1.03,$0.82,
,,,,,,
,A4207,TOTAL,N/A,$0.01,$0.00,
,,,,,,
,A4208,TOTAL,"7,884",$80.82,$73.12,
,,,,,,
,A4209,TOTAL,"6,745",$67.45,$60.21,
,,,,,,
,A4210,TOTAL,0,$0.00,$0.00,
,,,,,,
,A4211,TOTAL,N/A,$0.02,$0.01,
,,,,,,
,A4212,TOTAL,N/A,$3.85,$3.08,
,,,,,,
,A4213,TOTAL,12,$0.12,$0.11,
,,,,,,
,A4215,TOTAL,"20,389","$1,859.94","$1,482.15",
,,,,,,
,A4216,TOTAL,"1,384,677","$467,450.13","$364,464.92",
,,,,,,
,A4217,TOTAL,"443,130","$1,092,359.60","$853,507.20",
,,,,,,
,A4218,TOTAL,"20,084","$5,137.89","$4,014.73",
,,,,,,
,A4220,TOTAL,994,$873.51,$645.95,
,,,,,,
,A4221,TOTAL,"1,515,455","$35,746,336.74","$28,144,434.84",
,,,,,,
,A4222,TOTAL,"663,530","$30,265,539.17","$24,066,088.62",
,,,,,,
,A4223,TOTAL,39,$6.33,$5.11,
,,,,,,
,A4230,TOTAL,0,$0.00,$0.00,
,,,,,,
,A4231,TOTAL,0,$0.00,$0.00,
,,,,,,
,A4232,TOTAL,0,$0.00,$0.00,
,,,,,,
,A4233,TOTAL,"289,546","$214,095.21","$165,098.99",
,,,,,,
,A4234,TOTAL,"9,780","$34,610.22","$26,870.68",
,,,,,,
,A4235,TOTAL,"838,679","$1,797,192.70","$1,362,966.77",
,,,,,,
,A4236,TOTAL,"4,430","$6,842.89","$5,180.34",
,,,,,,
,A4244,TOTAL,34,$106.46,$83.60,
,,,,,,
,A4245,TOTAL,"13,539",$479.10,$389.46,
,,,,,,
,A4246,TOTAL,50,$785.19,$628.13,
,,,,,,
,A4247,TOTAL,"5,075","$2,255.66","$1,760.70",
,,,,,,
,A4248,TOTAL,0,$0.00,$0.00,
,,,,,,
,A4250,TOTAL,N/A,$0.09,$0.09,
,,,,,,
,A4252,TOTAL,0,$0.00,$0.00,
,,,,,,
,A4253,TOTAL,"40,610,263","$1,390,636,046.80","$1,048,060,941.32",
,,,,,,
,A4255,TOTAL,163,$438.44,$342.43,
,,,,,,
,A4256,TOTAL,"4,121,116","$40,265,342.61","$30,780,317.29",
,,,,,,
,A4257,TOTAL,106,$99.85,$69.16,
,,,,,,
,A4258,TOTAL,"2,056,436","$33,593,173.40","$25,599,872.58",
,,,,,,
,A4259,TOTAL,"13,378,730","$145,934,746.70","$111,709,128.90",
,,,,,,
,A4260,TOTAL,0,$0.00,$0.00,
,,,,,,
,A4261,TOTAL,0,$0.00,$0.00,
,,,,,,
,A4262,TOTAL,0,$0.00,$0.00,
,,,,,,
,A4263,TOTAL,N/A,$0.01,$0.01,
,,,,,,
,A4265,TOTAL,"19,226","$64,436.63","$50,086.10",
,,,,,,
,A4266,TOTAL,0,$0.00,$0.00,
,,,,,,
,A4267,TOTAL,0,$0.00,$0.00,
,,,,,,
,A4268,TOTAL,0,$0.00,$0.00,
,,,,,,
,A4269,TOTAL,0,$0.00,$0.00,
,,,,,,
,A4270,TOTAL,0,$0.00,$0.00,
,,,,,,
,A4280,TOTAL,"6,014","$31,335.96","$23,988.94",
,,,,,,
,A4283,TOTAL,0,$0.00,$0.00,
,,,,,,
,A4290,TOTAL,541,"$124,615.02","$99,468.64",
,,,,,,
,A4300,TOTAL,0,$0.00,$0.00,
,,,,,,
,A4301,TOTAL,360,"$141,235.67","$112,988.54",
,,,,,,
,A4305,TOTAL,0,$0.00,$0.00,
,,,,,,
,A4306,TOTAL,0,$0.00,$0.00,
,,,,,,
,A4310,TOTAL,"135,588","$850,113.20","$647,867.97",
,,,,,,
,A4311,TOTAL,"20,221","$283,197.47","$214,279.83",
,,,,,,
,A4312,TOTAL,"3,667","$61,496.28","$46,321.62",
,,,,,,
,A4313,TOTAL,379,"$6,546.05","$4,548.94",
,,,,,,
,A4314,TOTAL,"155,338","$3,914,659.60","$2,956,561.79",
,,,,,,
,A4315,TOTAL,"14,212","$358,786.50","$268,167.48",
,,,,,,
,A4316,TOTAL,912,"$25,160.79","$19,291.12",
,,,,,,
,A4320,TOTAL,"91,283","$447,455.59","$347,908.94",
,,,,,,
,A4321,TOTAL,50,$577.49,$461.99,
,,,,,,
,A4322,TOTAL,"118,030","$292,020.72","$225,111.95",
,,,,,,
,A4326,TOTAL,"151,379","$1,538,904.95","$1,203,433.14",
,,,,,,
,A4327,TOTAL,806,"$16,039.12","$12,559.48",
,,,,,,
,A4328,TOTAL,"10,022","$100,904.79","$80,514.24",
,,,,,,
,A4330,TOTAL,0,$0.00,$0.00,
,,,,,,
,A4331,TOTAL,"225,992","$741,596.72","$580,990.90",
,,,,,,
,A4332,TOTAL,"10,057,796","$1,296,514.16","$1,011,785.86",
,,,,,,
,A4333,TOTAL,"104,647","$239,498.94","$186,309.23",
,,,,,,
,A4334,TOTAL,"45,349","$230,296.66","$173,711.79",
,,,,,,
,A4335,TOTAL,"2,488","$9,553.32","$7,495.08",
,,,,,,
,A4338,TOTAL,"143,913","$1,363,472.77","$1,018,312.79",
,,,,,,
,A4340,TOTAL,"15,742","$447,893.31","$342,173.37",
,,,,,,
,A4344,TOTAL,"34,925","$457,553.90","$340,771.75",
,,,,,,
,A4346,TOTAL,"1,476","$23,109.34","$17,867.52",
,,,,,,
,A4348,TOTAL,0,$0.00,$0.00,
,,,,,,
,A4349,TOTAL,"3,901,657","$8,094,557.38","$6,042,903.18",
,,,,,,
,A4351,TOTAL,"28,065,733","$49,014,876.36","$37,911,526.03",
,,,,,,
,A4352,TOTAL,"3,816,999","$23,157,509.28","$18,200,026.46",
,,,,,,
,A4353,TOTAL,"7,193,854","$52,120,077.95","$40,822,862.83",
,,,,,,
,A4354,TOTAL,"11,987","$139,530.13","$103,936.58",
,,,,,,
,A4355,TOTAL,"2,007","$13,933.83","$10,806.03",
,,,,,,
,A4356,TOTAL,"5,818","$213,434.31","$158,863.82",
,,,,,,
,A4357,TOTAL,"624,091","$5,767,583.11","$4,361,067.25",
,,,,,,
,A4358,TOTAL,"393,426","$2,482,084.60","$1,857,367.84",
,,,,,,
,A4359,TOTAL,0,$0.00,$0.00,
,,,,,,
,A4361,TOTAL,"2,667","$37,639.10","$27,761.84",
,,,,,,
,A4362,TOTAL,"277,811","$854,034.30","$649,262.09",
,,,,,,
,A4363,TOTAL,"19,810","$43,268.17","$32,624.64",
,,,,,,
,A4364,TOTAL,"112,184","$257,241.68","$194,265.34",
