CPT only copyright 2009 American Medical Association. All rights reserved.,,,,,,
,,,,,,
"Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)",,,,,,
,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
RADIOLOGY,70010,TOTAL,68,"$5,560.20","$4,300.79",
,,26,53,"$3,136.32","$2,509.09",
,,TC,N/A,$110.20,$88.16,
,,GLOBL,14,"$2,313.68","$1,703.54",
,70015,TOTAL,191,"$11,721.95","$9,006.59",
,,26,188,"$11,365.14","$8,721.14",
,,TC,N/A,$71.85,$57.48,
,,GLOBL,N/A,$284.96,$227.97,
,70030,TOTAL,"29,486","$384,605.76","$288,562.21",
,,26,"22,149","$191,357.18","$144,468.27",
,,TC,"1,018","$18,054.35","$13,565.73",
,,GLOBL,"6,319","$175,194.23","$130,528.21",
,70100,TOTAL,"27,306","$454,299.04","$357,078.50",
,,26,"16,424","$147,599.24","$115,885.83",
,,TC,964,"$19,845.39","$15,292.31",
,,GLOBL,"9,918","$286,854.41","$225,900.36",
,70110,TOTAL,"13,925","$251,803.91","$183,624.37",
,,26,"10,647","$134,392.14","$99,007.20",
,,TC,690,"$17,055.06","$12,160.60",
,,GLOBL,"2,588","$100,356.71","$72,456.57",
,70120,TOTAL,675,"$15,708.26","$11,860.33",
,,26,238,"$2,128.86","$1,572.72",
,,TC,55,"$1,202.72",$887.23,
,,GLOBL,382,"$12,376.68","$9,400.38",
,70130,TOTAL,696,"$24,427.01","$17,821.20",
,,26,341,"$5,906.40","$4,507.41",
,,TC,55,"$1,966.70","$1,460.09",
,,GLOBL,300,"$16,553.91","$11,853.70",
,70134,TOTAL,79,"$2,514.15","$1,852.04",
,,26,34,$581.01,$464.90,
,,TC,N/A,$176.67,$120.54,
,,GLOBL,38,"$1,756.47","$1,266.60",
,70140,TOTAL,"10,425","$190,851.66","$144,277.11",
,,26,"5,485","$51,758.07","$39,013.82",
,,TC,"1,199","$25,120.55","$19,131.20",
,,GLOBL,"3,741","$113,973.04","$86,132.09",
,70150,TOTAL,"26,622","$577,681.76","$425,874.34",
,,26,"17,605","$227,373.46","$168,649.53",
,,TC,"2,172","$60,702.06","$45,074.34",
,,GLOBL,"6,845","$289,606.24","$212,150.47",
,70160,TOTAL,"28,127","$388,715.82","$285,860.74",
,,26,"21,193","$184,211.79","$136,544.84",
,,TC,"1,496","$32,485.48","$23,904.64",
,,GLOBL,"5,438","$172,018.55","$125,411.26",
,70170,TOTAL,235,"$4,863.52","$3,690.42",
,,26,199,"$2,968.71","$2,310.74",
,,TC,N/A,$80.20,$64.16,
,,GLOBL,34,"$1,814.61","$1,315.52",
,70190,TOTAL,647,"$16,081.07","$12,317.12",
,,26,231,"$2,443.02","$1,866.43",
,,TC,40,$945.38,$705.52,
,,GLOBL,376,"$12,692.67","$9,745.17",
,70200,TOTAL,"11,742","$284,323.29","$211,047.55",
,,26,"7,464","$105,277.16","$78,959.82",
,,TC,762,"$22,323.25","$16,659.96",
,,GLOBL,"3,516","$156,722.88","$115,427.77",
,70210,TOTAL,"84,274","$1,807,998.24","$1,285,224.60",
,,26,"21,994","$185,023.67","$134,805.70",
,,TC,"10,561","$195,326.48","$135,665.57",
,,GLOBL,"51,719","$1,427,648.09","$1,014,753.33",
,70220,TOTAL,"128,314","$3,219,232.65","$2,313,811.88",
,,26,"53,812","$650,423.29","$475,989.22",
,,TC,"14,838","$354,297.13","$249,863.45",
,,GLOBL,"59,664","$2,214,512.23","$1,587,959.21",
,70240,TOTAL,237,"$3,674.40","$2,769.83",
,,26,154,"$1,489.93","$1,131.21",
,,TC,N/A,$124.05,$70.39,
,,GLOBL,76,"$2,060.42","$1,568.23",
,70250,TOTAL,"53,450","$1,038,668.61","$790,371.30",
,,26,"34,495","$411,927.77","$315,491.00",
,,TC,"4,427","$105,689.46","$80,774.07",
,,GLOBL,"14,528","$521,051.38","$394,106.23",
,70260,TOTAL,"25,106","$687,091.64","$512,294.34",
,,26,"15,142","$256,134.89","$193,000.12",
,,TC,"2,995","$92,640.43","$70,149.10",
,,GLOBL,"6,969","$338,316.32","$249,145.12",
,70300,TOTAL,813,"$10,499.86","$7,685.22",
,,26,109,$601.55,$476.50,
,,TC,11,$104.94,$83.95,
,,GLOBL,693,"$9,793.37","$7,124.77",
,70310,TOTAL,261,"$6,352.56","$4,909.95",
,,26,74,$606.62,$452.16,
,,TC,N/A,$48.33,$38.66,
,,GLOBL,185,"$5,697.61","$4,419.13",
,70320,TOTAL,913,"$23,784.65","$17,894.81",
,,26,443,"$4,928.38","$3,588.69",
,,TC,N/A,$171.32,$137.05,
,,GLOBL,464,"$18,684.95","$14,169.07",
,70328,TOTAL,898,"$17,590.80","$12,803.66",
,,26,385,"$3,478.76","$2,586.49",
,,TC,92,"$1,702.62","$1,171.61",
,,GLOBL,421,"$12,409.42","$9,045.56",
,70330,TOTAL,"5,365","$163,711.44","$121,325.19",
,,26,"2,355","$28,823.40","$21,172.58",
,,TC,254,"$8,183.36","$5,839.06",
,,GLOBL,"2,756","$126,704.68","$94,313.55",
,70332,TOTAL,127,"$8,603.17","$5,968.36",
,,26,37,"$1,039.09",$751.12,
,,GLOBL,90,"$7,564.08","$5,217.24",
,70336,TOTAL,"3,339","$940,627.57","$731,296.46",
,,26,"1,373","$103,422.02","$79,165.44",
,,TC,223,"$74,734.73","$58,376.93",
,,GLOBL,"1,743","$762,470.82","$593,754.09",
,70350,TOTAL,916,"$16,836.45","$12,985.91",
,,26,66,$594.97,$452.72,
,,TC,12,$144.35,$115.47,
,,GLOBL,838,"$16,097.13","$12,417.72",
,70355,TOTAL,"31,595","$558,499.31","$418,270.17",
,,26,"12,318","$124,082.94","$93,765.65",
,,TC,189,"$2,398.51","$1,713.14",
,,GLOBL,"19,088","$432,017.86","$322,791.38",
,70360,TOTAL,"72,441","$866,601.12","$660,818.46",
,,26,"56,965","$491,314.47","$373,663.22",
,,TC,"1,407","$23,980.53","$17,842.94",
,,GLOBL,"14,069","$351,306.12","$269,312.30",
,70370,TOTAL,"9,978","$373,542.86","$298,267.49",
,,26,"6,252","$99,956.50","$79,823.00",
,,TC,147,"$7,529.99","$6,023.43",
,,GLOBL,"3,579","$266,056.37","$212,421.06",
,70371,TOTAL,"41,563","$2,373,533.75","$1,879,671.48",
,,26,"28,828","$1,202,726.89","$949,060.36",
,,TC,"1,277","$70,621.37","$56,345.58",
,,GLOBL,"11,458","$1,100,185.49","$874,265.54",
,70373,TOTAL,"20,640","$891,718.07","$710,531.83",
,,26,"11,944","$247,676.12","$197,241.48",
,,TC,500,"$28,778.53","$22,856.70",
,,GLOBL,"8,196","$615,263.42","$490,433.65",
,70380,TOTAL,254,"$8,157.13","$6,040.00",
,,26,28,$240.30,$185.63,
,,TC,N/A,$175.79,$120.60,
