CPT only copyright 2009 American Medical Association. All rights reserved.,,,,,,
,,,,,,
"Part B National Summary Data File
Code Range: 04) Path/Lab (80000 - 89999)",,,,,,
,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
PATH/LAB,80047,TOTAL,"84,157","$972,126.85","$966,011.65",
,,GLOBL,"84,157","$972,126.85","$966,011.65",
,80048,TOTAL,"9,477,995","$97,387,096.80","$97,130,280.78",
,,26,0,$0.00,$0.00,
,,GLOBL,"9,477,995","$97,387,096.80","$97,130,280.78",
,80050,TOTAL,N/A,$3.00,$3.00,
,,GLOBL,N/A,$3.00,$3.00,
,80051,TOTAL,"792,947","$3,923,871.15","$3,916,595.97",
,,26,0,$0.00,$0.00,
,,GLOBL,"792,947","$3,923,871.15","$3,916,595.97",
,80053,TOTAL,"26,453,425","$317,379,162.17","$316,588,454.89",
,,26,0,$0.00,$0.00,
,,TC,0,$0.00,$0.00,
,,GLOBL,"26,453,425","$317,379,162.17","$316,588,454.89",
,80055,TOTAL,0,$0.00,$0.00,
,,GLOBL,0,$0.00,$0.00,
,80061,TOTAL,"20,896,420","$314,754,099.66","$313,995,812.50",
,,26,N/A,$19.57,$19.57,
,,TC,0,$0.00,$0.00,
,,GLOBL,"20,896,419","$314,754,080.09","$313,995,792.93",
,80069,TOTAL,"886,923","$9,669,905.57","$9,640,084.61",
,,26,0,$0.00,$0.00,
,,GLOBL,"886,923","$9,669,905.57","$9,640,084.61",
,80074,TOTAL,"122,309","$8,142,783.54","$8,132,461.48",
,,26,0,$0.00,$0.00,
,,GLOBL,"122,309","$8,142,783.54","$8,132,461.48",
,80076,TOTAL,"3,305,318","$27,250,873.18","$27,156,863.02",
,,26,0,$0.00,$0.00,
,,GLOBL,"3,305,318","$27,250,873.18","$27,156,863.02",
,80100,TOTAL,"119,002","$1,919,346.92","$1,916,969.53",
,,GLOBL,"119,002","$1,919,346.92","$1,916,969.53",
,80101,TOTAL,"7,947,751","$153,933,678.33","$152,746,361.38",
,,26,0,$0.00,$0.00,
,,GLOBL,"7,947,751","$153,933,678.33","$152,746,361.38",
,80102,TOTAL,"324,529","$6,267,173.68","$6,249,327.18",
,,26,0,$0.00,$0.00,
,,GLOBL,"324,529","$6,267,173.68","$6,249,327.18",
,80103,TOTAL,0,$0.00,$0.00,
,,GLOBL,0,$0.00,$0.00,
,80150,TOTAL,"5,212","$112,857.51","$112,701.31",
,,26,0,$0.00,$0.00,
,,GLOBL,"5,212","$112,857.51","$112,701.31",
,80152,TOTAL,"1,670","$42,755.28","$42,587.41",
,,GLOBL,"1,670","$42,755.28","$42,587.41",
,80154,TOTAL,"320,248","$8,598,067.57","$8,547,583.57",
,,GLOBL,"320,248","$8,598,067.57","$8,547,583.57",
,80156,TOTAL,"131,177","$2,761,174.43","$2,758,476.56",
,,26,0,$0.00,$0.00,
,,GLOBL,"131,177","$2,761,174.43","$2,758,476.56",
,80157,TOTAL,"1,695","$32,595.59","$32,543.45",
,,GLOBL,"1,695","$32,595.59","$32,543.45",
,80158,TOTAL,"52,287","$1,338,014.12","$1,327,321.25",
,,GLOBL,"52,287","$1,338,014.12","$1,327,321.25",
,80160,TOTAL,717,"$17,960.65","$17,907.09",
,,GLOBL,717,"$17,960.65","$17,907.09",
,80162,TOTAL,"578,352","$11,209,466.88","$11,199,965.29",
,,26,0,$0.00,$0.00,
,,GLOBL,"578,352","$11,209,466.88","$11,199,965.29",
,80164,TOTAL,"420,532","$7,933,891.97","$7,927,651.72",
,,26,0,$0.00,$0.00,
,,GLOBL,"420,532","$7,933,891.97","$7,927,651.72",
,80166,TOTAL,359,"$7,642.23","$7,624.85",
,,GLOBL,359,"$7,642.23","$7,624.85",
,80168,TOTAL,431,"$9,724.39","$9,722.37",
,,GLOBL,431,"$9,724.39","$9,722.37",
,80170,TOTAL,"14,112","$325,249.41","$325,102.55",
,,26,0,$0.00,$0.00,
,,GLOBL,"14,112","$325,249.41","$325,102.55",
,80172,TOTAL,N/A,$214.02,$214.02,
,,GLOBL,N/A,$214.02,$214.02,
,80173,TOTAL,"1,198","$24,423.88","$24,417.49",
,,GLOBL,"1,198","$24,423.88","$24,417.49",
,80174,TOTAL,834,"$20,870.88","$20,847.47",
,,GLOBL,834,"$20,870.88","$20,847.47",
,80176,TOTAL,552,"$9,947.33","$9,880.56",
,,GLOBL,552,"$9,947.33","$9,880.56",
,80178,TOTAL,"130,651","$1,259,759.05","$1,258,085.44",
,,26,0,$0.00,$0.00,
,,GLOBL,"130,651","$1,259,759.05","$1,258,085.44",
,80182,TOTAL,"3,531","$65,481.60","$65,246.35",
,,GLOBL,"3,531","$65,481.60","$65,246.35",
,80184,TOTAL,"71,625","$1,177,158.33","$1,176,462.24",
,,GLOBL,"71,625","$1,177,158.33","$1,176,462.24",
,80185,TOTAL,"450,178","$8,707,970.36","$8,701,335.55",
,,26,0,$0.00,$0.00,
,,GLOBL,"450,178","$8,707,970.36","$8,701,335.55",
,80186,TOTAL,"22,800","$456,380.97","$455,990.19",
,,GLOBL,"22,800","$456,380.97","$455,990.19",
,80188,TOTAL,"9,349","$217,315.70","$217,197.93",
,,GLOBL,"9,349","$217,315.70","$217,197.93",
,80190,TOTAL,N/A,$73.38,$73.38,
,,GLOBL,N/A,$73.38,$73.38,
,80192,TOTAL,57,"$1,374.59","$1,374.59",
,,GLOBL,57,"$1,374.59","$1,374.59",
,80194,TOTAL,805,"$17,095.26","$17,095.26",
,,GLOBL,805,"$17,095.26","$17,095.26",
,80195,TOTAL,"23,853","$474,420.77","$471,277.86",
,,GLOBL,"23,853","$474,420.77","$471,277.86",
,80196,TOTAL,"1,569","$16,225.72","$16,216.40",
,,26,0,$0.00,$0.00,
,,GLOBL,"1,569","$16,225.72","$16,216.40",
,80197,TOTAL,"225,416","$4,420,781.57","$4,372,042.61",
,,26,0,$0.00,$0.00,
,,GLOBL,"225,416","$4,420,781.57","$4,372,042.61",
,80198,TOTAL,"44,490","$900,806.14","$895,691.51",
,,GLOBL,"44,490","$900,806.14","$895,691.51",
,80200,TOTAL,"4,467","$101,931.36","$101,889.04",
,,26,0,$0.00,$0.00,
,,GLOBL,"4,467","$101,931.36","$101,889.04",
,80201,TOTAL,"7,722","$134,172.61","$133,883.83",
,,GLOBL,"7,722","$134,172.61","$133,883.83",
,80202,TOTAL,"127,287","$2,376,063.70","$2,372,943.51",
,,26,0,$0.00,$0.00,
,,GLOBL,"127,287","$2,376,063.70","$2,372,943.51",
,80299,TOTAL,"181,958","$3,589,478.54","$3,577,938.02",
,,GLOBL,"181,958","$3,589,478.54","$3,577,938.02",
,80400,TOTAL,"1,480","$69,818.00","$68,691.35",
,,GLOBL,"1,480","$69,818.00","$68,691.35",
,80402,TOTAL,N/A,$507.76,$415.07,
