CPT only copyright 2009 American Medical Association. All rights reserved.,,,,,,
,,,,,,
"Part B National Summary Data File
Code Range: 21) Orthotic Procedures (L0000 - L4999)",,,,,,
,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
ORTHOTIC PROCEDURES,L0100,TOTAL,0,$0.00,$0.00,
,,,,,,
,L0112,TOTAL,39,"$43,167.87","$33,855.95",
,,,,,,
,L0113,TOTAL,71,"$18,370.08","$14,602.01",
,,,,,,
,L0120,TOTAL,"18,871","$445,009.08","$341,719.01",
,,,,,,
,L0130,TOTAL,214,"$34,377.32","$26,574.82",
,,,,,,
,L0140,TOTAL,592,"$32,209.14","$24,422.01",
,,,,,,
,L0150,TOTAL,713,"$72,692.45","$56,179.87",
,,,,,,
,L0160,TOTAL,533,"$80,877.93","$62,444.81",
,,,,,,
,L0170,TOTAL,115,"$57,392.84","$45,444.96",
,,,,,,
,L0172,TOTAL,"6,189","$751,604.20","$582,581.83",
,,,,,,
,L0174,TOTAL,"6,644","$1,633,165.40","$1,279,646.43",
,,,,,,
,L0180,TOTAL,708,"$247,534.58","$193,922.81",
,,,,,,
,L0190,TOTAL,283,"$136,456.27","$105,685.25",
,,,,,,
,L0200,TOTAL,534,"$254,852.90","$200,309.44",
,,,,,,
,L0210,TOTAL,"2,416","$87,958.10","$63,962.91",
,,,,,,
,L0220,TOTAL,106,"$9,475.57","$7,203.65",
,,,,,,
,L0430,TOTAL,49,"$50,534.91","$40,279.67",
,,,,,,
,L0450,TOTAL,"1,257","$209,571.80","$159,207.95",
,,,,,,
,L0452,TOTAL,N/A,"$1,556.65","$1,137.32",
,,,,,,
,L0454,TOTAL,817,"$250,664.69","$197,660.41",
,,,,,,
,L0456,TOTAL,"2,672","$2,350,660.82","$1,867,004.11",
,,,,,,
,L0458,TOTAL,327,"$258,844.71","$205,004.53",
,,,,,,
,L0460,TOTAL,"1,422","$1,265,936.86","$1,001,240.11",
,,,,,,
,L0462,TOTAL,473,"$519,337.72","$408,332.57",
,,,,,,
,L0464,TOTAL,"1,280","$1,692,441.08","$1,339,312.50",
,,,,,,
,L0466,TOTAL,237,"$85,618.42","$65,563.35",
,,,,,,
,L0468,TOTAL,270,"$123,504.51","$95,979.79",
,,,,,,
,L0470,TOTAL,226,"$140,161.87","$111,078.62",
,,,,,,
,L0472,TOTAL,"6,303","$2,450,393.60","$1,936,658.71",
,,,,,,
,L0480,TOTAL,228,"$309,964.00","$244,880.51",
,,,,,,
,L0482,TOTAL,"1,065","$1,550,000.52","$1,221,881.98",
,,,,,,
,L0484,TOTAL,373,"$605,334.84","$475,359.18",
,,,,,,
,L0486,TOTAL,"2,475","$4,290,751.48","$3,383,473.89",
,,,,,,
,L0488,TOTAL,110,"$98,158.96","$78,024.19",
,,,,,,
,L0490,TOTAL,24,"$5,853.41","$4,333.07",
,,,,,,
,L0491,TOTAL,179,"$119,569.16","$93,994.13",
,,,,,,
,L0492,TOTAL,N/A,"$2,724.55","$2,179.64",
,,,,,,
,L0621,TOTAL,"2,524","$222,140.12","$163,949.84",
,,,,,,
,L0622,TOTAL,212,"$29,839.08","$22,864.13",
,,,,,,
,L0623,TOTAL,34,"$3,462.82","$2,770.26",
,,,,,,
,L0624,TOTAL,N/A,$909.47,$727.58,
,,,,,,
,L0625,TOTAL,"11,909","$563,201.67","$414,079.51",
,,,,,,
,L0626,TOTAL,"8,429","$578,574.14","$447,190.48",
,,,,,,
,L0627,TOTAL,"42,361","$15,347,943.60","$12,119,547.28",
,,,,,,
,L0628,TOTAL,"7,788","$570,796.67","$423,247.79",
,,,,,,
,L0629,TOTAL,119,"$18,750.49","$14,775.14",
,,,,,,
,L0630,TOTAL,"9,746","$1,386,333.86","$1,070,774.51",
,,,,,,
,L0631,TOTAL,"54,433","$49,925,241.84","$39,657,998.89",
,,,,,,
,L0632,TOTAL,N/A,$497.92,$398.34,
,,,,,,
,L0633,TOTAL,"2,482","$629,341.41","$490,566.98",
,,,,,,
,L0634,TOTAL,22,"$9,845.96","$7,876.77",
,,,,,,
,L0635,TOTAL,474,"$463,040.31","$367,610.73",
,,,,,,
,L0636,TOTAL,365,"$481,095.53","$376,660.72",
,,,,,,
,L0637,TOTAL,"37,496","$42,409,558.93","$33,628,247.81",
,,,,,,
,L0638,TOTAL,721,"$854,829.37","$667,840.41",
,,,,,,
,L0639,TOTAL,"4,011","$4,430,741.27","$3,482,827.38",
,,,,,,
,L0640,TOTAL,539,"$503,431.66","$394,635.61",
,,,,,,
,L0700,TOTAL,32,"$45,728.77","$35,850.73",
,,,,,,
,L0710,TOTAL,52,"$88,897.89","$68,067.80",
,,,,,,
,L0810,TOTAL,20,"$47,167.42","$34,149.54",
,,,,,,
,L0820,TOTAL,N/A,$220.00,$176.00,
,,,,,,
,L0830,TOTAL,12,"$18,583.23","$14,866.57",
,,,,,,
,L0859,TOTAL,74,"$58,020.23","$44,900.35",
,,,,,,
,L0860,TOTAL,0,$0.00,$0.00,
,,,,,,
,L0861,TOTAL,34,"$6,455.50","$4,884.11",
,,,,,,
,L0970,TOTAL,291,"$32,068.83","$25,236.41",
,,,,,,
,L0972,TOTAL,"1,713","$169,241.80","$131,881.95",
,,,,,,
,L0974,TOTAL,324,"$51,438.72","$40,062.59",
,,,,,,
,L0976,TOTAL,"2,004","$283,427.09","$220,551.89",
,,,,,,
,L0978,TOTAL,N/A,$717.58,$574.07,
,,,,,,
,L0980,TOTAL,11,$165.37,$120.46,
,,,,,,
,L0982,TOTAL,0,$0.00,$0.00,
,,,,,,
,L0984,TOTAL,0,$0.00,$0.00,
,,,,,,
,L0999,TOTAL,156,"$11,764.14","$9,191.67",
,,,,,,
,L1000,TOTAL,N/A,$120.17,$96.14,
,,,,,,
,L1005,TOTAL,30,"$83,376.01","$65,420.60",
,,,,,,
,L1010,TOTAL,27,"$1,471.89",$973.68,
,,,,,,
,L1020,TOTAL,70,"$4,809.77","$3,647.17",
,,,,,,
,L1025,TOTAL,101,"$13,449.51","$10,516.71",
,,,,,,
,L1030,TOTAL,86,"$5,335.18","$4,178.43",
,,,,,,
,L1040,TOTAL,190,"$12,712.71","$10,111.76",
,,,,,,
,L1050,TOTAL,121,"$9,823.57","$7,600.52",
,,,,,,
,L1060,TOTAL,30,"$2,564.13","$2,000.81",
,,,,,,
,L1070,TOTAL,12,$893.27,$714.62,
,,,,,,
,L1080,TOTAL,N/A,$155.75,$124.60,
,,,,,,
,L1085,TOTAL,N/A,$411.69,$329.36,
,,,,,,
,L1090,TOTAL,N/A,$326.05,$260.84,
,,,,,,
,L1100,TOTAL,N/A,"$1,615.68","$1,292.58",
,,,,,,
,L1110,TOTAL,N/A,$704.88,$563.90,
,,,,,,
,L1120,TOTAL,N/A,$321.74,$211.29,
,,,,,,
