CPT only copyright 2013 American Medical Association. All rights reserved.,,,,,,
"2013 Part B National Summary Data File
Code Range: 06) Evaluation and Management (99200 - 99499)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-311,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
EVALUATION AND MANAGEMENT,99201,,374586,14941207.76,10047772.9,
EVALUATION AND MANAGEMENT,99201,TOTAL,374586,14941207.76,10047772.9,
EVALUATION AND MANAGEMENT,99202,,3125260.8,218743852.77000001,147298412.21000001,
EVALUATION AND MANAGEMENT,99202,TOTAL,3125260.8,218743852.77000001,147298412.21000001,
EVALUATION AND MANAGEMENT,99203,,10343616.4,1073349909.54,740649760.34000003,
EVALUATION AND MANAGEMENT,99203,TOTAL,10343616.4,1073349909.54,740649760.34000003,
EVALUATION AND MANAGEMENT,99204,,8967635.5999999996,1430844858.28,1024043948.41,
EVALUATION AND MANAGEMENT,99204,TOTAL,8967635.5999999996,1430844858.28,1024043948.41,
EVALUATION AND MANAGEMENT,99205,,2929550,577767083.34000003,427421194.32999998,
EVALUATION AND MANAGEMENT,99205,TOTAL,2929550,577767083.34000003,427421194.32999998,
EVALUATION AND MANAGEMENT,99211,,6355294.2999999998,124932988.88,87530851.930000007,
EVALUATION AND MANAGEMENT,99211,TOTAL,6355294.2999999998,124932988.88,87530851.930000007,
EVALUATION AND MANAGEMENT,99212,,17411120.100000001,720532682.34000003,505474111.31,
EVALUATION AND MANAGEMENT,99212,TOTAL,17411120.100000001,720532682.34000003,505474111.31,
EVALUATION AND MANAGEMENT,99213,,103148401,7186532158.6999998,4935393721.3500004,
EVALUATION AND MANAGEMENT,99213,TOTAL,103148401,7186532158.6999998,4935393721.3500004,
EVALUATION AND MANAGEMENT,99214,,88970387.700000003,9127153908.0100002,6330315593.8400002,
EVALUATION AND MANAGEMENT,99214,TOTAL,88970387.700000003,9127153908.0100002,6330315593.8400002,
EVALUATION AND MANAGEMENT,99215,,9453527.0999999996,1298610846.96,922190539.58000004,
EVALUATION AND MANAGEMENT,99215,TOTAL,9453527.0999999996,1298610846.96,922190539.58000004,
EVALUATION AND MANAGEMENT,99217,,1141680,79360004.609999999,61401256.090000004,
EVALUATION AND MANAGEMENT,99217,TOTAL,1141680,79360004.609999999,61401256.090000004,
EVALUATION AND MANAGEMENT,99218,,142779,13506085.85,10326327.82,
EVALUATION AND MANAGEMENT,99218,TOTAL,142779,13506085.85,10326327.82,
EVALUATION AND MANAGEMENT,99219,,537567,69658644.719999999,53090811.049999997,
EVALUATION AND MANAGEMENT,99219,TOTAL,537567,69658644.719999999,53090811.049999997,
EVALUATION AND MANAGEMENT,99220,,993999,177667163.31999999,136207902.34999999,
EVALUATION AND MANAGEMENT,99220,TOTAL,993999,177667163.31999999,136207902.34999999,
EVALUATION AND MANAGEMENT,99221,,1863614,183293812.30000001,141760795.66999999,
EVALUATION AND MANAGEMENT,99221,TOTAL,1863614,183293812.30000001,141760795.66999999,
EVALUATION AND MANAGEMENT,99222,,7152861,963449426.23000002,743957433.88,
EVALUATION AND MANAGEMENT,99222,TOTAL,7152861,963449426.23000002,743957433.88,
EVALUATION AND MANAGEMENT,99223,,11120264.300000001,2207584504.27,1711381721.6099999,
EVALUATION AND MANAGEMENT,99223,TOTAL,11120264.300000001,2207584504.27,1711381721.6099999,
EVALUATION AND MANAGEMENT,99224,,120399,4563601.59,3538118.57,
EVALUATION AND MANAGEMENT,99224,TOTAL,120399,4563601.59,3538118.57,
EVALUATION AND MANAGEMENT,99225,,466618,32166384.239999998,24971238.75,
EVALUATION AND MANAGEMENT,99225,TOTAL,466618,32166384.239999998,24971238.75,
EVALUATION AND MANAGEMENT,99226,,188982,18983672.550000001,14745576.68,
EVALUATION AND MANAGEMENT,99226,TOTAL,188982,18983672.550000001,14745576.68,
EVALUATION AND MANAGEMENT,99231,,10805578.300000001,407568975.11000001,318019352.73000002,
EVALUATION AND MANAGEMENT,99231,TOTAL,10805578.300000001,407568975.11000001,318019352.73000002,
EVALUATION AND MANAGEMENT,99232,,49678548.299999997,3485907792.3299999,2725798670.6700001,
EVALUATION AND MANAGEMENT,99232,TOTAL,49678548.299999997,3485907792.3299999,2725798670.6700001,
EVALUATION AND MANAGEMENT,99233,,21680023.199999999,2206186149.4099998,1726355476.5899999,
EVALUATION AND MANAGEMENT,99233,TOTAL,21680023.199999999,2206186149.4099998,1726355476.5899999,
EVALUATION AND MANAGEMENT,99234,,54865,7133432.6200000001,5449108.9500000002,
EVALUATION AND MANAGEMENT,99234,TOTAL,54865,7133432.6200000001,5449108.9500000002,
EVALUATION AND MANAGEMENT,99235,,145187,23693166.34,18054958.23,
EVALUATION AND MANAGEMENT,99235,TOTAL,145187,23693166.34,18054958.23,
EVALUATION AND MANAGEMENT,99236,,165830,35175897.210000001,26978830.399999999,
EVALUATION AND MANAGEMENT,99236,TOTAL,165830,35175897.210000001,26978830.399999999,
EVALUATION AND MANAGEMENT,99238,,4088841.1,286544224.87,223356023.16999999,
EVALUATION AND MANAGEMENT,99238,TOTAL,4088841.1,286544224.87,223356023.16999999,
EVALUATION AND MANAGEMENT,99239,,3952386,412472790.20999998,322108528.50999999,
EVALUATION AND MANAGEMENT,99239,TOTAL,3952386,412472790.20999998,322108528.50999999,
EVALUATION AND MANAGEMENT,99241,,N/A,0,0,
EVALUATION AND MANAGEMENT,99241,TOTAL,N/A,0,0,
EVALUATION AND MANAGEMENT,99242,,N/A,1,0.8,
EVALUATION AND MANAGEMENT,99242,TOTAL,N/A,1,0.8,
EVALUATION AND MANAGEMENT,99243,,N/A,166.35,129.63,
EVALUATION AND MANAGEMENT,99243,TOTAL,N/A,166.35,129.63,
EVALUATION AND MANAGEMENT,99244,,N/A,3,0.8,
EVALUATION AND MANAGEMENT,99244,TOTAL,N/A,3,0.8,
EVALUATION AND MANAGEMENT,99245,,N/A,0,0,
EVALUATION AND MANAGEMENT,99245,TOTAL,N/A,0,0,
EVALUATION AND MANAGEMENT,99251,,N/A,0,0,
EVALUATION AND MANAGEMENT,99251,TOTAL,N/A,0,0,
EVALUATION AND MANAGEMENT,99252,,N/A,0,0,
EVALUATION AND MANAGEMENT,99252,TOTAL,N/A,0,0,
EVALUATION AND MANAGEMENT,99253,,N/A,175,137.19999999999999,
EVALUATION AND MANAGEMENT,99253,TOTAL,N/A,175,137.19999999999999,
EVALUATION AND MANAGEMENT,99254,,N/A,107.08,82.38,
EVALUATION AND MANAGEMENT,99254,TOTAL,N/A,107.08,82.38,
EVALUATION AND MANAGEMENT,99255,,N/A,0,0,
EVALUATION AND MANAGEMENT,99255,TOTAL,N/A,0,0,
EVALUATION AND MANAGEMENT,99281,,82318,1622561.59,1185740.81,
EVALUATION AND MANAGEMENT,99281,TOTAL,82318,1622561.59,1185740.81,
EVALUATION AND MANAGEMENT,99282,,443022,17204325.420000002,12331605.77,
EVALUATION AND MANAGEMENT,99282,TOTAL,443022,17204325.420000002,12331605.77,
EVALUATION AND MANAGEMENT,99283,,3593516,208166578.37,150654509.52000001,
EVALUATION AND MANAGEMENT,99283,TOTAL,3593516,208166578.37,150654509.52000001,
EVALUATION AND MANAGEMENT,99284,,5766194,647810358.86000001,482554856.07999998,
EVALUATION AND MANAGEMENT,99284,TOTAL,5766194,647810358.86000001,482554856.07999998,
EVALUATION AND MANAGEMENT,99285,,10539726.1,1759803914.9300001,1348012797.03,
EVALUATION AND MANAGEMENT,99285,TOTAL,10539726.1,1759803914.9300001,1348012797.03,
EVALUATION AND MANAGEMENT,99288,,N/A,0,0,
EVALUATION AND MANAGEMENT,99288,TOTAL,N/A,0,0,
EVALUATION AND MANAGEMENT,99291,,5225052.0999999996,1148142789.54,896268896.16999996,
EVALUATION AND MANAGEMENT,99291,TOTAL,5225052.0999999996,1148142789.54,896268896.16999996,
EVALUATION AND MANAGEMENT,99292,,455293.2,49560733.590000004,38892117.350000001,
EVALUATION AND MANAGEMENT,99292,TOTAL,455293.2,49560733.590000004,38892117.350000001,
EVALUATION AND MANAGEMENT,99304,,381842,35116071.810000002,26817293.059999999,
EVALUATION AND MANAGEMENT,99304,TOTAL,381842,35116071.810000002,26817293.059999999,
EVALUATION AND MANAGEMENT,99305,,975601,126954321.04000001,97615281.120000005,
EVALUATION AND MANAGEMENT,99305,TOTAL,975601,126954321.04000001,97615281.120000005,
EVALUATION AND MANAGEMENT,99306,,1339283.1000000001,220826066.19,170178309.88999999,
EVALUATION AND MANAGEMENT,99306,TOTAL,1339283.1000000001,220826066.19,170178309.88999999,
EVALUATION AND MANAGEMENT,99307,,3530714.1,150116207.71000001,109919319.79000001,
EVALUATION AND MANAGEMENT,99307,TOTAL,3530714.1,150116207.71000001,109919319.79000001,
EVALUATION AND MANAGEMENT,99308,,10816073.5,708693124.15999997,527116328.54000002,
EVALUATION AND MANAGEMENT,99308,TOTAL,10816073.5,708693124.15999997,527116328.54000002,
EVALUATION AND MANAGEMENT,99309,,8014559,681922655.23000002,511478791.39999998,
EVALUATION AND MANAGEMENT,99309,TOTAL,8014559,681922655.23000002,511478791.39999998,
EVALUATION AND MANAGEMENT,99310,,1130722,141899380.05000001,107137046.18000001,
EVALUATION AND MANAGEMENT,99310,TOTAL,1130722,141899380.05000001,107137046.18000001,
EVALUATION AND MANAGEMENT,99315,,284865,19682926.75,15201965.82,
EVALUATION AND MANAGEMENT,99315,TOTAL,284865,19682926.75,15201965.82,
EVALUATION AND MANAGEMENT,99316,,309289.40000000002,30066708.75,23304902.699999999,
EVALUATION AND MANAGEMENT,99316,TOTAL,309289.40000000002,30066708.75,23304902.699999999,
EVALUATION AND MANAGEMENT,99318,,132719,11815729.039999999,8341014.5300000003,
EVALUATION AND MANAGEMENT,99318,TOTAL,132719,11815729.039999999,8341014.5300000003,
EVALUATION AND MANAGEMENT,99324,,46352,2522016.85,1856559.66,
EVALUATION AND MANAGEMENT,99324,TOTAL,46352,2522016.85,1856559.66,
EVALUATION AND MANAGEMENT,99325,,47069,3680324.63,2713972.1,
EVALUATION AND MANAGEMENT,99325,TOTAL,47069,3680324.63,2713972.1,
EVALUATION AND MANAGEMENT,99326,,48331,6361512.6500000004,4662684.43,
EVALUATION AND MANAGEMENT,99326,TOTAL,48331,6361512.6500000004,4662684.43,
EVALUATION AND MANAGEMENT,99327,,48362,8352529.8499999996,6153207.4699999997,
EVALUATION AND MANAGEMENT,99327,TOTAL,48362,8352529.8499999996,6153207.4699999997,
EVALUATION AND MANAGEMENT,99328,,30595,6167154.7599999998,4592045.21,
EVALUATION AND MANAGEMENT,99328,TOTAL,30595,6167154.7599999998,4592045.21,
EVALUATION AND MANAGEMENT,99334,,505457,29604669.719999999,21384077.489999998,
EVALUATION AND MANAGEMENT,99334,TOTAL,505457,29604669.719999999,21384077.489999998,
EVALUATION AND MANAGEMENT,99335,,869622,78239613.180000007,57099069.130000003,
EVALUATION AND MANAGEMENT,99335,TOTAL,869622,78239613.180000007,57099069.130000003,
EVALUATION AND MANAGEMENT,99336,,999761,124442945.23,91458632.120000005,
EVALUATION AND MANAGEMENT,99336,TOTAL,999761,124442945.23,91458632.120000005,
EVALUATION AND MANAGEMENT,99337,,287065,50584910.609999999,37925632.899999999,
EVALUATION AND MANAGEMENT,99337,TOTAL,287065,50584910.609999999,37925632.899999999,
EVALUATION AND MANAGEMENT,99339,,N/A,0,0,
EVALUATION AND MANAGEMENT,99339,TOTAL,N/A,0,0,
EVALUATION AND MANAGEMENT,99340,,N/A,0,0,
EVALUATION AND MANAGEMENT,99340,TOTAL,N/A,0,0,
EVALUATION AND MANAGEMENT,99341,,20055,1106168.69,809874.56,
EVALUATION AND MANAGEMENT,99341,TOTAL,20055,1106168.69,809874.56,
EVALUATION AND MANAGEMENT,99342,,52367,4166398.98,3078720.62,
EVALUATION AND MANAGEMENT,99342,TOTAL,52367,4166398.98,3078720.62,
EVALUATION AND MANAGEMENT,99343,,60729,7875374.8399999999,5843460.5800000001,
EVALUATION AND MANAGEMENT,99343,TOTAL,60729,7875374.8399999999,5843460.5800000001,
EVALUATION AND MANAGEMENT,99344,,73487,12741592.869999999,9355438.1799999997,
EVALUATION AND MANAGEMENT,99344,TOTAL,73487,12741592.869999999,9355438.1799999997,
EVALUATION AND MANAGEMENT,99345,,62043,12958778.220000001,9502506.9100000001,
EVALUATION AND MANAGEMENT,99345,TOTAL,62043,12958778.220000001,9502506.9100000001,
EVALUATION AND MANAGEMENT,99347,,215156,12010474.789999999,8791635.6699999999,
EVALUATION AND MANAGEMENT,99347,TOTAL,215156,12010474.789999999,8791635.6699999999,
EVALUATION AND MANAGEMENT,99348,,611091,51280899.850000001,38121747.729999997,
EVALUATION AND MANAGEMENT,99348,TOTAL,611091,51280899.850000001,38121747.729999997,
EVALUATION AND MANAGEMENT,99349,,1086655,133747911.76000001,99226201.640000001,
EVALUATION AND MANAGEMENT,99349,TOTAL,1086655,133747911.76000001,99226201.640000001,
EVALUATION AND MANAGEMENT,99350,,497664,82253600.370000005,61763366.259999998,
EVALUATION AND MANAGEMENT,99350,TOTAL,497664,82253600.370000005,61763366.259999998,
EVALUATION AND MANAGEMENT,99354,,253577.1,24235893.18,18637697.050000001,
EVALUATION AND MANAGEMENT,99354,TOTAL,253577.1,24235893.18,18637697.050000001,
EVALUATION AND MANAGEMENT,99355,,26997.200000000001,2515931.2599999998,1970542.94,
EVALUATION AND MANAGEMENT,99355,TOTAL,26997.200000000001,2515931.2599999998,1970542.94,
EVALUATION AND MANAGEMENT,99356,,191944,16837546.52,13185870.99,
EVALUATION AND MANAGEMENT,99356,TOTAL,191944,16837546.52,13185870.99,
EVALUATION AND MANAGEMENT,99357,,15608,1335901.08,1049269.8700000001,
EVALUATION AND MANAGEMENT,99357,TOTAL,15608,1335901.08,1049269.8700000001,
EVALUATION AND MANAGEMENT,99358,,N/A,0.02,0.02,
EVALUATION AND MANAGEMENT,99358,TOTAL,N/A,0.02,0.02,
EVALUATION AND MANAGEMENT,99359,,N/A,0,0,
EVALUATION AND MANAGEMENT,99359,TOTAL,N/A,0,0,
EVALUATION AND MANAGEMENT,99360,,N/A,0,0,
EVALUATION AND MANAGEMENT,99360,TOTAL,N/A,0,0,
EVALUATION AND MANAGEMENT,99363,,N/A,0,0,
EVALUATION AND MANAGEMENT,99363,TOTAL,N/A,0,0,
EVALUATION AND MANAGEMENT,99364,,N/A,0.01,0.01,
EVALUATION AND MANAGEMENT,99364,TOTAL,N/A,0.01,0.01,
EVALUATION AND MANAGEMENT,99366,,N/A,0,0,
EVALUATION AND MANAGEMENT,99366,TOTAL,N/A,0,0,
EVALUATION AND MANAGEMENT,99367,,N/A,0,0,
EVALUATION AND MANAGEMENT,99367,TOTAL,N/A,0,0,
EVALUATION AND MANAGEMENT,99368,,N/A,0,0,
EVALUATION AND MANAGEMENT,99368,TOTAL,N/A,0,0,
EVALUATION AND MANAGEMENT,99374,,N/A,0,0,
EVALUATION AND MANAGEMENT,99374,TOTAL,N/A,0,0,
EVALUATION AND MANAGEMENT,99375,,N/A,0,0,
EVALUATION AND MANAGEMENT,99375,TOTAL,N/A,0,0,
EVALUATION AND MANAGEMENT,99377,,N/A,0.01,0,
EVALUATION AND MANAGEMENT,99377,TOTAL,N/A,0.01,0,
