CPT only copyright 2013 American Medical Association. All rights reserved.,,,,,,
"2013 Part B National Summary Data File
Code Range: 04) Path/Lab (80000 - 89999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-3221,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
PATH/LAB,83866,GLOBL,N/A,67.7,67.16,
PATH/LAB,83866,TOTAL,N/A,67.7,67.16,
PATH/LAB,83872,GLOBL,6151,49516.14,48705.05,
PATH/LAB,83872,TOTAL,6151,49516.14,48705.05,
PATH/LAB,83873,GLOBL,304,7166.65,7038.18,
PATH/LAB,83873,TOTAL,304,7166.65,7038.18,
PATH/LAB,83874,26,N/A,0,0,
PATH/LAB,83874,GLOBL,41604,733167.46,718375.73,
PATH/LAB,83874,TOTAL,41604,733167.46,718375.73,
PATH/LAB,83876,GLOBL,189630,8840016.0199999996,8706985.2899999991,
PATH/LAB,83876,TOTAL,189630,8840016.0199999996,8706985.2899999991,
PATH/LAB,83880,26,N/A,0,0,
PATH/LAB,83880,GLOBL,959637,44176958.390000001,43423248.600000001,
PATH/LAB,83880,TOTAL,959637,44176958.390000001,43423248.600000001,
PATH/LAB,83883,26,N/A,0,0,
PATH/LAB,83883,GLOBL,456373,8284978.6399999997,8135003.3499999996,
PATH/LAB,83883,TOTAL,456373,8284978.6399999997,8135003.3499999996,
PATH/LAB,83885,GLOBL,1484,43922.52,43194.52,
PATH/LAB,83885,TOTAL,1484,43922.52,43194.52,
PATH/LAB,83887,GLOBL,48340,1535690.36,1502005.52,
PATH/LAB,83887,TOTAL,48340,1535690.36,1502005.52,
PATH/LAB,83890,GLOBL,N/A,0,0,
PATH/LAB,83890,TOTAL,N/A,0,0,
PATH/LAB,83891,GLOBL,N/A,0,0,
PATH/LAB,83891,TOTAL,N/A,0,0,
PATH/LAB,83892,GLOBL,N/A,0,0,
PATH/LAB,83892,TOTAL,N/A,0,0,
PATH/LAB,83894,GLOBL,N/A,0,0,
PATH/LAB,83894,TOTAL,N/A,0,0,
PATH/LAB,83896,GLOBL,N/A,0,0,
PATH/LAB,83896,TOTAL,N/A,0,0,
PATH/LAB,83898,GLOBL,N/A,0,0,
PATH/LAB,83898,TOTAL,N/A,0,0,
PATH/LAB,83900,GLOBL,N/A,0,0,
PATH/LAB,83900,TOTAL,N/A,0,0,
PATH/LAB,83901,GLOBL,N/A,0,0,
PATH/LAB,83901,TOTAL,N/A,0,0,
PATH/LAB,83904,GLOBL,N/A,0,0,
PATH/LAB,83904,TOTAL,N/A,0,0,
PATH/LAB,83907,GLOBL,N/A,0,0,
PATH/LAB,83907,TOTAL,N/A,0,0,
PATH/LAB,83908,GLOBL,N/A,0,0,
PATH/LAB,83908,TOTAL,N/A,0,0,
PATH/LAB,83909,GLOBL,N/A,0,0,
PATH/LAB,83909,TOTAL,N/A,0,0,
PATH/LAB,83912,GLOBL,N/A,0,0,
PATH/LAB,83912,TOTAL,N/A,0,0,
PATH/LAB,83913,GLOBL,N/A,0,0,
PATH/LAB,83913,TOTAL,N/A,0,0,
PATH/LAB,83915,GLOBL,4264,65317.81,64138.81,
PATH/LAB,83915,TOTAL,4264,65317.81,64138.81,
PATH/LAB,83916,GLOBL,1415,38715.160000000003,37545.97,
PATH/LAB,83916,TOTAL,1415,38715.160000000003,37545.97,
PATH/LAB,83918,GLOBL,3317,75012.84,73788.92,
PATH/LAB,83918,TOTAL,3317,75012.84,73788.92,
PATH/LAB,83919,GLOBL,116,2622.15,2581.65,
PATH/LAB,83919,TOTAL,116,2622.15,2581.65,
PATH/LAB,83921,GLOBL,387647,8753692.1600000001,8607440.8200000003,
PATH/LAB,83921,TOTAL,387647,8753692.1600000001,8607440.8200000003,
PATH/LAB,83925,26,N/A,0,0,
PATH/LAB,83925,GLOBL,6489817.9000000004,172784065.71000001,169341986.38999999,
PATH/LAB,83925,TOTAL,6489817.9000000004,172784065.71000001,169341986.38999999,
PATH/LAB,83930,26,N/A,0,0,
PATH/LAB,83930,GLOBL,29952,261780.87,257395.87,
PATH/LAB,83930,TOTAL,29952,261780.87,257395.87,
PATH/LAB,83935,26,N/A,0,0,
PATH/LAB,83935,GLOBL,31048,281372.39,276312.3,
PATH/LAB,83935,TOTAL,31048,281372.39,276312.3,
PATH/LAB,83937,GLOBL,12289,346405.11,340746.82,
PATH/LAB,83937,TOTAL,12289,346405.11,340746.82,
PATH/LAB,83945,26,N/A,0,0,
PATH/LAB,83945,GLOBL,46790,822126.2,807971.15,
PATH/LAB,83945,TOTAL,46790,822126.2,807971.15,
PATH/LAB,83950,GLOBL,140,12316.57,12075.21,
PATH/LAB,83950,TOTAL,140,12316.57,12075.21,
PATH/LAB,83951,GLOBL,496,43310.01,42626.400000000001,
PATH/LAB,83951,TOTAL,496,43310.01,42626.400000000001,
PATH/LAB,83970,26,N/A,0,0,
PATH/LAB,83970,TC,N/A,0,0,
PATH/LAB,83970,GLOBL,1279486,72528200.340000004,71217020.260000005,
PATH/LAB,83970,TOTAL,1279486,72528200.340000004,71217020.260000005,
PATH/LAB,83986,26,N/A,0,0,
PATH/LAB,83986,GLOBL,1397100.1,6376888.3399999999,6236141.3499999996,
PATH/LAB,83986,TOTAL,1397100.1,6376888.3399999999,6236141.3499999996,
PATH/LAB,83987,GLOBL,N/A,42.16,41.75,
PATH/LAB,83987,TOTAL,N/A,42.16,41.75,
PATH/LAB,83992,GLOBL,935695,18616901.219999999,18214238.420000002,
PATH/LAB,83992,TOTAL,935695,18616901.219999999,18214238.420000002,
PATH/LAB,83993,GLOBL,4562,123061.2,120951.72,
PATH/LAB,83993,TOTAL,4562,123061.2,120951.72,
PATH/LAB,84022,GLOBL,1272,26976.84,26525.94,
PATH/LAB,84022,TOTAL,1272,26976.84,26525.94,
PATH/LAB,84030,GLOBL,298,2247.11,2214.4699999999998,
PATH/LAB,84030,TOTAL,298,2247.11,2214.4699999999998,
PATH/LAB,84035,GLOBL,N/A,10.06,9.86,
PATH/LAB,84035,TOTAL,N/A,10.06,9.86,
PATH/LAB,84060,GLOBL,2134,21369.73,21026.78,
PATH/LAB,84060,TOTAL,2134,21369.73,21026.78,
PATH/LAB,84066,GLOBL,12181,161646.06,158342.79999999999,
PATH/LAB,84066,TOTAL,12181,161646.06,158342.79999999999,
PATH/LAB,84075,26,N/A,0,0,
PATH/LAB,84075,GLOBL,538784,951982.22,933798.35,
PATH/LAB,84075,TOTAL,538784,951982.22,933798.35,
PATH/LAB,84078,GLOBL,1151,11337.85,10901.37,
PATH/LAB,84078,TOTAL,1151,11337.85,10901.37,
PATH/LAB,84080,GLOBL,37602,747593.43,734013.65,
PATH/LAB,84080,TOTAL,37602,747593.43,734013.65,
PATH/LAB,84081,GLOBL,17,386.07,381.12,
PATH/LAB,84081,TOTAL,17,386.07,381.12,
PATH/LAB,84085,GLOBL,N/A,9.26,9.07,
PATH/LAB,84085,TOTAL,N/A,9.26,9.07,
PATH/LAB,84087,GLOBL,85,1203.0899999999999,1168.05,
PATH/LAB,84087,TOTAL,85,1203.0899999999999,1168.05,
PATH/LAB,84100,26,N/A,0,0,
PATH/LAB,84100,TC,N/A,0,0,
PATH/LAB,84100,GLOBL,1756127,5334740.33,5237098.51,
PATH/LAB,84100,TOTAL,1756127,5334740.33,5237098.51,
PATH/LAB,84105,GLOBL,47602,336990.91,331401.67,
PATH/LAB,84105,TOTAL,47602,336990.91,331401.67,
PATH/LAB,84106,GLOBL,N/A,35.28,34.68,
PATH/LAB,84106,TOTAL,N/A,35.28,34.68,
PATH/LAB,84110,GLOBL,2125,24558.63,24063.77,
PATH/LAB,84110,TOTAL,2125,24558.63,24063.77,
PATH/LAB,84112,GLOBL,14,1236.03,1136.8800000000001,
PATH/LAB,84112,TOTAL,14,1236.03,1136.8800000000001,
PATH/LAB,84119,GLOBL,N/A,10.5,10.29,
PATH/LAB,84119,TOTAL,N/A,10.5,10.29,
PATH/LAB,84120,GLOBL,1559,31433.85,30808.799999999999,
PATH/LAB,84120,TOTAL,1559,31433.85,30808.799999999999,
PATH/LAB,84126,26,N/A,0,0,
PATH/LAB,84126,GLOBL,1385,47842.71,46588.95,
PATH/LAB,84126,TOTAL,1385,47842.71,46588.95,
PATH/LAB,84127,GLOBL,N/A,80.099999999999994,78.819999999999993,
PATH/LAB,84127,TOTAL,N/A,80.099999999999994,78.819999999999993,
PATH/LAB,84132,26,N/A,0,0,
PATH/LAB,84132,GLOBL,740040,2506486.87,2459055.9500000002,
PATH/LAB,84132,TOTAL,740040,2506486.87,2459055.9500000002,
PATH/LAB,84133,26,N/A,0,0,
PATH/LAB,84133,GLOBL,54577,321864.58,316249.46000000002,
PATH/LAB,84133,TOTAL,54577,321864.58,316249.46000000002,
PATH/LAB,84134,26,N/A,0,0,
PATH/LAB,84134,GLOBL,269262,3874632.62,3812687.75,
PATH/LAB,84134,TOTAL,269262,3874632.62,3812687.75,
PATH/LAB,84135,GLOBL,996,23352.28,22981.68,
PATH/LAB,84135,TOTAL,996,23352.28,22981.68,
PATH/LAB,84138,GLOBL,773,20119.689999999999,19810.84,
PATH/LAB,84138,TOTAL,773,20119.689999999999,19810.84,
PATH/LAB,84140,GLOBL,14630,411415.05,404162.38,
PATH/LAB,84140,TOTAL,14630,411415.05,404162.38,
PATH/LAB,84143,GLOBL,585,17730.32,17429.05,
PATH/LAB,84143,TOTAL,585,17730.32,17429.05,
PATH/LAB,84144,GLOBL,108053,3045731.51,2987957.7,
PATH/LAB,84144,TOTAL,108053,3045731.51,2987957.7,
PATH/LAB,84145,26,N/A,0,0,
PATH/LAB,84145,GLOBL,1318,48200.89,47307.46,
PATH/LAB,84145,TOTAL,1318,48200.89,47307.46,
PATH/LAB,84146,26,N/A,0,0,
PATH/LAB,84146,GLOBL,158207,4211086.49,4129311.45,
PATH/LAB,84146,TOTAL,158207,4211086.49,4129311.45,
PATH/LAB,84150,GLOBL,224,5800.31,5529.02,
PATH/LAB,84150,TOTAL,224,5800.31,5529.02,
PATH/LAB,84152,26,N/A,0,0,
PATH/LAB,84152,GLOBL,15631,394923.58,386630.32,
PATH/LAB,84152,TOTAL,15631,394923.58,386630.32,
PATH/LAB,84153,26,N/A,0,0,
PATH/LAB,84153,TC,N/A,0,0,
PATH/LAB,84153,GLOBL,3434444,86722335.939999998,85129632.480000004,
PATH/LAB,84153,TOTAL,3434444,86722335.939999998,85129632.480000004,
PATH/LAB,84154,26,N/A,0,0,
PATH/LAB,84154,GLOBL,307117,7755664.8300000001,7619629.3399999999,
PATH/LAB,84154,TOTAL,307117,7755664.8300000001,7619629.3399999999,
PATH/LAB,84155,26,N/A,0,0,
PATH/LAB,84155,GLOBL,584707,1692871.53,1664263.35,
PATH/LAB,84155,TOTAL,584707,1692871.53,1664263.35,
PATH/LAB,84156,26,N/A,0,0,
PATH/LAB,84156,GLOBL,771193,3879192.14,3806837.34,
PATH/LAB,84156,TOTAL,771193,3879192.14,3806837.34,
PATH/LAB,84157,26,N/A,0,0,
PATH/LAB,84157,GLOBL,6505,32769.699999999997,32101.67,
PATH/LAB,84157,TOTAL,6505,32769.699999999997,32101.67,
PATH/LAB,84160,GLOBL,6989,48564.39,47816.77,
PATH/LAB,84160,TOTAL,6989,48564.39,47816.77,
PATH/LAB,84163,GLOBL,1791,35175.18,34643.81,
PATH/LAB,84163,TOTAL,1791,35175.18,34643.81,
PATH/LAB,84165,26,405916,8239476.0700000003,6254530.5999999996,
PATH/LAB,84165,TC,N/A,0,0,
PATH/LAB,84165,GLOBL,599446,8823026.9299999997,8664590.5800000001,
PATH/LAB,84165,TOTAL,1005362,17062503,14919121.18,
PATH/LAB,84166,26,84456,1714489.15,1313659.24,
PATH/LAB,84166,TC,N/A,0,0,
PATH/LAB,84166,GLOBL,107090,2610730.06,2563519.7799999998,
PATH/LAB,84166,TOTAL,191546,4325219.21,3877179.02,
PATH/LAB,84181,26,836,17876.599999999999,13653.25,
PATH/LAB,84181,GLOBL,4069,94655.67,92994.880000000005,
PATH/LAB,84181,TOTAL,4905,112532.27,106648.13,
PATH/LAB,84182,26,2066,38468.86,28305.08,
PATH/LAB,84182,GLOBL,4277,100231.59,98145.64,
PATH/LAB,84182,TOTAL,6343,138700.45000000001,126450.72,
PATH/LAB,84202,GLOBL,825,16016.44,15746.22,
PATH/LAB,84202,TOTAL,825,16016.44,15746.22,
PATH/LAB,84203,GLOBL,37,437.71,421.74,
PATH/LAB,84203,TOTAL,37,437.71,421.74,
PATH/LAB,84206,GLOBL,31118,761745.24,746721.63,
PATH/LAB,84206,TOTAL,31118,761745.24,746721.63,
PATH/LAB,84207,GLOBL,45888,1720228.67,1690138.99,
PATH/LAB,84207,TOTAL,45888,1720228.67,1690138.99,
PATH/LAB,84210,GLOBL,4958,73878.83,72548.5,
PATH/LAB,84210,TOTAL,4958,73878.83,72548.5,
PATH/LAB,84220,GLOBL,138,1779.81,1750.38,
PATH/LAB,84220,TOTAL,138,1779.81,1750.38,
PATH/LAB,84228,GLOBL,N/A,31.98,31.34,
PATH/LAB,84228,TOTAL,N/A,31.98,31.34,
PATH/LAB,84233,GLOBL,130,7501.52,7363.23,
PATH/LAB,84233,TOTAL,130,7501.52,7363.23,
PATH/LAB,84234,GLOBL,224,14572.3,14331.13,
PATH/LAB,84234,TOTAL,224,14572.3,14331.13,
PATH/LAB,84235,GLOBL,579,36272.92,35657.68,
PATH/LAB,84235,TOTAL,579,36272.92,35657.68,
PATH/LAB,84238,GLOBL,23272,1161583.28,1142202.24,
PATH/LAB,84238,TOTAL,23272,1161583.28,1142202.24,
PATH/LAB,84244,26,N/A,0,0,
PATH/LAB,84244,GLOBL,28805,865696.27,850975.31,
PATH/LAB,84244,TOTAL,28805,865696.27,850975.31,
PATH/LAB,84252,GLOBL,14455,399658.1,392782.94,
PATH/LAB,84252,TOTAL,14455,399658.1,392782.94,
PATH/LAB,84255,GLOBL,8088,279610.96999999997,274745.01,
PATH/LAB,84255,TOTAL,8088,279610.96999999997,274745.01,
PATH/LAB,84260,GLOBL,13819,528621.85,519312.78,
PATH/LAB,84260,TOTAL,13819,528621.85,519312.78,
PATH/LAB,84270,GLOBL,189785,5354680.49,5247536.1399999997,
PATH/LAB,84270,TOTAL,189785,5354680.49,5247536.1399999997,
PATH/LAB,84275,GLOBL,190,3509.3,3434.66,
PATH/LAB,84275,TOTAL,190,3509.3,3434.66,
PATH/LAB,84285,GLOBL,11,312.37,306.68,
PATH/LAB,84285,TOTAL,11,312.37,306.68,
PATH/LAB,84295,26,N/A,0,0,
PATH/LAB,84295,GLOBL,438631,992563.82,975022.62,
PATH/LAB,84295,TOTAL,438631,992563.82,975022.62,
PATH/LAB,84300,26,N/A,0,0,
PATH/LAB,84300,GLOBL,89627,590706.99,580538.26,
PATH/LAB,84300,TOTAL,89627,590706.99,580538.26,
PATH/LAB,84302,GLOBL,1882,12444.23,12193.81,
PATH/LAB,84302,TOTAL,1882,12444.23,12193.81,
PATH/LAB,84305,GLOBL,42159,1041658.43,1022491.08,
PATH/LAB,84305,TOTAL,42159,1041658.43,1022491.08,
PATH/LAB,84307,GLOBL,245,6121.03,6008.06,
PATH/LAB,84307,TOTAL,245,6121.03,6008.06,
PATH/LAB,84311,GLOBL,1275221,12246912.5,11977698.65,
PATH/LAB,84311,TOTAL,1275221,12246912.5,11977698.65,
PATH/LAB,84315,GLOBL,41298,136498.51999999999,133240.01,
PATH/LAB,84315,TOTAL,41298,136498.51999999999,133240.01,
PATH/LAB,84375,GLOBL,702,18897.32,18582.080000000002,
PATH/LAB,84375,TOTAL,702,18897.32,18582.080000000002,
PATH/LAB,84376,GLOBL,385,2888.01,2844.13,
PATH/LAB,84376,TOTAL,385,2888.01,2844.13,
PATH/LAB,84377,GLOBL,141,1052.5,1037.1500000000001,
PATH/LAB,84377,TOTAL,141,1052.5,1037.1500000000001,
PATH/LAB,84378,GLOBL,128411,2010105.99,1975260.54,
PATH/LAB,84378,TOTAL,128411,2010105.99,1975260.54,
PATH/LAB,84379,GLOBL,N/A,126.72,124.16,
PATH/LAB,84379,TOTAL,N/A,126.72,124.16,
PATH/LAB,84392,GLOBL,39145,255455.15,251259.84,
PATH/LAB,84392,TOTAL,39145,255455.15,251259.84,
PATH/LAB,84402,GLOBL,395986,13772149.119999999,13517536.67,
PATH/LAB,84402,TOTAL,395986,13772149.119999999,13517536.67,
PATH/LAB,84403,26,N/A,0,0,
PATH/LAB,84403,GLOBL,1290209,45395530.259999998,44497295.740000002,
PATH/LAB,84403,TOTAL,1290209,45395530.259999998,44497295.740000002,
PATH/LAB,84425,26,N/A,0,0,
PATH/LAB,84425,GLOBL,55839,1591808.87,1563203.51,
PATH/LAB,84425,TOTAL,55839,1591808.87,1563203.51,
PATH/LAB,84430,GLOBL,264,3832.77,3732.51,
PATH/LAB,84430,TOTAL,264,3832.77,3732.51,
PATH/LAB,84431,GLOBL,30143,696109.46,685605.41,
PATH/LAB,84431,TOTAL,30143,696109.46,685605.41,
PATH/LAB,84432,GLOBL,84246,1838836.32,1806091.96,
PATH/LAB,84432,TOTAL,84246,1838836.32,1806091.96,
PATH/LAB,84436,26,N/A,0,0,
PATH/LAB,84436,GLOBL,1842638,17103812.329999998,16819105.739999998,
PATH/LAB,84436,TOTAL,1842638,17103812.329999998,16819105.739999998,
PATH/LAB,84437,GLOBL,348,2984.64,2922.98,
PATH/LAB,84437,TOTAL,348,2984.64,2922.98,
PATH/LAB,84439,26,N/A,0,0,
PATH/LAB,84439,TC,N/A,0,0,
PATH/LAB,84439,GLOBL,4653046,57369785.329999998,56338872.880000003,
PATH/LAB,84439,TOTAL,4653046,57369785.329999998,56338872.880000003,
PATH/LAB,84442,GLOBL,17111,347512.28,341281.09,
PATH/LAB,84442,TOTAL,17111,347512.28,341281.09,
PATH/LAB,84443,26,N/A,0,0,
PATH/LAB,84443,TC,N/A,0,0,
PATH/LAB,84443,GLOBL,15398301.4,354727816.25999999,348840253.08999997,
PATH/LAB,84443,TOTAL,15398301.4,354727816.25999999,348840253.08999997,
PATH/LAB,84445,GLOBL,22030,1525539.52,1499115.63,
PATH/LAB,84445,TOTAL,22030,1525539.52,1499115.63,
PATH/LAB,84446,GLOBL,24967,484512.19,475925.51,
PATH/LAB,84446,TOTAL,24967,484512.19,475925.51,
PATH/LAB,84449,GLOBL,1198,27794.74,27350.29,
PATH/LAB,84449,TOTAL,1198,27794.74,27350.29,
PATH/LAB,84450,26,N/A,0,0,
PATH/LAB,84450,GLOBL,1686896,4582301.53,4498647.45,
PATH/LAB,84450,TOTAL,1686896,4582301.53,4498647.45,
PATH/LAB,84460,26,N/A,0,0,
PATH/LAB,84460,GLOBL,2086036,6575301.5199999996,6460752.21,
PATH/LAB,84460,TOTAL,2086036,6575301.5199999996,6460752.21,
PATH/LAB,84466,26,N/A,0,0,
PATH/LAB,84466,GLOBL,213544,3645263.47,3578659.51,
PATH/LAB,84466,TOTAL,213544,3645263.47,3578659.51,
PATH/LAB,84478,26,N/A,0,0,
PATH/LAB,84478,TC,N/A,0,0,
PATH/LAB,84478,GLOBL,477431,1490064.3,1465634.57,
PATH/LAB,84478,TOTAL,477431,1490064.3,1465634.57,
PATH/LAB,84479,26,N/A,0,0,
PATH/LAB,84479,GLOBL,973874,8455225.6999999993,8313855.5099999998,
PATH/LAB,84479,TOTAL,973874,8455225.6999999993,8313855.5099999998,
PATH/LAB,84480,26,N/A,0,0,
PATH/LAB,84480,GLOBL,940379,18118050.07,17818243.68,
PATH/LAB,84480,TOTAL,940379,18118050.07,17818243.68,
PATH/LAB,84481,26,N/A,0,0,
PATH/LAB,84481,GLOBL,1035285,23196037.600000001,22779621.350000001,
PATH/LAB,84481,TOTAL,1035285,23196037.600000001,22779621.350000001,
PATH/LAB,84482,GLOBL,47191,1001699.34,983986.68,
PATH/LAB,84482,TOTAL,47191,1001699.34,983986.68,
PATH/LAB,84484,26,N/A,0,0,
PATH/LAB,84484,GLOBL,176668,2342945.7799999998,2299193.7400000002,
PATH/LAB,84484,TOTAL,176668,2342945.7799999998,2299193.7400000002,
PATH/LAB,84485,GLOBL,N/A,30.49,29.87,
PATH/LAB,84485,TOTAL,N/A,30.49,29.87,
PATH/LAB,84488,GLOBL,20,193.24,190.59,
PATH/LAB,84488,TOTAL,20,193.24,190.59,
PATH/LAB,84490,GLOBL,724,7572.43,7453.65,
PATH/LAB,84490,TOTAL,724,7572.43,7453.65,
PATH/LAB,84510,GLOBL,221,3144.77,3097.32,
PATH/LAB,84510,TOTAL,221,3144.77,3097.32,
PATH/LAB,84512,GLOBL,1482,14989.26,14677.71,
PATH/LAB,84512,TOTAL,1482,14989.26,14677.71,
PATH/LAB,84520,26,N/A,0,0,
PATH/LAB,84520,GLOBL,1181895,2486109.13,2441503.64,
PATH/LAB,84520,TOTAL,1181895,2486109.13,2441503.64,
PATH/LAB,84525,GLOBL,673,3479.41,3429.21,
PATH/LAB,84525,TOTAL,673,3479.41,3429.21,
PATH/LAB,84540,26,N/A,0,0,
PATH/LAB,84540,GLOBL,34755,226391.56,222755.52,
PATH/LAB,84540,TOTAL,34755,226391.56,222755.52,
PATH/LAB,84545,GLOBL,1832,16376.16,16034.26,
PATH/LAB,84545,TOTAL,1832,16376.16,16034.26,
PATH/LAB,84550,26,N/A,0,0,
PATH/LAB,84550,TC,N/A,0,0,
PATH/LAB,84550,GLOBL,3423514,12851130.800000001,12627903.07,
PATH/LAB,84550,TOTAL,3423514,12851130.800000001,12627903.07,
PATH/LAB,84560,GLOBL,54348,352682.75,346700.2,
PATH/LAB,84560,TOTAL,54348,352682.75,346700.2,
PATH/LAB,84578,GLOBL,N/A,4.47,4.38,
PATH/LAB,84578,TOTAL,N/A,4.47,4.38,
PATH/LAB,84580,GLOBL,N/A,29.25,28.65,
PATH/LAB,84580,TOTAL,N/A,29.25,28.65,
PATH/LAB,84583,GLOBL,26,179.66,176.3,
PATH/LAB,84583,TOTAL,26,179.66,176.3,
PATH/LAB,84585,GLOBL,12003,254360.19,249913.14,
PATH/LAB,84585,TOTAL,12003,254360.19,249913.14,
PATH/LAB,84586,GLOBL,1384,32068.77,31382.9,
PATH/LAB,84586,TOTAL,1384,32068.77,31382.9,
PATH/LAB,84588,GLOBL,1462,67581.95,66185.83,
PATH/LAB,84588,TOTAL,1462,67581.95,66185.83,
PATH/LAB,84590,GLOBL,29012,461288.41,452981.52,
PATH/LAB,84590,TOTAL,29012,461288.41,452981.52,
PATH/LAB,84591,GLOBL,4067,64386.77,63317.2,
PATH/LAB,84591,TOTAL,4067,64386.77,63317.2,
PATH/LAB,84597,GLOBL,3798,71125.78,69894.23,
PATH/LAB,84597,TOTAL,3798,71125.78,69894.23,
PATH/LAB,84600,GLOBL,4870,104686.41,102192.94,
PATH/LAB,84600,TOTAL,4870,104686.41,102192.94,
PATH/LAB,84620,GLOBL,102,1657.96,1631.98,
PATH/LAB,84620,TOTAL,102,1657.96,1631.98,
PATH/LAB,84630,GLOBL,45648,698796.13,686709.95,
PATH/LAB,84630,TOTAL,45648,698796.13,686709.95,
PATH/LAB,84681,26,N/A,0,0,
PATH/LAB,84681,GLOBL,146536,3904476.97,3829541.79,
PATH/LAB,84681,TOTAL,146536,3904476.97,3829541.79,
PATH/LAB,84702,26,N/A,0,0,
PATH/LAB,84702,TC,N/A,0,0,
PATH/LAB,84702,GLOBL,13970,252266.21,248002.32,
PATH/LAB,84702,TOTAL,13970,252266.21,248002.32,
PATH/LAB,84703,26,N/A,0,0,
PATH/LAB,84703,GLOBL,18809,191986.03,187574.56,
PATH/LAB,84703,TOTAL,18809,191986.03,187574.56,
PATH/LAB,84704,GLOBL,861,17719.34,17454.03,
PATH/LAB,84704,TOTAL,861,17719.34,17454.03,
PATH/LAB,84830,GLOBL,N/A,41.37,40.81,
PATH/LAB,84830,TOTAL,N/A,41.37,40.81,
PATH/LAB,84999,GLOBL,60407,98187197.430000007,96186915.659999996,
PATH/LAB,84999,TOTAL,60407,98187197.430000007,96186915.659999996,
PATH/LAB,85002,GLOBL,1768,10467.52,10235.92,
PATH/LAB,85002,TOTAL,1768,10467.52,10235.92,
PATH/LAB,85004,26,N/A,0,0,
PATH/LAB,85004,GLOBL,57271,483866.94,475068.88,
PATH/LAB,85004,TOTAL,57271,483866.94,475068.88,
PATH/LAB,85007,26,N/A,0,0,
PATH/LAB,85007,GLOBL,415143,1942101.58,1906771.02,
PATH/LAB,85007,TOTAL,415143,1942101.58,1906771.02,
PATH/LAB,85008,26,N/A,0,0,
PATH/LAB,85008,GLOBL,14245,67356.100000000006,66317.58,
PATH/LAB,85008,TOTAL,14245,67356.100000000006,66317.58,
PATH/LAB,85009,GLOBL,2058,10405.64,10258.86,
PATH/LAB,85009,TOTAL,2058,10405.64,10258.86,
PATH/LAB,85013,GLOBL,26002,84495.03,82744.28,
PATH/LAB,85013,TOTAL,26002,84495.03,82744.28,
PATH/LAB,85014,26,N/A,0,0,
PATH/LAB,85014,GLOBL,481890,1565155.96,1535685.33,
PATH/LAB,85014,TOTAL,481890,1565155.96,1535685.33,
PATH/LAB,85018,26,N/A,0,0,
PATH/LAB,85018,TC,N/A,0,0,
PATH/LAB,85018,GLOBL,734860,2384124.2200000002,2335222.94,
PATH/LAB,85018,TOTAL,734860,2384124.2200000002,2335222.94,
PATH/LAB,85025,26,N/A,0,0,
PATH/LAB,85025,TC,N/A,0,0,
PATH/LAB,85025,GLOBL,31001479.399999999,327527021.30000001,321554024.88,
PATH/LAB,85025,TOTAL,31001479.399999999,327527021.30000001,321554024.88,
PATH/LAB,85027,26,N/A,0,0,
PATH/LAB,85027,TC,N/A,0,0,
PATH/LAB,85027,GLOBL,3616351,31618703.48,31043167.52,
PATH/LAB,85027,TOTAL,3616351,31618703.48,31043167.52,
PATH/LAB,85032,GLOBL,2450,14479.06,14054.23,
PATH/LAB,85032,TOTAL,2450,14479.06,14054.23,
PATH/LAB,85041,GLOBL,22847,92876.7,91141.78,
PATH/LAB,85041,TOTAL,22847,92876.7,91141.78,
PATH/LAB,85044,GLOBL,78125,459831.68,451759.3,
PATH/LAB,85044,TOTAL,78125,459831.68,451759.3,
PATH/LAB,85045,26,N/A,0,0,
PATH/LAB,85045,GLOBL,368161,2023902.51,1989173.96,
PATH/LAB,85045,TOTAL,368161,2023902.51,1989173.96,
PATH/LAB,85046,26,N/A,0,0,
PATH/LAB,85046,GLOBL,39651,301981.28000000003,296385.7,
PATH/LAB,85046,TOTAL,39651,301981.28000000003,296385.7,
PATH/LAB,85048,26,N/A,0,0,
PATH/LAB,85048,GLOBL,75486,262003.79,256695.61,
PATH/LAB,85048,TOTAL,75486,262003.79,256695.61,
PATH/LAB,85049,26,N/A,0,0,
PATH/LAB,85049,GLOBL,48593,297933.19,292351.62,
PATH/LAB,85049,TOTAL,48593,297933.19,292351.62,
PATH/LAB,85055,GLOBL,2603,94210.83,91835.8,
PATH/LAB,85055,TOTAL,2603,94210.83,91835.8,
PATH/LAB,85060,26,N/A,0,0,
PATH/LAB,85060,TC,N/A,0,0,
PATH/LAB,85060,GLOBL,172934,4196451.13,3252394.2,
PATH/LAB,85060,TOTAL,172934,4196451.13,3252394.2,
PATH/LAB,85097,26,N/A,2,1.56,
PATH/LAB,85097,TC,N/A,0,0,
PATH/LAB,85097,GLOBL,145353,9075192.5999999996,7079411.2699999996,
PATH/LAB,85097,TOTAL,145355,9075194.5999999996,7079412.8300000001,
PATH/LAB,85130,GLOBL,552,6100.72,5988.9,
PATH/LAB,85130,TOTAL,552,6100.72,5988.9,
PATH/LAB,85170,GLOBL,N/A,4.97,4.87,
PATH/LAB,85170,TOTAL,N/A,4.97,4.87,
PATH/LAB,85175,26,N/A,0,0,
PATH/LAB,85175,GLOBL,N/A,6.01,6.01,
